,abscisse,0,1,2,6,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87
0,0.25,0.041532773861522,0.0,0.36234607588236734,0.0,0.009097399808888724,0.31790421391928625,0.0,0.0,0.08213188986662881,0.028665962835853816,0.013786799815528763,0.0211342321045192,9.242212166016536e-11,0.0,0.009905369988448843,0.0,0.0,0.0,0.0008823605515439356,0.019736473262154924,0.0033946788761000596,0.0,0.0,0.02067667545367883,0.13088311748622777,0.11546375376328175,0.0805084795018961,0.1565464486165309,0.0,0.11089580479166218,0.0,0.09558720748906276,0.3568017345550255,0.5109573002447161,0.052739371769262675,0.042786975049664416,0.010352660527609116,0.16728771967409298,0.14761031669672847,0.1800739063238411,0.0,0.0258835793317133,0.0,0.0,0.0,0.0,0.3216837373710055,0.3529061731723964,0.06948017253996212,0.7403303779451346,0.4676995902337516,0.05453737798476058,0.45572326356369475,0.0,0.12602933916498044,0.10229744053677864,0.7163582918556652,0.2762404725330827,0.2675948569611892,0.06073151882096811,0.7403303779451346,0.7069901821995641,0.4556396312356714,0.6630356383285919,0.04520256599881696,0.018244255547266545,0.18294719660083628,0.040532866778334314,0.051396613109269185,0.1734134435913739,0.0,0.06304552919031679,0.0,0.07957720317240408,0.11647768868462069,0.6860949342341933,0.35712337259041044,0.0
1,0.75,0.03628180303194671,0.0,0.18051570754403753,0.0,0.011876142348805525,0.21496234326207467,0.0,0.0,0.10735955314658009,0.037700941916470415,0.015048999665335343,0.028253570855829278,1.410236675279241e-07,0.0,0.01616150698055505,0.0,0.0,0.0,0.002388202789924095,0.02658033900987314,0.05990272309431701,6.302080274739427e-06,0.0,0.025602923628579806,0.11504030038773713,0.14472640360795053,0.09362282052192485,0.0954149596344638,0.0,0.1249890813524572,0.0,0.12415020436545227,0.2770702149793067,0.3059794092219497,0.07225880531038857,0.05199808606321816,0.011697953040283536,0.25583381345435374,0.15325486980906694,0.25167613416394036,0.0,0.030011653843858097,0.0,0.0,0.0,0.0,0.2926264025545655,0.16812435602432377,0.10545046417420462,0.3638998955772796,0.18291334295657502,0.0530343387515212,0.615010984485725,0.0,0.1926866736763402,0.1286890198693178,0.36567838641657857,0.15411321837057856,0.1815775718995327,0.08749391917713832,0.3638998955772796,0.22838531591072883,0.3113806132907212,0.33303057513663686,0.0651428565661244,0.043412367921331886,0.22262593815822274,0.05546602170095855,0.07178568212740534,0.22548696881536892,0.0,0.044744034359454225,0.0,0.07016918459761831,0.16003300518261065,0.27437505522475325,0.27834243529393893,0.0
2,1.25,0.034017783209575325,0.0,0.13005144578137362,0.0,0.014559443718845126,0.1566883304512845,0.0,0.2913482811559587,0.13301597387111255,0.044857787212034726,0.01639807769131604,0.03496427216187799,1.2414509199597103e-05,0.0,0.02345769028985001,0.0,0.0,0.0,0.005335732178212131,0.03747125821642091,0.12296415915732649,0.03050296337261305,0.0,0.03121218261450307,0.10690288415645836,0.15223792105454323,0.09877304802326971,0.07575134443210473,0.0,0.12359375864022054,0.0,0.15460910624067747,0.19889619055345717,0.22016367925139432,0.09961811471192476,0.06338636173864375,0.01323382215192301,0.2858102593260475,0.14154136643156243,0.2870745671640328,0.0,0.03489109926034563,0.484215845961695,0.0,0.0,0.06834363560687799,0.21945079583623978,0.1187882205709127,0.17007160950131125,0.22171738259042006,0.11279101416367426,0.05157315374179695,0.30925662978882845,0.17738797892637906,0.26648144119072653,0.13254215795576146,0.21567384688919747,0.1166687986067805,0.15040034133137542,0.09936108777089793,0.22171738259042006,0.082426786340891,0.23588330320683845,0.21353359374468758,0.07957928807553694,0.06650456176942204,0.2457742584306436,0.07890268900765501,0.10102285936568119,0.2464537919571927,0.0,0.037513043205206396,0.0,0.06606419597299379,0.1960660553499786,0.15707047748978287,0.1998812889907801,0.0
3,1.75,0.03257062657459686,0.0,0.10434244439115549,0.0,0.017110141384750237,0.1201702974662362,0.0,0.20722036480684003,0.15620722810552057,0.05008419841624659,0.017835476427408202,0.04107102536341321,0.00021858084478222747,0.0,0.031247299890619026,0.0,0.0,0.0,0.010208505671308253,0.05605746568394848,0.14901484638544032,0.11580243065914642,0.0,0.03746143773386436,0.10094138270471131,0.14687641171771332,0.09886783464975932,0.06502871957751728,0.0,0.11595735285665393,0.0,0.1773699291401099,0.145100460463124,0.16728381593600355,0.1355663883652284,0.07707354252874807,0.014985600084521003,0.20864874328651126,0.12600615251175815,0.2500172218004877,0.0,0.040624541594769005,0.21088532156846299,0.0,0.0,0.06600809158471695,0.1624851379883733,0.09422710103413622,0.257198141721593,0.14397312070388324,0.07960893527084362,0.05015264547826303,0.12183389479565698,0.10034172490466425,0.2952408017096789,0.12511130359703296,0.13963169738666534,0.09723478425549585,0.13167948402649882,0.10185844905729959,0.14397312070388324,0.024518895646010227,0.18423519750789327,0.14719773052082,0.08814771914973502,0.08340463757033124,0.24615442895487624,0.11631154342756128,0.14033443320237987,0.21774901174074465,0.0,0.03443946698331159,0.0,0.06336861677049102,0.19111837391174752,0.10001286786060705,0.145782782199903,3.732175815620103e-07
4,2.25,0.03150542860565209,0.0,0.08811980431837588,0.0,0.019505555692771563,0.0956123739301476,0.0,0.17446223502885785,0.17387321221208352,0.05360164647995509,0.01936184313118287,0.04646510890078605,0.0014632547912824334,0.0,0.03900869228049248,0.08126253524738784,0.0,0.12148160991932823,0.017214615910514198,0.09052716104488304,0.14980076426107622,0.1603143679721026,0.0,0.04426601856248184,0.09601867879868231,0.13542925321213659,0.09600893524166038,0.05798505791191014,0.3613584237866512,0.10634624154449589,0.0,0.18104068952867994,0.10912129604524559,0.13053160072687908,0.17599376970127267,0.09264207452460789,0.01698039963326124,0.13040900592893828,0.11097667087849436,0.17824659385313144,0.0,0.0472901474662759,0.1375465537835109,0.0,0.0,0.06375236121324787,0.1228316346120532,0.07902273914285382,0.25820333549122687,0.09644388530523315,0.060020417182126785,0.0487716699464079,0.05406623305472618,0.07695707394289035,0.24880796574275502,0.11349889106385587,0.09649033234296725,0.08502463373920985,0.11813590320768469,0.09933760325252199,0.09644388530523315,0.0056294147444673585,0.14605930829469305,0.10512311466927374,0.0918511078602948,0.09389077777551945,0.2236606291554378,0.17270603287423367,0.18539212098052252,0.16398183176297854,0.5929978518217617,0.033772284990668054,0.0,0.0613020747437895,0.15077181870610226,0.06707918733291651,0.10959604567907284,0.8140681741976438
5,2.75,0.030660485805732017,0.0,0.07664443968106398,0.0,0.021732430095622285,0.07821704901204345,0.0,0.15345586898608907,0.18344186342651955,0.05571455837150907,0.020976883624361505,0.05109680970042404,0.005321889821076283,0.0,0.046312043115440994,0.06892118718696384,0.0,0.09871372729906935,0.026177051246683573,0.15948279707479848,0.13928441069130615,0.16586494244634722,0.0,0.051497031686302035,0.09170436283924321,0.12187724798928466,0.0915512079177459,0.05287772106849042,0.14640731350433064,0.09659136301775459,0.0,0.16343261106823065,0.08451385052244086,0.10347806776202467,0.20784257994550276,0.10865782395244618,0.01924641685163856,0.08350249792344228,0.09764498083163961,0.11724511952531655,0.0,0.05490696532305113,0.10113005979970591,0.0,0.0,0.06157371730683672,0.09527174414850095,0.06845548089750755,0.17128251301339537,0.06581174244817233,0.047062437535316796,0.047429115633986024,0.0276491101970882,0.06458781060857943,0.17323221747140458,0.10115795014316778,0.06996846609701574,0.07653840458550254,0.10730524814833528,0.09438527595333983,0.06581174244817233,0.0009725823433590599,0.11682621131981691,0.07667102973629092,0.09199613229331434,0.09908968961487194,0.1843665200168688,0.23587792627437557,0.22102237332408087,0.11485912879763287,0.2836065156819346,0.03516214366815004,0.0,0.05957556495885222,0.10874011681336587,0.04640262386523384,0.08485308822427103,0.3662868971248801
6,3.25,0.02995825411312288,0.0,0.06792184145519346,0.0,0.023783937315467477,0.0653942826500588,0.7406985536379146,0.13727061773720772,0.18344186342651955,0.05672228994373708,0.02267920775195979,0.05495697061128549,0.012973243679465007,0.0,0.05284486015837426,0.06332866202497073,0.0,0.08786174916237667,0.03655597450617193,0.2892987487915344,0.12507095459426154,0.15403023565481064,0.0,0.058982020036589984,0.08778881079447878,0.10828175496110458,0.08632818062017712,0.048937854628115986,0.09485714052529888,0.08742896545839689,0.0,0.13415251883560794,0.06715271163944855,0.08289756466648196,0.2139836684371554,0.12236085233864204,0.02181177936457938,0.05679461173353042,0.08616755823698127,0.07680125108695866,0.0,0.0633830481186907,0.07883552642324308,0.0,0.0,0.05946952522880418,0.0756926165787253,0.060557028941838016,0.10615037455391303,0.04546381507687728,0.03787560295005588,0.04612390259830161,0.01580271143900629,0.05663792956794358,0.1122086423918461,0.08954603340273885,0.05265143484930251,0.07026288002690385,0.09809806509970657,0.08842420774019777,0.04546381507687728,0.00012486745899997076,0.09399610445831373,0.05670595947149206,0.08974835581795058,0.10035364476059679,0.13787489746449746,0.2541659547157037,0.22693485666126087,0.07951602293281455,0.18505647627636637,0.03914915441683985,0.0,0.05805159207028433,0.07809017969353842,0.032764774041649354,0.06740234056357651,0.18830516808992376
7,3.75,0.029355688053112193,0.0,0.06095479736275456,0.0,0.025657768027427467,0.055639035927731215,0.3218411981371039,0.12358221729762901,0.17387321221208352,0.05688548033358974,0.024466168727063583,0.05806412267597883,0.024124386980907925,0.0,0.05841055638929457,0.05958194507958047,0.0,0.08034434298443269,0.047576269927390565,0.39400453928410567,0.1105973066910262,0.1368454060415335,0.0,0.06650936396481062,0.0841539452641202,0.09559900352259719,0.08083920502387573,0.045765974659245895,0.07064060129607218,0.07911067724559362,0.0,0.10429975646925349,0.054529185760410534,0.06690907180465723,0.19040932363427718,0.1302122115830918,0.024702794940922916,0.040835186473889985,0.07637897371676018,0.05167216833531573,0.0,0.07244942437315365,0.06363203461744399,0.0,0.0,0.05743724100385486,0.061415629888378,0.05434942532258968,0.06986871450205615,0.0316831910442088,0.031052984702397,0.04485498156054076,0.009817306105141225,0.05097402753130407,0.07266815269301587,0.07916941944229774,0.040801733280732236,0.06542678954640796,0.08995784497984075,0.0822107117130321,0.0316831910442088,1.182888979055988e-05,0.07594557290805742,0.04235914637453661,0.08601041964423185,0.09886960233834914,0.0935403465889575,0.20524564545253102,0.19905044189418208,0.05596800904686967,0.1324081655261591,0.04785917291822619,0.0,0.05665482040582944,0.057578125605023955,0.023475804634612525,0.054717953391230825,0.10696187189280243
8,4.25,0.02882647270836402,0.0,0.0551855101948652,0.0,0.0273548425366538,0.04802486842519135,0.18733531283886456,0.11139995021451236,0.15620722810552057,0.05641799956879791,0.026333699360221372,0.06045528855433663,0.037174643317881055,0.0,0.06291268920024834,0.05670284625503598,0.0,0.07444601970885717,0.05839668962830919,0.2877049628495476,0.09723262665440628,0.1194138003206311,0.0,0.07383659327717489,0.08072652735122368,0.0841968293036344,0.07537610039156713,0.04313100450047944,0.05630889643924462,0.07167658174705832,0.0,0.07943112854955846,0.04509951310728035,0.054307757780377726,0.15126264179637583,0.12965529666256342,0.027941447560004672,0.0307070878988794,0.06803748459392628,0.03599488266943104,0.004046767349576219,0.0815968783065158,0.052560667404639924,0.0,0.0,0.055474406988276485,0.05074127243553229,0.04928787860681091,0.04919179738498478,0.022224809618163813,0.025815585212332556,0.04362133302632985,0.006497429880912267,0.04667045723374153,0.04841400546850754,0.0701130868553513,0.03238289525692118,0.061592421059394616,0.08257471744270788,0.07613389577551226,0.022224809618163813,8.231675518119542e-07,0.06155456708792479,0.031878773263669564,0.08143163023740993,0.09556780836831165,0.05757359853519802,0.1416281793824701,0.15483375983569594,0.0404362469503907,0.09909985446452356,0.06946790059224514,0.0,0.05534009830306559,0.04383330270776535,0.017005448171251988,0.04524574474733156,0.06487967927315996
