,abscisse,0,6,8,9,11,13,14,15,16,18,20,21,22,23,24,25,26,27,29,30,31,32,33,35,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.12020396279656075,0.0,0.00639774685724736,0.0,0.0,3.2012978466176434e-05,0.004316264809799019,0.0,0.0,0.0,0.0,0.0,0.3801460379668724,0.0,0.0,0.0,0.09148638798057768,0.0,0.0,0.0,0.39668005591779315,0.30982399898375057,0.0,0.10201820735867614,0.031997368497079695,0.41565386853082176,0.22258436544733481,0.016963011488785706,0.04831677076394801,0.0791152714411189,0.08761863412521109,0.0,0.08634307222512361,0.3143336834334017,0.0,0.022199399515984885,0.0,0.0,0.0,0.0,0.0,0.0,0.10694760920909954,0.30107693536007574,0.6196202455108,0.008701800564189514,0.46442849686957405,0.22424516552766838,0.3235436246078405,0.1678064251666435,0.0,0.0,0.0,0.09364272857339732,0.5240040057571816,0.18799852459613217,0.08087949738026,0.04549937947677149,0.09510301266017313,0.021119215701672446,0.09135576234956141,0.11012187706203536,0.5025480050141892,0.0,0.0,0.08687108645434244,0.15016768538902606,0.0,0.16170341389253537
1,0.75,0.08662433371141037,0.0,0.00806840764547966,0.0,0.0,0.0017467832399808208,0.0062772935955898055,0.0,0.0,0.0,0.0,0.0,0.2420311783371742,0.0011341791535020697,0.0,0.0,0.08118875814806943,0.0,2.3561236925328567e-236,0.0,0.1993460255553583,0.16109907675018292,0.0,0.15310565382808344,0.05150502987843506,0.9220001525822596,0.3191913634097367,0.042200034743338236,0.06967912444260849,0.07598544552824446,0.10672749253846521,0.0,0.0675342273005373,0.19429060054872993,0.0,0.026616751398186447,0.0,0.0,0.0,0.0,0.0,0.0,0.15938376518482963,0.3866269385596077,0.2606264297067077,0.009261693006782323,0.27975679494479944,0.11930171723856269,0.17927976040048818,0.244156907935238,0.0,0.0,0.0,0.11656623481080024,0.32109801065528165,0.17742938585262008,0.12277052838123882,0.059263152627856336,0.17006561004885498,0.1332302145233538,0.17725213502400716,0.15085075067395257,0.31982260695026243,0.0,0.0,0.12564205723298308,0.09315826622235512,0.0,0.17403147060342933
2,1.25,0.07379328329627842,0.0,0.009834949393344901,0.0,0.0,0.035069264047089564,0.008647381378390898,0.0,0.0,0.0,0.0,0.06290905106133787,0.16944755590124475,0.015225691308696422,0.0,0.0,0.07597404640378103,0.0,1.1418536243546146e-78,0.0,0.14379597986322082,0.11701878263232014,0.0,0.17761349549994515,0.0722796208285599,0.5133179825067404,0.2599922655405392,0.07772370822849112,0.08930938799454649,0.0729794367746568,0.11168169948146559,0.0,0.06018972395503291,0.15021088433355914,0.0,0.03241574293374878,0.0,0.0,0.0,0.0,0.3490898559660297,0.0,0.16383791038650278,0.38667155579179346,0.1586407280193577,0.00984272567510789,0.20535432600277587,0.08891013857771127,0.13312619194647082,0.3025046950598247,0.0,0.0,0.0,0.13282010627473162,0.230830492684002,0.1510177418096686,0.18516421409370562,0.07048680044859931,0.29156844709761426,0.22445219960936819,0.24120801101322556,0.19385486873487734,0.2339271878845021,0.0,0.0,0.13626403393813788,0.07456843959841727,0.0,0.16059047051064526
3,1.75,0.06605570440717808,0.0,0.011666503423950725,0.0,0.0,0.2590528102045207,0.011378721806278115,0.0,0.0,0.0,0.0,0.06092925550970114,0.12620363396583842,0.035726197975125176,0.0,0.0,0.07220514091091002,0.0,2.5176251209816915e-35,0.0,0.11511023131504793,0.09386069140219354,0.0,0.1786852292210244,0.09150125775987179,0.11048612853514937,0.15401869065143584,0.11536779511892703,0.10474561465733506,0.07009234670621783,0.10841415126727276,0.0,0.05573944752204553,0.12410229681869946,0.0,0.040170954839091166,0.0,0.0,3.732175815620103e-07,0.0,0.1915332963862801,0.0,0.14986283602274184,0.3011843408866796,0.10775081629244555,0.010444394717890366,0.1598438330012064,0.07320801033291177,0.1078219247299835,0.3191522388702314,0.0,0.0,0.0,0.13097395090159997,0.17398851512626592,0.1266436020275732,0.20864463840816797,0.07847672243900555,0.38982896089078783,0.24615771197855746,0.2622840277935151,0.2181337233005412,0.17831191205544147,0.0,0.0,0.1311587014873207,0.06435860806758224,0.0,0.1405961127315269
4,2.25,0.06057407901536189,0.0,0.013534585313122295,0.0,0.0,0.704082469572311,0.01440012821192643,0.0,0.0,0.0,0.0,0.05901179434056761,0.09817893515107073,0.0534527184253923,0.0,0.6165315976439588,0.06913295770317661,0.0,1.9363325361737817e-18,0.0,0.0967388881325809,0.07902164713806167,0.0,0.16584642128073165,0.10706849139249858,0.01242231827204427,0.09285433098848868,0.14640078421300778,0.11484668782287791,0.06731947065989671,0.10125580160664942,0.0,0.05257776887608568,0.10591045189176165,0.021969224742447502,0.05072003725515963,0.0,0.0,0.8140681741976438,0.0,0.14104725890570063,0.0,0.13150920904866994,0.18271308026500616,0.07721114207011827,0.011066065043783624,0.1280346186744028,0.06327471102364063,0.09111075463665001,0.2867255165032557,0.4539780544672225,0.4972114993451424,0.0,0.11254679014893876,0.13421334418587952,0.10678930426170824,0.15244489043856277,0.08322929696022574,0.33524480376212035,0.2271536571521793,0.24706019987695188,0.20554217322829707,0.1386872310570397,0.0,0.0,0.1197418319427015,0.057617505982293996,0.0,0.12096576261042881
5,2.75,0.05634772644178509,0.0,0.015413361652401557,0.0,0.0,0.7040963529491737,0.017625373070631258,0.0,0.0,0.0,0.0,0.057154704035477503,0.07888577508679445,0.06611988565584075,0.0,0.3378997801963876,0.06647396625134151,0.0,1.4594954830843329e-10,0.0,0.08353715415771067,0.06847270960410565,0.0,0.1470547176218989,0.1178806071009393,0.0009020398278533463,0.060728278454565215,0.16561099872162852,0.1196100111961422,0.06465629069304907,0.09270037028725335,0.0,0.05012986680599801,0.0921449652445734,0.026849664938778904,0.06522484458936463,0.0,0.0,0.3662868971248801,0.0,0.11334383315909066,0.0,0.11381985851633795,0.08632919792417416,0.057117391399468344,0.011706966009919722,0.10431740261056738,0.05628087596284296,0.07895616853848429,0.2193499120776454,0.18635950332986811,0.31312606462397535,0.0,0.08961058912539864,0.10496541665704533,0.09099305079622483,0.09883914730957788,0.08514539594989176,0.20666134301538305,0.19418171180570828,0.21222842151694427,0.16605753401786186,0.10916919454453784,0.0,0.0,0.10678529921973119,0.052709556789933,0.0,0.10372277623174167
6,3.25,0.05291418752496665,0.0,0.017279763261792848,0.16877080976833783,0.0,0.2590681348216161,0.020961588959771214,0.0,0.0,0.22127349758496093,0.0,0.05535608295484586,0.06498443778096667,0.07408969712236588,0.0,0.22691029948910624,0.06409020300897027,0.0,1.7806325228170564e-06,0.0,0.07334112059074274,0.060477290131703894,0.0,0.12713158572985173,0.12374134442568252,4.9199973223347114e-05,0.04263673248122703,0.17210294812676077,0.11975534179771481,0.06209846699197945,0.08403137302223689,0.0,0.0481277978684775,0.08120126682978952,0.02987138443839072,0.08504669553304174,0.7406985536379146,0.0,0.18830516808992376,0.0,0.09504922425342796,0.0,0.09827684924074037,0.0317689153170378,0.04315550861739924,0.012366187920174404,0.08596005650330565,0.051015880971243745,0.06957825087655904,0.14289309999338123,0.11893926042433944,0.21307503767205813,0.0,0.06988283576352577,0.08284440282244401,0.07839578855181421,0.06710562968403737,0.08479358620781802,0.11550765371562398,0.16035970916146566,0.17190676320996945,0.12303016616299599,0.08662044427417888,0.0,0.0,0.09434184737304362,0.048910281819700495,0.0,0.08916568840301968
7,3.75,0.05002394219372588,0.0,0.019113491872226093,0.11089497907092737,0.0,0.03507272164037811,0.024316649888790162,0.0,0.0,0.07975401545617374,0.0,0.05361408938689433,0.054604966099575804,0.07836353758000572,0.0,0.16184266238744124,0.061904098851540426,0.0,0.0003253644289791947,1.5236421288727286e-06,0.06507180352932376,0.05414815111948,0.0,0.10847489794379539,0.12509061708324198,2.24610362497896e-06,0.031602679324902176,0.16794682976407269,0.1163225624412205,0.059641831450358056,0.07584890745983532,0.0,0.04642630599083598,0.07221286817086267,0.032015685673504046,0.11088934387304399,0.3218411981371039,0.0,0.10696187189280243,0.0,0.08175449870985432,0.0,0.08508011190913115,0.009105636501510082,0.033101287195172226,0.013042679418176672,0.07140614857514671,0.046865634510137456,0.06205000973155037,0.07926614258376047,0.08652658484556716,0.15321953052909498,0.0,0.05491204453322314,0.06581218900617374,0.06824761521569972,0.04853047976989262,0.08275784454249531,0.06613385861280019,0.13053228858199595,0.13423969010963754,0.08864272743567025,0.06912000026694737,0.0,0.0,0.08315479952589852,0.04584208999606994,0.0,0.07704357068543419
8,4.25,0.04752792141243065,0.0,0.020896953296191612,0.09109036923282508,0.0,0.0017470243558819108,0.027604952123272887,0.3865895022383527,0.3904269884068583,0.04910514588898512,0.0,0.05192693965838433,0.04663021825998135,0.07992788088317658,0.0,0.11888170181457311,0.05986768440806452,0.37856366951045883,0.0064718182396095725,0.8222520239980475,0.0581285762862191,0.04897851245801704,0.0,0.09203146138965197,0.12271742895668376,9.27834909373786e-08,0.024408745986672205,0.1564136176192524,0.11038635635204032,0.05728238138718171,0.06839283292135236,0.0,0.044938449575278754,0.06465949809872998,0.033625695514174894,0.14012599702794662,0.18733531283886456,0.0,0.06487967927315996,0.0,0.0715129385187208,0.0,0.07401044293833406,0.002032759636186929,0.025677436607443496,0.0137352458555022,0.05967532470466694,0.04348188567131716,0.055832874884261925,0.0374426745213687,0.06710284329063793,0.11482738501356729,0.0,0.04391808604712672,0.05253708327230167,0.05997252098597971,0.03695652091884831,0.07955812239740805,0.04008262981888995,0.10580960953878048,0.10256815711184392,0.06417464144573098,0.05539002013637549,0.0,0.0,0.07338881788958337,0.043286014978850276,0.0,0.06697540252683518
