,abscisse,0,1,6,8,9,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,65,66,67,69,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.05659882065341737,0.0,0.0,2.9795804123959326e-05,0.0,0.007081399958529142,1.2198490588460017e-12,0.0,0.004607106521489984,0.11761166466507444,0.0,0.0,0.030167811893397123,0.024370453619264668,0.0,0.011697283554920777,0.0,0.0,0.009126373152048851,0.0267468504748308,0.0,2.7116884371261094e-16,0.0337918379843959,0.06266927973881241,0.0,0.0,0.007684562481524261,0.025335228272225365,0.46304894890891407,0.1544317212710101,0.040088412973808454,0.13726047722374657,0.005275011779206616,0.3776006242201458,0.0,0.20904375524279112,0.0055543028002812645,0.014178726629204325,0.0,0.0,0.0,0.0,0.0,0.024547670167001667,0.4472222440105542,0.2781337658567303,0.058479071083261704,0.40369084026145646,0.03214377762811737,0.23214734887618396,0.0,0.6860949342341933,0.0,0.0,0.0,0.0,0.0,0.07438925383527367,0.05845908903055533,0.03379506106911386,0.03255330190750151,0.2244481157341345,0.0,0.0,0.0,0.094580173323044,0.3530730386939785,0.0,0.26365540798652193
1,0.75,0.05499705201724923,0.0,0.0,0.0003000064859868752,0.0,0.007982114857614525,0.09283309985127977,0.0,0.00566990890454206,0.03985666503817747,0.0,0.0,0.02666135981552429,0.02903962697894406,0.0,0.016313723163091307,0.0,0.0,0.0237866924018174,0.06924410606843777,0.0,4.4379568230155617e-10,0.04415332805998274,0.060702483519690355,0.0,0.0,0.010792119845002189,0.0363657864015593,0.2793316775063985,0.19061867743852803,0.07242720950603017,0.15394147320974472,0.006165010600442572,0.29541594024687545,0.0,0.23966984616059037,0.006622226862601691,0.015954258785173807,0.0,0.0,0.0,0.0,0.0,0.07035498505386985,1.210109826861755,0.10681730790693199,0.08611528459197149,0.528605737145327,0.03638074658533011,0.4009064154380602,0.0,0.27437505522475325,0.0,0.0,0.0,0.0,0.0,0.11133109754089143,0.09105183670992366,0.0447142583226022,0.04583923306886372,0.34436393687867206,0.0,0.0,0.0,0.12505591226016607,0.28086247683226306,0.0,0.1365864866349064
2,1.25,0.053440614067510446,0.0,0.0,0.0012603891192755241,0.0,0.008943399589984765,0.2940336128420619,0.0,0.006711604224526362,0.024041399259666887,0.0,0.0,0.02408317753670172,0.03332018892177339,0.0,0.021100540285658383,0.0,0.0,0.0411010935073153,0.10124399242594533,0.0,1.3113133677046964e-06,0.05952485772858167,0.058797506665102604,0.2633715959416741,0.0,0.01465295621803501,0.050253844285121724,0.20522272725951313,0.21405782072732082,0.11091522012006261,0.1497180463771694,0.007215975527954603,0.2087022256575909,0.0,0.24921720744747922,0.007808308425888045,0.0180283059069584,0.0,0.0,0.0,0.0,0.0,0.12574336484483617,0.0,0.06841911414225094,0.10333572347436693,0.4455025014764047,0.04119420419407846,0.4805715705211645,0.0,0.15707047748978287,0.0,0.0,0.0,0.0,0.28826804926151445,0.13125321705710857,0.1464865346326355,0.061330142313725584,0.06528161714854201,0.3326685904763957,0.2934551373847884,0.0,0.0,0.1457247704326152,0.20296626445877367,0.0,0.1005000387305742
3,1.75,0.05192822392751815,0.0,0.0,0.003292387471630699,0.0,0.009962389025707022,0.2729962718811107,0.0,0.007731694445069018,0.01721850533909256,0.0,0.0,0.02209807661378476,0.037112433367591874,0.0,0.02579569421931708,0.0,0.0,0.05711403692453984,0.11673705343946855,0.0,0.0001461212907626605,0.08293855542773935,0.05695240314677139,0.1413891655433913,0.0,0.019281723979965394,0.06683120541719616,0.1598547491141865,0.21481977623208137,0.14831596550525689,0.13783251744372943,0.008456729044982942,0.15000830319345093,0.0,0.2350342117073871,0.009110243686283293,0.02045916000870625,3.732175815620103e-07,0.0,3.732175815620103e-07,0.0,0.0,0.1686802908219558,0.0,0.05099288150201364,0.1103193754817423,0.23974513479314286,0.04658674171270305,0.40079394811607627,0.0,0.10001286786060705,0.0,0.0,0.0,0.0,0.19100511513651675,0.13690505829210978,0.23057198106428847,0.08749325991303365,0.09308756997469811,0.20966422403166415,0.20586969458774598,0.0,0.0,0.1551485819963131,0.14839200374789746,0.0,0.08202177890179539
4,2.25,0.05045863498201452,0.0,0.0,0.006465686135750688,0.0,0.011035378289214495,0.21126644675373432,0.0,0.008729818455892786,0.013413299887548195,0.0,0.0,0.02051746157254323,0.0403673630099134,0.0,0.030203796646892718,0.0,0.0,0.06985900182527494,0.12006779311843535,0.11688058121588973,0.002596486608970515,0.11857823425152578,0.05516528828886847,0.1057319255454409,0.0,0.024645546313726483,0.08549617918777123,0.12812355775689677,0.19254903040672655,0.1773955212702711,0.12402406273958172,0.00992037366443064,0.11149726642813206,0.17878469479987266,0.20103541474129707,0.010523261590734358,0.02331579355905316,0.8140681741976438,0.0,0.8140681741976438,0.0,0.0,0.18917662366759225,0.0,0.04091721724787392,0.10991620631661116,0.08171740823893157,0.05250013230866524,0.23309694288894262,0.0,0.06707918733291651,0.0,0.3515471136288306,0.0,0.0,0.157632556514761,0.1334708395370775,0.31015060262755073,0.1288984155072085,0.1304791861024326,0.12055203809204536,0.15365080304317633,0.0,0.0,0.15478860756386764,0.11167268020182543,0.0,0.07039298931438877
5,2.75,0.0490306360289958,0.0,0.0,0.01056620024605344,0.0,0.012157854914352515,0.16019914472675878,0.0,0.009705702160434797,0.010985474627209118,0.0,0.0,0.019226438421761857,0.04307353951626344,0.0,0.03419477988152116,0.0,0.0,0.07887060413159575,0.11631851326339117,0.108309283708319,0.01553310062472408,0.16823652325821342,0.05343433683088944,0.08718069710281418,0.0,0.03066077971440893,0.10517036238164858,0.10445007813742865,0.15678681115920048,0.1935392188580183,0.1105741739223196,0.011644406801449044,0.08557062496196272,0.1148582345839908,0.1559561433389427,0.012040147516966282,0.026678190761924032,0.3662868971248801,0.0,0.3662868971248801,0.0,0.0,0.18934435573521546,0.0,0.03430161521217368,0.10504964928193436,0.01749704750276608,0.058781506876752786,0.09475472268834029,0.0,0.04640262386523384,0.0,0.20080565801315334,0.0,0.0,0.13883608629508754,0.12515378323491835,0.3033940651291082,0.1880337973853267,0.17456299224749897,0.07305161140592543,0.1197723416026582,0.0,0.0,0.14734730269785337,0.08649946696302924,0.0,0.06223037205513225
6,3.25,0.04764305001043884,0.0,0.0,0.015242903976273111,0.0,0.01332454734831496,0.1232210580612515,0.0,0.010659130421539896,0.009301482583715057,0.0,0.0,0.018150699403097468,0.04524558098659594,0.0,0.03769395636164789,0.0,0.0,0.08445332695436457,0.10903877514933931,0.10139416945437585,0.047346530991789516,0.21701712027036904,0.05175778105165829,0.0753627479624308,0.0,0.03719466988637946,0.12434812623411477,0.08611619980060671,0.11913016466810424,0.19572138026979985,0.09829876476144254,0.013670536835054552,0.06750650650887934,0.09228063418655977,0.1097288513829887,0.013651347634875776,0.030636016732052088,0.18830516808992376,0.0,0.18830516808992376,0.0,0.0,0.17617607280191394,0.0,0.0296002720844124,0.09789517157795248,0.002333759147792661,0.06514903068817794,0.0269837810090137,0.0,0.032764774041649354,0.0,0.14990583095390383,0.0,0.44745422713645955,0.1262214943567568,0.11469561670593381,0.21897267701065226,0.24143061178724143,0.21438406091203385,0.047541000905511284,0.09641976703187347,0.0,0.0,0.13558678138838012,0.06872213677837666,0.0,0.05609518909280117
7,3.75,0.0462947331832171,0.0,0.0,0.020134668436810235,0.0,0.014529488458265646,0.09680865730961824,0.0,0.011589930033271271,0.008064772358404509,0.0,0.0,0.01723988866262933,0.04691494964882908,0.0,0.04066957355116293,0.0,0.0,0.08719953324745063,0.10034707700931436,0.09520780478089054,0.09369581341599037,0.22519297559123086,0.050133908952775336,0.06697926359404373,0.0,0.04407180211517833,0.14125453083693096,0.0715730901925391,0.08679662254788566,0.18590277656648505,0.08740508182345991,0.01604403331108687,0.054502449174432505,0.07922576089385407,0.07002088714187968,0.01534514795908068,0.03528403529698894,0.10696187189280243,0.0,0.10696187189280243,0.0,0.0,0.15643108790620158,0.0,0.026073240294898183,0.08985465431658021,0.0001922552752946988,0.07117316454887389,0.005395398408960278,0.0,0.023475804634612525,0.0,0.12115575400045789,0.0,0.3057784922832098,0.11693101831848197,0.10370294021654622,0.13797892546275783,0.2350699445586897,0.23273959321728852,0.032897962161810096,0.07957136179656055,0.0,0.0,0.12175854250659035,0.055791667623535046,0.0,0.05126124526096243
8,4.25,0.04498457429511478,0.0,0.0,0.024939385283840213,0.0,0.015766092318900995,0.07766861205080951,0.0,0.012497958763774393,0.007117980555825889,0.0,0.4488662109107454,0.016458577712105956,0.04812299031116833,0.0,0.04312096863508286,0.0,0.2749778122033837,0.08774206792279497,0.09140928320113059,0.08953092296492737,0.13957167692568856,0.1836698997573721,0.0485610624993916,0.060616415560936075,0.0,0.05108461975848607,0.15409868259878554,0.0598449257141306,0.06198593191734896,0.16766813142004447,0.07785567297827996,0.01881239573741782,0.04486674658267475,0.07025745368184759,0.04052498045317578,0.01710791898487614,0.040711728425936344,0.06487967927315996,0.0,0.06487967927315996,0.0,0.0,0.1348427513415536,0.0,0.02332048264743405,0.08175134512915991,9.697379629352094e-06,0.07629828300592213,0.0007591656528636484,0.0,0.017005448171251988,0.0,0.10179155411624813,0.0,0.21916918848731698,0.10967759124802799,0.09304310331311082,0.08596407862022654,0.1769391670689095,0.21937389859609896,0.023906552708760097,0.06697491385259736,0.0,0.0,0.10745784815575299,0.04613234460279489,0.0,0.047318455418762194
