,abscisse,0,1,6,8,9,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,37,38,39,40,41,42,43,46,47,48,49,53,55,56,57,58,59,61,62,67,68,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.0036190635828417662,0.0,0.0,0.000285230979869335,0.0,0.0,0.0,0.007121722305271439,0.0,0.0,0.0,0.0,0.0,0.010012118109813636,0.0009307843304682852,0.0006572469053503528,0.0,0.0,0.0,0.0,0.0,0.0,0.11912205435511228,0.0,0.0,0.09595815703768079,0.0009355934374899501,0.0,0.8029956809095146,0.033674988918138096,0.0438358567164466,0.005599713137880553,1.2785228871790397,0.0048508661768483525,0.7040214244969131,0.0,0.017894086866225418,0.0,0.0,0.0,0.0,0.0,0.0,0.0070120873662086495,0.34768388782973203,0.0,0.0,0.7403303779451346,0.0,0.0761430727998137,0.22114853131596687,0.041154061678080806,0.11900717342456327,0.2564616193803081,0.5530819433806149,0.0,0.0,0.01472239821242411,0.419962918007411,0.0,0.4698831781556515
1,0.75,0.0037294737786276004,0.0,0.0,0.0009181590617202509,0.0,0.0,0.0,0.007668662336263442,0.0,0.0,0.0,0.0,0.0,0.01101944485761988,0.003490653862726169,0.0017528225563537315,0.0,0.0,0.0,0.0,0.0,0.0,0.14100894571030032,0.0,0.0,0.13945513251856084,0.007676454448518797,0.0,0.3882246299886422,0.047041678556742614,0.05412595827920909,0.006248116162284856,0.23258448969625395,0.03496904429734915,0.7041845953406521,0.0,0.021429866189729595,0.0,0.0,0.0,0.0,2.2727739038553975e-08,0.0,0.007891496095953989,0.25341933493289703,0.0,0.0,0.3638998955772796,0.0,0.10042245493799404,0.3866027763461018,0.059810706363747995,0.163973518924151,0.3136636718955084,0.306426696881379,0.0,0.0,0.0167907101948255,0.2024929979039207,0.0,0.18049128743450693
2,1.25,0.00384325236268694,0.0,0.0,0.0019154762370529508,0.0,0.4559530345524429,0.0,0.008243157979519095,0.0,0.0,0.0,0.0,0.0,0.012200042994015342,0.009341796865495923,0.003746025515184436,3.376485883963946e-30,0.0,0.30025930254953576,0.0,0.0,0.0,0.15906378110814018,0.3733397204040812,0.0,0.19230254388362986,0.037386088081896474,0.7061710092368345,0.2177689023888119,0.06856191371906206,0.06743229915354787,0.006971576310831457,0.06900217980233424,0.08593666917396293,0.25915610026521846,0.0,0.025577624012567593,0.0,0.0,0.5746732357034782,0.0,0.7979936072719561,0.11994663165976936,0.008849408890996786,0.17757275809583528,0.0,0.0,0.22171738259042006,0.7061710092368345,0.11592128418842064,0.34842726687271985,0.09281659412646433,0.20569922777748198,0.3243678950677711,0.19514110916545035,0.0,0.0,0.019081643779633173,0.1431173732147646,0.0,0.10981435520534868
3,1.75,0.003960502097626797,0.0,0.0,0.003242668698971869,0.0,0.2855524200424286,0.0,0.008845166873994453,0.0,0.0,0.0,0.0,0.0,0.013597130569848763,0.01945601341748904,0.006796182386315062,6.119256352805056e-05,0.0,0.16218242962030088,0.0,0.0,0.0,0.17098817763187124,0.1923574181790047,0.0,0.2106914766299242,0.11604712537178437,0.3239948448867281,0.13473618309506027,0.104356428767902,0.08417806204651304,0.0077777707918081805,0.02681877959072016,0.12824467872326914,0.035095682904518116,0.0,0.030391347813519425,0.0,0.0,0.26947463508782854,0.0,0.3671374322546259,0.08879133703488773,0.00988799401991542,0.13007648273620226,0.0,0.0,0.14397312070388324,0.3239948448867281,0.12258988671140432,0.25755690364302053,0.15433211400362756,0.23493621818651855,0.28362421129920434,0.1354258274928444,0.0,0.0,0.021604070314624003,0.11289515858371345,0.0,0.07657891933540699
4,2.25,0.004081328881130245,0.0,0.0,0.004852261601863588,0.0,0.19555291397870017,0.0,0.009474489295368304,0.0,0.0,0.0,0.0,0.0,0.015268280649189697,0.033546538909228804,0.010892126048612017,0.022550717108437764,0.0,0.12147244812940686,0.0,0.0,0.0,0.17515841674745122,0.14053702295181267,0.0,0.16986215152147174,0.24378957911074958,0.19684747402561242,0.0893678716998621,0.16296865555046056,0.10384139215326098,0.008674800873910175,0.012374676972061788,0.1488202654038857,0.00174906339261179,0.0,0.035904704026795846,0.0,0.0,0.15920535720455803,0.0,0.19295783950088813,0.07709673362914504,0.011008731060688441,0.09943945180270115,0.404866761473339,0.0,0.09644388530523315,0.19684747402561242,0.12228417094646582,0.18079567198170063,0.25908181002248065,0.2443012300418809,0.2096913608697439,0.09963532848472303,0.0,0.0,0.024363565751038735,0.0937170464780783,0.0,0.05708170452293761
5,2.75,0.004205841841601122,0.0,0.0,0.006692193976304295,0.0,0.14229237452703355,0.0,0.010130757710596952,0.0,0.0,0.0,0.0,0.0,0.017291417284702643,0.05008830814801857,0.015863812897438857,0.09345639721463277,0.0,0.1001235897665209,0.0,0.0,0.0,0.17098817763187124,0.11359538268458098,0.0,0.11839586755839682,0.3647434681087221,0.1299868042714707,0.06243551660200254,0.24297681560742757,0.12366353784898129,0.009671102280232784,0.006429850450339477,0.1510536766942789,3.2082113269856895e-05,0.0,0.04211856428134397,0.0,0.0,0.10742987967981299,0.0,0.11207954938001716,0.07014184011895527,0.012212303024961584,0.0786800936368802,0.26948654488244966,0.0,0.06581174244817233,0.1299868042714707,0.11727763340797455,0.12685365366203444,0.33963423922224223,0.23129151536442571,0.1310839662709537,0.07646866930129179,0.0,0.0,0.02736145957265687,0.0800275288836374,0.0,0.044268412042996974
6,3.25,0.004334153436726748,0.0,0.0,0.008710221278821238,0.0,0.10818149524910048,0.0,0.010813427109524711,0.0,0.444601262228063,0.0,0.0,0.17782672538472702,0.01977380395816227,0.06694630485346549,0.02143421702566793,0.13942409895031277,0.0,0.08640182419099349,0.0,0.0,0.0,0.15906378110814018,0.09628617910404787,0.0,0.08205762053244119,0.4059127095183929,0.08940022531661147,0.045411418122588414,0.2947734115583973,0.1378615028264015,0.010775314984164742,0.003644950576516065,0.14245167742475628,2.1660403343683076e-07,0.0,0.04898664690584019,0.0,0.0,0.07854612615143816,0.7406985536379146,0.06952900203022225,0.06525610803398364,0.013498491051307225,0.06397831783657565,0.1920348742744165,0.0,0.04546381507687728,0.08940022531661147,0.10953556411812386,0.09059144210334354,0.2666058280372301,0.19936646906311908,0.06928678456927688,0.060598476436644254,0.0,0.0,0.030593806420282383,0.06951238749354868,0.0,0.0352463587269194
7,3.75,0.0044663795550474285,0.0,0.0,0.010856379577789718,0.0,0.08502601486414064,0.0,0.01152176628041239,0.0,0.30436198150098726,0.0,0.0,0.14132363480730092,0.02286569171488035,0.08210982357977285,0.027282141856085018,0.14939412537745256,0.0,0.07656975047285493,0.0,0.0,0.0,0.14100894571030032,0.08383052323110168,0.0,0.059056939848281746,0.3487636372658816,0.06299213739932881,0.034107479705129846,0.25638125667935724,0.1401544142108323,0.011996104165523352,0.0022085864388254823,0.12897699205010707,5.383459005683556e-10,0.0,0.05640090932104905,0.0,0.0,0.06056407055627393,0.3218411981371039,0.04514643231817906,0.06150024286099186,0.014866074474123275,0.05317630043294975,0.14365677822997258,0.0,0.0316831910442088,0.06299213739932881,0.10050487184060203,0.06621537254922019,0.15965560625556863,0.15645984684069442,0.030965852392956468,0.04924274356236533,0.0,0.0,0.03405031016408625,0.06102671243804003,0.0,0.028593949871175504
8,4.25,0.004602639620624783,0.0,0.0,0.013084366171216015,0.0,0.06858919687659984,0.0,0.012254850196348957,0.0,0.2184881925548018,0.0,0.0,0.11559186478619202,0.026781180037741048,0.09416758625821636,0.03309567236741205,0.14099756769103097,0.0,0.06902480211954895,0.0568058690558227,0.0,0.0,0.11912205435511228,0.07420549997998788,0.0,0.0443100624540886,0.23889649563933585,0.04510341200875221,0.0262982155118066,0.1758194386427861,0.12934981867249476,0.013341923894429718,0.0014105406830060324,0.11421776927856413,4.925952734819884e-13,0.0935506337191552,0.06417942231743971,0.0,0.0,0.048494477980097005,0.18733531283886456,0.030307181041062385,0.058442098556278556,0.016312739264881883,0.04499484273610909,0.111448646212189,0.0,0.022224809618163813,0.04510341200875221,0.09114637934883998,0.04956624525133572,0.0956707062345626,0.11179234138544417,0.0117016598495175,0.04083189177674223,0.0,0.0,0.03771324249357376,0.05393742673312319,0.0,0.02352499168511624
