,abscisse,0,1,2,6,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87
0,0.25,0.07324571342605678,0.11937752554410663,0.0,0.16878033799284092,0.0037144861688266466,0.0,0.0,0.0,3.5028372326808284e-37,3.276594736799513e-10,0.016333243443388212,0.01664216600778347,0.08765095909048978,0.0,0.02699157061269393,0.0,0.0,0.015106720016910432,0.02454997209776767,0.030055706208939173,0.02055059652896645,0.09056093971346438,0.015214588391418333,0.4333851329820398,0.0,0.11695497869314372,0.1012651399030863,0.007395783426646444,0.07126258973349081,0.09610509705511626,0.16795294044143327,0.5168295730257803,0.4005373864460443,0.04295478470162884,0.07672998551137505,0.008212715366477349,0.34645272063333754,0.4472222440105542,0.5240040057571816,0.06285549987175423,0.25548310824639603,0.003633554568685101,0.019082075753947696,0.439074284058785,0.0033605211927175585,0.0,0.0,0.5205594128098712,0.18804688729512622,0.1676127558254828,0.16191523418109752,0.4630297699708514,0.020390814957427672,0.602106974546684,0.02825228873484514,0.5414882539140584,0.2079618325091371,0.49202464537418916,0.17070183937812497,0.0,0.21538679650143353,0.7069901821995641,0.25562425538700667,0.6662219537095175,0.44417694928067447,0.23611106927613693,0.031417488243872735,0.21375126741952843,0.11264630614088474,0.045006724739946685,0.6262773796825063,0.0,0.021381114467174896,0.00025548034007441767,0.07096596762376732,0.34135084922232856,0.18793535962446495,0.3036139037519736,0.0
1,0.75,0.09536083491686106,0.14601469715315027,0.0,0.16717643749755934,0.005832606328917507,0.0,0.09475704039923512,2.2727739038553975e-08,0.0002178955595125418,7.962801627863376e-05,0.019180591696765944,0.019243015384453204,0.10859311627281323,0.0,0.03402106435550413,0.0,0.0,0.029826589787520882,0.033204855549483214,0.03615890736720555,0.06305857148109481,0.13452659814139206,0.017067490513235365,0.23326313920229844,0.0,0.151803197450336,0.13117057965337042,0.008005596184330062,0.0637588172677989,0.13576696377129588,0.17806000289860655,0.3429096987510863,0.1934479566503558,0.06381774512998956,0.10214765227796369,0.009173066469937898,0.27982808544373194,1.210109826861755,0.32109801065528165,0.09181716604541129,0.5402685082656427,0.004292101565470132,0.022164295084271538,0.3557397559732448,0.003599295994124579,0.0,0.0,0.32540445046383953,0.22560100831733357,0.1850096888928102,0.23485022076446607,0.28980317730111654,0.025349694100092413,0.555278189595025,0.037738656065804406,0.26033154347782494,0.1251201617576346,0.29229535116629307,0.1624295082409895,0.0,0.23705511987690572,0.22838531591072883,0.1908710603219681,0.8359819698062281,0.3021722314340732,0.1270468650079136,0.04433680625147606,0.2742678293771625,0.1445329273014722,0.05931708192331503,0.322940278077198,0.0,0.024741293895479015,0.0003355281185981881,0.09281036841620877,0.16479392377911195,0.23467222345989489,0.1691383278812718,0.0
2,1.25,0.1093380949365027,0.14662078567084846,0.0,0.1452941242769601,0.008515594273304021,0.0,0.060893980512112776,0.7979936072719561,0.04613504102831964,0.002358023118069771,0.021834923267524037,0.022453030703418485,0.11180482938343948,0.0,0.04426093087025531,0.047247100102169086,0.0,0.046034068878254314,0.04361742667829427,0.0438866246386564,0.11002425425283252,0.1560579337607537,0.01923027715696309,0.1673480936502683,6.330099235974337e-14,0.18370820881757746,0.14362984042705076,0.008665850680110845,0.05966527208114318,0.18339420204939794,0.1619928420940048,0.2147259988187346,0.13451475517365302,0.09512253648203134,0.11751782419596857,0.010248897458700992,0.2037555200673779,0.0,0.230830492684002,0.10169735199935978,0.4739363472299297,0.005017752428895316,0.025793866813988566,0.2371448543319604,0.003851427334809631,0.0,0.0,0.20179993894640288,0.21813570341379512,0.1741582468890038,0.29227582205468455,0.21483166266602258,0.0299162396286832,0.2734564090221489,0.046529490837621285,0.17375768754467225,0.09865300905832942,0.21156868985886929,0.1407660700361508,0.0,0.2138660827414566,0.082426786340891,0.1646344713016852,0.0,0.2422175664933562,0.09515852475456407,0.05728722197536408,0.3040707632753401,0.15924215634381014,0.07830127188049382,0.21257518903692169,0.47424053314019565,0.028831384264094814,0.0004398344916515907,0.10394699447863302,0.11719132681683532,0.26223006593186327,0.12626886334411971,0.0
3,1.75,0.1157644619285891,0.13603194662956788,0.0,0.1226886849399378,0.01170788623516512,0.0,0.04898064363998519,0.3671374322546259,0.13783904926917365,0.010324993415066262,0.024282036740064527,0.02645702500559603,0.10786045959945605,0.0,0.05987078525255809,0.046130929453967844,0.0,0.0608619293531473,0.05564502395798744,0.05365212439766984,0.14386986335311816,0.15826639009548296,0.021763733550373313,0.13074203070848062,0.1478153937445847,0.19855874823625105,0.1435903092175276,0.0093799884955777,0.056583268697234096,0.2099828443340142,0.1403360479204214,0.14292576915782024,0.10421427593235591,0.13915358111752382,0.12379131141354674,0.01145243908903119,0.14961335396469733,0.0,0.17398851512626592,0.10144482396746392,0.20728454469802096,0.005809761480745347,0.030052286110008014,0.16168344874813756,0.004117333567072763,0.0,0.0,0.13414508319123994,0.192380843124833,0.15407554233171208,0.3120997825347579,0.16745410281057124,0.03395172784899102,0.0710593586103842,0.053979826244663166,0.1278179606556747,0.0842259789709801,0.16237898809784812,0.11935845960139693,3.732175815620103e-07,0.18016750002913445,0.024518895646010227,0.14739598292558012,0.0,0.19995210286953333,0.07859038257937521,0.06903660389836612,0.29127826770405785,0.15950396951901197,0.10243617753301988,0.15043737160568593,0.2923136723447662,0.03383077068544687,0.0005753994856535738,0.10700845832518982,0.09338807814582917,0.26222431410713126,0.10281626977671317,0.0
4,2.25,0.11637967000651714,0.12198101524230835,0.0,0.10345834724224902,0.015311455429600187,0.0,0.043144752721364116,0.19295783950088813,0.17294362102760877,0.02244796170202489,0.026515482224113342,0.031502914650671274,0.10117312383900161,0.0,0.08477814979301168,0.0450411273432976,0.0,0.07266471804255815,0.06894463484243853,0.06584216920744737,0.1601310853250113,0.1488964056709512,0.024739740348320074,0.10648560980481239,0.3437178819803036,0.1875344889346621,0.13627692698426272,0.010151477302431865,0.054010720300080084,0.18714452320550212,0.11983625948939465,0.10091942505064003,0.0851170565222299,0.19266735930836243,0.12335423367511049,0.01279645198133481,0.11289784677777266,0.0,0.13421334418587952,0.09666024202885347,0.09192179923008632,0.006666461067928254,0.035017640514501035,0.11532271466262199,0.004397416002173848,0.0,0.1399932596126828,0.09477911543899106,0.16283982972748737,0.13298690612548075,0.2859517105964801,0.1337648535448564,0.037393230830622126,0.0096255738729383,0.05976465825899886,0.0985921294413604,0.07472264210735201,0.1282442957879924,0.10115592784385463,0.8140681741976438,0.14833241856214968,0.0056294147444673585,0.133847908980827,0.0,0.16511942733359294,0.06806066684846958,0.07870910199364403,0.2410877400151638,0.1504201443552419,0.13063794559403066,0.11029634001041554,0.19797408682606213,0.03995047828544186,0.0007510943405294003,0.10493098700875125,0.07861487268070436,0.23465722928049207,0.0873466821622316,0.0
5,2.75,0.1130203440862319,0.10782412297783578,0.0,0.0878574999848873,0.019200687729615706,0.0,0.040043817422711146,0.11207954938001716,0.16760318195192836,0.03518839054460094,0.028534200674850102,0.037919087561213205,0.09365890173224434,0.0,0.1253549647705025,0.04397707083693414,0.0,0.08091768379744053,0.08296262096371651,0.08060432947158733,0.1619943677685026,0.13428865560119937,0.028241374027347207,0.088903654367916,0.2834055868878485,0.15732115297221516,0.12543645601982967,0.010983753803033791,0.051754993913745446,0.13977933413327706,0.10220834255380815,0.07470238015851921,0.07173709666345934,0.24047573724100008,0.11856980234768141,0.014293958186890672,0.08760890375747764,0.0,0.10496541665704533,0.09015020190794712,0.047218174264346116,0.007585281355728116,0.04075260716370007,0.08572756859653337,0.004692055497470223,0.0,0.09594025843333241,0.07023350905124864,0.1354336300457168,0.11382576116677594,0.2247970404097548,0.10842291703602931,0.040230611792696686,0.0006713053257899514,0.0638200340790381,0.0782214934710253,0.06779681296256043,0.10302398326753709,0.08628733518282398,0.3662868971248801,0.12154840156563348,0.0009725823433590599,0.1221856419681005,0.0,0.13487763752003196,0.06061497130756659,0.08584630437507715,0.1724152961942779,0.13653827742569952,0.15879353579614094,0.08258524020410576,0.14286154021501227,0.04741765565154083,0.000978099340357637,0.09994162538319173,0.06833134887724877,0.18791779599091646,0.0761000327298514,0.0
6,3.25,0.10720837768926067,0.0948415161680013,0.0,0.07531401501985542,0.023237916325507046,0.0,0.038544719304125355,0.06952900203022225,0.1484986067113242,0.04625559578028327,0.030340935235633745,0.04612552396455196,0.08616864866069769,0.0,0.18501900665202836,0.04293815100942734,0.0,0.08580341932042497,0.09695546555921725,0.09741545480796918,0.1545036476816455,0.11832246082890732,0.03236092312773863,0.0754546472201555,0.20730007090814961,0.12218893523383009,0.11337603790445128,0.011880152393195734,0.04972101107173454,0.09900866409514537,0.08753536260968615,0.05738381103411084,0.06173388246211532,0.2584514828259294,0.11129094584371137,0.015957856282832538,0.06969449903483546,0.0,0.08284440282244401,0.08324138117335486,0.027400109300911954,0.008562788310374445,0.04728579920832236,0.06595485194481025,0.00500160887364294,0.0,0.08038852703765677,0.054011831272304446,0.1119741099549217,0.09734842980109785,0.15163069896784262,0.08873680966442071,0.04248759828279386,2.380209317425813e-05,0.0662580014556929,0.06322875868752494,0.06241709934978842,0.08370383582474537,0.07424022586627592,0.18830516808992376,0.0999100597496535,0.00012486745899997076,0.11163439470778187,0.0,0.10837838855086365,0.05498607229512936,0.09035722117085324,0.10653935991697572,0.12100720193209549,0.1793995372276936,0.06270585621929851,0.1079058317216636,0.056430102543510066,0.0012704178494120746,0.09351354204309109,0.06063811183459142,0.13467137286875805,0.0674208611912243,0.0
7,3.75,0.10006784848385625,0.08340437505626933,0.0,0.06518821700048882,0.027287003561653624,0.0,0.03819998373991521,0.04514643231817906,0.12751214200227753,0.05479968538111967,0.031941119584835205,0.05661553150082349,0.07907239009898685,0.0,0.23314964990855103,0.04192377544605576,0.0,0.08784157239127861,0.11004491301735707,0.11446211833605204,0.14197053221540207,0.10299903724750903,0.03719382077062196,0.06479451973179177,0.15235004683676728,0.09155862809747972,0.101387034479596,0.012843817786937587,0.047854458670329836,0.07096428742135932,0.07543851577376692,0.045397115587927694,0.05392047859487931,0.23501650970112778,0.10281513261444451,0.01780039534055687,0.05663593233236277,0.0,0.06581218900617374,0.07653581091725173,0.017389995467191176,0.009594737881666584,0.05458548834454236,0.052189274715555234,0.00532640517357041,1.5236421288727286e-06,0.07145830533589881,0.0427742468078499,0.09258662462338221,0.08349501692200147,0.08775711594916315,0.07312768293774943,0.04420769190061369,4.235657964234256e-07,0.06728827411550659,0.05179223561745141,0.0580494060923504,0.06855650093944385,0.06444656554876442,0.10696187189280243,0.08265582182916723,1.182888979055988e-05,0.1018261294769678,0.0,0.08539637449768052,0.05052999226013623,0.09241726175375807,0.05688241124612292,0.10569355574869917,0.18469846410902388,0.04808779436884933,0.08435783525940982,0.0670547420388834,0.0016454682882052066,0.0865538626788976,0.05458906053010365,0.08636913206948095,0.06044837836656865,1.5236421288727286e-06
8,4.25,0.09237164419511346,0.07350800768820794,0.0,0.056943281314870614,0.031223632662733744,0.0,0.03886557644081679,0.030307181041062385,0.10857200211955488,0.06080272656195055,0.033342077364673144,0.06985036448759328,0.07251449341869505,0.0,0.2090012000301566,0.040933363601961675,0.0,0.08764870935357352,0.12130410249848536,0.12829901369700372,0.12737984385694381,0.08918179797994907,0.04282527668922019,0.056130537670137155,0.11494463746652991,0.06807362476076786,0.09012644305509156,0.013877600003518339,0.04612114027322985,0.052467487742060656,0.06546483549178396,0.03677854815044087,0.0476227332657091,0.18499806237252436,0.09398672418398357,0.019832483913821954,0.046865257352028546,0.0,0.05253708327230167,0.07028577762539133,0.011792146224070625,0.010676144135940417,0.06252677036145282,0.042262355426875745,0.005666741776890171,0.8222520239980475,0.06535512855143645,0.03468612839716837,0.07680511038253611,0.07194278842270574,0.04357889408347312,0.060576317667627146,0.04544433743838039,3.733704741098003e-09,0.06715929686420477,0.04284670060893041,0.05438584189996062,0.05648981425400146,0.056423690197810246,0.06487967927315996,0.06891488257412309,8.231675518119542e-07,0.09258227255103586,0.0,0.06585355696856016,0.046881019565627194,0.0923609486792507,0.02624094895491329,0.0915544037154033,0.17238005035941512,0.0371533106037172,0.06774638783141557,0.0790413391805649,0.002124749595223019,0.07959224789328932,0.04965599432065553,0.049570004284191074,0.05468331120019358,0.8222520239980475
