,abscisse,0,1,6,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,46,47,48,49,50,51,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,81,82,83,84
0,0.25,0.0660004077670181,0.0,0.0,0.0,0.34527694372690804,0.34490017144504165,0.46442849686957405,0.020138403690277713,0.014302219391211134,0.0,0.0,0.055427285695602825,0.0,0.0,0.007054778984557931,0.0,0.020727432079824113,0.35852605096349244,0.00015357365326500798,0.024703653158700895,0.0,0.0,0.45046737803812226,0.02018152030667198,0.08676067891003393,0.0,0.0,0.0,0.0346468586652011,0.23639369724771028,0.39981836384534686,0.3767284144482431,0.10650160436096577,0.06450714802840263,0.006622481334704831,0.3724138026639433,0.22887296803601118,0.6645517055493929,0.0020483694588214704,0.025636818170891657,0.0,1.1437400241693239e-278,0.0,0.46442849686957405,0.0,0.06656267172571752,0.18795093112389682,0.4358860960878845,0.20203449254510694,0.7294857651322264,0.031261749423575125,0.2480264849686381,0.13691818846114598,0.0,0.0,0.0,0.0,0.6860949342341933,0.0,0.7069901821995641,0.7340590063905169,0.14160980697594555,0.033149001980364814,0.05271400202204143,0.041485472664932486,0.0241289485227487,0.8233331237705444,0.0,0.0,0.13286610883173555,0.06600043227047242,0.0,0.1728634560523716
1,0.75,0.05343775621099412,0.0,0.0,0.007804437528513089,0.06873593189576399,0.14315314677498078,0.27975679494479944,0.023510404722426662,0.0236417399645747,0.0,0.0,0.046563588081520224,0.0,0.0,0.008150069199102855,0.0,0.02639171324686076,0.27740894789355514,0.0008880982990032561,0.027822053750601365,0.0,0.0,0.26750461282108146,0.022339545484729675,0.11857921813808071,0.0,0.0,0.0,0.04136103582968386,0.24958876803333116,0.29064866519165794,0.23758427684185462,0.15112983030320343,0.08613518072666324,0.008057201035930044,0.29774963381026504,0.22110836776815143,0.7436813769643966,0.0026475371282997356,0.043308424089435825,0.0,5.847028872966139e-271,0.0,0.27975679494479944,0.0,0.08417665556407215,0.23472313773967143,0.27375203532911085,0.11012011653785446,0.3292656251673511,0.0294491259004283,0.23372754979524268,0.08528125337852625,0.0,0.0,0.0,0.0,0.27437505522475325,0.0,0.22838531591072883,0.38487838350546144,0.16775483143232564,0.03892585961039986,0.08711723861795809,0.06451146388115325,0.0715259116438419,0.38020729642749046,0.0,0.0,0.13814577267456568,0.10526475128160206,0.0,0.29483396049183214
2,1.25,0.04841170098295769,0.0,0.0,0.015971664687983583,0.032163776817974866,0.09495428533237998,0.20535432600277587,0.026934585712237554,0.03270880508527179,0.0,0.0,0.042899011289501,0.0,0.047940783705040145,0.009368367877128142,0.0,0.03222944095493398,0.1987490935938779,0.003203186402600319,0.03129022437950394,0.0,0.0,0.1791490559835473,0.024602599750395446,0.15182026817858862,0.0,0.0,0.0,0.04982437053268644,0.20734590312323875,0.22851257271959177,0.18184400913445373,0.17583337477812405,0.09463844717509297,0.00972351560240714,0.21167839825198012,0.18468239100385875,0.302358284387835,0.003368190251051401,0.06202420318730825,0.0,2.3280935999510563e-263,0.0,0.20535432600277587,0.0,0.09561656503594877,0.2623060256532603,0.1884754418724598,0.08300639257721913,0.17460290691714161,0.028231080885213488,0.1905930810918077,0.06840096897243594,0.5822550338857385,0.0,0.0,0.6802455658627595,0.15707047748978287,0.0,0.082426786340891,0.23901050419760644,0.16233666661385143,0.04567980967104381,0.1649711351403083,0.10779806318659761,0.12766856126700307,0.2091198866901413,0.2787566331891175,0.0,0.12857724479111235,0.18625826087440672,0.0,0.32708434229391337
3,1.75,0.0453323925019094,0.0,0.0,0.022027503399305853,0.01947311608768889,0.07232610060887212,0.1598438330012064,0.03033707877524413,0.04056924164059094,0.0,0.0,0.04061895459867801,0.0,0.04679159618161886,0.010714858336927376,0.0,0.037975892031605105,0.1448230117578163,0.008245597295631507,0.035113297100708124,0.0,0.0,0.12932438625926834,0.02695691508887279,0.18184558673293735,0.0,0.0,0.0,0.0604128964609945,0.16405244866766996,0.1838856816645385,0.14740908527347144,0.18070484191632685,0.09546739746400829,0.011639324632675849,0.15250427705923672,0.14919814878267973,0.04466153811352219,0.004220993892292152,0.0790765562235941,3.732175815620103e-07,7.219742002955658e-256,0.0,0.1598438330012064,0.0,0.10137527634625475,0.2623019821030123,0.13799586224676988,0.0688696140096954,0.10653297041295948,0.027324624496311213,0.1511844143294038,0.05912330206443558,0.21912412355775174,0.0,0.0,0.26758566594918576,0.10001286786060705,0.0,0.024518895646010227,0.15606762182076522,0.145910000074184,0.05344903488112391,0.3467037749929949,0.1915255241998418,0.17096118584100858,0.12841020394351224,0.2071636465806495,0.0,0.11545429935446008,0.31997057690510966,0.0,0.2062325486157832
4,2.25,0.04313124144898466,0.0,0.0,0.02681878371456454,0.013378650424534644,0.05890804982856801,0.1280346186744028,0.03364777961807386,0.04686389232400308,0.0,0.4248937093283683,0.03897688830585471,0.0,0.045669955518851384,0.012193373516331964,0.0,0.0433937140662396,0.10882959959632245,0.01660258326125525,0.039280276344393496,0.0,0.0,0.0982733334280189,0.029385846156362257,0.20348477171392984,0.0,0.0,0.0,0.07333335175135212,0.12970510377253372,0.14966382722724106,0.12289455682369131,0.17168466368969693,0.09235854619391395,0.013819338637574206,0.11346348858012527,0.12048460413306968,0.002396747683210824,0.005214590632627957,0.09269352606539914,0.8140681741976438,1.7438043059643135e-248,0.0,0.1280346186744028,0.0,0.10266917131171814,0.23471228330116153,0.10558925263330578,0.05987255431587912,0.0713886120558125,0.026608698208811603,0.1204324036202521,0.052998030295201795,0.1259395336441964,0.0,0.0,0.15199025190060217,0.06707918733291651,0.0,0.0056294147444673585,0.10443771466705035,0.1274794495203377,0.0621719998735389,0.4530420237346671,0.3243007539056112,0.1925117444728581,0.08505935784874047,0.1713985973520754,0.0,0.1025409597930652,0.30647077505144515,0.0,0.11784963217232976
5,2.75,0.041421405030574954,0.0,0.0,0.03068700744365874,0.009911115822295242,0.049908033138126855,0.10431740261056738,0.03680311178422972,0.0515774877769652,0.0,0.19614650998353278,0.037698866500729934,0.0,0.04457520197221541,0.013806110569395293,0.0,0.04829066236265682,0.08424346633840737,0.02787071934029407,0.043757997773750834,0.0,0.0,0.07751856973414267,0.03186994578789603,0.21242676535736932,0.0,0.0,0.0,0.08822124427117135,0.10384987730692888,0.12263610207599387,0.10418049448886849,0.15517853537343232,0.08742886637984075,0.016273890165351704,0.08711624184185712,0.09826995076380388,4.6729140578084295e-05,0.006355053237994663,0.10212777843817888,0.3662868971248801,3.2804048012033484e-241,0.0,0.10431740261056738,0.0,0.1007873083029786,0.18793644541541454,0.08351552454594581,0.05351015538396552,0.051050487903994815,0.02602071025099302,0.09721435196333039,0.048541130724113854,0.08206957302254263,0.0,0.0,0.09627137384486559,0.04640262386523384,0.0,0.0009725823433590599,0.07091445192344648,0.11031052580624882,0.07162638212403435,0.2418245317856063,0.38250790301152876,0.19436615309995606,0.05955161570779308,0.1463947132814096,0.0,0.09094641632352746,0.174252610627119,0.0,0.07295873041297365
6,3.25,0.0400210669619366,0.7406985536379146,0.0,0.03382820483300491,0.007719567912395875,0.043388122164785,0.08596005650330565,0.0397480095313086,0.05486263300694104,0.0,0.1332754356012853,0.036654770405276954,0.0,0.043506690740797514,0.015553348735906958,0.0,0.05252791230466782,0.06691222848490402,0.04081609767827351,0.048484815187235526,0.0,0.0,0.06290774341625709,0.034387123659210816,0.20659236233600775,0.37746760473252466,0.0,0.0,0.10347707608938164,0.08446274232878842,0.1009407254138791,0.08929960910371466,0.1359214562849807,0.08181149894242101,0.01900770777614934,0.0687372154948153,0.081182513890601,3.3100161161773367e-07,0.007645415504272172,0.10741396779515557,0.18830516808992376,4.8062856086703004e-234,0.0,0.08596005650330565,0.0,0.09682586161376876,0.13465644676958127,0.06778499224103943,0.04870462272680368,0.03827330105297285,0.02552424393922584,0.07966724293301407,0.045094586588278564,0.056864960379697536,0.0,0.7406985536379146,0.06431241924189691,0.032764774041649354,0.0,0.00012486745899997076,0.04862009416182485,0.09533651368192679,0.08136716494360814,0.11864439902313563,0.2679067745036895,0.18281639424117035,0.04349177693983524,0.12699764083696075,0.0,0.08086784680242097,0.09949572357747519,0.0,0.04913602538330343
7,3.75,0.038830982924201375,0.3218411981371039,0.0,0.03637396202776017,0.0062313778390349775,0.03840792377827813,0.07140614857514671,0.042437139167995165,0.05693425814463555,0.0,0.10155801023543351,0.03577291959480189,0.0,0.0424637927705667,0.017433180303638666,0.0,0.056020599731331826,0.05431821197837225,0.053886116795267,0.0533649972285726,0.0,0.0,0.05220272985324824,0.0369128908793126,0.18690191432074135,0.19988475694008134,0.0,0.0,0.11577718235459644,0.06976551367039874,0.0833492186312487,0.07715064890481099,0.11677831773676912,0.07609531973661197,0.022018712849485395,0.055498382229608484,0.06794004886272118,8.518227994084382e-10,0.009085310155989932,0.1090538085547169,0.10696187189280243,5.484575110604555e-227,0.0,0.07140614857514671,1.5236421288727286e-06,0.09162383346016394,0.08633447561822565,0.056168219832474865,0.044906853946959084,0.029739081149277213,0.02509631658079076,0.06624842724621925,0.04231514733176905,0.04086501918671675,0.0,0.3218411981371039,0.04434450973599276,0.023475804634612525,0.0,1.182888979055988e-05,0.03356542262700232,0.08261547695284921,0.0906932323841948,0.06724907160859411,0.15124714267146974,0.16407197407496155,0.03283777358227478,0.11119402102123732,0.0,0.07220256789733602,0.06307211565265719,2.515055685285982e-305,0.03531365873196474
8,4.25,0.03779138575505414,0.18733531283886456,0.0,0.0384207528121499,0.005166619766542491,0.034453381843195026,0.05967532470466694,0.04483543423626386,0.0580142075960961,0.21323961496111613,0.08184628003117074,0.03500977372743717,0.0,0.041445893823019664,0.019441265387261732,0.0,0.05873290379441938,0.04491493284465247,0.06569969997282549,0.05826529088262682,0.19035743314936376,0.0,0.044106312727859635,0.03942069030443576,0.15705849380788264,0.14451406150828483,0.0,0.0,0.12097489799764634,0.05845125161116105,0.0689882833575021,0.06704955107657762,0.0992100410335277,0.07057526382476152,0.025296909350838725,0.04568564334130417,0.057553035420673235,7.964256684455301e-13,0.01067073586440956,0.1077548032878995,0.06487967927315996,4.8744602451898004e-220,0.0,0.05967532470466694,0.8222520239980475,0.08578359107260106,0.04953159794387177,0.04733851906662838,0.041804319146456534,0.023763110922741835,0.024721531733691394,0.0558318410644451,0.040003600855756875,0.030086797777157472,0.0,0.18733531283886456,0.031225554495487407,0.017005448171251988,0.0,8.231675518119542e-07,0.023292252985970242,0.07191212270522399,0.09868573694115029,0.042861335911251464,0.08684856035326197,0.1426974996807436,0.02546966652693231,0.09795636616299586,0.0,0.06476633673242017,0.043554986382222584,1.6199252880265165e-228,0.026644829960082727
