,abscisse,0,1,6,8,11,13,14,15,16,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,46,47,48,49,51,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,81,82,84
0,0.25,0.07258621368664893,0.0,0.0,0.0061347581196619415,0.00014858980767240408,0.0,0.0,0.0,0.0,0.20805184635701376,0.0,0.020016618535709872,0.2228258084818012,0.04233805749668293,0.0,0.0,0.004538320537732286,0.0,0.0,0.0,0.0,0.1482143775248856,0.0,0.0,0.0,0.03408918438645709,0.6860949342341933,0.056334328497928465,0.38263932450685795,0.2686079867450103,0.041396714245676494,0.06979007843007516,0.010118379371730315,0.09980708781194596,0.04976964821895188,0.13825228496724243,0.0,0.019320144702117657,0.0,0.0,0.0,0.05416251409671756,0.30107693536007574,0.6860949342341933,0.05590372779765736,1.0199299875104844,0.08303980846960858,0.29795445175231056,0.0,0.6860949342341933,0.0,0.0,4.069669576450426e-15,0.0,0.0,0.7069901821995641,0.20873473417985272,0.05509497050544587,0.09504267317399014,0.00425110651310167,0.027432802875491286,0.5240040057571816,0.0,0.0,0.012418902329149007,0.28642282180985745,0.5798804531612106
1,0.75,0.05952531846279999,0.0,0.0,0.007798462320312647,0.0004042629522231093,0.0,0.0,0.0,0.0,0.12182537086810945,0.0,0.026561175785739893,0.0780105512751458,0.0539493725731698,0.0,0.0,0.008313235882604554,0.0,0.0,0.0,0.0,0.2284206429430607,0.0,0.0,0.0,0.040026976516089524,0.27437505522475325,0.06956854145472835,0.2442259943210188,0.17250191665342252,0.05307344351842026,0.09070978116569814,0.011332338075762427,0.15497043242366476,0.06030095723729816,0.17551553338397713,0.0,0.03129037583487516,0.0,0.0,0.0,0.0738014592343923,0.3866269385596077,0.27437505522475325,0.05171430078828222,0.38471007065243146,0.09283501266924923,0.1554156819023718,0.0,0.27437505522475325,2.2727739038553975e-08,0.0,0.05275628704415747,2.2727739038553975e-08,0.0,0.22838531591072883,0.20466161704229308,0.07665123240141551,0.2648761999388159,0.06214065563877845,0.040088304485585355,0.32109801065528165,0.0,0.0,0.01373665496567644,0.1412549653293651,0.3733220165235813
2,1.25,0.05398292469514234,0.0,0.0,0.009697002993344686,0.0010998636925384235,0.0,0.0,0.0,0.0,0.09488066702978211,0.0,0.03297952447243743,0.047445069239735446,0.06360101706728581,0.0,0.0,0.013330878538764405,0.31387616404328295,0.0,0.0,0.0,0.28462687826771765,0.0,0.0,0.0,0.047228329799346234,0.15707047748978287,0.08553535515987916,0.19444621879139873,0.1364732294913607,0.06833522104228698,0.10620406377409385,0.012683109207663872,0.22626756582366955,0.07138576000177711,0.20578287156912597,0.0,0.04324804704889211,0.0,0.0,0.0,0.10188124290677032,0.38667155579179346,0.15707047748978287,0.04951146524452218,0.1718690471145001,0.09491664061885349,0.11461076462934668,0.0,0.15707047748978287,0.7979936072719561,0.0,0.25363395113833614,0.7979936072719561,0.0,0.082426786340891,0.17109728278266476,0.09036459402559485,0.3168690004307176,0.19364263097044257,0.05886279733502408,0.230830492684002,0.0,0.0,0.015234243512887638,0.10158541148982622,0.2785002814807945
3,1.75,0.050436608771860465,0.0,0.0,0.011816330704673465,0.002992359639961845,0.0,0.0,0.0,0.0,0.08037852974621394,0.0,0.03890704662389961,0.03408362587102372,0.07076061043749698,0.0,0.0,0.019317808288890508,0.13785602912059422,0.0,0.0,0.0,0.23806144838029417,0.0,0.0,0.0,0.05586071834513461,0.10001286786060705,0.10349851796209178,0.16385921965886724,0.11486006357796105,0.08770890626446762,0.11533364287820455,0.014181641146745994,0.23106883621045796,0.08257045874565522,0.22281955869216863,0.0,0.05391352102368685,0.0,0.0,0.0,0.1396000289816279,0.3011843408866796,0.10001286786060705,0.047883711769171465,0.08073542569837626,0.09234883106132016,0.09357901053593227,0.0,0.10001286786060705,0.3671374322546259,0.0,0.26429747898155653,0.3671374322546259,0.0,0.024518895646010227,0.1393225820324756,0.09696428092163552,0.2785355696220929,0.29201550768883217,0.08588633307066984,0.17398851512626592,0.0,0.0,0.016938936303777578,0.0816698335499751,0.2084431854975919
4,2.25,0.047811300811758564,0.0,0.0,0.01413395064785318,0.008141205383556898,0.0,0.08617072577754793,0.0,0.0,0.0709217114578029,0.0,0.044101480416734076,0.026578661298250438,0.07537152532958756,0.4126633304301595,0.0,0.02587998928744714,0.0933240792530828,0.0,0.0,0.0,0.15622655291699108,0.0,0.0,0.3173335548030667,0.06595587940547601,0.06707918733291651,0.12122868054486499,0.14106346293883165,0.09963537125396488,0.11087113940927522,0.11858530767230063,0.015838314298439758,0.16121165249529135,0.09331722074932526,0.22281674042378186,0.0,0.06263783795209568,0.0,0.0,0.0,0.18198573746319854,0.18271308026500616,0.06707918733291651,0.04653527559506132,0.03886684896863281,0.08734783724943253,0.08025090471389695,0.0,0.06707918733291651,0.19295783950088813,0.0,0.21450560208893246,0.19295783950088813,0.0,0.0056294147444673585,0.1139240526685488,0.09832088825509094,0.21799591804378848,0.3065477446727483,0.12236978601430763,0.13421334418587952,0.0,0.0,0.01888154990160943,0.06930932602789291,0.15172922271629344
5,2.75,0.045713109368322596,0.0,0.0,0.016619919019243142,0.022149485045888716,0.0,0.05922386906236279,0.0,0.0,0.06409186883383139,0.0,0.04843241129564063,0.02176922453289436,0.07767660946901038,0.12494784312119628,0.0,0.032594320870498496,0.0718287036098787,0.0,0.0,0.0,0.09965615887219985,1.6002483592851805e-36,0.0,0.1464444169386666,0.07723179123238286,0.04640262386523384,0.13479504422149435,0.12236994636864718,0.0879958694444854,0.13561736417721879,0.11715218495165455,0.017662420422886772,0.10363920732689585,0.10304369406330056,0.20577506307642385,4.854876892455799e-17,0.06923336934637604,0.0,0.0,0.0,0.21176476828429316,0.08632919792417416,0.04640262386523384,0.04535325032099142,0.018985733016696225,0.08129352471906445,0.07082347056219866,0.0,0.04640262386523384,0.11207954938001716,0.0,0.16662807826087167,0.11207954938001716,0.0,0.0009725823433590599,0.09427541728528638,0.0962301238628569,0.16404305018119503,0.26707763820328473,0.16607866083209577,0.10496541665704533,0.0,0.0,0.021096319172260528,0.060727468430395795,0.10613196730295979
6,3.25,0.04395500256904906,0.0,0.0,0.019238214484362304,0.06026130833020486,0.0,0.04976569205929806,0.0,0.0,0.05883201159107223,0.14346478319172984,0.05185841537138116,0.01842361122560404,0.07806314591051167,0.0696789954104483,0.0,0.03907780765685489,0.0588606615179769,0.0,0.3230684412081572,0.0,0.06652047402511377,0.0015133776141622183,0.0,0.10210632504884293,0.08884909275605904,0.032764774041649354,0.13989261779739173,0.1062461955513096,0.07864867038870191,0.15704740305745252,0.11239389719992136,0.019661520841059977,0.06985478436055133,0.11117378273368073,0.1755044334748078,4.7164757649903546e-06,0.07379038647745492,0.0,0.20933552212461642,0.3946020252864859,0.2086501235954622,0.0317689153170378,0.032764774041649354,0.044282388534396665,0.009364380676977917,0.0749784001044294,0.06367778599053947,0.0,0.032764774041649354,0.06952900203022225,0.0,0.12995942624449502,0.06952900203022225,0.0,0.00012486745899997076,0.07906224695065363,0.09207057080901296,0.12264031093992159,0.21140664291945802,0.20828080727999423,0.08284440282244401,0.0,0.0,0.0236203092105404,0.05433607627937484,0.07091554370359705
7,3.75,0.042433912563316696,0.0,0.0,0.02194835433438572,0.16395077692075194,1.5236421288727286e-06,0.04438746322696901,0.0,0.0,0.054597126866950736,0.10275515798138625,0.054401810287228854,0.01596174567651305,0.07695505193592181,0.046962748830323024,0.0,0.04502683302793382,0.05006587017513968,0.0,0.23752331314445652,0.0,0.046845480892454744,0.09609919026928018,0.0,0.08042353545508271,0.09923456928801275,0.023475804634612525,0.13459568000842384,0.09197353854155318,0.07089436269412525,0.1685888605874495,0.10553673261050414,0.02184068038267745,0.050018267754507205,0.11719356830901687,0.1382400446074223,0.0006929754576479105,0.0765397209755561,0.0,0.16368103097461772,0.2784952970093687,0.17508191068127715,0.009105636501510082,0.023475804634612525,0.04329150155139369,0.004650782506382764,0.06882863458663478,0.05799636671661153,0.0,0.023475804634612525,0.04514643231817906,0.0,0.10299766648207008,0.04514643231817906,0.0,1.182888979055988e-05,0.06715439386335857,0.0868006172887452,0.09239420416697398,0.15961737039280585,0.23436466297208558,0.06581218900617374,0.0,0.0,0.026492077708452952,0.04934043738623207,0.045112018695928346
8,4.25,0.041087188009175525,0.0,0.0,0.024707124293909862,0.44605498947398614,0.8222520239980475,0.04076065818078862,0.0,0.0,0.05107404154358945,0.08667317185562991,0.056126107997028295,0.014074415536617955,0.07475003311198528,0.03479762442005404,0.0,0.05023063496774136,0.043652063543178285,0.0,0.18148234050291298,0.0,0.03455510193871544,0.19211036294227693,0.0,0.06720814722550598,0.10627365094098501,0.017005448171251988,0.12090178687596259,0.0791927197482868,0.06431262541818136,0.16576437468581356,0.09755522998803226,0.024201583522517067,0.037662509306594316,0.1207049202678061,0.10056111224845463,0.005079699860170106,0.07776511703313907,0.0,0.13198592463715358,0.2052940489426794,0.13263810353297825,0.002032759636186929,0.017005448171251988,0.04236124179423189,0.0023217532105442064,0.06305459575883884,0.053317650750405586,0.0,0.017005448171251988,0.030307181041062385,0.7275027578652299,0.08311785136831308,0.030307181041062385,0.0,8.231675518119542e-07,0.057705616737435135,0.08104908734679106,0.07055923723360381,0.11809708220570647,0.23236175771283657,0.05253708327230167,0.0,0.0,0.029749175891283366,0.04529495442643542,0.0272639126622927
