,abscisse,0,1,2,6,8,9,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.03673049966374296,0.0,0.0,1.148691237926602e-55,0.004385819970610907,0.0,0.0794325428874567,0.0,0.09070370919924416,0.0,0.023724329513030894,0.0,0.0,0.0,0.011558251052856922,0.0,0.02086555704484031,0.0,0.0,0.022635653498075902,0.03233422368751117,0.0,0.04486303554004128,0.07213570298201867,0.2783764332424906,0.19528165518748686,0.1876464400704632,0.27250123717549174,0.1698004044349288,0.3861181003883262,0.05586892956552115,0.08522244241367699,0.01251491045460371,0.12477182012875326,0.027519143055949418,0.8976929251262122,0.005151634279261608,0.016270893901969827,0.0,4.595778947883845e-28,0.0,0.0,0.042489213706764235,0.0,0.08145231349939715,0.5240040057571816,0.03447726917303184,0.039835133111663125,0.6232714437569572,0.0,0.051327923909421654,0.0,0.38377329997507403,3.31512815200393e-12,0.0,0.0,0.0,0.5240040057571816,0.46442849686957405,0.140987335422543,0.03872926701231453,0.04082056692994779,0.07337665964846084,0.06110792906328949,0.417389027899807,0.0,0.0,0.0,0.011166996188913035,0.14382630635128132,0.0,1.1092212236874581
1,0.75,0.05471098313039172,0.0,0.0,2.0227245292067506e-06,0.005727916469977822,0.0,0.09741099782656458,2.2727739038553975e-08,0.07063491770670588,0.0,0.033909205520658695,0.0,0.0,0.0,0.015580108464008606,0.0,0.028897592439418692,0.0,0.0,0.026874344638719082,0.03714851066613426,0.0,0.074068050230448,0.08969994112211685,0.16331962498718555,0.10592930009523556,0.10206380202085591,0.23964940959519598,0.3484647764662108,0.18634207406723532,0.0732514620801351,0.1204145994718921,0.01414052667457366,0.15969579049881422,0.03709089764275516,0.03855560802753543,0.006609494708083658,0.018582636825331636,0.0,1.2520649903254312e-27,2.2727739038553975e-08,0.0,0.05473950103151294,0.0,0.1257760489062226,0.32109801065528165,0.06464230627791284,0.051183723877418666,0.20606052463688473,0.0,0.06422056708521372,0.0,0.42149251260952153,4.119537921640113e-09,0.0,0.0,0.0,0.32109801065528165,0.27975679494479944,0.1510676793191675,0.05087785695092801,0.20677912320608471,0.11129882105693467,0.08747493066289883,0.3392472081386133,0.0,0.0,0.0,0.013446607416293277,0.16138615071627105,2.2727739038553975e-08,0.3579824970804392
2,1.25,0.06808358678966436,0.0,0.0,0.009629926288267655,0.007312444520103052,0.0,0.10342224660556223,0.7979936072719561,0.06250099301393856,0.0,0.04543307085770766,0.0,0.0,7.516403191904425e-15,0.0196572442292833,0.0,0.03501115299918317,0.0,0.0,0.03206929435326588,0.04277785467912366,0.0,0.0945804421490048,0.10961734402433229,0.12700115402749745,0.0796763851624009,0.07686978008254067,0.18884370998058067,0.2819535508494001,0.12989327660165498,0.09581979753490213,0.13708727344334368,0.01594236756364863,0.18262875163755854,0.0467238432818281,0.0020317834044047203,0.008287276799071347,0.021262356505655704,0.5822550338857385,3.411101268742406e-27,0.7979936072719561,0.0,0.06841015473764617,0.0,0.1992067342288374,0.230830492684002,0.10811038404611198,0.057971035147151795,0.10442886046313823,0.0,0.07961698663501782,0.33990643855055325,0.34942956604831293,1.6619402134748376e-06,0.2806018581227622,0.0,0.0,0.230830492684002,0.20535432600277587,0.14231004631863978,0.061213335966113926,0.3588143624401927,0.15456797473415873,0.11996990163000283,0.23859687328756485,0.3327955190328621,0.0,0.0,0.01590208916489759,0.15355323183529057,0.7979936072719561,0.1547602679930114
3,1.75,0.07637664290369697,0.0,0.0,0.06818015668630906,0.009140313274288568,0.0,0.10193836110642915,0.3671374322546259,0.057434704894219146,0.0,0.05755433141360659,0.0,0.0,0.00013083550843675184,0.02359623372344162,0.0,0.03975382841964058,0.0,0.0,0.03842438351476299,0.04927990605882869,0.0,0.10600388175517045,0.12877005393728136,0.10719265579165727,0.06601988981042338,0.06375319536405137,0.14690182752793646,0.13443316760109436,0.10097858822217386,0.12312301936285759,0.1388128207695109,0.017929110199539005,0.17632769046814237,0.05576323706716204,0.0001137670941290137,0.010173942439826467,0.02436251806187213,0.21912412355775174,9.293137301596281e-27,0.3671374322546259,0.0,0.0829350113279253,0.0,0.27615181716719606,0.17398851512626592,0.1612814955242207,0.06155097382249729,0.060072126376275084,0.0,0.09704725877787394,0.22733800825027373,0.2186674349161055,0.00021767121214687356,0.1650297734272768,0.0,0.0,0.17398851512626592,0.1598438330012064,0.12721267883157583,0.06917395077449201,0.3751243563209292,0.19636194943507,0.155530884029704,0.16878721462158705,0.14431128292779968,0.0,0.0,0.018497270231997955,0.13746862428354933,0.3671374322546259,0.07944760625538265
4,2.25,0.08040772763163093,0.0,0.0,0.12212630211726572,0.011203339636701224,0.0,0.09654517782810126,0.19295783950088813,0.053759551157848605,0.053850251413597935,0.06944203872319771,0.0,0.0,0.013460652764175305,0.027259680498048448,0.0,0.043436686497861164,0.0,0.0,0.04614922823233814,0.05663146465036999,0.0,0.11041488394928349,0.1416366044397244,0.09405659393180807,0.057344657880885025,0.055417426550231505,0.11559992139093325,0.07602434854020212,0.08279552811512568,0.15178479715596188,0.131651730509022,0.0201069293772979,0.14609788659607478,0.06371074228593598,6.56183819754735e-06,0.012250102933894714,0.027936506769095565,0.1259395336441964,2.5318040744700975e-26,0.19295783950088813,0.0,0.09753328251402062,0.7081395830531961,0.2581626996947043,0.13421334418587952,0.21461902762337706,0.06296588428695019,0.03676221457647317,0.12920760699702283,0.11520213951162668,0.16420430948571618,0.10329118242804093,0.00925561546075028,0.1261959125089353,0.0,0.0,0.13421334418587952,0.1280346186744028,0.11137630931970219,0.07467563314751823,0.3060970256922395,0.2279883421647447,0.1881177749727279,0.12290647636439628,0.09774394568586835,0.0,0.0,0.021191228239588324,0.12026106492519878,0.19295783950088813,0.04567571453119814
5,2.75,0.08128738879835916,0.0,0.0,0.1417686492933009,0.013484199854628063,0.0,0.0894737672413509,0.11207954938001716,0.05087090657398819,0.04291236966792476,0.08030534228055904,0.0,0.0,0.057758112407185105,0.030560632459340542,0.0,0.04626756361730394,0.0,0.0,0.055416761414251135,0.06465924587863939,0.0,0.11005254353585424,0.142950662178335,0.08437934968049898,0.05122029208675278,0.0495317007655637,0.09255303229568435,0.049663119117199894,0.07007174519147477,0.17435066975238225,0.12033214066119931,0.022478629147964366,0.11142180210192257,0.07024910132134993,3.8520150532522194e-07,0.01448891354099749,0.032034163298263314,0.08206957302254263,6.897597295159134e-26,0.11207954938001716,0.0,0.11126674121275544,0.32006865437598836,0.1738835392918092,0.10496541665704533,0.2547524926256358,0.0629444874410584,0.02334069161248795,0.08637341712593397,0.1317729096483707,0.12495456764772758,0.03682960530048094,0.12776983026563676,0.10431507605690524,0.0,0.0,0.10496541665704533,0.10431740261056738,0.09687391539748537,0.07792119994982764,0.22142262382412095,0.24170748261286187,0.20997611214086842,0.09223244558538665,0.0755275347006764,0.0,0.0,0.023940118279757297,0.10444206303461966,0.11207954938001716,0.028455539358814563
6,3.25,0.08001319561672145,0.0,0.0,0.1393656460934372,0.015956959035841795,0.0,0.0819650886195995,0.06952900203022225,0.04848490117295481,0.03863570056200977,0.0894963007669766,0.0,0.0,0.0979953790128103,0.03345281085136833,0.0,0.04839817778330664,0.2748790254995191,0.0,0.06628193579134127,0.07295571637418098,0.0,0.106682861536863,0.1321003709574132,0.0767594749527218,0.046602216993239076,0.04509362491131813,0.07541113268314442,0.03554177518214516,0.06056359801038656,0.18188097798557074,0.10775078502770688,0.025042693532331763,0.08308967736885006,0.07523005433757093,2.2878670953598632e-08,0.016857390127830177,0.03669467037309732,0.056864960379697536,1.8791678600226743e-25,0.06952900203022225,0.0,0.1231332921323012,0.19308069373707254,0.10969373858811644,0.08284440282244401,0.269733689257153,0.061983711999916424,0.015185718042568573,0.07157134617593511,0.14376858996686637,0.09874236598013986,0.009912553791761433,0.572624651820454,0.08957084587106802,0.0,0.0,0.08284440282244401,0.08596005650330565,0.08427265913596597,0.07924990785985374,0.1516393281674957,0.23377085317775168,0.2148092626359647,0.07110088807694341,0.06221718628807067,0.1351400619329325,0.0,0.0266989910363716,0.09068573837437531,0.06952900203022225,0.018822429083064404
7,3.75,0.07736066997550807,0.0,0.0,0.12773930168250447,0.018588110725167604,0.0,0.07465649107252471,0.04514643231817906,0.046446486845860786,0.03606817805770271,0.09657077109474561,0.0,0.0,0.11705827383368456,0.03592037433276864,0.0,0.04994545008935705,0.2075429116848305,0.0,0.0785500317823557,0.08081583211920428,0.0,0.1015536314405904,0.11372525010928755,0.07047717248752888,0.0429586773619851,0.04159265549966338,0.062444574648634975,0.027019358520002725,0.0531358728694315,0.17076949115338655,0.09544758045150434,0.027792294245330442,0.06249570386061752,0.07864278099252137,1.3702303304982325e-09,0.019318008496995224,0.04193607831084469,0.04086501918671675,5.119568010473026e-25,0.04514643231817906,0.0,0.13218531443453743,0.12688874665145425,0.07223592416563036,0.06581218900617374,0.2547525103250523,0.060420867158334335,0.010053486428887135,0.06318590694092399,0.14848244646716102,0.08028929075300857,0.0020138574527337563,0.8331639521974968,0.07867006076964458,0.0,0.0,0.06581218900617374,0.07140614857514671,0.0735562101099824,0.07903918235453655,0.10181798249524883,0.2060677665479986,0.2011119860589986,0.05609561406450095,0.05322488520573706,0.08579895642894343,0.0,0.029423491366328464,0.07898504504055913,0.04514643231817906,0.013042307538358215
8,4.25,0.07389095142619004,0.0,0.0,0.11361649221661452,0.021338019942559516,0.0,0.06784443211831087,0.030307181041062385,0.044662106130926124,0.03427247205538428,0.1013061552232874,0.0,0.0,0.11996332344988266,0.03796889671838827,0.0,0.051002747255621136,0.16231158698140516,0.0,0.09160563534070663,0.08726619318342589,0.4643472554964282,0.09550117128074412,0.09362287837151913,0.0651212914826653,0.03998720604267501,0.0387382628957083,0.052457896988188805,0.021430245574149537,0.04714516230816998,0.14622729421158775,0.08413361244057456,0.030714310204012968,0.04795632173305766,0.08057607270629491,8.257854403968115e-11,0.021830441894630518,0.047741071172486195,0.030086797777157472,1.3947650538011466e-24,0.030307181041062385,0.0,0.13765389978158651,0.08695028776434607,0.05039196811415358,0.05253708327230167,0.21461905762959874,0.058485261277007435,0.006743095036714554,0.057522682162708845,0.1447245708564876,0.06676185838672774,0.00030883504289439754,0.3935587839676111,0.07014113825459856,0.0,0.0,0.05253708327230167,0.05967532470466694,0.06451185699827741,0.0776490092971535,0.06830602450439446,0.16540237639578345,0.17304494620367303,0.0451428930562032,0.046676591326843916,0.0694623218523926,0.0,0.03207135567680361,0.06910977566332069,0.030307181041062385,0.009378308284254394
