,abscisse,0,6,8,11,14,16,18,19,20,21,23,24,25,26,27,28,30,31,32,35,37,39,40,41,42,43,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,67,69,71,72,73,74,75,76,77,78,81,82,83,84
0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6860949342341933,0.0,0.0,0.0,0.04889073930710078,0.0,0.2654987070572861,0.03762291683573207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3990617704472299,0.07429653231766073,0.036602329164081536,0.009577925775179394,0.09417594336967712,0.0,0.0,0.0007602972475522853,0.0013286377296041643,0.0,0.0,0.0,0.4389219972852414,0.6860949342341933,0.6860949342341933,0.13319845167166577,0.0,0.7069901821995641,0.0,0.6860949342341933,0.0,0.345949814675694,0.0,0.0,0.6860949342341933,0.4920246447615965,0.0,0.0340016784876183,0.0759808980074276,0.2050112874371503,0.03289069685686801,0.4190460322920234,0.0,0.2204557081051402,0.8976929251262122,0.0,0.0
1,0.75,2.2727739038553975e-08,0.0,0.0,0.0,0.0,0.0,0.27437505522475325,0.0,0.0,0.0,0.04361158889121709,0.0,0.1838289475266394,0.051806606639543555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469237325413604,0.10969465661962664,0.043532869234109615,0.010916421733871064,0.16847487682005158,0.0,2.2727739038553975e-08,0.0008960090460374144,0.0032758702819029035,2.2727739038553975e-08,0.0,0.0,0.2808921365186137,0.27437505522475325,0.27437505522475325,0.11484123244515351,2.2727739038553975e-08,0.22838531591072883,0.0,0.27437505522475325,0.0,0.15536211643106143,2.2727739038553975e-08,2.2727739038553975e-08,0.27437505522475325,0.2922953511635215,0.0,0.04377393646601816,0.12528204416301214,0.28032278065684485,0.06733996870676577,0.1767209818526476,2.2727739038553975e-08,0.11609196590209771,0.03855560802753543,2.2727739038553975e-08,2.2727739038553975e-08
2,1.25,0.7979936072719561,0.0,0.0,0.0,0.26158284708932605,0.0,0.15707047748978287,0.0,0.0,0.0,0.04127304763895104,0.0,0.13672388189502865,0.06854109497784758,0.0,0.0,0.0,0.24089382508457824,0.0,0.0,0.0,0.19164745259297344,0.13648313417856386,0.0509660739125942,0.012423114182990282,0.3061855672230402,0.18940209851190468,0.7979936072719561,0.0010524137272312187,0.006776944831145686,0.7979936072719561,0.0,0.0,0.21129645164968244,0.15707047748978287,0.15707047748978287,0.10742338719506356,0.7979936072719561,0.082426786340891,0.0,0.15707047748978287,0.0,0.10689503451245021,0.7979936072719561,0.7979936072719561,0.15707047748978287,0.2115686899716114,0.0,0.0521367765983218,0.19684285953086467,0.3128058603579977,0.12271885455228916,0.11546090266993903,0.7979936072719561,0.08611642731967553,0.0020317834044047203,0.7979936072719561,0.7979936072719561
3,1.75,0.3671374322546259,0.0,0.0,0.0,0.17460953118699288,0.0,0.10001286786060705,0.0,0.0,0.0,0.03974988270018453,0.0,0.10670948464254021,0.08712680608117358,0.0,0.0,0.0,0.1856676924378275,3.732175815620103e-07,0.0,0.0,0.1587223403635681,0.15164813563489682,0.05873132888107777,0.014114301682475938,0.4014915328484573,0.09868385710283055,0.3671374322546259,0.0012319857831865559,0.012169114489202897,0.3671374322546259,0.0,0.0,0.16675088819310382,0.10001286786060705,0.10001286786060705,0.10531693445372746,0.3671374322546259,0.024518895646010227,0.0,0.10001286786060705,0.0,0.08340537695865868,0.3671374322546259,0.3671374322546259,0.10001286786060705,0.1623789882390585,0.0,0.05871781904831484,0.2995424585266419,0.2964697467438609,0.19678030131525867,0.0858967312416902,0.3671374322546259,0.07069873436970707,0.0001137670941290137,0.3671374322546259,0.3671374322546259
4,2.25,0.19295783950088813,0.0,0.0,0.0,0.1402213047630291,0.0,0.06707918733291651,0.0,0.0,0.0,0.038610704383384466,0.0,0.0862225485798988,0.10641111635432125,0.0,0.0,0.0,0.1571612871573101,0.8140681741976438,0.0,0.0,0.13541939418223262,0.15600464573387893,0.06661201053275873,0.016006579274069767,0.2815848114389024,0.0728626654889209,0.19295783950088813,0.0014373744460171953,0.01947765445578603,0.19295783950088813,0.0,0.0,0.1347145961612106,0.06707918733291651,0.06707918733291651,0.10705503780214974,0.19295783950088813,0.0056294147444673585,0.0,0.06707918733291651,0.0,0.0691618228556148,0.19295783950088813,0.19295783950088813,0.06707918733291651,0.12824429592982467,0.2565913485766384,0.06346323280746004,0.4505952118186285,0.24597027083138057,0.2741457633939656,0.06808677169526584,0.19295783950088813,0.0609786083251132,6.56183819754735e-06,0.19295783950088813,0.19295783950088813
5,2.75,0.11207954938001716,0.0,0.0,0.0,0.11895301747982955,0.0,0.04640262386523384,0.0,0.0,0.0,0.037693966828791406,0.0,0.07151494256930134,0.12487005745588822,0.0,0.0,0.0,0.1367814196562783,0.3662868971248801,0.0,0.0,0.11737636667665567,0.15210712026310572,0.07435299942755841,0.018116438928292292,0.15328228176200925,0.05965293196077377,0.11207954938001716,0.0016713951005252854,0.028378124744268613,0.11207954938001716,0.0,0.0,0.11035947370227533,0.04640262386523384,0.04640262386523384,0.11268719190101893,0.11207954938001716,0.0009725823433590599,0.0,0.04640262386523384,0.0,0.05943842346175133,0.11207954938001716,0.11207954938001716,0.04640262386523384,0.1030239833996702,0.11112844326057,0.06651049660730336,0.7133430600505057,0.18283726981685694,0.3272380869497646,0.05604406617023217,0.11207954938001716,0.05415492719482048,3.8520150532522194e-07,0.11207954938001716,0.11207954938001716
6,3.25,0.06952900203022225,0.0,0.0,0.0,0.10364989308344096,0.0,0.032764774041649354,0.0,0.0,0.0,0.03692179176399179,0.36758824979434496,0.06054050723448443,0.14078762665289893,0.0,0.0,0.0,0.12067157881629297,0.18830516808992376,0.0,0.3300368984047098,0.10261448663224276,0.14278820558793553,0.08167266210368737,0.020459741119331642,0.08675366911933036,0.051362151915704465,0.06952900203022225,0.00193701624558947,0.0382707328910053,0.06952900203022225,0.0,0.0,0.09124718565617992,0.032764774041649354,0.032764774041649354,0.12360937387166529,0.06952900203022225,0.00012486745899997076,0.0,0.032764774041649354,0.22727174013736715,0.05228962934175087,0.06952900203022225,0.06952900203022225,0.032764774041649354,0.08370383594356258,0.07529946578555242,0.0680905701465163,0.0,0.12399613161599204,0.3295964650728806,0.04730095107065662,0.06952900203022225,0.049031873048401606,2.2878670953598632e-08,0.06952900203022225,0.06952900203022225
7,3.75,0.04514643231817906,0.0,0.0,0.0,0.0917655809467765,0.0,0.023475804634612525,1.5236421288727286e-06,0.0,0.0,0.036250761007304656,0.26057119139980073,0.05209780616389596,0.15251311270993156,0.0,0.0,0.0,0.1073221769755491,0.10696187189280243,0.0,0.13519106937425787,0.09008022228827685,0.13045629151248006,0.08827873308060248,0.023051035858955585,0.0536045587150503,0.045566537121563166,0.04514643231817906,0.002237341545775689,0.04841979572423048,0.04514643231817906,0.0,0.0,0.07594341342046004,0.023475804634612525,0.023475804634612525,0.14394885825258003,0.04514643231817906,1.182888979055988e-05,0.0,0.023475804634612525,0.1760472748397989,0.04675815711379118,0.04514643231817906,0.04514643231817906,0.023475804634612525,0.06855650104421154,0.05826303706874326,0.06846381313984667,0.0,0.07783249483022005,0.2754441523871833,0.04064038556985895,0.04514643231817906,0.04500392560035699,1.3702303304982325e-09,0.04514643231817906,0.04514643231817906
8,4.25,0.030307181041062385,0.0,0.0,0.0,0.08210744957691449,0.0,0.017005448171251988,0.8222520239980475,0.0,0.0,0.035654231724002276,0.21607767323835386,0.04544005733113054,0.15873970701599344,0.3112664611900786,0.0,0.27112371191481155,0.09596250553706019,0.06487967927315996,0.0,0.08916882601488066,0.07915037543699349,0.11689062264758575,0.09388698402796163,0.025902712028266744,0.03573979494687324,0.041233750549116474,0.030307181041062385,0.0025755865630649032,0.05809973890802229,0.030307181041062385,0.0,0.0,0.06351891622098237,0.017005448171251988,0.017005448171251988,0.18764231140999657,0.030307181041062385,8.231675518119542e-07,0.0,0.017005448171251988,0.14079644181971415,0.04231473970335178,0.030307181041062385,0.030307181041062385,0.017005448171251988,0.05648981434527431,0.04809791033017262,0.0678829063801302,0.0,0.04574452407143124,0.18749493766016603,0.03538732555038203,0.030307181041062385,0.041728177890384466,8.257854403968115e-11,0.030307181041062385,0.030307181041062385
9,4.75,0.02086717983619584,0.0,0.0,0.0,0.07402137434059143,0.0,0.012423665077630512,0.3652545793370009,0.0,0.0,0.03511469612849827,0.18538608706404114,0.040081326797898054,0.15874530839613613,0.12374618622310914,0.0,0.21128392617652797,0.0861335238170955,0.041187824785455754,0.0,0.06770379120677557,0.06942758420730781,0.10327970801560352,0.09824109987234864,0.029023956292153423,0.025279514534016854,0.037841965216452826,0.02086717983619584,0.0029550498268923293,0.06670605733837556,0.02086717983619584,0.0,0.0,0.05333111041725478,0.012423665077630512,0.012423665077630512,0.3522663383171335,0.02086717983619584,4.195693741358722e-08,0.05328834547071633,0.012423665077630512,0.11543632923145683,0.03864152484460927,0.02086717983619584,0.02086717983619584,0.012423665077630512,0.04676554450306352,0.04126436301015533,0.06657425665612968,0.0,0.025410605257484634,0.10186577940384212,0.03113477778283844,0.02086717983619584,0.03899437205767184,5.000888736499833e-12,0.02086717983619584,0.02086717983619584
