,abscisse,0,1,6,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,45,46,47,48,49,50,51,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,81,82,83,84
0,0.25,0.021773494556839076,0.0,0.0,0.0,0.0,0.1874598378013041,0.10015133645675171,0.050019050133962906,0.007523876759116173,0.11310611345609034,0.019921897272865984,0.0,0.006534658027932292,0.0,0.0,0.016286764578108223,0.42343325275487476,0.010099094196162901,0.020051214221446213,0.0,0.04695089939611758,0.34500476174722117,0.0,0.025473190802225824,0.15961929285979243,0.11650206158460566,0.0,0.0,0.0,0.11586041748944727,0.15272390769453084,0.2929393091453249,0.42102747754859626,0.052288251417867804,0.09012899801849401,0.007833856773030733,0.3879024556585724,0.0,0.0382720608103144,0.21505119872342598,0.0,0.02453605034290705,0.2193499120776454,0.0,0.0,0.5522837813937949,0.0,0.12083611364752239,0.05899572399180991,0.4231580176307983,0.01325908506858174,0.34781671489893884,0.019848705738311413,0.1698272118080304,0.02333806312480083,0.0,0.0,5.353070807811632e-36,0.31194761522238856,0.5877862785345842,0.4686263777683543,0.18235653941470856,0.7385852445445055,0.11926084124728364,0.015641307588195267,0.10799771754311803,0.04159270346211264,0.045393147072843386,0.28560899782577515,0.1675461839493005,0.42488820082545076,0.18263351298829084,0.20664666947833227,0.0,0.4644279893744769
1,0.75,0.028985968675357267,0.0,0.0,0.0,0.0,0.11336557118467304,0.16226677790753824,0.057816757211027,0.00939672367784538,0.07518339689451177,0.023152201547666704,0.0,0.0071946099793283565,0.0,0.0,0.01899058526589096,0.18934875240786914,0.011992419674030797,0.02440632006475433,0.0,0.06586242288069025,0.14872247808084313,0.0,0.03438307185293554,0.1764303612494107,0.15668810431384966,0.0,0.0,0.0,0.1259904142085511,0.16878783249483476,0.29449158910575235,0.21138312647644528,0.07799804649211986,0.11647286818189811,0.008810975147419325,0.16248847834261881,0.0,0.04916215703101192,0.3065272054565576,0.0,0.02840833867153595,0.2867255165032557,0.0,0.0,0.2086448655347343,0.0,0.1350934092572035,0.09362573944682279,0.18663427610620933,0.014785885698864036,0.40663893727442896,0.02488786666088043,0.21364505060537767,0.02734735850246675,0.0,0.0,0.0003100126050342879,0.23933102342853282,0.32256861371668527,0.2103444180885227,0.1420890091438796,0.3267048072553253,0.12967126747467572,0.028061880939000975,0.20651662527658649,0.05363478252782543,0.06256487606456755,0.5312886062808538,0.1886670181727182,0.2016380580737639,0.18591636471514136,0.12347285403747324,0.0,0.27975663596739214
2,1.25,0.03542207655287949,0.0,0.0,0.0,0.0,0.08904166590474201,0.20285498175161581,0.0657429509159418,0.011480152070442807,0.062152415394903945,0.027114127312468414,0.0,0.007941863727765036,0.0,0.0,0.02181183851061371,0.12927212462613386,0.014054523198811123,0.03010063674260807,0.0,0.08107067944143692,0.10041635103831938,0.0,0.043537562375307814,0.16765483507143064,0.19394034806561503,0.0,0.0,0.0,0.12189935235064683,0.15763844106181196,0.2362205605353112,0.1484966769886936,0.11671742635076592,0.12342541134763023,0.00992308812486596,0.10790608688001654,0.0,0.05840173446268968,0.3568106494236218,0.004221320927119441,0.03305062122917067,0.3191522388702314,0.0,0.2885138157707377,0.12170210710562857,0.15249540822859076,0.1313087437731823,0.16905468530041043,0.12441215321090267,0.01636328555831906,0.3664122233949494,0.029459117870016836,0.24259144816734116,0.031715561832377746,0.0,0.7061710092368345,0.05199220114477578,0.17827149413511972,0.20286775173657953,0.13971641356611222,0.13466140578319447,0.19194721354747088,0.12377937738380931,0.042274458921471435,0.37626473817235356,0.07066025900248246,0.08667002360009651,0.4618549368914661,0.18624395103844577,0.14143407954947962,0.1649618107608228,0.0970531646161662,0.484215845961695,0.20535427524977473
3,1.75,0.04081361211352349,0.0,0.0,0.005330078316726708,0.0,0.07557108045904713,0.21514149346842873,0.073539696425438,0.013747816728201072,0.05480190807222222,0.032001932518739555,0.0,0.008790253205684101,0.0,0.0,0.024703546865657924,0.09971784364969268,0.016267413716723453,0.03763675937849539,0.0,0.09178742321056493,0.07739996431977825,0.0,0.05234450343008118,0.14983805702294756,0.20472513671497142,3.8660947336420225e-22,0.0,0.0,0.11230066145045103,0.1384430279415752,0.18176326764641126,0.11524896624294255,0.16988783999093723,0.11982074974918072,0.011188682124170147,0.08197584951274613,0.0,0.06556279957381242,0.3391940409832117,0.0071458823202015815,0.038606689817739966,0.3025046950598247,0.0,0.08229902620248998,0.08075058667272997,0.6844212783288475,0.12120804205967614,0.323146075496697,0.09374409414212596,0.01797785349128223,0.254468144628942,0.03342726939208297,0.24689619934578533,0.036401432857867844,3.732175815620103e-07,0.3239948448867281,0.14526071475930175,0.13676872375515992,0.13900181332021247,0.10424455777020657,0.14540569604242823,0.1226799865566899,0.1129749689205259,0.05634844103020285,0.4255528239869347,0.0945796120146031,0.11889825453603418,0.21912354914373156,0.17241790572759713,0.11098444826383211,0.14004486796589327,0.08270177471887921,0.21088532156846299,0.15984383518426498
4,2.25,0.04509730445786288,0.0,0.0,0.013061954603488472,0.0,0.06660890748937412,0.20530827455126507,0.08092293885107917,0.01616650413268378,0.04985918264663237,0.038054295470101404,0.0,0.00975602857143256,0.0,0.0,0.02761636377078119,0.08144421407451498,0.01860818768823617,0.047701003995392476,0.40058190336468674,0.09824820397757096,0.0636135109830402,0.0,0.06031734515542006,0.13053430602657976,0.17980673842556208,8.820230777936265e-08,0.0,0.0,0.10128131796121109,0.11899862826526846,0.14014074359494547,0.09390597027194797,0.2282266102722947,0.11153094264859027,0.012628131897044703,0.06640032468777542,0.0,0.07058997404209427,0.2633299421886211,0.009542450549123713,0.04521675284784093,0.244156907935238,0.0,0.0450962514669413,0.05705897003719275,0.0,0.1096343902206924,0.33680868952149867,0.07499179562190753,0.019615358483951736,0.13620698260666453,0.036744833879058116,0.2249968667339502,0.0413462492879706,0.8140681741976438,0.19684747402561242,0.17718974109837135,0.10823776078593299,0.10102116786005215,0.08232267691061278,0.1854371857504722,0.08170056023861558,0.10149535829672479,0.06876926414000681,0.2600945725643604,0.12632020034548758,0.15752942072181214,0.0966759399865761,0.15427714412647184,0.09174891481701168,0.1175679798060621,0.07327542082040674,0.1375465537835109,0.12803465004338296
5,2.75,0.048327112694073894,0.0,0.0,0.016950687735048015,0.0,0.06004178062638056,0.18303454918407572,0.08759889644794505,0.018697854900467516,0.046210251174370456,0.04554722456981908,0.0,0.010858264091464724,0.0,0.0,0.03050059174384681,0.06868353289076015,0.021049703058469725,0.06117049933394038,0.2104108656608393,0.1011278400740671,0.05429534131733096,0.0,0.06711122410145691,0.11263505595430284,0.13887969781986148,0.00013099692769971482,0.0,0.0,0.0905643338686547,0.10178027935726737,0.10954761577445433,0.07876240393101684,0.26502616645767124,0.10168027968343388,0.01426355896197697,0.055804454830187485,0.0,0.07365328161423292,0.1669528732382309,0.011629892020159049,0.05298304077238065,0.1678064251666435,0.0,0.03015087747718754,0.041855817854546305,0.0,0.09843811566113901,0.1788044459162518,0.06216403562454585,0.021261076922869535,0.05619113437030898,0.03942080082047066,0.18455045838282128,0.04647375738970173,0.3662868971248801,0.1299868042714707,0.16925357477577416,0.08792848418508897,0.07664434737047764,0.06724361728209048,0.37389482480093594,0.05575674591363481,0.09078992787676489,0.07864954498613677,0.1344591150802093,0.16148312907684992,0.19452276972216456,0.047236257838879435,0.13545661790542585,0.07806795276846817,0.09884997347701144,0.06642405210693221,0.10113005979970591,0.10431745047459327
6,3.25,0.05061424084366216,0.0,0.0,0.019829338941492657,0.0,0.05493241105491083,0.15621814889721322,0.09328306309385222,0.02130022277324487,0.04335390700379646,0.054759964497593606,0.0,0.012119305877445526,0.0,0.0,0.033308056240062715,0.05906981141198594,0.023561425276162503,0.07898492106848719,0.15130278425758403,0.10120691189993362,0.04750320530882386,0.0,0.07252669140575531,0.09700660071627726,0.10176841766917118,0.002719737749290984,0.0,0.0,0.08079227209639099,0.08724816717887512,0.0870458465063089,0.06734234628658568,0.25458904623988154,0.09178065806302298,0.01611850423646959,0.04801155571932736,0.0,0.07503263486001961,0.08644286956810546,0.013497583650062388,0.06190661518625784,0.09820889563865724,0.0,0.022247514362558486,0.03147579395172702,0.0,0.08825137032691399,0.09789077572507829,0.05276231845467261,0.022900100424237322,0.01786646799571952,0.041497095131187406,0.1376794530009568,0.05169111163873878,0.18830516808992376,0.08940022531661147,0.1487074959010647,0.07297006463112406,0.060087397363243804,0.056171678532244196,0.0,0.03867407400572624,0.08126512107295104,0.08567009108571759,0.07404379716447772,0.1847744766734007,0.2155105751404912,0.025773804673871935,0.11766021837125235,0.06759212567248947,0.08365502349611145,0.06111605116815575,0.07883552642324308,0.08596011332532641
7,3.75,0.052090601877253465,0.0,0.0,0.02216960855964038,0.0,0.05079135200184442,0.12973380710443425,0.09772015259890228,0.02393052514114505,0.04102569195681073,0.06588379251963145,0.0,0.013565240930480692,0.0,0.0,0.035993740863659675,0.05144501267887336,0.02611039372935115,0.10164219007627774,0.11939368269208955,0.09921309771311622,0.0422882434591351,0.0,0.07649274296734526,0.08370678702200016,0.07426452381762227,0.013138427266344458,0.0,0.0,0.07213451130842743,0.07519102661269628,0.07028353905038977,0.05837173912725572,0.20488049555086388,0.08250151328162517,0.018217339482633092,0.04196514733160231,1.5236421288727286e-06,0.07504133399932178,0.03655157345455835,0.01519381500026144,0.07178789268701256,0.04894358101042899,0.0,0.017417658143445633,0.024092681417657937,0.0,0.07921730966817282,0.061093354359954416,0.045542688633499064,0.0245176342817088,0.0043783662814439565,0.04303238953395156,0.09473763659406712,0.0568908859335777,0.10696187189280243,0.06299213739932881,0.1270159260067181,0.061621997229296004,0.04833909375672695,0.0476782330957377,0.0,0.027137256120814246,0.07294402314507185,0.08991590467610834,0.04469752874230692,0.1791845790979625,0.20936915861500763,0.015383961930302163,0.10158371040519476,0.05916211452783779,0.07138380890919037,0.05681775253346858,0.06363203461744399,0.07140620962307238
8,4.25,0.05288844820403391,0.0,0.0,0.02415564116077921,0.16607473956110205,0.04733407929173171,0.10598399339600263,0.10070305582683535,0.026545967701236635,0.03907067099872782,0.07883036530898017,0.0,0.015226349704267443,0.0,0.0,0.038517120932291364,0.04517346699738382,0.0286622538249868,0.12795411722628333,0.09857088722560857,0.09576117417731682,0.038128878471299664,0.0,0.07903977741720143,0.07250535687014281,0.055121180262823116,0.03271901075591192,0.0,0.0,0.06456274848115141,0.06522580170797865,0.057593940517561705,0.05111743989936614,0.14641549268141166,0.07409254081138808,0.02058432604160287,0.03708821467135076,0.8222520239980475,0.07398162265173289,0.012621896149627342,0.01674867963223978,0.08210117758166281,0.020770326751016067,0.36145449869898233,0.01418763988586783,0.01868747093206492,0.0,0.07128939395075216,0.0419914643600627,0.03980959361283843,0.02609927786204953,0.0008269665708513811,0.04409167154009183,0.06107420850324153,0.0619541659102666,0.06487967927315996,0.04510341200875221,0.10776441388516211,0.052794754060215714,0.03970757145105827,0.040955980787083145,0.0,0.019207633536158498,0.06571869753163985,0.09170796427392265,0.02915027959781808,0.14930627527394866,0.17957615388500292,0.009847185181584086,0.08741738102988401,0.052138146442604685,0.06144078839649788,0.0532217355448727,0.052560667404639924,0.05967538692485498
