,abscisse,0,1,2,6,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,81,82,83,84,87
0,0.25,0.023215287691705368,0.6860949342341933,0.0,0.0,0.007785680785916429,0.008074362692257623,0.026307023637810435,0.15508722483979215,0.0,0.021784129520361926,0.015711562587435786,0.010628451082641571,0.2850749982349324,0.07970990170675338,0.06098823922089729,0.02596826971200368,0.0005150042776846596,0.00469148969903478,0.022493471457416227,0.2706989257170979,0.0005031528946677624,0.029788991824867474,0.03202682509726909,0.0,0.027679042933715696,0.1593076984129028,0.1071759806501199,0.1161142720735142,0.0284171055834727,0.3834895908231499,0.060224251221464443,0.27459447059713177,0.3074867114120835,0.08702794790172493,0.9804309630779414,0.0648621837956642,0.07187439785629213,0.017380167959116156,0.1864986547085499,0.0,0.0,0.040529613278016824,0.19397176371104327,0.0022734477214598494,0.019246832359049827,0.36084129716879654,0.06610808341409918,0.13590890662058588,0.007037577244836955,0.5823176756826463,0.24857234845089185,0.07234918901341642,0.1676871491566018,0.1644753014008405,0.011818320663030265,0.39389529117561944,0.03889799132791673,0.44630450921283926,0.02700876730866156,0.44415978051347094,0.41560816116422483,0.0,0.16183935244099365,0.9286818223147716,0.644479657024829,0.6572365808714717,0.825859187194917,0.31279303344181614,0.03414556291336956,0.14946679524324213,0.04690213147217632,0.05877214291213197,0.2022097788104341,0.14518488439324198,0.0,0.03685760975120467,0.1410989350432305,0.3384773944688489,0.4302739022518703,1.965975053279461e-36
1,0.75,0.03731188998084552,0.27437505522475325,0.0,0.0,0.009895417038517526,0.008762120294298934,0.04047860206455686,0.2058439040364885,6.948510029807008e-164,0.027364393727639394,0.01717728151364684,0.013837580129014745,0.12286102953245102,0.07103175901295189,0.04893585113058954,0.03122195624487671,0.0015321440518448052,0.005016217985674337,0.029857491053957148,0.18616382968033676,0.026796824220345766,0.03585869115994718,0.03663831443775774,0.0,0.040989073714101265,0.14554947671293866,0.14349125941727386,0.13744666545212467,0.05317118475773919,0.28534128388603563,0.1023263499980194,0.3309998645033886,0.16014602571991113,0.09359155459166739,0.40677395629648505,0.08654997583698905,0.09275791556629,0.019932606852903777,0.18420258071961285,0.0,0.0,0.054860402787793985,0.2510548401918451,0.002936268040406667,0.03758077197153957,0.17790367316579853,0.08184897765779185,0.13506096268993734,0.008306986240260522,0.2458048382417805,0.2738941368122059,0.13917772239462473,0.20869002893936334,0.21157066226691537,0.014124853657196106,0.5002291640555655,0.054341188889901006,0.21942256013176867,0.029650835085604888,0.2533002464892031,0.30396575491468125,0.0,0.20833580963122791,0.3618213871732929,0.2765952194731446,0.2659711515859524,0.37956888602619226,0.26810453436530923,0.049605630201667424,0.2963621613687247,0.05898244818693479,0.08348294126819784,0.28872900741507546,0.15099900542901518,0.0,0.05027382744572843,0.16266278973764586,0.19036476131528293,0.2274239028858021,0.00026511856473877685
2,1.25,0.05140818838335409,0.15707047748978287,0.0,0.0,0.01226659816637717,0.009535952485400864,0.05376591477599006,0.23063000937239603,1.986469491021835e-54,0.03237125718204018,0.018712180042769342,0.01740729370499568,0.0830459810549802,0.06622233620181481,0.04406759109543214,0.03437986666472422,0.003318449382735083,0.005380835664913197,0.03518255074714121,0.15067957564244358,0.08922352422755672,0.043415036136536064,0.041984316989935086,0.0,0.05455425467108698,0.13307006904023877,0.18001490026788766,0.14072014937656127,0.07204915666966187,0.19924827847112037,0.12652717487131257,0.30796111935033954,0.11798083187058578,0.09891306722279125,0.20021767382088934,0.11115553277066213,0.11804323840411006,0.022828611599016217,0.16067068732928316,0.0,1.2727732587949996,0.06573172081351901,0.28497116688660445,0.0037094222131466375,0.05799074631114008,0.12560261083393817,0.09899823264520557,0.12496840611447725,0.009767947287206084,0.15232568495603668,0.23022410247522296,0.17525959487226683,0.2364767834631108,0.24568014307460986,0.01641579624606374,0.36757041437605914,0.06440253521354067,0.15586443223233987,0.03236794854701619,0.19115184893103904,0.23756030845422604,0.25810111268026636,0.22408748275402882,0.17630626807677455,0.1682522540715114,0.15555111310853106,0.20831219638409126,0.202622328763441,0.06378308178943308,0.4598134769530898,0.07363102704712159,0.11741006076628491,0.30681468352110763,0.14047283309001382,0.0,0.0624263174527615,0.1583756947335628,0.14480508530213884,0.16615582376369817,0.049229414951398175
3,1.75,0.06356038248108482,0.10001286786060705,0.0,0.0,0.014864293420308573,0.0104098573862614,0.06452138263251087,0.20548094982899603,8.649025792918602e-24,0.03665762615202907,0.02031078008880288,0.021251866360655354,0.06414171563171313,0.06257109646357893,0.04106407288361716,0.03646597172551052,0.005856016343535391,0.005792596652292667,0.03922715421905834,0.1279970393135937,0.13776340052168923,0.05275919641999936,0.04810499477115126,0.0,0.0670151295983855,0.12174230927316973,0.19715216733796223,0.1342043197753545,0.08267453587540571,0.1428040814589298,0.13334794583713197,0.25062929649619786,0.09623533395452324,0.10273295194246075,0.11057849334630378,0.1364670018143491,0.14449488922699574,0.02609306528742416,0.13564022401123754,3.732175815620103e-07,0.18422568598682063,0.07288708787937674,0.28368441721486787,0.004594823344018051,0.07673890774539441,0.09864383218809213,0.11243514227302209,0.11201912984476163,0.01144000735067812,0.10578377771907299,0.1825461049781736,0.18014964865981756,0.24398336236465737,0.25731327395531095,0.018657740519067153,0.18587906185074138,0.06992732271124838,0.1228157840952205,0.035134616566289065,0.15529252913346156,0.18935139981792015,0.1467778764318315,0.2147457806401573,0.09180312485018331,0.11350379842148799,0.10147288685428354,0.12778221777251916,0.152340479418423,0.07530149951680537,0.3771767888128977,0.09060598427525286,0.1593759676343086,0.23232418203628144,0.12487986514149062,0.0,0.07224374393216748,0.1439854697841341,0.12014231028991834,0.13345110623356005,0.14177797082692226
4,2.25,0.07272860491396062,0.06707918733291651,0.0,0.0,0.017643053461371776,0.011400552609908337,0.07209286841809347,0.15467005877306392,5.873542069882718e-12,0.040180506280748644,0.02196637734181484,0.025273176694502946,0.05286988507583299,0.05950923154040067,0.038908790312654415,0.037879797823202485,0.008990118526662769,0.006260547119308646,0.04235287015413978,0.11132576237048952,0.15802415083980165,0.06412815032458806,0.0549691003317019,0.0,0.07743157974611634,0.11145249047364435,0.18137464011720025,0.12338587904303462,0.08656009407765171,0.10611498733063698,0.12916272771380385,0.18994790929107547,0.08243946763310181,0.10485881743144855,0.06635186165807253,0.15916960731544572,0.1647006780205678,0.029743314362529676,0.11395629321475627,0.8140681741976438,0.0468779468668624,0.07678652450547285,0.24766935807774282,0.005592055463807755,0.091490589907817,0.08160830065323968,0.11508967621599984,0.09908536063711403,0.013342359932136295,0.07766473540057231,0.14382640947675085,0.16726412522893108,0.2292011577145129,0.24285453969577273,0.02082383608688732,0.08329449606367201,0.07218080993820934,0.10140069791045583,0.0379221340913333,0.1299024750742865,0.15238314008821827,0.11266462285540564,0.1910145468545024,0.049376647758410594,0.08053900252857912,0.069822719410592,0.08460640860715327,0.11679713183303492,0.0836159792707987,0.19999575655959367,0.10893737171556903,0.20138026853238894,0.14864394655877863,0.10907795043304391,0.0,0.07926187128499604,0.12713779819975707,0.10379277209507584,0.11212928133265238,0.17519569351438802
5,2.75,0.07867500699600155,0.04640262386523384,0.0,0.0,0.02054966460408836,0.012528053651950852,0.07654917852641534,0.1090850699722647,1.42017906623428e-06,0.042961796181962095,0.023671034987031346,0.029367826242147715,0.04529399344562712,0.05681783198921092,0.037233378884225087,0.03882738574073223,0.012504867784819079,0.006796098120871225,0.0447725408654998,0.09819452702314257,0.15829259530691722,0.07753503030338643,0.06241976207738948,0.0,0.08531993573322004,0.10209885547736613,0.14523896110087836,0.11128233218772593,0.08596333996928149,0.08148784470816674,0.11952701726510845,0.13865337322103266,0.07266624826609411,0.1051814694255397,0.04238486846034149,0.1754811574413498,0.16988594216989547,0.03378495147847881,0.09619204321549053,0.3662868971248801,0.01623396675166296,0.07812047496796926,0.18963186414658245,0.006698394798089419,0.10140447632572996,0.06963618490065365,0.1052167627819644,0.08727494614168343,0.015493119014442922,0.058938088392270875,0.11433200239222006,0.14749545194371802,0.19604613926456022,0.20636366068357107,0.02289285655363329,0.037997147830245326,0.07223937293720341,0.08580759966182405,0.040698980617734845,0.1099759423512637,0.12333532157114886,0.09443700796256002,0.16197141225536923,0.027074214418516172,0.058891645490750114,0.04959326686060347,0.059228343043646166,0.09165969952670158,0.08877080682023351,0.10127787366357231,0.1266805481921814,0.22766407790503998,0.09323798121127373,0.09479758953396078,0.0,0.08349208102742263,0.11095777543480795,0.09170603211693397,0.09667061709036874,0.16847493735375854
6,3.25,0.08167600354619704,0.032764774041649354,0.0,0.0,0.023526215480693335,0.013816366510435812,0.07834203647679282,0.07686291566368708,0.0006808989651410913,0.04505957399470926,0.02541560047818038,0.033433564517664195,0.03980825127437491,0.05438843970932584,0.03586440159989908,0.039431918878334374,0.016182602398236712,0.007413827462856401,0.04662719922338302,0.08742290405312839,0.1481932036938651,0.09250066980557838,0.07011105796334377,0.0,0.09057677473616005,0.09359026614695212,0.10865381919915347,0.09939316721217077,0.08273605771979889,0.06434026268976134,0.10792227223523584,0.09935540348608393,0.0652448302817716,0.10368420499785426,0.028431915243821073,0.18224776860133177,0.15734333214114937,0.03820681323034801,0.08184764291500665,0.18830516808992376,0.006829459032717101,0.07756812743452755,0.12733640603041818,0.00790890445624876,0.10667299375734243,0.06065329420135116,0.08871868984015656,0.07690080977660224,0.017908432880445756,0.045719881476223564,0.09209452702400774,0.12681282836364915,0.15268088677736522,0.15773602627553737,0.024848394082208417,0.01848577439746977,0.07089206758864479,0.07361760222482559,0.043431337106982534,0.09343304415319037,0.10020413454828586,0.08257906922854799,0.133271234529176,0.015036477180021707,0.04393034337313303,0.03597452995844907,0.04325967650969976,0.07352460839402923,0.09114104908654254,0.055542926879388776,0.14102008990020526,0.22438542124925676,0.06064362744394358,0.08246247723454161,0.0,0.08524078060229218,0.09651950199496967,0.0821373440989082,0.0846868710879816,0.1486048663150207
7,3.75,0.08225174923128183,0.023475804634612525,0.0,0.0,0.026513179144585862,0.015294301626839368,0.0780542439938901,0.05546840296882984,0.01688496237797912,0.04654891711234334,0.027189746981720494,0.037374594428786025,0.03562798235140981,0.05215881870855099,0.03470695912535813,0.039774202565778446,0.01983697573179843,0.008132623371540991,0.04801767651423395,0.07835132821505376,0.1339293064736213,0.10772510094408677,0.0774613034511071,0.0,0.09336342003859233,0.08584502904480194,0.08008180108948162,0.08838679242645688,0.07814435877770964,0.05199267188404852,0.09621382640361562,0.07067416578210943,0.059331983335431465,0.10044424538762249,0.01983613333390324,0.17805932452520118,0.13329976912916097,0.04297547625054383,0.07025974053527996,0.10696187189280243,0.0032854710301210644,0.07570404101298622,0.07498874748552195,0.009216591147231315,0.1080210504427514,0.05360790389140085,0.07205623904681097,0.06794413456777852,0.020601435531882557,0.03602546254483518,0.07521577088898958,0.10783320814134191,0.1082669607538541,0.10835365932888213,0.026678160921595005,0.009660391479416964,0.06868391030976247,0.0636393908718173,0.04608371294078066,0.07927407413178011,0.08163150621197397,0.07400961904621149,0.10768081779968326,0.008427430861355164,0.033239048914529806,0.026490171423911822,0.032669449349705316,0.06012817511359213,0.09123827757429642,0.03325081491089341,0.14898934766510227,0.19343672626002184,0.04133928893177171,0.07200075594930413,0.0,0.08495252622520753,0.0840370201500838,0.0742013305186199,0.07495314938772776,0.12724489157458263
8,4.25,0.08098092920615706,0.017005448171251988,0.0,0.1600116438079862,0.02945226563241039,0.01699640041662935,0.07625384272174968,0.04123722528434216,0.09007634295526121,0.047509927396883644,0.02898204058465794,0.041105561909805445,0.03232167653424405,0.05008957989620225,0.033703724003037366,0.03991072615575772,0.02332533925362537,0.008977349315883218,0.049019958762956735,0.07057105504865595,0.11882076082631905,0.12092852124771256,0.0836719269325721,0.7014923139231782,0.09399531681598891,0.07878985818627994,0.05968825532941797,0.07850212829290387,0.07298084646065632,0.04283751754318997,0.08528028871675562,0.050238358090223784,0.05445192054428701,0.09562613628428457,0.014292456083380724,0.16379556754193664,0.10669028019851026,0.048029798601672585,0.06083985967129702,0.06487967927315996,0.0017434507258093017,0.07297825116742476,0.03872949635646525,0.010612611719111008,0.10634640850749194,0.04790295362832612,0.058099305561215515,0.06026356531835353,0.023581043003110112,0.028721219430517832,0.06224517872137403,0.09140949860405749,0.06990240367155233,0.06683011674159807,0.02837338177001587,0.005392230469203142,0.06598084004856364,0.055219033543932365,0.04861966923718265,0.06697084517610802,0.06663603411850036,0.06739173024616388,0.08613143603217409,0.00475563970130103,0.025418819270781486,0.01972672193721911,0.025346356951555463,0.05000312911688999,0.08958955835112131,0.021408181851677862,0.14866823164412166,0.15034967007953326,0.02943501336320058,0.06318134232041359,0.0,0.0831008103090538,0.07339137898904372,0.06739872079571804,0.06676623976905802,0.10814049639002091
