,abscisse,0,1,2,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87
0,0.25,0.026668854567469393,0.0,0.0,0.011022778407389086,0.0031163881851739975,0.0,0.0,0.10188440703902564,0.06918651738251815,0.0,0.07636970547126985,0.0,0.022184315007470114,0.0,0.0,0.0,0.07288345890927342,0.0,0.0,0.01547867685242683,0.02370848659616868,7.211330268367476e-05,0.07436078618145216,6.60527900057936e-05,0.02498016155506734,0.017296137181828743,0.014040169406921559,0.13400186410384612,0.18838080112896582,0.00805284500966888,0.0,0.020552158152952416,0.14066649226170422,0.24723773582594763,0.49659111226592784,0.0677598004074676,0.06677737615441313,0.008706908503058506,0.20001438061641147,0.6860949342341933,0.7069901821995641,0.08911396041374205,0.5025479227538064,0.004095410176631484,0.03127284146686989,0.5625950926464954,0.0,0.0,0.025298554056444093,0.22811277227717255,0.4323386564470418,0.124792730223712,0.1155588575417287,0.5255417302380347,0.008867144102033897,0.3557946204199719,0.043323754579354445,0.40307169761541156,0.0,0.23833404535975966,0.0,7.905078975245616e-05,0.13521099710218304,1.0255400148375178,0.32788312139673514,0.7340590063905169,1.273998196034427,0.3515847285117687,0.025209823808810372,0.18727397446902472,0.09660233823485899,0.03276541645739236,0.655679984696658,0.4920246449442302,0.0,0.0,0.08484479746798869,0.169934783774203,0.24646282643207107,0.39050053094022436,0.0
1,0.75,0.033422144048440884,0.0,0.0,0.011900122938398384,0.004542216577507329,0.0,2.2727739038553975e-08,0.11544004051129718,0.10321803055114995,0.0,0.05909469836847668,0.0,0.025375895869808193,0.0,0.0,0.0,0.07022730689650586,0.0,0.0,0.025562070493390418,0.028573182061637586,0.051789140978861774,0.10304706059398434,0.0017557920801538956,0.028605542365128196,0.019534127079578713,0.03771982784057135,0.1841050010796413,0.22804555494787962,0.00872855957616748,0.0,0.07988455715774062,0.18270397597037888,0.16985358100546946,0.30531280134967104,0.09358810100362007,0.0866182345025731,0.009746307390896528,0.264010117116526,0.27437505522475325,0.22838531591072883,0.08513991173203242,0.3198225957477608,0.005209774209161696,0.04671847351284498,0.26186114111738984,0.0,0.0,0.0318937858133889,0.15774599039452902,0.17990644439858916,0.14272016107235944,0.23001318029722856,0.3179212096453613,0.01508379324721733,0.22170524150854173,0.053808995486518116,0.2745071985542823,0.0,0.3003153708121374,0.0,0.0003737590389178574,0.2081361633110076,0.350485888519718,0.1765116442056148,0.38487838350546144,0.24892210666344566,0.15717509211612665,0.030293686313937446,0.291649029813348,0.1412421593048992,0.047828558315840354,0.32424408790272324,0.29229535116434785,0.0,0.0,0.12041859047645324,0.18021320287092152,0.23531622034530147,0.3834057082185369,0.0
2,1.25,0.03923613496638358,0.0,0.39007295430827665,0.012854137612258662,0.006329520360667483,0.0,0.7979936072719561,0.11401591822723615,0.15548649586332516,0.0,0.0524210888231469,0.0,0.029183744538259362,0.0,0.0,0.0,0.06766795522585374,0.0,0.0,0.03528217206719693,0.03505028798370789,0.14029529545411765,0.11897487997474422,0.008858395059327173,0.03285927376020492,0.022114741536285114,0.05826692797289372,0.22652851448084385,0.2026806874271825,0.009440392633072715,0.0,0.1079105307175404,0.19700878517865003,0.13820876433094506,0.2223268984493291,0.1252412867293351,0.1116407356699762,0.010938238569816799,0.2483603957941907,0.15707047748978287,0.082426786340891,0.0813432204210779,0.23392719435942486,0.0063545396503919905,0.06377418042071697,0.17120654639263425,0.0,0.0,0.04114646221562468,0.1292016269182571,0.11636296208371176,0.14051661500154372,0.37950459127517494,0.227788978461238,0.020020773456106086,0.1700967807437474,0.059619950140936386,0.22267087512375364,0.0,0.29715783310419247,0.4884214342828355,0.0015048124319329058,0.28298870544325055,0.14696657103201208,0.13183664931521322,0.23901050419760644,0.07735077606262258,0.10789377265571114,0.03646998053243247,0.3617478582934075,0.19736629100451059,0.0722579620724226,0.207824399289161,0.21156868993799935,0.0,0.41637065978597615,0.13021315797501407,0.1638010044187497,0.19247491551561682,0.27709734525597823,0.0
3,1.75,0.04397610211567419,0.0,0.0937677297758437,0.013890634776163646,0.008479390299467876,0.0,0.3671374322546259,0.10639878831722874,0.2228763107921791,0.0,0.048411063700897206,0.0,0.03373333597852669,0.0,0.0,0.0,0.06520187612235911,0.0,0.0,0.04363167330575282,0.04386300266476025,0.17103764060083737,0.12422462257335527,0.021812855157388487,0.037829774211608755,0.025087473080268367,0.07156762705812042,0.2305591004971763,0.1666148233268924,0.010188066495835037,0.0,0.11276628860884891,0.16799841449778036,0.11824936554024977,0.1702320630367301,0.15948194631054272,0.13947909737354755,0.01230755012302104,0.17530622572947546,0.10001286786060705,0.024518895646010227,0.07771596523214878,0.17831192468389456,0.007521278655257156,0.08074008119217527,0.12380670511657146,0.0,0.0,0.05445691599842255,0.11127048832904746,0.08578282591191196,0.12983185837928432,0.48173044378786534,0.17161224192568472,0.02407746065490123,0.1388080210746125,0.062341025181650266,0.18758376365309654,0.0,0.23187459601889007,0.25870839217085273,0.005159150229420095,0.29327363927548045,0.06548110364312945,0.10832031957114066,0.15606762182076522,0.03110534860586205,0.08404014832730657,0.043906799535473016,0.32954633819635964,0.2460548065247431,0.11206496222651662,0.14382768978888927,0.16237898819695912,0.0,0.15842287585280365,0.12631144660207336,0.14171865832674416,0.15274323643316237,0.18986065951433231,0.0
4,2.25,0.04765001561723394,0.0,0.046302813864996684,0.01501542764103478,0.010972238367251733,0.29920614789119043,0.19295783950088813,0.09686268989743432,0.27208946288033736,0.35252593202426297,0.045586434067023625,0.0,0.03916096004876719,0.0,0.0,0.0,0.06282567076844514,0.07678709422401657,0.0,0.05023979413138277,0.05609339186739274,0.16639491720120175,0.12231121163602458,0.03724552123322399,0.04359075908131175,0.028503442789983336,0.07855081731066323,0.1925387170774083,0.1349109704596208,0.010971038047334238,0.0,0.10789955120346284,0.12454069354444629,0.1036837695519523,0.13357938470069758,0.18954688520784366,0.16283507960852633,0.013882944674392375,0.11412831205120422,0.06707918733291651,0.0056294147444673585,0.07425057896776967,0.13868724553739056,0.008702899495190321,0.09596872582920389,0.09404773322934053,0.0,0.0,0.07397463066014076,0.09820661216870091,0.06741193464351314,0.11660508401806409,0.42388229783257336,0.13249898277547154,0.027450618150216037,0.1167405925906477,0.06306807699636881,0.15933420207804155,0.0,0.15541482918492092,0.18163308765692954,0.015061876576214682,0.22663638636413083,0.030052666705245756,0.0931211370161628,0.10443771466705035,0.014743324335213902,0.06958415767240016,0.05272954286168012,0.22883793231924937,0.2554970287408929,0.17326730483443054,0.10332283328147722,0.1282442958875399,0.0,0.09735383904786045,0.11674275865115648,0.12084788042795407,0.12163199465228451,0.13165245825327665,0.0
5,2.75,0.050342845676181955,0.0,0.028662374700027693,0.016234165314291407,0.01376934619576552,0.1057284278654544,0.11207954938001716,0.0872704790428194,0.25675908816997683,0.24181674945127382,0.04341955826860469,0.0,0.04559651089986511,0.0,0.0,0.0,0.060536063037194776,0.05119291142392129,0.0,0.055110277086882355,0.07325851588036637,0.14941520152963295,0.11621930875079023,0.0516703431174638,0.05017599726753993,0.03241138863631623,0.08109211675741478,0.14187874514976476,0.10975359697121669,0.011788482639405351,0.0,0.09972160284086236,0.08936969865101206,0.09224770729517162,0.10635804816980386,0.2067727421941898,0.17116438921945215,0.015697275515262385,0.07610657552807121,0.04640262386523384,0.0009725823433590599,0.07093983264495582,0.10916920898931172,0.009893203524781902,0.10818212147779041,0.07356436664108996,0.0,0.0,0.10255812209967538,0.08794968917593235,0.05502712153326417,0.10345252907802337,0.223499595171395,0.10380294279110182,0.030264064636635807,0.09995700381325597,0.06252262864793781,0.13490753604385142,0.0,0.0980581174172319,0.13863639522976418,0.03744424455809456,0.1495284370943234,0.014037948526250647,0.08215545972298703,0.07091445192344648,0.00783209242492798,0.05971716210685262,0.06295881486602693,0.1360958571529076,0.21789139622698123,0.24887820570114635,0.07588144859400157,0.10302398336027704,0.0,0.06896762066841182,0.10552306178545756,0.10292744219888993,0.09812685363461504,0.09393340584522063,0.0
6,3.25,0.05217387549878202,0.0,0.019879035432013126,0.017552114519114415,0.01681607560496269,0.06410693260028986,0.06952900203022225,0.07836115933750294,0.19323643624958822,0.17667353252429666,0.04166490763114025,0.0,0.05312637991203873,0.0,0.16818817288414303,0.0,0.058329897371563966,0.04246086261919936,0.0,0.05842552650197126,0.0970136500415562,0.13018241777893383,0.1080278978224053,0.06315347963574056,0.05753965535670134,0.03685095599523546,0.08077803531640364,0.09995360581129352,0.09027177172721225,0.012639279916553963,0.1483513575922784,0.09089197366069021,0.06523438190134381,0.08287127841903172,0.08550764257371803,0.20507983705448996,0.15966744944411101,0.017787653709698696,0.053218071196468895,0.032764774041649354,0.00012486745899997076,0.0677768203673649,0.08662045782584835,0.011086631282240226,0.11663064692370899,0.058671434961919205,0.0,0.0,0.14206185975745428,0.0795301026366483,0.04606505953052809,0.09139292511783283,0.05760841154364852,0.0821127204897755,0.03260581378809721,0.08661068659434916,0.06117665236869236,0.11322066332681191,0.0,0.06164596890761522,0.11022704581616077,0.07926767416977519,0.09555012554286824,0.006634445557655547,0.07367550108147922,0.04862009416182485,0.004524182954202414,0.05246169004743041,0.07442053112818059,0.07689805791246755,0.1611814659653727,0.29658052794325673,0.05654486758634752,0.08370383590813932,0.0,0.05237219664372884,0.09445350903204071,0.08803214443035182,0.08036653642067684,0.06911254496827066,0.7406985536379146
7,3.75,0.05327139307599496,0.0,0.014772446375087747,0.01897387843953537,0.020046129404239044,0.045843485528064026,0.04514643231817906,0.07037138892912852,0.13054509694241004,0.13501481653074124,0.040189493398987156,0.0,0.061724956710302537,0.0,0.1463456995430683,0.0,0.05620413282333317,0.03757635638091423,0.0,0.06043092845984505,0.12736280717773,0.11229345446560172,0.09904960591932041,0.07115382257539325,0.06550205140922234,0.041842364207008174,0.07872932325967662,0.07054833262620981,0.07517990757237462,0.013522001901217474,0.08927798050432526,0.0824505702442105,0.04908692234135563,0.07496314103303903,0.06922050878381318,0.18510105866871623,0.13482385668370087,0.020195208024016045,0.03893870780381516,0.023475804634612525,1.182888979055988e-05,0.0647549448746242,0.0691200125630188,0.012278108290080322,0.12109989347713508,0.04744602169232721,0.0,1.5236421288727286e-06,0.18656697023974708,0.0724142532507878,0.039261985415466105,0.08072676988652557,0.005461529863119087,0.06540432910080192,0.03454307559712395,0.07568527205411789,0.059340250565085906,0.0938828718281896,0.0,0.039631859508860466,0.08979297656250736,0.14289340736467723,0.06255135438339297,0.0031617359062548122,0.06679628155451706,0.03356542262700232,0.002786533243508009,0.04684560908241112,0.0866398477728754,0.04376395075174969,0.11137824403763374,0.2706405900677014,0.042571077053918834,0.0685565010129769,0.0,0.04144714663578382,0.08425771321936876,0.07576861365800013,0.06679162873949165,0.05232423497511208,0.3218411981371039
8,4.25,0.053758911347275534,0.0,0.011500629933543107,0.02050304365881323,0.023386248476764026,0.03558029638105636,0.030307181041062385,0.06332083337772593,0.08663853148080217,0.10671301150304739,0.038913725757915615,0.08473331996943104,0.07114713709559384,0.0,0.12297836400128294,0.0,0.0541558396057717,0.0343237923444197,0.2924388080379797,0.06137516700610339,0.1576731799536549,0.09674995651545767,0.09005803658009734,0.07592305673291366,0.07369008299835625,0.047371726486167366,0.07568683606638822,0.050855631763743636,0.06338150973502073,0.014434903669912734,0.0704726336697059,0.07475777684900883,0.038079984133355047,0.0681607824727575,0.05632584239152858,0.1537215910350088,0.10710161019928228,0.02296426168183778,0.029598474554857368,0.017005448171251988,8.231675518119542e-07,0.061867903738389775,0.05539003106635169,0.01346294753137612,0.12181413867713478,0.03876827448558514,0.0,0.8222520239980475,0.21320458599574624,0.06627650901962281,0.033917070876736,0.07144854892219525,0.000127963595062487,0.05236554204877019,0.036129587410051754,0.06655923449729553,0.05721843903991451,0.0767630552626155,0.0,0.026288568895250625,0.07433529317923039,0.21934780337819584,0.04259800909674945,0.00151620319911142,0.06101791597194943,0.023292252985970242,0.0018055620590089671,0.04233186241346679,0.09875761112721582,0.025717992677325358,0.07579732957150472,0.1976616836105344,0.03229575416433758,0.05648981431806292,0.0,0.033712866599426364,0.0751603704982652,0.06567046836643052,0.05626017885320343,0.04063026011749963,0.18733531283886456
