,abscisse,0,1,6,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.06659200307401178,0.0,0.0,0.008135714642610297,0.0,0.0,0.0,0.0,0.051922113963970264,0.0,0.0638369496624586,0.0,0.0,0.0,0.0,0.0,0.014981464955346533,0.0,0.0,0.03762479956421584,0.0,0.0,0.0,0.0,0.0739310951532468,0.05517999185364479,0.17331059806699603,0.464428663779729,0.024356940107237594,0.0,0.09665967995560636,0.39981836384534686,0.34715225665288624,0.047263409688957835,0.06351173252773008,0.014621887010372894,0.6943122827341286,0.009076761839883875,0.05512172718734332,0.2263573436912159,0.010555570446749742,0.018446945419147934,0.0,0.0,0.0,0.0,0.5530819433806149,0.0,0.06233645921028016,0.0,0.4509570199609408,0.07331799729339043,0.5240040057571816,0.0,0.12201405948516214,0.0,0.5032814626667897,0.5102822874755323,0.16058806316583182,0.6860949342341933,0.0,0.4815885384423344,0.06426673197643126,0.04469425526589729,0.12305271100327468,0.05119335135253952,0.04120879113079612,0.17804476357228963,0.40174109936179514,0.0,1.0089635237994525e-06,0.017343696839559133,0.12665501282979302,0.08634304796011034,0.2833037266428249
1,0.75,0.0575516702522547,0.0,0.0,0.00931637046702588,0.0,0.0,0.0,0.0,0.045788939527182465,0.0,0.0912702883932073,0.0,0.0,0.0,0.0,0.0,0.02139103137942038,0.0,0.0,0.04545903843449524,0.0,0.0,0.0,0.0,0.10960975654789525,0.07510773738455194,0.09496987659835969,0.27975684723085603,0.027777711866928515,0.0,0.13263030353990227,0.29064866519165794,0.19216751799809667,0.06910143103520516,0.09067522019493807,0.016541507806718522,0.35225594232494145,0.03168367065228378,0.0614512466184839,0.27061207718924357,0.01198163745680851,0.02902861075600857,0.0,0.0,2.2727739038553975e-08,0.0,0.306426696881379,2.2727739038553975e-08,0.08377011002740999,0.0,0.28119322246000095,0.055360666310011956,0.32109801065528165,0.0,0.20783390438108193,0.0,0.29448197343445776,0.29870870438949176,0.2137202912685024,0.27437505522475325,0.0,0.20655796213678024,0.0836042711967071,0.06508638986027222,0.20874542693937637,0.08685591052081718,0.055196492837112254,0.23808587347804214,0.17802306760017092,0.0,2.9670038002085263e-06,0.045570598189198556,0.11863283582430954,0.18270022333658892,0.2542525046789888
2,1.25,0.05338152925074115,0.0,0.0,0.010568401052261743,0.0,0.0,0.0,0.0,0.043160179644910826,0.24253509044247687,0.10871167787744596,0.0,0.0,0.04695480264134249,0.0,0.0,0.0283766053715748,0.0,0.0,0.055434158842097625,0.0,0.0,0.0,0.2556038869526587,0.15921081613748483,0.08764809651398521,0.07178027822631826,0.20535434269488523,0.03179443745035123,0.0,0.16670901999832471,0.22851257271959177,0.14201800465612585,0.10496726405882345,0.10984059364803181,0.018607852986497975,0.20904122336184264,0.08613894603554802,0.06380812776489332,0.2847770957433232,0.013480989500550643,0.0408297472415623,0.0,0.0,0.7979936072719561,0.0,0.19514110916545035,0.7979936072719561,0.11371782671825374,0.15249540822859076,0.19237757239341016,0.04856066904077399,0.230830492684002,0.0,0.31427509582438834,0.0,0.2114153985660463,0.19631293846115008,0.2303267717641353,0.15707047748978287,0.15249540822859076,0.13383069528760835,0.09722451947014467,0.0831469097423402,0.30068489528203685,0.14863247409713337,0.07614690667012734,0.2705083707597165,0.12131641445743739,0.0,8.296041128828616e-06,0.0730191269315946,0.11111877392125048,0.30111604850653423,0.1987468869988898
3,1.75,0.050558615175142596,0.0,0.0,0.01188325005914218,0.0,4.900619869631462e-23,3.732175815620103e-07,3.732175815620103e-07,0.04148089980607804,0.1220069060119617,0.11665567055670648,0.0,0.0,0.04585239602895773,0.0,0.0,0.035499317712065194,0.0,0.0,0.06797649274664863,0.0,0.0,0.0,0.15176074905985742,0.2159364691530762,0.09364248842034228,0.059676018144203084,0.15984383228317037,0.03649800470015095,0.0,0.16808731336162638,0.1838856816645385,0.1143495707409366,0.16235056884158083,0.12022881029108103,0.020814545850586726,0.13679057462866137,0.18240171987583906,0.06450463446650825,0.26379601705265304,0.015041864914622127,0.05271194100133426,0.0,0.0,0.3671374322546259,0.0,0.1354258274928444,0.3671374322546259,0.15119197028044565,0.6844212783288475,0.14006576889731265,0.04452369725606988,0.17398851512626592,0.0,0.28463865575498,0.0,0.16127384070400125,0.1389957520125435,0.21853798508187397,0.10001286786060705,0.6844212783288475,0.09799629546412882,0.10499254319347168,0.0966804603098182,0.35185321012749426,0.24113052598892612,0.10760278071933671,0.25001171969489494,0.09371241663850237,0.0,2.205636029891601e-05,0.09217230944469158,0.1040806437169359,0.3865606536828716,0.15288706443209762
4,2.25,0.048373116611545766,0.0,0.0,0.013251241558127956,0.0,0.00465144956419698,0.8140681741976438,0.8140681741976438,0.040238206966201485,0.08859993510309144,0.11754149035382239,0.0,0.21855046451083843,0.044775871849936755,0.0,0.0,0.04235853573857358,0.0,0.4285162280839094,0.08318368872212914,0.17925713384288236,0.0,0.0,0.11876094542422932,0.25650241997808126,0.09483886937131533,0.05197159319900904,0.12803460835741076,0.04197019734053788,0.0,0.13511220622652834,0.14966382722724106,0.0960082280294403,0.23869444245660268,0.12329295622787108,0.02315192538854648,0.09569938409985577,0.30083486869276155,0.06429003322453881,0.21509816582486027,0.016651226912209025,0.0636760817277553,0.0,0.4160336076763354,0.19295783950088813,0.0,0.09963532848472303,0.19295783950088813,0.18510750027139267,0.0,0.10663768996586745,0.04170853650198823,0.13421334418587952,0.16884125876219713,0.17381753487204513,0.0,0.1267245739377814,0.10366579592070468,0.19192203693156093,0.06707918733291651,0.0,0.0761760279993146,0.10780494691728683,0.10498542151775456,0.3273531831275775,0.33152066733896074,0.15205634022641015,0.19324557362089265,0.07682941090675716,0.0,5.575797024003101e-05,0.10233320012288497,0.09748829883152811,0.3865407469352328,0.11910500784482014
5,2.75,0.04655984892035421,0.0,0.0,0.014661799082244412,0.0,0.1189288048912074,0.3662868971248801,0.3662868971248801,0.03924149535105425,0.0717267707349176,0.11385637926063658,0.0,0.11626370480253916,0.04372462243664012,0.0,0.0,0.04863318330443211,0.0,0.2813681546779391,0.10018628970361039,0.1283569512780353,0.0,0.0,0.10074061196911911,0.25395127154725095,0.0928747425871915,0.04652633970874724,0.10431738686852414,0.04826097483249633,0.0,0.09867303092414224,0.12263610207599387,0.08264103605440448,0.2900656793027771,0.1210896481403741,0.025606887306110455,0.07028682470029417,0.38645869420977585,0.06351422553001018,0.1543869102919622,0.01829506116371468,0.0730056104740373,0.0,0.1204470052982346,0.11207954938001716,0.0,0.07646866930129179,0.11207954938001716,0.19375870364727998,0.0,0.08396463496782024,0.039569138808638014,0.10496541665704533,0.0976416389820115,0.10340975440728198,0.0,0.10134710771136028,0.08033990307024208,0.16088741123201236,0.04640262386523384,0.0,0.061356756111926244,0.10687120056023543,0.10842652098793346,0.2445999229274555,0.3432566326098419,0.20181409171869386,0.13435517911048014,0.06517050771633179,0.0,0.00013402635947437223,0.10548841608977709,0.09131350662451021,0.30107412509554454,0.09456128850506534
6,3.25,0.044991054027898866,0.0,0.0,0.016103675907588332,0.0,0.20222760963108202,0.18830516808992376,0.18830516808992376,0.0383995215657007,0.06122276209289432,0.10753533336777235,0.0,0.0866490493860668,0.04269805437767445,0.13518005364988733,0.2994777587896475,0.05409765874209726,0.0,0.19822687333869793,0.11626672656594368,0.1095221177319955,0.0,0.5110086825152523,0.08880439835059444,0.21022556953287566,0.08900139240993614,0.04241804514565639,0.08596003781507293,0.055350647260765065,0.0,0.07192227443079116,0.1009407254138791,0.07232040121293136,0.26011757005215363,0.11550094387598077,0.028162808852878578,0.05356573442143267,0.3866865287844655,0.06237206486858445,0.0975415247907257,0.019958687856571875,0.08029722184635067,0.0,0.06562446128437768,0.06952900203022225,0.0,0.060598476436644254,0.06952900203022225,0.16974538176604653,0.0,0.06787002929754705,0.03785271576569521,0.08284440282244401,0.07551053300880585,0.06630602517119862,0.0,0.08200535972794301,0.06412533453570166,0.1312640509831962,0.032764774041649354,0.0,0.0506002035870479,0.10334136972868858,0.10791086237399801,0.15238021880829045,0.26352543193106365,0.22704983702670603,0.08977750555826101,0.056482230008573664,0.0,0.00030632584744657573,0.10395519313985079,0.08552981837351115,0.18266520515435805,0.07651590971578369
7,3.75,0.04359548926122534,0.0,0.0,0.0175651884611458,0.0,0.2020384988299174,0.10696187189280243,0.10696187189280243,0.03766178582335609,0.05392104827348356,0.09991443810630321,0.0,0.07135319538742878,0.041695588201895166,0.08744705607835251,0.11132017423509222,0.058619553087936885,0.0,0.14684046329095535,0.12675179239644846,0.09828693302328281,0.0,0.29641212710585446,0.08003413941153331,0.15345115199565545,0.08409050088680532,0.03917636181808278,0.07140612849706184,0.06309464942606191,0.0,0.053959998806820744,0.0833492186312487,0.06403838414636513,0.18414918321893578,0.10798607845899262,0.0307995695012315,0.04202553174180825,0.3013706978986127,0.060984040430270815,0.05424677202180716,0.021627076808592688,0.08542156719452242,0.0,0.043520861132156294,0.04514643231817906,0.0,0.04924274356236533,0.04514643231817906,0.13174090193132384,0.0,0.05602725484160876,0.03642286966079759,0.06581218900617374,0.0636510968813416,0.0457253880227164,0.0,0.0669103167198833,0.05239308322138055,0.1055331200225337,0.023475804634612525,0.0,0.04243680736686359,0.09816194049723798,0.10449297456503216,0.08325900088236203,0.16658365498956412,0.20353465681231894,0.05999815766639048,0.04966074170712103,0.0,0.0006657132842688187,0.09959887639984882,0.08011246202119741,0.0863274041794894,0.06299775485880996
8,4.25,0.042329406764078446,0.0,0.0,0.019034445610220118,0.0,0.17472232889983094,0.06487967927315996,0.06487967927315996,0.03699754965998369,0.04848360678306405,0.09185208149130399,0.0,0.0616808659074751,0.04071665804296365,0.07113712318917816,0.06886936300394818,0.06214678341789647,0.7306987756407344,0.11294168063265159,0.1273431287583159,0.09030294322913403,0.0,0.21168841763635035,0.07315267142743746,0.10522226180018289,0.07871717618025399,0.0365333253206352,0.059675304241042185,0.07115718797974413,0.0,0.041838843711257075,0.0689882833575021,0.0572071006454027,0.11962637124083457,0.09957641131365061,0.03349367687815698,0.03375314366191923,0.18295171335147803,0.0594299567701384,0.026556054801163183,0.023285155241982537,0.08845391323065768,0.7006846371517437,0.03184646436272039,0.030307181041062385,0.0,0.04083189177674223,0.030307181041062385,0.09750314180430486,0.0,0.04705590988407532,0.035198206642188444,0.05253708327230167,0.05595951530957335,0.033383830780809594,0.0,0.05493571666500938,0.04362720341119888,0.08428265654289653,0.017005448171251988,0.0,0.0360412850565179,0.09205048308783993,0.09914781519424581,0.04192826754051853,0.09780399555978539,0.1540369348860529,0.04085471823127267,0.04409888486418045,0.0,0.001375627851781153,0.09372769371039431,0.0750382345427747,0.031780254930852236,0.05267042150389367
