,abscisse,0,6,8,9,11,12,13,14,15,16,18,20,21,23,24,26,27,29,31,32,35,38,39,40,41,42,43,46,47,48,49,51,56,58,59,60,61,62,67,69,71,72,73,74,75,76,77,78,79,81,82,84
0,0.25,0.0,0.0,0.009534319139591508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503566630368336,0.0,0.004432161479528079,0.0,0.0,0.0,0.0,0.0,0.0,0.017862253171992252,0.5240040057571816,0.1995676703893248,1.2400299014126566e-05,0.05235735706061944,0.01436894665349904,0.464428663779729,0.0,0.7069901821995641,0.007908948628947046,0.02010836304788579,0.0,0.0,0.0,0.0,0.6860949342341933,5.621492372859402e-60,0.5240040057571816,0.0,0.0,0.30107693536007574,0.0,0.02326402174987789,0.16506905664874377,0.0,0.11377171326409961,1.0056032105183406,0.0,0.0,0.6860949342341933,0.2594268928527987,0.08634304796011034
1,0.75,0.0,0.0,0.011874538069967815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2727739038553975e-08,0.14094556629137248,0.0,0.008083567557453018,0.0,0.0,0.0,0.0,0.0,0.0,0.02518981446557784,0.32109801065528165,0.22174340628747496,0.08058033748242939,0.07068750952814032,0.0156803895034466,0.27975684723085603,0.0,0.22838531591072883,0.011480955026797024,0.023467963335865025,0.0,0.0,0.0,0.0,0.27437505522475325,5.0610912464013e-53,0.32109801065528165,2.2727739038553975e-08,0.0,0.3866269385596077,2.2727739038553975e-08,0.03363046180927004,0.33154897195791794,0.0,0.15970187522328366,0.35605224970788407,0.0,0.0,0.27437505522475325,0.2491259177320823,0.18270022333658892
2,1.25,0.04368217218284986,0.0,0.01436418057900867,0.0,0.0,0.0,0.0,0.0,0.15238602990555666,0.0,0.7979936072719561,0.173604873853278,0.0,0.013012739780062703,0.0,0.0,0.0,0.0,0.0,0.0,0.034430394142680336,0.230830492684002,0.2068560097864593,0.35771679993460925,0.08473987052790226,0.017113848538308177,0.20535434269488523,0.0,0.082426786340891,0.015742614041685817,0.02713250073857058,0.0,0.0,0.0,0.0,0.15707047748978287,1.6736403999220878e-46,0.230830492684002,0.7979936072719561,0.0,0.38667155579179346,0.7979936072719561,0.04360377755688197,0.45408583281580084,0.0,0.19053679603761808,0.16933165338453965,0.0,0.0,0.15707047748978287,0.20084600309822379,0.30111604850653423
3,1.75,0.042728086590574754,0.0,0.01694692499660038,0.0,0.0,0.0,0.0,0.0,0.12997049650628603,0.0,0.3671374322546259,0.16713909826602677,0.0,0.01901036452785843,0.0,0.0,0.0,0.0,0.0,0.0,0.04561286139725051,0.17398851512626592,0.181317521282677,0.39046434400942,0.093607834380924,0.018677022887228317,0.15984383228317037,0.0,0.024518895646010227,0.020554305911003733,0.031075632979807463,0.0,0.0,0.0,0.0,0.10001286786060705,2.0330605209003813e-40,0.17398851512626592,0.3671374322546259,0.0,0.3011843408866796,0.3671374322546259,0.05232754799411108,0.4372537905202728,0.0,0.20211070827284208,0.09487743153215324,0.0,0.0,0.10001286786060705,0.15710027636227702,0.3865606536828716
4,2.25,0.04179483969015595,0.0,0.019567397183694317,0.0,0.0,0.0,0.0,0.0,0.1168283192769134,0.26205841918248785,0.19295783950088813,0.14770046489113775,0.0,0.02572493887423164,0.0,0.0,0.0,0.0,0.4787032118391886,0.4395062084695422,0.05856807336192478,0.13421334418587952,0.1551258645235226,0.297955657460539,0.09766276233818552,0.020376656571958404,0.12803460835741076,0.0,0.0056294147444673585,0.025727278765727828,0.03525866634961336,0.0,0.0,0.0,0.0,0.06707918733291651,9.073025359066938e-35,0.13421334418587952,0.19295783950088813,0.0,0.18271308026500616,0.19295783950088813,0.05935499087414655,0.304157066094602,0.0,0.19682988320318082,0.059017912191826914,0.0,0.0,0.06707918733291651,0.12362307826435606,0.3865407469352328
5,2.75,0.04088197633261542,0.0,0.022173754095773046,0.0,0.0,0.0,0.0,0.0,0.10666346325180753,0.18877532475321118,0.11207954938001716,0.12669341861430972,0.0,0.03274372047492851,0.0,0.0,0.0,0.0,0.20193424396871776,0.3140645568919133,0.07288914497203516,0.10496541665704533,0.13153364729081285,0.20788891584444305,0.09786639419016245,0.02221796875185592,0.10431738686852414,0.0,0.0009725823433590599,0.03104816775109846,0.03963031420575042,0.0,0.0,0.0,0.0,0.04640262386523384,1.4876811136503735e-29,0.10496541665704533,0.11207954938001716,0.0,0.08632919792417416,0.11207954938001716,0.06456119979043096,0.1565624712106765,0.0,0.18012489523309236,0.03947255633614086,0.0,0.0,0.04640262386523384,0.09879157014958942,0.30107412509554454
6,3.25,0.03998905131012673,0.0,0.02471944960270108,0.251126538113354,0.0,0.0,0.0,0.0,0.09812665812169835,0.14366047565158013,0.06952900203022225,0.10783496127586056,0.0,0.0396643601118504,0.0,0.0,0.0,0.0,0.12984221514771513,0.3264800684431005,0.08792109151970003,0.08284440282244401,0.11128614568078588,0.14394832772510305,0.0952998089509426,0.024203947983175322,0.08596003781507293,0.0,0.00012486745899997076,0.03630292573779145,0.0441270491712211,0.7406985536379146,0.0,0.7406985536379146,0.0,0.032764774041649354,8.96332287984056e-25,0.08284440282244401,0.06952900203022225,0.0,0.0317689153170378,0.06952900203022225,0.06803089257803258,0.060931182368648876,0.7361644120860928,0.1575506720239482,0.027844551375006493,0.0,0.30169385909176005,0.032764774041649354,0.08029898966492618,0.18266520515435805
7,3.75,0.03911563006554654,0.0,0.027164285644714944,0.16198525755324375,0.0,0.0,0.0,0.0,0.09068242108997826,0.11369060582107092,0.04514643231817906,0.09192032021460092,0.0,0.04614390817241207,0.0,0.0,0.0,0.0,0.09460695864621742,0.5087349172732668,0.10279016990303846,0.06581218900617374,0.09424773370873891,0.10154666951386361,0.09092457285585029,0.02633450581658451,0.07140612849706184,0.0,1.182888979055988e-05,0.041296462772033256,0.04867410711295725,0.3218411981371039,0.0,0.3218411981371039,0.0,0.023475804634612525,1.9845914521826308e-20,0.06581218900617374,0.04514643231817906,0.0,0.009105636501510082,0.04514643231817906,0.0699631877699536,0.01827784276281325,0.41208945173947453,0.1333785688546174,0.020459832926276105,0.0,0.19632072027922945,0.023475804634612525,0.06632634097804149,0.0863274041794894
8,4.25,0.03826128475314115,0.0,0.02947488179438215,0.14529099121928163,0.0,0.0,0.0,0.3238911878659841,0.08405496901222291,0.09264915932655177,0.030307181041062385,0.07877770525983914,0.0,0.05192364137514796,0.0,0.0,0.7006846371517437,0.0,0.07327436929455858,0.0,0.1164765220161043,0.05253708327230167,0.08001518134219054,0.07352067219227425,0.0854993191844102,0.028605498332574628,0.059675304241042185,0.0,8.231675518119542e-07,0.045866181090649646,0.05318716423605804,0.18733531283886456,0.4208169342733563,0.18733531283886456,0.0,0.017005448171251988,1.6149564188503945e-16,0.05253708327230167,0.030307181041062385,0.0,0.002032759636186929,0.030307181041062385,0.07060422029431788,0.004300094932519066,0.2480651175573272,0.11031529033368691,0.015526328380503485,0.0,0.15485206015249908,0.017005448171251988,0.055586741326041626,0.031780254930852236
9,4.75,0.03742559965196841,0.0,0.03162469998049378,0.15278854081713247,0.0,0.0,0.0,0.13628690908621016,0.07807877056338607,0.07724150674561696,0.02086717983619584,0.06798175533868728,0.0,0.056834443278312156,0.0,0.0,0.31703905689067635,0.0,0.05885098768160202,0.0,0.12792443332502468,0.042098833013993836,0.06814491939748031,0.05466456250981264,0.07957785182404571,0.03100764418014365,0.05010599957293553,0.0,4.195693741358722e-08,0.0498891881496783,0.05757466417405373,0.11892214324045838,0.3008676971241451,0.11892214324045838,0.0,0.012423665077630512,4.830383374676318e-13,0.042098833013993836,0.02086717983619584,0.0,0.0003534556507004777,0.02086717983619584,0.07020502356059116,0.0008059431867164284,0.15800310409631405,0.0897672722378003,0.012094418939020588,0.0,0.12931573460674678,0.012423665077630512,0.04719079816401544,0.009113552738377793
10,5.25,0.03660816719440734,0.0,0.03359374975133054,0.19183105917145918,0.0,0.0,0.0,0.09104980652639852,0.07264378256581734,0.06557967420228031,0.014655939152755726,0.059095631730399834,0.2854719902948192,0.06078937807426697,0.0,0.0,0.19212023152141172,0.3279419162635663,0.04842003470387028,0.0,0.1361748504346959,0.03383676338036064,0.05823166871225987,0.041666876702543425,0.07354077463985727,0.033525395029394015,0.042229158001141485,0.0,1.5631380901529197e-09,0.053284028116916723,0.061740725131626296,0.07875936450265028,0.2224238122676045,0.07875936450265028,0.0,0.009138282058887923,5.31099825088e-10,0.03383676338036064,0.014655939152755726,0.0,4.786988623862116e-05,0.014655939152755726,0.068998208914892,0.00012205956021061426,0.10528727892755213,0.07224902195345022,0.009626883635470831,0.0,0.11104283653196166,0.009138282058887923,0.04052200689288571,0.0020358447460488384
11,5.75,0.0358085887147388,0.0,0.03536808088690429,0.3827373485118021,0.0,0.0,0.0,0.0697409467051547,0.06767132062163261,0.05651403426924735,0.010459599580157805,0.05174210678428192,0.12680843586674154,0.06376951496755612,0.0,0.0,0.12695989339391697,0.15045517248574541,0.04052812548086014,0.0,0.14049750420317383,0.027263565547130858,0.049929786215603185,0.032478543909789555,0.06763517672340713,0.0361358485076744,0.03569982693928063,0.0,4.250304976755838e-11,0.056008290265405214,0.06558851117327402,0.05349117031767937,0.16899580672622438,0.05349117031767937,0.0,0.0067591857529040004,2.1467862063230418e-07,0.027263565547130858,0.010459599580157805,0.0,5.0498005553569625e-06,0.010459599580157805,0.06718713717223346,1.5131687595916471e-05,0.07279896447922288,0.057745448392476875,0.007803254462314038,0.0,0.09694568807328062,0.0067591857529040004,0.03514768603855932,0.0003542693612208704
12,6.25,0.03502647425471414,0.0,0.03693914946675802,0.0,0.0,0.0,0.0,0.05709229005136035,0.06310200010947346,0.04930967990395767,0.007563673534453159,0.04561507994261104,0.08692068119068792,0.06580750414340343,0.0,0.0,0.08752674736675545,0.1036276809936497,0.03436169014952437,0.0,0.14049750420317383,0.02201263587399214,0.04295323838256311,0.02582455502442187,0.06201108285901753,0.038807831988406635,0.03025718635513561,0.0,8.425308699946854e-13,0.058053553218262534,0.06902390951678679,0.036942314117517305,0.13136590012645594,0.036942314117517305,0.22697845469735609,0.0050226849309296965,3.190528206908077e-05,0.02201263587399214,0.007563673534453159,0.0,4.149305295647817e-07,0.007563673534453159,0.06494270524898925,1.5536877770349703e-06,0.05190830686072936,0.04597224380615,0.00642378659940762,0.0,0.08557460336298378,0.0050226849309296965,0.03075937221511695,4.8024266444499974e-05
