,abscisse,0,1,2,6,8,11,12,14,15,16,18,20,21,22,23,24,25,26,27,28,29,31,32,33,35,37,39,40,41,42,43,46,47,48,49,53,54,56,57,58,59,61,62,63,66,67,72,73,74,75,76,77,80,81,82,83,84
0,0.25,0.0,0.0,0.0,0.0,0.0015194149960687125,0.0,0.0,0.0,0.0,0.0,0.0,0.4278489944576774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35680504735038127,0.0,0.025318162597923057,0.5102822874755323,0.404124376570711,0.0828689276400397,0.01379735936048108,0.007195087324905637,0.06947424101041637,0.0,0.5726246518204537,0.004388576608478103,0.015185517711170231,0.0,0.0,0.6980900424293971,0.0,0.6860949342341933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675994721826267,0.11776292761653663,0.045753457550707165,0.04411143967504396,0.14197513864718447,0.0,0.2658711441685148,0.23181135853236726,0.0,0.2989516786750446
1,0.75,0.0,0.0,0.0,0.0,0.0029576480847672984,0.0,0.0,0.0,0.0,0.0,0.0,0.13159886270580537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22808990395414108,0.0,0.03715939188301195,0.29870870438949176,0.1921041912611222,0.12783193106927898,0.04759801378133854,0.010188439590234601,0.06706077899806412,0.0,0.8331639521974968,0.004633934038085143,0.018289676805083217,0.0,0.0,0.35755624786389173,2.2727739038553975e-08,0.27437505522475325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16106635106342623,0.14047872331546,0.0601043790649029,0.06958514777954024,0.2066531440183242,0.0,0.2342699865557644,0.13388403635932833,0.0,0.13235209911655524
2,1.25,0.0,0.0,0.0,0.0,0.005061653670847843,0.34362580251746433,0.0,0.0,0.0,0.0,0.0,0.0725184110707587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17630527662674297,0.2282309371395466,0.05067899892971733,0.19631293846115008,0.13513949396448102,0.19800795626110398,0.07966761124439749,0.013667213499890014,0.06473115815714857,0.0,0.3935587839676112,0.004890659472614426,0.022314971329715005,0.0,0.0,0.21249229804043623,0.7979936072719561,0.15707047748978287,0.0,0.08098110342755799,0.0,0.0,0.0,0.0,0.44123407095940015,0.12673285991252975,0.1595004626543481,0.0743039162413551,0.11792602965537685,0.23708340915171786,0.0,0.1858170413706253,0.10356636443995616,0.0,0.09056623354460704
3,1.75,0.0,0.0,0.0,0.0,0.007835512771889899,0.23251585271027136,0.0,0.0,0.0,0.0,0.0,0.04851665365817818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14417554138317035,0.07551786619973969,0.06491179298182252,0.1389957520125435,0.10649746686541084,0.2743823603122594,0.09803514324689251,0.017519268005814742,0.06248246593074923,3.732175815620103e-07,0.06035419426688332,0.005159078807115468,0.027613692871928868,0.0,0.0,0.13879279034611436,0.3671374322546259,0.10001286786060705,0.0,0.06275865753665337,0.0,0.0,3.732175815620103e-07,0.0,0.19495101902142453,0.10778501015625463,0.17237043503039773,0.08721013437049434,0.21043253579645715,0.23411910236078085,0.0,0.14540541084976347,0.08730679850980065,0.0,0.07050060600464077
4,2.25,0.17128570376867322,0.0,0.0,0.0,0.0112035630568731,0.16887492784016975,0.0,0.0,0.0,0.0,0.0,0.03580962107716149,0.0,0.0,0.26979299143101027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12119036040636687,0.04477709371037327,0.07877538448962597,0.10366579592070468,0.08853638700326295,0.28418512664977547,0.10415735323986727,0.021610096135462685,0.06031189094125691,0.8140681741976438,0.0030048583962526596,0.005439509236949228,0.034692252526714866,0.0,0.35414890925080966,0.09677988256730345,0.19295783950088813,0.06707918733291651,0.22223727757941977,0.05553341076758696,0.0,0.0,0.8140681741976438,0.0,0.12951058287033818,0.09510340808697332,0.17730175804124013,0.09790523392981525,0.34454644729461104,0.21020076752513733,0.0,0.11496871768593549,0.07671769800958222,0.0,0.058437529796507806
5,2.75,0.1052541774905396,0.0,0.0,0.0,0.015030570915986462,0.1288160747186343,0.0,0.0,0.0,0.0,0.0,0.028051827523071556,0.0,0.0,0.14459904928088843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10355031024796443,0.03164253697966507,0.09125124696046318,0.08033990307024208,0.07586402887453746,0.21443444532693762,0.10262794528483656,0.025797842908564135,0.05821671947550415,0.3662868971248801,4.856901242603474e-05,0.005732257162268118,0.04427067995513231,0.0,0.14562473304880924,0.07079937487232743,0.11207954938001716,0.04640262386523384,0.1309146358127947,0.051108634304436795,0.0,0.0,0.3662868971248801,0.0,0.09710118964593208,0.08568572059991841,0.17358521796863968,0.10579672066006714,0.37426253879929394,0.17769167633081084,0.0,0.09239603385323442,0.06906927759575424,0.0,0.05027483885553746
6,3.25,0.08385687469470585,0.0,0.0,0.0,0.01914832363160933,0.10185873452124979,0.7406985536379146,0.16750104134388297,0.0,0.7406985536379146,0.0,0.02287085634875333,0.0,0.0,0.10803466368637152,0.48410938339939896,0.0,0.0,0.0,0.0,0.36758824979434496,0.7406985536379146,0.08944419401269361,0.02437765824043852,0.10152472302155624,0.06412533453570166,0.06623718578923062,0.13977785785593308,0.09712822846678784,0.029945939572759307,0.05619433209199853,0.18830516808992376,2.5486678633568566e-07,0.00603761594215382,0.057331997311769835,0.0,0.09517617675765937,0.05372849734524888,0.06952900203022225,0.032764774041649354,0.10220272394708967,0.047945563222021356,0.0,0.0,0.18830516808992376,0.7406985536379146,0.07723341639171269,0.07821579225996986,0.16175654785643082,0.11063728452226107,0.24897991635954594,0.14468137826232494,0.0,0.07551090641585535,0.06317245586397441,0.0,0.044328912848856705
7,3.75,0.0721312810781823,0.0,0.0,0.0,0.023380744589926537,0.08279062365054726,0.3218411981371039,0.11333141174110098,0.0,0.3218411981371039,0.0,0.0191898295005681,0.0,0.0,0.08901269809913609,0.3233823571018769,0.0,0.0,0.0,0.0,0.26057119139980073,0.3218411981371039,0.07785997622450747,0.019775930170480797,0.10906345563391676,0.05239308322138055,0.05854550659428893,0.09011861026156907,0.08993925934356707,0.03393235352895716,0.054242200346017684,0.10696187189280243,4.3419610249405905e-10,0.006355863496883515,0.07507516835747335,0.0,0.07137000603269927,0.04197218068711144,0.04514643231817906,0.023475804634612525,0.08667862391665757,0.04549172943797719,0.0,0.0,0.10696187189280243,0.3218411981371039,0.06362779796100011,0.0720151520766391,0.14346978098857163,0.11248343553564914,0.1398195402437575,0.11518650020008886,0.0,0.06268045571135661,0.05841587131861662,0.0,0.039773121813858635
8,4.25,0.06439373627628342,0.0,0.0,0.0,0.027563270637676607,0.06877134503255983,0.18733531283886456,0.09433490354894586,0.0,0.18733531283886456,0.0,0.01645318004541783,0.0,0.0,0.07689097292312329,0.2272170572266839,0.0,0.0,0.0,0.0,0.21607767323835386,0.18733531283886456,0.06817004462795036,0.016604617499213645,0.11363462250693036,0.04362720341119888,0.05217370691743168,0.060288984391027485,0.08232315329648411,0.03765532421391807,0.0523578836284712,0.06487967927315996,2.401470778685717e-13,0.006687259757811221,0.09852200983879567,0.0,0.05723466922423089,0.03356657916331413,0.030307181041062385,0.017005448171251988,0.07650893623771525,0.04348868745216435,0.3108015922852813,0.0,0.06487967927315996,0.18733531283886456,0.05365603169158122,0.06669529465970254,0.12111792951771905,0.11162002630816571,0.08084574365583251,0.09057336521626286,0.0,0.05276220981888682,0.05444915489321154,0.0,0.03615111045246845
