,abscisse,0,1,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87
0,0.25,0.018486993934500776,0.0,0.0,0.0,0.001549114371426819,0.0,0.017718469638777237,0.09202519694713192,0.0,0.07048840986704691,0.008348083125452153,0.011103690663705432,0.00036401212961830164,0.0,0.0,0.0009618677003632641,0.27864638271721437,0.005009168480418491,0.02130119435506008,0.010822430938221859,0.0,0.03151620935239205,0.0,0.022427687611154566,0.04340184765420802,0.06730848129316108,0.3218504145553387,0.03801319987344048,0.0,0.0,0.1749682709058931,0.37513796144238487,0.372840768120848,0.08539765056407721,0.10632120646749914,0.012951899742847788,0.7907443838777799,0.022506394889060956,0.37091192810736623,0.004969386233480016,0.011622453044535156,0.0,0.0,0.0,0.0,0.8178261485792561,0.0,0.05500329313507514,2.948340833742716e-11,0.3467593603654927,0.009272388444689828,0.8643063587190709,0.03587271413477062,0.0789497927599709,0.0,0.437316296412362,0.0,0.0,0.46442849686957405,0.4389219972852414,0.0,0.19870205110343728,0.1178767479338588,0.030561851745638267,0.14998692269730246,0.04889787662611058,0.07738404689417361,0.41560816065481143,0.0,0.4389219972852414,0.0,0.03567363782060733,0.13082591750329167,0.0,0.16607141854375304,0.0
1,0.75,0.026610154515027237,0.0,0.0,0.0,0.002685047022886603,0.0,0.023218332923122486,0.16175302189889132,0.0,0.05180133307587884,0.009032429179764354,0.012449005766061476,0.0016663175024526603,0.0,0.0,0.0025694008411112053,0.13540693291558129,0.00831360342153888,0.0262244425209195,0.029648996931726766,0.0,0.036653027941289114,0.0,0.025759637283936633,0.05429373039398758,0.08645975474265412,0.16510025348197682,0.10671812543137413,0.0,0.0,0.1046335387960811,0.2837297452308891,0.22557325799561376,0.12026412118251732,0.15033107986550762,0.014604179173228864,0.37629117296371484,0.024981601654157148,0.5045449588953065,0.008632034033640492,0.022465236170144898,0.0,0.0,2.2727739038553975e-08,0.0,0.5753774726646167,0.0,0.07076788185219361,0.1263266817434885,0.3028886895926446,0.010010844283546934,0.5290591978173041,0.04645196201567428,0.10763646558671751,0.0,0.20963105930181813,0.0,0.0,0.27975679494479944,0.2808921365186137,2.2727739038553975e-08,0.29956604183474356,0.13641074926034943,0.048852682410053506,0.29734734772330923,0.06657124755568322,0.10332532875957078,0.30396575484630495,0.0,0.2808921365186137,0.0,0.043360238260301394,0.16270807014022592,0.0,0.2464868810139136,0.0
2,1.25,0.0351318492274065,0.0,0.0,0.0,0.004204444736910497,0.0,0.02842961669635251,0.20895251596212566,0.0,0.04487576089294563,0.009751945120794423,0.014003412619147297,0.005022667330981623,0.0,0.18511472987573704,0.005577377246553743,0.0967379713262349,0.01232126965709814,0.03196102229588937,0.04899368708588873,0.13469829174261844,0.03978699802860922,0.0,0.029604862943464885,0.06800535250313852,0.11034856797957618,0.12074128512073297,0.142315546110871,0.0,0.0,0.08232712741049451,0.19992883482275595,0.17070563969475733,0.15714585099878575,0.16982241312255444,0.01645859938365606,0.21147358168510713,0.027737163724955646,0.4553620646553592,0.01300549256020347,0.035647874698780314,0.7061710092368345,0.0,0.7979936072719561,0.0,0.13274473209683574,0.0,0.09201841719770605,0.3168863840198759,0.22118020521802342,0.010777558446645954,0.09627063640736022,0.053907084783875375,0.1450500294438508,0.0,0.14746323140461529,0.0,0.0,0.20535432600277587,0.21129645164968244,0.7979936072719561,0.3649064243851995,0.13279530397403616,0.06710448850810448,0.4600422233200861,0.09265777318317218,0.13250805251591258,0.23756030850149104,0.0,0.21129645164968244,0.0,0.05291943284655981,0.16247970365388115,0.2787566331891175,0.2892496740599725,0.0
3,1.75,0.04334235488455403,0.0,0.0,0.0,0.006085365795038617,0.0,0.03312419458373395,0.22354903383053207,0.0,0.04082010636790037,0.010506227866987471,0.015803874802481233,0.01125947442726532,0.0,0.10074445869979716,0.010293105066400694,0.07745591057228611,0.01680691945478454,0.038536277594731376,0.06410752605621843,0.12486284529697987,0.041818606128064796,0.0,0.034014343369730596,0.08471281074992716,0.13590032068672372,0.0979823294624806,0.1467326732918627,0.0,0.0,0.07024599414645438,0.14407573365117818,0.13805085309172097,0.1903962463433709,0.17042905290625115,0.01853229318057329,0.1320434242133122,0.03078793090055584,0.27267274399796565,0.017767867549409476,0.04934350641532714,0.3239948448867281,0.0,0.3671374322546259,0.0,0.009713146329441145,0.0,0.11858460173590751,0.2758420379864124,0.16105370454206278,0.011570709946353149,0.005043439030383046,0.0586013979325105,0.18036372317471053,0.0,0.11570603198049155,0.0,0.0,0.1598438330012064,0.16675088819310382,0.3671374322546259,0.35815592907852084,0.12195123579125455,0.08263227234050895,0.3911406284060628,0.1298678496966392,0.16116974370295592,0.18935139990346103,0.0,0.16675088819310382,0.0,0.06462082880843428,0.14897843855174314,0.2071636465806495,0.23798391411384331,0.0
4,2.25,0.05068014333888276,0.0,0.0,0.0,0.008277216969706612,0.0,0.03718223649902704,0.2127201765234744,0.5620917384867137,0.03802641157649303,0.011294610697856559,0.01789359567048082,0.020375449208216122,0.0,0.07589766386416467,0.01671064416694077,0.06555179693669666,0.021531098800449053,0.04593657838334742,0.07411941807208332,0.11580050458283721,0.043136808553567996,0.0,0.039024512253394116,0.10387556081755728,0.15462726825635154,0.0835880438551705,0.1365935699867718,0.0,0.19476788979040077,0.06234393425910558,0.10744109725223736,0.11532194607154819,0.21375282715208196,0.16008329653198838,0.020840839288177735,0.08866432102204812,0.034140089956655836,0.10833143962350471,0.022623024966598106,0.06195627486567324,0.19684747402561242,0.0,0.19295783950088813,0.0,0.0002177973132837835,0.0,0.14544471669906125,0.20786776837062637,0.1204104010746669,0.012388210037018458,7.360819587622868e-05,0.061130307531512385,0.18870646134528832,0.0,0.09544916811696967,0.0,0.0,0.1280346186744028,0.1347145961612106,0.19295783950088813,0.2824567940075595,0.10965075603854547,0.09394826357220301,0.21237850871946445,0.1762264352202414,0.1837553214832635,0.15238314018284543,0.0,0.1347145961612106,0.0,0.07850530708811043,0.13181605920298917,0.1713985973520754,0.15833512582298928,0.0
5,2.75,0.056782806563042285,0.0,0.0,0.0,0.010711271396314451,0.0,0.040562484255129524,0.18813131651429318,0.260271802630375,0.03592939725561667,0.012116148839366835,0.02032244172409361,0.03149784047211131,0.0,0.06295995064004917,0.02449546829952719,0.05732543449751744,0.02627289708346658,0.05409706992298316,0.07975628928623259,0.10744623407312119,0.04395283793788185,0.0,0.04464440278732529,0.12363512895459984,0.1563147876627565,0.07341074908112197,0.12184476799790861,0.0,0.14688030261828636,0.056630746074114044,0.08270979835935917,0.09821079954101555,0.22221337663477556,0.14472143931526862,0.023396979254304263,0.06279091703270606,0.037786396703694256,0.028555857452712486,0.027331959721537655,0.07243945161880613,0.1299868042714707,0.0,0.11207954938001716,0.0,1.4445080394379115e-06,0.0,0.16022258498744146,0.15551164709753834,0.09267455396958281,0.013227710854585063,2.8935981028711817e-07,0.062060295699157254,0.1620241015737882,0.0,0.08090726576692445,0.0,0.0,0.10431740261056738,0.11035947370227533,0.11207954938001716,0.1784814210847711,0.09793218030782024,0.10070690639307184,0.10613276810560451,0.21523226408573662,0.1946552023106691,0.12333532166247924,0.0,0.11035947370227533,0.0,0.09409195710075381,0.11496994279966843,0.1463947132814096,0.10157454447654597,0.0
6,3.25,0.061480316065423826,0.0,0.0,0.0,0.01331059727442191,0.0,0.04327556018684173,0.15900743561616346,0.16984449247147254,0.03426873257592254,0.012969607007132112,0.023146865975709804,0.04328950365265447,0.0,0.054737445837862234,0.03308012045110451,0.05122577134132039,0.030847546940325314,0.06289001151561095,0.08209618209055446,0.09974082378083723,0.04439709779061565,0.0,0.050838566010875934,0.14048361908294985,0.1398671591864247,0.06569194066495977,0.10685444057358993,0.0,0.1249990968708247,0.052232183612497964,0.06542233562331658,0.084715982654276,0.21376549365185835,0.1279428598579128,0.026209006093401384,0.04631313273541427,0.041700339674098544,0.004994175513866997,0.03172020634853289,0.08030911526612505,0.08940022531661147,0.0,0.06952900203022225,0.0,2.732291005465567e-09,0.0,0.15256677082699177,0.11869067175298664,0.0732143580825676,0.01408661722625034,2.959526106707299e-10,0.06185317955637818,0.12315771231277163,0.0,0.06967805915594591,0.0,0.0,0.08596005650330565,0.09124718565617992,0.06952900203022225,0.09010545913035972,0.0874186928229072,0.10332840159241939,0.05649103130084391,0.21900569656600039,0.19078841894234244,0.10020413463115828,0.0,0.09124718565617992,0.0,0.11000967804843924,0.09983850360807983,0.12699764083696075,0.06741519209825483,0.0
7,3.75,0.06475734877378089,0.0,0.0,0.0,0.015998003580299118,0.0,0.04536335364967848,0.13076114515646944,0.12270847322774855,0.032904473602565085,0.013853449202540757,0.026428881030326392,0.054435794237583525,0.0,0.048931769972358666,0.04180828924881316,0.04647860592096334,0.03511287258454653,0.07211539322254122,0.08211345726711992,0.09263033605325838,0.04455700668102657,0.0,0.05750675198382719,0.15003231085512309,0.11472496863648111,0.059546703663604796,0.09322790385569267,0.0,0.11026108286834561,0.04869558740763093,0.05293882385652612,0.07374496128288993,0.19015847435642375,0.11166535613520559,0.029278825793484054,0.03527313609198502,0.04582961838650169,0.0005795091553282928,0.0356728461526477,0.0855143559589958,0.06299213739932881,0.0,0.04514643231817906,0.0,1.4195940564768914e-12,0.0,0.1281621437301448,0.09279582922187131,0.059151076567621676,0.014962101549261904,7.600466574732502e-14,0.060861199095026255,0.0902897357236147,0.0,0.06057778198608724,0.0,0.0,0.07140614857514671,0.07594341342046004,0.04514643231817906,0.03623816522635679,0.0782055997645992,0.10260514602803257,0.03270043925659393,0.18416292449009453,0.1732753122497002,0.08163150628463087,0.0,0.07594341342046004,4.203279027408862e-279,0.12380760595540453,0.08674297422911616,0.11119402102123732,0.046912511808378556,0.0
8,4.25,0.06670611183384473,0.0,0.0,0.0,0.018701624217236704,0.0,0.046884398429760714,0.10586567860782665,0.09317195643127135,0.03175333450206131,0.01476583120802611,0.03023338153619645,0.0639595048400507,0.0,0.04455432624704787,0.05006677118371233,0.04265069623233823,0.03896865260170175,0.08149590350917071,0.0805687573695856,0.08606560784481747,0.04449461769738967,0.0,0.06446351194700449,0.1491928450473367,0.09020688675960092,0.05447698317729191,0.08138623856811095,0.0,0.09897906549928336,0.045759894761541846,0.04366317873722094,0.06463466738206096,0.15631599153196424,0.09677971349053384,0.032599735479559994,0.0275713294635885,0.050089820211479834,4.461539135863649e-05,0.03912442245074694,0.0882781612831102,0.04510341200875221,0.0,0.030307181041062385,0.0,1.9491000066907018e-16,0.0,0.10055627480123251,0.07420672464472006,0.04870737444585165,0.015851121588607305,4.725492169428528e-18,0.059344148859899436,0.06676927998129477,0.0,0.05295490748536517,0.0,0.0,0.05967532470466694,0.06351891622098237,0.030307181041062385,0.011576090852575919,0.07020108203531071,0.09941743167051995,0.02037752652368376,0.13735196839953176,0.1468110445792217,0.06663603418083702,0.3923625326989924,0.06351891622098237,7.146697337137042e-153,0.13240928944091673,0.0755878583783022,0.09795636616299586,0.03410456311970549,0.0
