,abscisse,0,1,2,4,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.08025625456261012,0.0,0.0440396330399644,0.6860949342341933,0.006954305320137635,0.0,0.005931032909562502,0.0,0.0,0.0,1.1657022908207291e-11,1.0339779226174138e-05,0.01132145679475748,0.0,0.025612432207508196,0.06502865912610209,0.0,0.012768644762511243,0.0,0.0,0.02268242003996258,0.2597842935297912,0.12134465423921564,0.07108808920423242,0.0003528726645029798,0.0013668981390718492,0.0,0.0,0.09555074668333391,0.2816389020842851,0.46304893455711094,3.2267094023229175e-26,0.1836801782623002,0.10841032125663873,0.25870596693453257,0.48059125118142854,0.05416615103390331,0.06687302780626243,0.015746509249076276,0.3696061922627394,0.09593487891739808,0.4259344707226031,0.0028783261453562653,0.019900265484597293,0.0,0.0,0.0,0.0,0.0,0.2604465316026063,0.1823565394147087,0.5156487254347265,0.10628720986598655,0.8952105237978638,0.07101331638410398,0.38401794320423766,0.06639233944472557,0.0,0.5032814626667897,0.0,0.05529446922296767,0.24508820238647697,0.0,0.5707539826825283,0.22631475961333655,0.030609363781537863,0.1758378899408604,0.049085982065421176,0.013217806111919484,0.300031656253547,0.0,0.0,0.003764722383347695,0.08734272122061501,0.08637061448164858,0.0,0.15274072409105588
1,0.75,0.06943411276016423,0.0,0.08782851930480319,0.27437505522475325,0.007493573540587925,0.0,0.007869776589356382,0.0,0.0,0.0,0.05989301579633409,0.05011864530178548,0.012673583450204567,0.0,0.03180393071747305,0.10313397894881034,0.0,0.014664365952524407,0.0,0.0,0.030613834656337543,0.1280252756997068,0.1550516222710411,0.09183292607859869,0.0020302020214164438,0.0015388957897121637,1.8371747603101317e-31,0.0,0.131566372634639,0.16263655287943554,0.27933167299089656,0.003654221181288813,0.11980179529367958,0.1427650950535681,0.1455159752418099,0.22206284732295467,0.0752694180499473,0.10622046697223915,0.017204125368667042,0.1724076337697879,0.07298885642585695,0.5054862491444502,0.003708179943331391,0.022269551840217037,2.2727739038553975e-08,0.0,0.0,0.0,0.0,0.2743547123412006,0.14208900914387973,0.2728015509398322,0.08002044526294712,0.47797165036392897,0.0574649701786117,0.166007595623943,0.06936483712267218,0.0,0.29448197343445776,0.0,0.08491363465687796,0.27772131739916567,2.2727739038553975e-08,0.2668511479394445,0.1719473657863788,0.043753369295991655,0.3378560020425802,0.06846431335232267,0.05930312712260797,0.5763916296627319,0.0,0.0,0.004496017506433991,0.10688076992759167,0.11729708413553167,0.0,0.23716869105698965
2,1.25,0.06395731443909962,0.0,0.10337305072146795,0.15707047748978287,0.00805505328270742,0.0,0.009965919375039933,0.0,0.0,0.0,0.4189291642556939,0.17274185647873902,0.014087687067975415,0.0,0.039996928164420645,0.18427075753172925,0.0,0.016563689985053733,0.0,0.0,0.03844270229177742,0.09246334986510533,0.17354102785586806,0.10706752184233635,0.009097054994275823,0.0017325360126701748,2.099509184325066e-11,0.2516550557929031,0.17416993682873208,0.12557182385256455,0.20522272580382941,0.1149679601828469,0.09803384131159258,0.14875440499440254,0.11114531942127583,0.15241832739616157,0.10617140603060837,0.12398920653999322,0.018729582622458215,0.12056149783938097,0.06421657866346933,0.40101542852711924,0.004675324063918803,0.024937444719760126,0.7979936072719561,0.0,0.0,0.0,0.0,0.2203621654389355,0.13466140578319463,0.19672575998665026,0.07004635639766182,0.07012539982389543,0.05204080392185045,0.11053172516260955,0.06928486158590674,0.5287155100846735,0.2114153985660463,0.0,0.119688341662488,0.27772131739916567,0.7979936072719561,0.17422145756135501,0.14990571102869166,0.055486272176287287,0.4666563245971944,0.09799122322161244,0.1324991515410252,0.38259487369478723,0.4293218366875823,0.0,0.0053693537759466285,0.11143897682381594,0.12674457052579133,0.0,0.2829673773439508
3,1.75,0.060018166214405866,0.0,0.10383084687652558,0.10001286786060705,0.008637939250528708,0.0,0.01217274010743419,0.0,0.0,0.0,0.4091310420347145,0.2055121274161821,0.015554173975920316,0.0,0.05089626845979253,0.3111469630423578,0.0,0.018438263609126385,0.0,0.0,0.04566492427694539,0.07480574509386247,0.1781423188411226,0.11645964433613178,0.0317469960661023,0.001950542106402478,3.363259950462449e-06,0.13658100586835556,0.20647240117885787,0.10551755475436299,0.15985474915757805,0.2016507765312061,0.0857331015963815,0.14080265837979722,0.09287707645427878,0.11671465022004109,0.14857194638014884,0.12658231820835475,0.02031740864252287,0.09492847736879984,0.05896186735800857,0.2111974359352365,0.0057803529323466165,0.027929187934055792,0.3671374322546259,0.0,0.0,0.0,0.0,0.16941144964961596,0.14540569604242845,0.15333115489090882,0.06408591665002067,0.002733346567923717,0.048712522490758005,0.0836542448195642,0.06748320038904616,0.23879735586795897,0.16127384070400125,0.0,0.15534476937400074,0.24508820238647697,0.3671374322546259,0.1255881936756714,0.1355450269236062,0.06484685027350687,0.35633716432909485,0.14141108244056683,0.19674430921036679,0.1609751984032104,0.2606399441586027,0.0,0.006412309243144087,0.10848320816683356,0.12400823042069536,0.0,0.21805801786483694
4,2.25,0.05683545046058105,0.0,0.09822896343230444,0.06707918733291651,0.009241272102188003,0.0,0.014446591892279537,0.0,0.0,0.0,0.2843535416617193,0.18763541182070298,0.017062379568200604,0.0,0.06534588291740129,0.2541582161565298,0.0,0.020263183992564042,0.0,0.0,0.05193916124399525,0.0639760977265358,0.17237348318969176,0.1206442907182056,0.08628685729233401,0.0021959800437194674,0.0005199764207021127,0.10267037882218776,0.20506159200606477,0.09230609523062684,0.12812355862840233,0.2029048256815723,0.0774023123419358,0.12767043768594855,0.08104337060758915,0.09373809201912928,0.19647714885493464,0.12110258937053942,0.021960931817127927,0.07912311665246036,0.05526008269129744,0.07332142449168956,0.007020190830360509,0.03126461793660022,0.19295783950088813,0.0,0.40058914058132755,0.0,0.9832897949358377,0.13104274288075032,0.1854371857504724,0.12286115221941427,0.05988929411622127,2.734182498171894e-05,0.046328179762086086,0.06740090780425925,0.06477438825860402,0.15609983708471312,0.1267245739377814,0.0,0.18622022599998678,0.19087488394015123,0.19295783950088813,0.09501785223661231,0.12437159559586648,0.07155530326538002,0.18843061173138478,0.19609978225645913,0.22820167864909874,0.07666434934743745,0.1941039704462392,0.0,0.007657806831706125,0.10223010891785526,0.11572762972826149,0.0,0.1379814461586999
5,2.75,0.05411298039304477,0.0,0.09066392743700552,0.04640262386523384,0.009863939768221088,0.0,0.01674767575910742,0.0,0.0,0.0,0.1887612362078475,0.1585359183961108,0.018600767800296892,0.0,0.08412041329728684,0.1383541858479491,0.0,0.022017246644458036,0.0,0.0,0.05707984653470355,0.056556144974977685,0.15995907274712443,0.1206392372050677,0.18265300142694857,0.002472301590714353,0.006735694422874291,0.08496091929879908,0.1711537427426345,0.08263171391599765,0.10445007947822423,0.1757718822562259,0.07118321040881022,0.11353225334341743,0.07252440733684623,0.07709563142293697,0.22825671330579902,0.11206658114576601,0.02365227696746274,0.0681636054342197,0.05241392672619653,0.016659963413940042,0.008388197440594661,0.03495386977188631,0.11207954938001716,0.0,0.21691805020362423,0.0,0.08736428089271951,0.10319226402503939,0.3738948248009365,0.09926624505255541,0.0566607678842629,6.774051454717853e-08,0.04447090121491256,0.05636449651138235,0.06164217072201947,0.11386845771722041,0.10134710771136028,0.0,0.20676949137244274,0.13118626132253705,0.11207954938001716,0.07398707960370873,0.11483292297751455,0.07575616187281518,0.09454874950039112,0.23887582949038422,0.2272856965466024,0.0425232114533056,0.15358513838028065,0.0,0.009145141867105981,0.09480653894151252,0.10550903130807143,0.0,0.0882107639517924
6,3.25,0.05170595392228467,0.0,0.08285308127713618,0.032764774041649354,0.010504680167188522,0.0,0.019040438313490258,0.0,0.0,0.29501599484827384,0.1279992917858756,0.1312797916421363,0.020157148395707376,0.0,0.10730458686533334,0.08187954981979301,0.0,0.02368297428996742,0.0867553961674256,0.0,0.0610282011478448,0.051111599756916044,0.14398542266194422,0.11750937668323441,0.3011265769796886,0.0027833928513739856,0.028079625616626146,0.07365322660980152,0.12865565598111242,0.07505720021437993,0.08611620139738395,0.1459762433406327,0.06624465672838621,0.1001494597396539,0.06596960274716032,0.06417201579301521,0.22018844346709773,0.10192590093256294,0.02538238348557868,0.05998253235754488,0.05010035867045811,0.0024595220567835475,0.00987442575277361,0.0389917110429528,0.06952900203022225,0.0,0.15724728996568751,0.0,0.009857258747832984,0.08285785317012194,0.0,0.08010163681383561,0.05403270136516268,4.0080174647238956e-11,0.04294483497056758,0.048314079771312135,0.05836889508624844,0.08763285384321162,0.08200535972794301,0.7079835783373666,0.2132324845242711,0.07956848962519233,0.06952900203022225,0.05872189903663595,0.1062456931580472,0.07780221712420339,0.050548930319129305,0.23438006924060098,0.2058848429290989,0.026356744203343548,0.12517564859258437,0.0,0.010921199826889822,0.08723965495418469,0.09511343357057846,0.0,0.05980897392579504
7,3.75,0.0495323632466237,0.0,0.0754755597137738,0.023475804634612525,0.01116208531333009,0.0,0.021293711799969958,0.0,0.0,0.17609107675591676,0.08992926361616756,0.10870517831438978,0.021718904563911533,0.0,0.13302995294358563,0.05422018022141077,0.0,0.02524648730173821,0.07448539819557082,0.0,0.06381709169495307,0.04692606990487675,0.1266976000611241,0.11220675703051047,0.38664415639383676,0.0031336289205886555,0.0644036294416362,0.0656198919215538,0.09335530155688826,0.06884585893243635,0.07157309191121984,0.12034676184758915,0.06215066484425817,0.08814924866605618,0.06068805005118394,0.053697951763097995,0.17900054346863764,0.09190181077579838,0.027141047447876845,0.05355682373569315,0.04814509211947518,0.00023417421175541073,0.011466001978082755,0.04335056929144275,0.04514643231817906,0.0,0.12429412567765487,0.0,0.0011938763587788198,0.06775091401093507,0.0,0.06420645697192494,0.05180722465677508,5.4554356030389424e-15,0.04164313049846333,0.04214888391072071,0.05511619977148527,0.06962493491623768,0.0669103167198833,0.3202145580451729,0.20475947550038107,0.04258994342187891,0.04514643231817906,0.047244775132904704,0.09827202814884015,0.07811277319364703,0.029267326035033563,0.18702870665678595,0.17582138735088937,0.01767762955334249,0.10383313311047625,0.0,0.01304189306795872,0.08000273236999572,0.0853274327035819,0.0,0.04290460237685834
8,4.25,0.047541001651721794,0.0,0.06876341118069305,0.017005448171251988,0.011834606793836484,0.0,0.023480677868985004,0.0,0.0,0.13783130096072352,0.0654632188594815,0.09066832884718734,0.023273224134756056,0.0,0.156048714016119,0.038915792427270536,0.22677780413372234,0.026697266727940983,0.06829517957579226,0.0,0.0655384669659465,0.0435984961903408,0.10957897712496446,0.10551340680546727,0.3866463287395803,0.0035279354141842714,0.10458994396384155,0.05951715842020649,0.06800060095261161,0.06357736201039758,0.05984492746807125,0.09971570311667916,0.05864741800259369,0.07765563764713009,0.05628552863168875,0.044983867903077165,0.13153197808691025,0.08254846626433822,0.028916988715253878,0.04831856438870444,0.04644421768242807,1.4271242530812532e-05,0.013147594336153685,0.04797271149413163,0.030307181041062385,0.0,0.1024879645416862,0.0,0.00014969131370390752,0.05630337721593689,0.0,0.050950372269018905,0.049866642333728985,1.6439266601291237e-19,0.04050148333940409,0.037258294522585965,0.05197364370769007,0.05649964081291771,0.05493571666500938,0.19323944642081936,0.1835344335565982,0.020118064755627794,0.030307181041062385,0.03840014623733738,0.09073680025960862,0.07709464141504488,0.018183018898515733,0.13331140680483866,0.14483685375803662,0.012560765249443658,0.08714189750838591,0.25522937998394285,0.015573843719161418,0.07329287777572191,0.07645062242215848,0.0,0.0322213998948624
9,4.75,0.045697571567563905,0.0,0.06275802636545424,0.012423665077630512,0.012520562576565815,0.0,0.025578712260623773,0.0,0.0,0.1166475603591277,0.04919270024928891,0.0763597811953539,0.024807327395811294,0.0,0.16842837651643167,0.029550687802586798,0.1810860547026581,0.02802785094841846,0.06385221346863858,0.0,0.06631703847581313,0.040885419076070045,0.09351963624370359,0.09803702510758804,0.301131653074412,0.003971857741317211,0.13731256761837138,0.05466134097595045,0.05051606505434757,0.058993139175448184,0.050273014701978036,0.08339211584241059,0.055575872333015384,0.06858453904598585,0.052519020600923796,0.0376218288328312,0.09333374563324205,0.07407454419496687,0.030697943445063346,0.04392580848597573,0.044931241292027455,5.524401101212312e-07,0.014901937716869762,0.052762639998254805,0.02086717983619584,0.0,0.08665843312741174,0.0,1.9159080655013024e-05,0.04746058222539069,0.0,0.0399367192955368,0.04813581954125531,1.0543574639755883e-24,0.039478405245602415,0.03327421301072985,0.04898778679373601,0.04654466081598003,0.045323436318811076,0.12702790001055705,0.15391458279303202,0.008386457106054027,0.02086717983619584,0.03145940346414031,0.08355014879651732,0.07510524296048061,0.01197023965146861,0.09229652069576025,0.11682168629076453,0.0093231211322866,0.07374527113304784,0.20067491251487882,0.018596331820748956,0.06717062236058312,0.06854839486486695,0.0,0.02509116039083426
10,5.25,0.043977847126888334,0.0,0.057422735976089684,0.009138282058887923,0.01321814509287509,0.0,0.02756915134151086,0.0,0.0,0.10238613379109938,0.03799827146423505,0.06496371252998474,0.026308685528948935,0.0,0.16455237392581065,0.023372996925484436,0.14788791036770357,0.029233497646438893,0.06026946271481593,0.0,0.06629090502130529,0.0386298227569194,0.0789864850278577,0.09023014438505628,0.18265813318878205,0.0044716390934580194,0.15716227721060835,0.05066387382726345,0.03843627270557154,0.05492504750666752,0.04239019237552022,0.07047130228933396,0.05283077952925266,0.06077818057486504,0.0492298279767217,0.031352082060324964,0.06642772032304041,0.0665166517515358,0.03247078180602495,0.04015980705465542,0.04356130873421889,1.3477777538757525e-08,0.01671038355060934,0.05758153519524613,0.014655939152755726,0.0,0.07450655578604412,0.0,2.4859221468929924e-06,0.04050792396903544,0.0,0.030872547515482105,0.046564205750789636,1.3822876701042734e-30,0.03854570335207457,0.02996045867550157,0.04617961809743184,0.0387787751989913,0.03753831225371058,0.08706560239976908,0.12102818738758876,0.0030852051535834265,0.014655939152755726,0.025936834263163795,0.07666981593047169,0.07244048265513857,0.00825940475450852,0.06471461434953948,0.09316792491569459,0.007159393180913936,0.06279850618993242,0.1616209830928609,0.022203506463139212,0.0616304603371899,0.061579471318967245,0.0,0.020109711481788837
11,5.75,0.042363986030567444,0.0,0.05269274546457021,0.0067591857529040004,0.013925430524909868,0.0,0.029437010076030896,0.0,0.0,0.09171670187438302,0.0300528590587171,0.05581078644484769,0.027765224327476322,0.0,0.14628301424142046,0.019061005560983602,0.12301797569888523,0.03031183463867354,0.05721080491460893,0.0,0.06559838113874197,0.036725571724018115,0.06616382977527893,0.08241705731827491,0.08629025134159495,0.005034308246777965,0.1641406776511827,0.04728586929357044,0.029939445062266895,0.051259018473489196,0.035852791474602484,0.06016889787362464,0.05033951271606263,0.05406446521247449,0.04630959409837491,0.025997141826076445,0.048194140383045814,0.05983050248015732,0.03422164999967364,0.036873903352249895,0.04230290839302318,2.0559457664029328e-10,0.018553448029705315,0.062246296140577924,0.010459599580157805,0.0,0.06482477246957521,0.0,3.2570855709950274e-07,0.034953386563090376,0.0,0.023510004454197122,0.04511639163619168,3.553927500333221e-37,0.037683436862635866,0.0271579489533858,0.04355505796974259,0.03259309558948976,0.03118915951346781,0.06117648382138764,0.08942255580045212,0.0010016194654175565,0.010459599580157805,0.02149469994286168,0.07008086382143479,0.06933564058783992,0.005921681771085535,0.04661958582748411,0.0739490317105431,0.005649304376901253,0.053736395419868514,0.13275320252907977,0.02650681048324339,0.056636733762613994,0.05545921618076073,0.0,0.016495876886238166
