,abscisse,0,2,6,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84
0,0.25,0.014772672535948777,0.0,0.006155880998736376,0.0,0.5530819433806149,0.0,0.06299573612093082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012630122829382006,0.0,0.040438989456409294,0.0,0.004858561123942648,0.0,0.0,0.0,0.014548041167407386,0.0,0.11848268746114338,0.0,0.0,0.0,0.042179343975866694,0.12409971851167524,0.2035136921186406,0.5494722468541955,0.04734667870947173,0.042864578516450896,0.024303904760281436,0.1284018356493893,0.0,0.0,0.023583421386572653,0.5241671620789101,0.0017571369621081127,0.02806938789612646,0.15697906972171347,0.0,0.0,0.46022855812576774,0.39981836384534686,0.18135969519602224,0.38377329997507403,0.0,0.001120615654962761,0.18969534660479753,0.012153886657360051,0.09111112186777345,0.0,0.6860949342341933,0.017448354367183432,0.0,0.0,0.001366677402594849,0.009076761839883875,0.23018048243257158,0.08768738395873132,0.013297766769459686,0.1718394143708449,0.05751235433656211,0.06906736631388392,0.4920246449442302,0.0,0.0,0.0005012959495302281,0.09659063104973542,0.061764485441843944,0.04881412220441065
1,0.75,0.017039754205375228,0.0,0.0065984419997777944,0.0,0.306426696881379,0.0,0.11524607633029631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013770380397626375,0.0,0.034086833130744974,0.0,0.007967009222854897,0.0,0.0,0.0,0.017045165710440516,0.0,0.16419598870264782,0.0,0.0,0.0,0.053234466802991244,0.15842635952128872,0.1633865267492555,0.33243435717331826,0.062007120584666606,0.052825240288819304,0.03376889057041853,0.13288552517018767,0.0,0.0,0.027165790414069583,0.2552053581745382,0.00266480756014097,0.040735353113698705,0.2052416917873773,0.0,0.0,0.2815757722737242,0.29064866519165794,0.20452768286253875,0.42149251260952153,0.0,0.0015570040213621307,0.20880887217271032,0.014519789562440771,0.13618359937579294,0.0,0.27437505522475325,0.021827782009438298,0.0,0.0,0.002112901351375166,0.03168367065228378,0.21024862765452407,0.08384103027783528,0.018588217852587064,0.24751418378911744,0.0760853082816864,0.10165688005897,0.29229535116434785,0.0001418977174559602,0.0,0.0006118957288782098,0.09172760943635155,0.080237396763893,0.060332873484000786
2,1.25,0.01927994345760877,0.0,0.007062075340820391,0.0,0.19514110916545035,0.0,0.15199363832962912,0.0,0.0,0.7061710092368345,0.13390224578340304,0.0,0.0,0.0,0.01504225250314944,0.0,0.03147545821935761,0.0,0.012576531070555265,0.0,0.0,0.0,0.02021804281522157,0.0,0.1658854099331647,0.0,0.42592636021969144,0.664412873851327,0.062475101159207236,0.1625596805207934,0.14471737654805353,0.20177698646130304,0.08118961381919823,0.0655183598077002,0.03997773919315942,0.12293944615009385,0.0,0.0,0.031405956187307765,0.17736046456925827,0.003814581395474439,0.05383108342740701,0.23736759967909093,0.0,0.0,0.1906338224655525,0.22851257271959177,0.1843931834607463,0.34942956604831293,0.0,0.0021061576029514184,0.21388090605616766,0.017041719304797715,0.20055872012287537,0.3219348838444001,0.15707047748978287,0.026887937636192374,0.0,0.2884593610068393,0.0031944310368312995,0.08613894603554802,0.1736961354776353,0.08016345596724177,0.024316102946585007,0.30383114220747226,0.10172113704755131,0.15285849394841264,0.21156868993799935,0.4813673299331493,0.0,0.0007468968847050666,0.08711933306650431,0.10473739305809013,0.07447837231697349
3,1.75,0.021455507810263987,0.0,0.007546803537270309,0.0,0.1354258274928444,0.0,0.16822615675404895,3.732175815620103e-07,0.0,0.3239948448867281,0.10169990373831854,0.0,0.0,0.0,0.016462076722543063,0.0,0.029860848156688064,0.0,0.019111918767763778,0.0,0.0,0.0,0.02431947997329718,0.0,0.14999748273158955,0.0,0.20998798355225487,0.3427255551669845,0.06951900864232428,0.1520954219688163,0.1318382017910484,0.132388611054268,0.10512135934604165,0.08127792578816635,0.044469253349946725,0.10990429869495442,0.0,3.732175815620103e-07,0.03641081838771427,0.1351609429371756,0.005203920001140004,0.06606084707717061,0.24631885981011953,0.0,0.0,0.13794883407969816,0.1838856816645385,0.1562857294896654,0.2186674349161055,0.0,0.002780394989039517,0.20385711797288308,0.019678192715104605,0.25115456844416245,0.13798524622661515,0.10001286786060705,0.03261355384481633,0.0,0.18782816634652533,0.004722894339493546,0.18240171987583906,0.1404675019419624,0.07664725223342071,0.030162557181075942,0.31784791668594964,0.13445546565774713,0.2203684642026747,0.16237898819695912,0.2768861013847061,0.0,0.0009116830369201118,0.08275194053442284,0.13302781043367096,0.09109487626629424
4,2.25,0.023535185944268247,0.0,0.008052551243922863,0.00023496410244429875,0.09963532848472303,0.0,0.16839508611535925,0.8140681741976438,0.044478610245496424,0.19684747402561242,0.08794226651964768,0.0,0.0,0.0,0.018047672426513683,0.30737287212490955,0.028705654301034216,0.0,0.02795925311002958,0.11813229613323675,0.0,0.0,0.029721476222255613,0.0,0.13022470412211898,0.0,0.14975842230689854,0.22117237992022146,0.07434487749748253,0.13644816019331224,0.12166436230081301,0.09274435597344424,0.13236576710890977,0.09973101655436763,0.04783142493083912,0.0973373450668164,0.0,0.8140681741976438,0.04228039332668103,0.10670040955994117,0.006817575256550241,0.0764329515170757,0.23220919247514998,0.0,0.0,0.1046413994927842,0.14966382722724106,0.13046529547696667,0.10329118242804093,0.3854218538126848,0.003589733449631504,0.18080504410041057,0.02238375292196769,0.2282136839835771,0.09298182483995533,0.06707918733291651,0.0389521566965864,0.0,0.15262440284976422,0.006828459283091492,0.30083486869276155,0.11393091707711635,0.07328533561990758,0.03583743362246196,0.28337487396032646,0.16810348654906784,0.2654108868845302,0.1282442958875399,0.1738948375994482,0.0,0.0011128255811859358,0.0786123526719838,0.15500309869340437,0.10910863862578987
5,2.75,0.025494134294552887,0.0,0.008579139014685724,0.003099065068294472,0.07646866930129179,0.0,0.15872397255472173,0.3662868971248801,0.04107021299738787,0.1299868042714707,0.0790292837616111,0.0,0.0,0.0,0.019818096978628335,0.10155044075843601,0.027812666306809643,0.0,0.039375372212932594,0.09478613113039591,0.0,0.0,0.036978452800681676,0.0,0.11159138359197998,0.0,0.11866413954354159,0.15253516161069477,0.07714822968087368,0.12008226130034576,0.11305477724748575,0.06831979145460348,0.1585614143991388,0.11893597855479919,0.05037063128694723,0.0861989939490956,0.0,0.3662868971248801,0.049084024525723954,0.0853573946179309,0.00862983057262577,0.08436525542123241,0.20103392203767187,0.0,0.0,0.0822136505768286,0.12263610207599387,0.10899471433799031,0.03682960530048094,0.2594584528031639,0.004541293935341441,0.14921964475401037,0.025111080231267777,0.16223423909152418,0.07162894200333167,0.04640262386523384,0.04580972037423878,0.0,0.13195161573958808,0.00965464703655839,0.38645869420977585,0.09339589956628348,0.07007093371593738,0.04110533995185006,0.21530702421020734,0.18684757993355916,0.23808746015104898,0.10302398336027704,0.11980565772093553,0.0,0.0013583457451674973,0.07468822683153757,0.1560061893938373,0.12605266804332493
6,3.25,0.027313557189422112,0.0,0.009126277456018713,0.006813457967147093,0.060598476436644254,0.0,0.14417968220591199,0.18830516808992376,0.03954789892634197,0.08940022531661147,0.07236716333975547,0.0,0.0,0.0,0.02179315342617206,0.05975665680138951,0.02708821854526431,0.28299897851355826,0.053382829795334756,0.08535684646616044,0.17765485716333265,0.7406985536379146,0.046918109038373026,0.0,0.095497427572236,0.22308262871859158,0.09868559502899571,0.10866814714585527,0.07822880487748783,0.10484332729569122,0.10546256170045692,0.052313159380106236,0.17649922081822772,0.13472270132280037,0.05227367668458839,0.07660420658872659,0.0,0.18830516808992376,0.056820289012587094,0.06844787147478157,0.01060725750862659,0.08966352718177992,0.16135696519222473,0.0,0.0,0.06637352263371092,0.1009407254138791,0.0916572329030958,0.009912553791761433,0.18663018799455244,0.005638850276556376,0.11459673876805362,0.027813013898215097,0.10805724446378878,0.05889119784695084,0.032764774041649354,0.053048917022092835,0.0,0.11727098864356267,0.013348998910838863,0.3866865287844655,0.0775341620848598,0.06699757149268436,0.04579574741254465,0.13941514184790585,0.17728557781576007,0.17083321229646953,0.08370383590813932,0.08809718352488102,0.0,0.0016580344616523948,0.07096791393219633,0.13521834023311904,0.1382003532539823
7,3.75,0.02898014550906983,0.0,0.00969356185546006,0.010765833730424983,0.04924274356236533,0.0,0.12799678722775398,0.10696187189280243,0.03854717885785066,0.06299213739932881,0.06701155445853907,0.0,0.0,0.0,0.023992532979210737,0.041916809609433406,0.026480721137603785,0.1906470034111418,0.06967168407232267,0.0794547347180449,0.12448250814090656,0.3218411981371039,0.06074470252016261,0.0,0.08203547480960469,0.12250801998874945,0.08426100145481681,0.07892523060071455,0.07791579225857549,0.09134757749830555,0.09858347945369729,0.04129292955537132,0.17945264571076794,0.14177102775238604,0.05366607976304819,0.06840928857223091,0.0,0.10696187189280243,0.06535768953996973,0.05468217176430138,0.012711551828426888,0.09243192995680619,0.1210753133363025,0.0,0.001137545630622274,0.05475970299246304,0.0833492186312487,0.07773583757667073,0.0020138574527337563,0.1407365794351212,0.006882543900786326,0.08189347737481786,0.030444364298001913,0.0736276918208949,0.05031897551884324,0.023475804634612525,0.06049063634122614,0.0,0.1057230511341016,0.018049246959178068,0.3013706978986127,0.06517685236273861,0.0640590582405571,0.04980177526357695,0.07693369283727436,0.1466711940862664,0.11387560887262473,0.0685565010129769,0.06787064609928424,0.0,0.0020238428145464313,0.06744041809702256,0.1069330793239774,0.14197065436047124
8,4.25,0.030485417568477075,0.0,0.01028046736677986,0.014710098187535775,0.04083189177674223,0.31941750575064237,0.11203283667561054,0.06487967927315996,0.03778669546629334,0.04510341200875221,0.0625144303214844,0.0,0.0,0.0,0.02643444118092455,0.03207528682552543,0.025958845798006735,0.15279520157646853,0.08753642524425861,0.07510703808570883,0.10520978605847547,0.18733531283886456,0.08004432783175869,0.21264096343552077,0.07089235987181364,0.09263661911321468,0.07306645904404352,0.05806211467174883,0.07652426099573247,0.07967237228720558,0.09223074205611116,0.03339868150377303,0.16617217985605293,0.13711156700032215,0.05463796505853742,0.06141146365336488,0.0,0.06487967927315996,0.07436164139295415,0.04335431085734835,0.014902150630883612,0.09296546117553621,0.08555878383536872,0.3647720985168727,0.001822382686215768,0.04598427711276709,0.0689882833575021,0.06651670522705054,0.00030883504289439754,0.10994949955532249,0.008268771499897245,0.05445743276757411,0.03296343208136331,0.05237712617933927,0.04409951179969548,0.017005448171251988,0.06791919553760677,0.0,0.09605048860130289,0.02386530997474747,0.18295171335147803,0.0554325600019677,0.061249475079865105,0.05307229371616565,0.03618079465635908,0.11242008142693913,0.07668017915621198,0.05648981431806292,0.05413006263110436,0.0,0.0024703586280765306,0.06409535871968829,0.0819736526022443,0.13609116772878715
9,4.75,0.03182502898566863,0.0,0.01088634483246167,0.018513610404805186,0.034425055723433864,0.13214035824085119,0.09723186947726746,0.041187824785455754,0.0371603973581589,0.032666503880325014,0.05862825777354475,0.0,0.0,0.0,0.02913352527541418,0.02586061206034521,0.02550219717938211,0.1289333869064558,0.10587637813076547,0.07160414465880104,0.09388397370111397,0.11892214324045838,0.10625533479348769,0.17108303196022026,0.06167643798670172,0.07699248977553795,0.0639512990053982,0.0431056291828908,0.07433342198309074,0.06967915793180508,0.08628125005837138,0.027557594214076202,0.14196014430184184,0.12274940572598099,0.055257236932719944,0.055415081229130636,0.0,0.041187824785455754,0.08323160577411148,0.03402604753778059,0.01713845824019549,0.09165421693315347,0.05731066268792727,0.2028325821188933,0.0023506780041172817,0.0391872691022565,0.057207926185049864,0.057408299306469714,3.575025108913983e-05,0.08829086916741806,0.009790240625317368,0.03369735495697438,0.03533318749355243,0.038841732625759434,0.03934794364896225,0.012423665077630512,0.07509130687349094,0.0,0.08761156083458509,0.03085831590311357,0.08651031617021106,0.04764884392696214,0.05856316302090349,0.055601023791311564,0.014500885092669074,0.08412912809075662,0.053527314762922454,0.04676554447954495,0.044336558745582295,0.0,0.003015388204780036,0.060922934809545325,0.06303613011123234,0.12251249395105053
10,5.25,0.032998096587681124,0.0,0.011510417322309863,0.02209919184548387,0.029430015700974272,0.08759160937101242,0.08398796352654243,0.027031497325202613,0.036617023723571916,0.023862608843004358,0.05520179285374147,0.10991642474828349,0.0,0.0,0.03209790607111935,0.021591293583406425,0.02509678476480613,0.11157064427420559,0.12327843302168146,0.06861528135281415,0.08594845246506111,0.07875936450265028,0.13844168514340338,0.14067070004473986,0.05402634912861605,0.06699560056347437,0.05627986039349881,0.03222135010555621,0.07157862005528609,0.06115938153938606,0.08064937992568369,0.023118137071909864,0.11441278445555064,0.10384762314630365,0.05557695786789136,0.0502506613166995,0.0,0.027031497325202613,0.0910973093547349,0.02638815998976578,0.01938160758684225,0.08891177973588438,0.03659884389248906,0.1532089813504189,0.002810154492062394,0.03381234601884571,0.047509697571682726,0.04994843210881279,3.1238221264108106e-06,0.07247380899721483,0.011436178015987057,0.019402838045100644,0.037522095623659914,0.029841405649547646,0.03557813443707941,0.009138282058887923,0.08174845275037976,0.0,0.08004744279798406,0.0390188165383979,0.03186420942623498,0.041352249907031687,0.055994711548107846,0.057415126263119204,0.004952971270243656,0.06326918014480225,0.03884287625349387,0.03886048135830167,0.03708872670373507,0.0,0.0036806664110167063,0.057913891473740604,0.049292668814554894,0.10503547719178988
11,5.75,0.03400656475787205,0.0,0.012151777463973031,0.025421810618298308,0.025458700501872,0.0667527543574174,0.0723874093969191,0.01819498617071732,0.0361280051798503,0.017547900715177984,0.052135723895060694,0.07880366170483684,0.0,0.0,0.03532514645429,0.018483969288124798,0.024732611895550767,0.0980017750043439,0.13818244933705984,0.06596196328172745,0.07983039363810247,0.05349117031767937,0.1684714916259835,0.1177392667456148,0.04763923799508583,0.059897121671563594,0.04967296837698674,0.024213639468168888,0.06845118290202856,0.0538976501771995,0.07527295436826943,0.01966702252743989,0.08903429345550419,0.08500191064082592,0.05563978886780861,0.04577736904677925,0.0,0.01819498617071732,0.09693404991856375,0.020195874284259303,0.02159575302173898,0.08512884839814995,0.022396502886793117,0.1262876983303817,0.0032305866498541303,0.02948644508924982,0.03950353358226587,0.04378309916223359,2.0603840255181193e-07,0.06056900117007719,0.013192667994037137,0.0103959815946793,0.039504599842552945,0.02360580850112974,0.03249962231751657,0.0067591857529040004,0.08763188822143274,0.0,0.07314549576108759,0.048247222259332,0.009142099722100372,0.03619777268197452,0.053538947706387,0.05856473814356537,0.001441756753474238,0.048392959351271525,0.029185950416180072,0.03239069856087551,0.031560413903259435,0.0,0.004492723427023832,0.055059488404060684,0.03933582487439474,0.08717553398575714
