,abscisse,0,1,6,8,9,13,14,15,16,18,20,21,23,26,29,30,31,32,34,35,37,38,39,40,41,42,43,47,48,49,53,56,57,58,59,60,61,62,66,67,69,71,72,73,74,75,76,77,78,80,81,82,84
13,6.75,0.05899828485229881,0.005530098425699719,0.025970857958808685,0.017475089255896564,0.07304718378907299,1.2165242891918262e-14,0.014681245709355703,0.0,0.02581907291126052,0.0,0.0,0.05511354053704701,0.04329728300065947,0.11892233666451225,0.0,0.00374696145533718,0.02891433008567919,0.07060198071100776,0.0,0.025699747684501197,0.0354019366191575,0.008799112408319109,0.0022098578056741146,0.05616216538330261,0.04147439166274508,0.037916655087625255,0.039735974961568415,0.0,0.022380502421091106,0.055017310292776685,0.0,0.002476858289979743,0.008715653374779142,1.2165242891918262e-14,0.0,4.610129083694772e-13,0.02581907291126052,0.07198845995613665,0.05867451616136026,0.017804058202315797,0.02581907291126052,0.06052831721762948,0.3194241310357281,0.05776334493290738,0.009266297642646732,0.03321807487226821,0.03715945169141364,0.04625480299943658,0.025699801264549977,0.04607603494198348,0.007457164470241178,0.029612491652328498,0.0319478609165056
14,7.25,0.055892152598707674,0.004081242089725839,0.022754242585017435,0.018669825896517486,0.059692064768160656,1.2785905073291715e-16,0.01647927472622891,0.0,0.0182067412999809,0.0,0.0,0.06439011722389561,0.03738161903508034,0.07875946341461734,0.0,0.0028046638025562513,0.022625040306209453,0.0639852412173408,0.0,0.021869200170970986,0.03248758541619244,0.00768854019208976,0.0015042797828807733,0.05161524833723574,0.03745606036191431,0.04154271245202514,0.03761224439499109,0.0,0.02371863028993696,0.05187977467594976,0.0,0.0017123820046359426,0.006161071007949787,1.2785905073291715e-16,0.0,2.0930281417497372e-15,0.0182067412999809,0.06905800526950139,0.04117373373668294,0.014421656507688644,0.0182067412999809,0.05341371619634051,0.19344803814578648,0.05453446726066926,0.007324855058886529,0.01576391994963246,0.029276365877265335,0.041766541387901375,0.021869249771309735,0.09760667671537392,0.006937553562263036,0.027473492668136958,0.030235272884755252
15,7.75,0.05288664153929925,0.003036269779376922,0.019983507787689696,0.01986142029119707,0.04949608611856987,9.776495161707014e-19,0.018499207146251112,0.0,0.012928099285924453,0.0,0.0,0.07377941852671743,0.03259213837010621,0.05349121360708912,0.0,0.0021054552535097006,0.017772272453082088,0.05806466885298298,0.0,0.018639461865537478,0.029927126577619517,0.006785873389946591,0.0010254299785107468,0.04729368307675647,0.03401058809598998,0.045174631310599636,0.035635462652665977,0.0,0.0249721217157811,0.04903573437171845,0.0,0.0011891213467619252,0.004403421919122188,9.776495161707014e-19,0.0,5.506557993258466e-18,0.012928099285924453,0.06642390357087717,0.02922544913471298,0.011696981799895027,0.012928099285924453,0.04752988662720714,0.1276290364628888,0.05143612995935064,0.005905576790477865,0.006678727564009467,0.0231907023997952,0.03760602744855947,0.0186395075220985,0.15464147743599127,0.006484846263508802,0.02556524559874057,0.028722986557792474
16,8.25,0.05000736130134178,0.002274669243845864,0.01758672715964214,0.021043000430199264,0.04149289687261777,5.436073136101994e-21,0.020761044345580622,0.0,0.009230902179355379,0.0,0.0,0.08290989163925747,0.02866105095720553,0.036942325652528536,0.0,0.0015845893291745127,0.01400534596918528,0.05274948950362356,0.0,0.01590900890576838,0.027664543665001165,0.006041233048436615,0.0006998340129312572,0.043167852504023684,0.031032046675522434,0.04875613883812023,0.03379584696020091,0.0,0.026143794566252536,0.04643671356488459,0.7642886208725558,0.0008289001043072956,0.003176729504953994,5.436073136101994e-21,0.0,8.25583302250036e-21,0.009230902179355379,0.0640237716512597,0.020923009014641992,0.009497834910416333,0.009230902179355379,0.0426037669923571,0.08780076737299435,0.04848338901592207,0.004841916791041622,0.0025261723771503844,0.01848229106909012,0.03375416939017384,0.015909050735416857,0.19903498097710898,0.006086923075038239,0.023851786886437534,0.027374045176304804
17,8.75,0.04726805286619064,0.0017145579163292824,0.015505859448919312,0.022207806598342768,0.03508054452671481,2.1972568594212935e-23,0.023283072644207876,0.0,0.006620975624191377,0.0,0.0,0.09137609046693584,0.02539552796697435,0.02581906721204852,0.0,0.0011952610388271886,0.011066917850942827,0.04796513461382605,0.0,0.013595350809964107,0.02565452827686664,0.00541900228693682,0.00047809269627306546,0.03921355843141114,0.028438060945795544,0.05222745951566041,0.03208348755030232,0.0,0.027235867280171362,0.044045812448769164,0.34116595779336517,0.0005797067828728756,0.002310233306736225,2.1972568594212935e-23,0.0,6.933085869142382e-24,0.006620975624191377,0.0618099848541979,0.015079226716648018,0.007719863167919125,0.006620975624191377,0.038434727716605416,0.06192259433034107,0.04568339321909896,0.00402755460637407,0.0008530450789096851,0.014825735025215083,0.030195533598876147,0.01359538898265784,0.2204997262952545,0.005734424202716265,0.022304530798712495,0.026160268650882782
18,9.25,0.044674523470221855,0.0012993712972300029,0.013693532276525932,0.0233492623593491,0.029861289610897138,6.454149790949637e-26,0.02608017245701428,0.0,0.004766938092115537,0.0,0.0,0.09876746425823772,0.022653892025887194,0.01820672708719694,0.0,0.0009033908064876049,0.008765413556448855,0.04364925086861429,0.0,0.01163095766323878,0.023860125492390215,0.004893169995734317,0.0003268793233745047,0.03541075292210782,0.026163802376998783,0.05552689550777815,0.030488726077875172,0.0,0.028250145412721635,0.041834266623824605,0.19816953146192787,0.0004065985075528734,0.0016918390544038212,6.454149790949637e-26,0.0,3.203737870671355e-27,0.004766938092115537,0.05974486427325647,0.010925616681458698,0.006280301456833573,0.004766938092115537,0.0348725479239007,0.04439869454895732,0.043037882913184,0.003392398462278164,0.0002571702506632478,0.011972400342486889,0.026916808924733502,0.011630992381878,0.2190876144480441,0.005420006351103893,0.02090042636849453,0.02505976150172809
19,9.75,0.042227338433440446,0.000989472239151403,0.01211070144366539,0.024461039730440115,0.025560122148226946,1.3773674972601432e-28,0.029161611441661784,0.0,0.003443055723801585,0.0,0.0,0.10470088202434798,0.020330178015739622,0.012928081685051477,0.0,0.0006840126298435696,0.006956580323944812,0.0397489588324524,0.0,0.009960197877429902,0.022250954894601598,0.004444362383353775,0.00022364658217051685,0.031742611515761764,0.02415768374346187,0.05859259997419572,0.029002369745560943,0.0,0.029188154417323364,0.039779194792003016,0.1244604011854196,0.00028590849024932624,0.001246569138627116,1.3773674972601432e-28,0.0,7.99825089847503e-31,0.003443055723801585,0.05779745073092688,0.007950665598711089,0.005113245314550816,0.003443055723801585,0.031802856859636595,0.03221071340726176,0.04054495611862091,0.0028889206368492406,6.921643396778229e-05,0.009733633870094995,0.023905777911903545,0.009960229363285174,0.20110871016962345,0.005137827442892724,0.01962064779015664,0.024055231510295257
20,10.25,0.03992366470068828,0.0007567379146809683,0.010724913778993726,0.025537117915129012,0.021979946601952696,2.1351069419854807e-31,0.03252829734385032,0.0,0.002493659714916335,0.7642882397035676,0.0,0.10885337048413042,0.018343864686530497,0.009230884096272592,0.23244262466586102,0.0005187409339519651,0.005530788380251774,0.03621890263832817,0.0,0.008536996861036443,0.020801854849237873,0.0040578962116097975,0.00015310398819981758,0.028194840350853654,0.022378232493868454,0.061364474895391555,0.027615801782506548,0.0,0.030051236202001237,0.03786207505317944,0.0812071494701202,0.00020149739914303647,0.0009234626467090276,2.1351069419854807e-31,0.0,1.0586188217798058e-34,0.002493659714916335,0.055941187856991204,0.005806787689225179,0.004166040335152793,0.002493659714916335,0.029137274374562875,0.02357526009876003,0.03820031608107438,0.002484084666876949,1.6631731279452924e-05,0.007966696747756956,0.02115064328929589,0.008537025343264382,0.17427637713059427,0.0048831816712403935,0.01844964496163112,0.02313282543934575
21,10.75,0.03775853345379709,0.0005809965028091342,0.00950899544218226,0.026571835132813887,0.018975361379996638,2.403633556638068e-34,0.03616953737835252,0.0,0.001810340451917382,0.34116591923865586,0.0,0.11099119459316452,0.016632889791261325,0.006620958607133316,0.1964087819683206,0.0003939747172995875,0.0044040851402783465,0.033019820093609285,0.0,0.007323021074202423,0.019491840342254808,0.0037224697712847105,0.00010486177326529191,0.024755144888652904,0.020791791026117147,0.06378611366149096,0.026321027100686838,0.0,0.030840620516763166,0.03606768466652184,0.05420144307954752,0.00014229498897902357,0.000687401087541865,2.403633556638068e-34,0.0,7.285143169645468e-39,0.001810340451917382,0.05415209157043346,0.004254031006034889,0.0033964983364325103,0.001810340451917382,0.026806588776058442,0.017373424471132444,0.03599815101232727,0.0021544173110128557,3.5678406103551733e-06,0.006563592130016523,0.01863960801932289,0.00732304678237919,0.14486475720853534,0.004652236083676886,0.017374442709396892,0.02228130424840247
22,11.25,0.03572570337342202,0.0004476396223932471,0.008440046198168615,0.027559933245718895,0.016436526381821345,1.9648367043079228e-37,0.04005946272432225,0.0,0.0013169957554822604,0.19816958683518301,0.0,0.11099164156885477,0.015148802118908474,0.004766922872406196,0.16723721339447492,0.0002996126772809659,0.0035117732477143006,0.030117466655167964,0.0,0.00628625217725438,0.01830329500081747,0.0034292629143711367,7.1848411996451e-05,0.02141280919771305,0.019370804466829455,0.06580670160876126,0.025110678073769113,0.0,0.031557478370778956,0.034383344081138835,0.03672552892398248,0.00010066991504816487,0.0005138915954435614,1.9648367043079228e-37,0.0,2.5549274167993398e-43,0.0013169957554822604,0.05240709193865541,0.0031246905569614234,0.002770734220235776,0.0013169957554822604,0.0247559447518046,0.012873330793399109,0.0339317523748564,0.0018829110484675342,6.833027613246785e-07,0.005442455032553171,0.01636063813141357,0.0062862753361470555,0.11688248047624931,0.004441837200600101,0.016384115213552847,0.021491446960833757
23,11.75,0.03381824839058395,0.00034599740337085664,0.007498657704181623,0.028496595034414367,0.014278814409752774,1.1660952784603323e-40,0.04415343089737525,0.0,0.0009598501647235143,0.12446048505288203,0.0,0.1088546856747095,0.013853335148727254,0.003443042554152684,0.14339775494314352,0.00022812668012540661,0.002803728114145488,0.027481787118254702,0.0,0.005399855576979914,0.017221339484045018,0.003171305901498495,4.924408182369502e-05,0.01815834609615385,0.018092531101496112,0.06738278547802917,0.023977996485738316,0.0,0.03220296230091236,0.03279836628037075,0.02515276532242774,7.13385791719797e-05,0.0003856719065424838,1.1660952784603323e-40,0.0,4.472825365681286e-48,0.0009598501647235143,0.05068223664163712,0.002300396169948111,0.0022614741439417525,0.0009598501647235143,0.022941389903801308,0.009581641011076445,0.03199394693336354,0.001657025572199329,1.1683168849846404e-07,0.004541030977880427,0.014301357360116389,0.0053998764029811125,0.09235302776503054,0.004249366865223447,0.01546938610687959,0.020755612035022047
24,12.25,0.032028954796809436,0.00026821719319692613,0.006668298465265695,0.02937747411068212,0.012435935145139382,5.023868983517582e-44,0.048384904443916354,0.0,0.000700695068857221,0.08120723630060238,0.0,0.10470299042590506,0.012715945419583864,0.0024936485795568997,0.1237473547676038,0.00017388909442072557,0.0022409393094017438,0.025086265235648816,0.0,0.004641274343077264,0.01623333381634857,0.0029430287877619224,3.375976445920458e-05,0.01498318061151239,0.0169380605396132,0.06847982593044383,0.022916801954855858,0.0,0.03277823680347849,0.0313036480434722,0.017365747128409215,5.062894317362135e-05,0.00029046288699724053,5.023868983517582e-44,0.626299617965389,3.826429587493129e-53,0.000700695068857221,0.04895032202138083,0.0016969292171061133,0.001846725008850646,0.000700695068857221,0.021327357217303677,0.007158265466367045,0.030177395949717373,0.0014673676921169835,1.7833963652430106e-08,0.0038117847256408204,0.012449035738434013,0.004641293041875469,0.07193966316787394,0.00407263329703703,0.01462232019888602,0.020067409428648444
25,12.75,0.030350586163732117,0.00020848021281206144,0.005934824608480416,0.03019871757959028,0.010855227140378227,1.5710605182309342e-47,0.052663490393352615,0.0,0.0005122556997531092,0.054201522496795475,0.0,0.09877024877031709,0.011712017432422343,0.0018103311954612855,0.10742139440682229,0.00013268154989075297,0.0017929280643259444,0.022907404118212814,0.0,0.003991497825787258,0.015328482279061847,0.0027399344612707814,2.314878554429125e-05,0.01187931713461381,0.01589155853158026,0.06907345570150158,0.0219214534143332,0.0,0.03328450125678667,0.029891361416431183,0.012064600964745847,3.598043441244401e-05,0.00021945824230998077,1.5710605182309342e-47,0.28678708853204116,1.5648603442826407e-58,0.0005122556997531092,0.047177147115626844,0.0012539735475520007,0.0015087231884740606,0.0005122556997531092,0.019884803509482466,0.005364696711931523,0.02847479952408612,0.0013068006670231822,2.4303837192676483e-09,0.0032182497475579676,0.01079064335816701,0.00399151459095243,0.05552568933491743,0.003909787710588015,0.013836082992527053,0.019421451869640224
26,13.25,0.028776056521875894,0.00016244824591228735,0.00528608689707146,0.030956981670485106,0.009494349611775466,3.565799049750135e-51,0.05687495498257569,0.0,0.00037498457614012907,0.03672559729168633,0.0,0.09137940265766992,0.010821536669261157,0.001316988160375047,0.09375831918417367,0.00010133434010973054,0.0014358012125179204,0.020924304768330498,0.0,0.003434467196344254,0.014497517456211783,0.0025583578918446687,1.5875164507523665e-05,0.008838891853760649,0.014939680546062286,0.0691503794102949,0.02098680780687881,0.0,0.03372300700518929,0.02855471729813859,0.00842365036957951,2.5602220085869945e-05,0.00016629606567114059,3.565799049750135e-51,0.18129538911356544,2.9908638163997337e-64,0.00037498457614012907,0.04531456844170785,0.0009280933706186124,0.0012331005515717535,0.00037498457614012907,0.018589814924758894,0.0040314020245784355,0.02687903322902078,0.0011698316129976558,2.956933541261038e-10,0.002732308507562271,0.009312947032535148,0.0034344822085874476,0.04262750222737079,0.0037592597638121876,0.01310475103831536,0.018813163730724586
27,13.75,0.027298539914476803,0.0001268689261615432,0.00471161224582855,0.03164944064888044,0.008318904799066822,5.8734559053808015e-55,0.06088402473267,0.0,0.0002748240066774998,0.025152822122919735,0.0,0.08291356475094393,0.01002809633662519,0.0009598439963348675,0.082246570865956,7.746052604834268e-05,0.0011507732591803219,0.019118319631189838,0.0,0.00295658934691208,0.013732445840521806,0.002395286465849067,1.0888039002119778e-05,0.005853325154955915,0.014071112302859094,0.06870886862251119,0.020108178569622617,0.0,0.034095069827918226,0.027287781816200934,0.005905552304140054,1.8238495965410184e-05,0.00012635020726296995,5.8734559053808015e-55,0.12611201002693462,2.6099037178449782e-70,0.0002748240066774998,0.04328544276332716,0.0006878632768764733,0.0010082205718370178,0.0002748240066774998,0.017422549773933375,0.0030365745192111097,0.025383236487613006,0.0010521827402621233,3.211796542511056e-11,0.0023321653817826448,0.008002632499809394,0.0029566027738366914,0.032645045769114596,0.0036197070548995972,0.012423160882460503,0.018238632417511703
28,14.25,0.025911535944120507,9.92916410181867e-05,0.004202343541485962,0.0322737893979826,0.007300694990072792,7.020546516165168e-59,0.06454056736701051,0.0,0.0002016340037239472,0.0173657932355272,0.0,0.0737832814599849,0.009318145316794693,0.0007006901004186652,0.07248669878697268,5.9259085372064943e-05,0.0009230364595197152,0.01747276446508611,0.0,0.0025463372823060545,0.013026341669048593,0.002248224250301503,7.468007932062116e-06,0.0029108003044274232,0.013276206743696943,0.06775882641575463,0.019281295455951416,0.0,0.0344020787055317,0.026085331944468874,0.0041542965167243396,1.3006549482982558e-05,9.62368534413858e-05,7.020546516165168e-59,0.09192134428389966,1.0151166671935329e-76,0.0002016340037239472,0.040944117221916494,0.0005104567847368083,0.0008246482455453489,0.0002016340037239472,0.016366428271125676,0.0022919304300316086,0.023980866669579902,0.0009504864266602726,3.1145423110738876e-12,0.0020008329290457506,0.006846438643827192,0.0025463492785125427,0.024993797310133722,0.003489975225544431,0.011786787646865556,0.017694491556451968
29,14.75,0.02460890504291403,7.786139649407158e-05,0.0037504255495008024,0.03282824012023055,0.006416422301323195,6.089187134424432e-63,0.06768926597695663,0.0,0.00014808123330536116,0.012064637786642332,0.0,0.0643940072466767,0.008680412680100436,0.0005122517249359322,0.06416395773679864,4.536866040212735e-05,0.0007408919832528276,0.015972676242771638,0.0,0.0021939200734083534,0.01237317881060382,0.002115088280112007,5.122330337056315e-06,0.0,0.012546694932400673,0.06632141808653118,0.018502266572032078,0.0,0.03464550157777662,0.02494274070103436,0.002930783125975141,9.284588154689475e-06,7.346770852772361e-05,6.089187134424432e-63,0.0688879050730557,1.716752102584991e-83,0.00014808123330536116,0.03793732197180551,0.00037923653522081116,0.0006747257363245458,0.00014808123330536116,0.015407505183426172,0.00173302093890035,0.022665728965161547,0.0008620651661851339,2.6963743696191723e-13,0.0017249981542634232,0.005831293312712898,0.002193930780847793,0.019162735285537764,0.0033690661597398845,0.011191646597942471,0.017177828262371905
