;Consommation électrique (MWh/salarié);NAF1;NAF2;NAF3;NAF6;NAF7;NAF8;NAF9;NAF10;NAF11;NAF12;NAF13;NAF14;NAF15;NAF16;NAF17;NAF18;NAF19;NAF20;NAF21;NAF22;NAF23;NAF24;NAF25;NAF26;NAF27;NAF28;NAF29;NAF30;NAF31;NAF32;NAF33;NAF35;NAF36;NAF37;NAF38;NAF39;NAF40;NAF41;NAF42;NAF45;NAF46;NAF47;NAF49;NAF50;NAF51;NAF52;NAF53;NAF55;NAF56;NAF58;NAF59;NAF60;NAF61;NAF62;NAF63;NAF64;NAF65;NAF66;NAF68;NAF69;NAF70;NAF71;NAF72;NAF73;NAF74;NAF75;NAF77;NAF78;NAF79;NAF80;NAF81;NAF82;NAF84;NAF85;NAF86;NAF87;NAF88;NAF90;NAF91;NAF92;NAF93;NAF94;NAF95;NAF96;NAF99
27;13.5;0.026825198313243474;0.025007571518513634;0.01826939061827377;8.858763110790919e-05;0.002124118007541403;0.025575916351118173;0.011023756752307396;0.0411270166500333;0.03154719578983402;0.003067423957546417;0.022166853531476356;0.002847121191771757;0.011573122593888445;0.03227862962418398;0.03509026738816392;0.03178295260907544;0.010428218401180758;0.030815182815162635;0.02410832627658634;0.03132755750339931;0.035758373339009275;0.023696981898681;0.035950226821647065;0.022442255475335116;0.018188479031095713;0.019662120251381452;0.025899484578585756;0.029200743750088545;0.031176759869742117;0.018569128823973553;0.009478018240158243;0.01662939797958436;0.02472898225524739;0.014066557195552451;0.018923232553233645;0.005646231443912196;0.011180585638683838;0.0025737655839863914;0.0012409060723276143;0.002336596035887719;0.015865139511982193;0.06422211700256092;0.0033328076615637614;0.008464705918611959;0.0021669984872626797;0.024009667422251642;7.609709477858568e-05;0.03657211531504823;0.024136236702771735;0.0026731359053694397;0.02214149179368389;0.0029161698050916025;0.032946105452573766;0.005973203795981149;0.009131816317244301;0.004440954703198102;0.0016608512208784105;0.0027553718851489333;0.027165026842623945;0.0005701435342799042;0.027036622242468118;0.00539541649787866;0.027344122235741265;0.012224116694760704;0.008360728106199374;0.005893676405368227;0.008202896437821992;0.0002816575824960639;0.005292588674323372;5.607184988489048e-05;0.00020601412196345973;0.012984486501044784;0.022116018807392376;0.0009371639385198807;0.003741161682909216;0.0025113903793258486;0.0024797111016437237;0.012760561380636127;0.030066245552488147;0.08129597642156584;0.021927256697708744;0.011090118633422418;0.00859101679322264;0.0026784279680836533;0.026543791747274392
28;14.0;0.026010238609588555;0.024340660555921715;0.01740775650420319;6.774471623923362e-05;0.0015437137838576083;0.025279616649799653;0.008205855572971594;0.04047039362453175;0.03183971994813179;0.0029019096600623835;0.020837535708347798;0.002565341211227853;0.010586663843671055;0.03149299470026703;0.034293463390745356;0.02995107623081008;0.009590006850897878;0.029571452020790655;0.023787217385616243;0.030609130197618715;0.03474384881983024;0.023223183371540532;0.034330831573146224;0.02088074735227516;0.016762007286608663;0.017960658480858344;0.024203806508358943;0.026909325039404564;0.029055290625673854;0.01725052452980649;0.008787027443350854;0.015512123762708012;0.024391206941500463;0.013347709528672492;0.017905691112307522;0.004960742515061327;0.01047111268819869;0.0024008433876498763;0.0011294245745346837;0.002039930069823001;0.01476026623825489;0.06196342196762387;0.003096605161265583;0.007834653553126307;0.001967948498934807;0.02277187603080247;4.277334593319011e-05;0.03669912137840211;0.022072723803080882;0.0025025234563797925;0.021918536799383468;0.002503808076148077;0.03181668915556355;0.005542353794090024;0.008558208303490312;0.0040814898283461866;0.001525011430077219;0.0025665292952968205;0.0266819285204721;0.0004110648001733365;0.026169917536563704;0.005038957700644011;0.0266010577890374;0.011544055385907049;0.007827740921150725;0.00492316060768462;0.0076039970689090386;0.00025524689608215936;0.004943733477020472;4.0217964963089324e-05;0.00015960855059714377;0.012180335409995812;0.02035057381972966;0.0008454265984649679;0.003343134625339127;0.002187962054713828;0.002080200482864991;0.011851560440745932;0.029264925339669623;0.078577735955873;0.020759392494215483;0.010388016732364686;0.008044215762136653;0.002480577013389116;0.024830889930336882
29;14.5;0.02522003739498052;0.023696533855359168;0.016605368704927057;5.184609484696212e-05;0.0011240883109397209;0.02498658406712095;0.006003555810107441;0.039736302382490124;0.03206927402369502;0.002750763540442413;0.0196096101059244;0.0023210413235520712;0.009709509602492485;0.030706613431372112;0.033480988277701094;0.028218240590043905;0.008824164514113955;0.0283719565144286;0.02347427920447118;0.02988960182927522;0.033723846829685024;0.022761676763069102;0.03276271423587164;0.01944731085080377;0.015475245893738424;0.016429170305582615;0.022630615131946533;0.024789011697926515;0.027072318020138264;0.016046001701562992;0.008163768499769445;0.014491458707399235;0.02406233389388971;0.012683679072396946;0.01696137944860525;0.004359887152851205;0.009825024272785206;0.0022453609838378446;0.0010311065705180388;0.0017907127656116321;0.013758027714172096;0.0592486160037425;0.0028850795551628007;0.007267292604752157;0.0017937842394847375;0.021611223492547526;2.3557759987121546e-05;0.036739110228046115;0.020201286403504413;0.002348621870595404;0.021703930795004905;0.00216242402008247;0.03071003105690859;0.0051542157017190485;0.008036762697669902;0.0037638117010502896;0.001404803607124378;0.0023969402914254755;0.026202513504110552;0.0002933877836620004;0.025330995917217807;0.004716645459781654;0.02587280058105188;0.010910394911371633;0.007343964164111524;0.0041375958067233305;0.007066385495557897;0.00023208811738992572;0.004628223011310638;2.8677861601725933e-05;0.0001237020754221303;0.011445976610094414;0.01874659635000049;0.0007657206510044585;0.0030016573678336577;0.001917083741877531;0.0017375166129004033;0.011027483924902165;0.02847180444335288;0.07484239484378144;0.019669974590479613;0.009748696860888985;0.007547811929281662;0.0023039281497516852;0.023251277946911827
30;15.0;0.024453843089984727;0.023073602177959326;0.01585685536082516;3.9707451429867586e-05;0.0008199415158693253;0.024696546570934383;0.00431739741327391;0.03893538829947186;0.032237189234614064;0.0026122888030772028;0.018474432561324926;0.002108071954004902;0.00892722961843856;0.029921776376184882;0.03265692396779623;0.02658198983719659;0.008123767397895743;0.027216662553882737;0.023168865272212194;0.029170960400488603;0.03270372077267268;0.02231146681535955;0.031248204136343005;0.018130468851387804;0.014312586654672624;0.015049626692641973;0.02117130973790142;0.022831345109931473;0.025221938849958464;0.014944276522571347;0.00760001189893272;0.013557406601907598;0.023741641776872744;0.012068887708217915;0.01608357889251441;0.0038329648158952536;0.009235123359141527;0.0021050148884344936;0.000944048494150932;0.001579941313899304;0.012846947300934317;0.0561711762933273;0.002694886878456968;0.006754913505142909;0.0016406350353331837;0.02052212050152248;1.2712821099682317e-05;0.036696638292675714;0.0185046177224642;0.0022092653664640706;0.021497017280484015;0.001877861559592759;0.0296284791694841;0.00480346739120056;0.007561368019389826;0.0034817162729969472;0.0012979469814626157;0.002244045464172656;0.025726494943828344;0.00020727823540148076;0.024518967951718772;0.004424259105339025;0.025158579082475034;0.010319069977280541;0.006903541452071903;0.0034977948275663655;0.0065821801241714014;0.00021169138973467657;0.004341944318280469;2.032184847129487e-05;9.590509009132281e-05;0.010773738445822793;0.01728882090774398;0.0006960981336668107;0.0027068722707020085;0.0016886205738126537;0.0014449160888299784;0.010278662621331949;0.02768690361853263;0.07030887032161828;0.018652576768477317;0.009165011653712623;0.007095819221719874;0.0021455562619654457;0.02179275154992864
31;15.5;0.023710925780405;0.02247044362136925;0.015157442119479782;3.043144915629512e-05;0.0005990086622007936;0.02440925758106132;0.0030521252742395856;0.03807767275712972;0.032345052910921976;0.002485039057967844;0.01742407109668101;0.0019214675150349214;0.0082275535840888;0.029140497550977855;0.03182494254772516;0.025039197926503394;0.007482651775080199;0.02610519042208613;0.02287039403334796;0.028454958199239606;0.03168805253318191;0.02187168145039606;0.029788738318730426;0.01691975778718242;0.013260277797564727;0.013805824803213532;0.0198176695772947;0.021027110956343978;0.023497667094542426;0.013935270018554791;0.007088708658783052;0.012701148374677923;0.02342848148787278;0.011498461039882344;0.015266316523141983;0.0033706747240056308;0.008695193053770646;0.0019778727811920957;0.0008666695944072666;0.0014005644008216523;0.012017001606424941;0.05282867541634966;0.002523232475727412;0.0062909243074150785;0.0015053412956163986;0.01949941161779408;6.721859588938608e-06;0.0365764259713442;0.01696651315857956;0.0020826326426052833;0.021297207826058543;0.0016391321676860122;0.02857381299601336;0.004485577981197537;0.007126778587429824;0.0032301037819414975;0.0012025588673987766;0.0021056993280225036;0.025253649633091922;0.00014495130739463822;0.023732970355140277;0.004158209718936905;0.02445775327124388;0.009766474115157808;0.006501459498442876;0.0029735317087480843;0.006144700488519914;0.00019365329832093088;0.004081398847317247;1.4305434462278548e-05;7.437621493370837e-05;0.010156957356913862;0.015963237738179138;0.0006349820430795486;0.0024509284715085768;0.0014946710660625943;0.0011962427768609136;0.009596708553409978;0.02691031772574042;0.06521808255976276;0.017701382535695066;0.00863079079291145;0.006683111530181556;0.002003023405113882;0.02044435761691776
32;16.0;0.02299057885967088;0.021885781210408947;0.014502874529253956;2.3337224229130906e-05;0.0004382102910771304;0.024124492660290757;0.002121227794465919;0.03717251935695065;0.032394678351997136;0.0023677744271063646;0.016451271634629328;0.0017571874876119798;0.007600017106748272;0.02836454392581191;0.03098834086412124;0.023586273172740507;0.006895315753813144;0.025036890476023897;0.02257834020541846;0.027743137170313344;0.030680739972766206;0.021441554696439928;0.02838502675987691;0.015805662428469026;0.012306209143455942;0.012683259414925561;0.018561907637425552;0.01936671932403753;0.021892694529938864;0.013009979483438976;0.006623796771049566;0.011914890885443714;0.023122266474191376;0.010968123402218173;0.014504269324183;0.0029649236088007693;0.008199842368799335;0.0018623036434857042;0.0007976495881669692;0.0012470112246620963;0.011259421979274455;0.04931696416069637;0.0023677660857481585;0.005869665651947546;0.0013853053271392136;0.018538345782765333;3.4823274417283814e-06;0.03638330069410105;0.015571956708363699;0.001967182622340386;0.021103972893056742;0.0014376377002771677;0.027547334960128792;0.0041966721815774105;0.006728472004790745;0.003004752218958419;0.001117074564753158;0.0019800922695093473;0.02478380908621646;0.0001003289703925878;0.022972169260659394;0.003915430095246971;0.023769794499201725;0.009249395195449633;0.006133407020446765;0.0025413857242705495;0.005748258138790537;0.00017763951624244812;0.0038435956402800963;9.999631804829905e-06;5.769519581735296e-05;0.009589825361470523;0.014757066714968941;0.000581085847601171;0.0022275198931846546;0.0013290191878113922;0.0009859043443296207;0.008974323710689108;0.026142201800534025;0.05980827948337899;0.016811122349964486;0.00814068654699058;0.006305279119276295;0.0018742847087007111;0.019196262176564016
33;16.5;0.022292116090050038;0.021318464097840537;0.013889351785829503;1.7907490225083766e-05;0.000320976166805744;0.023842046715549;0.0014494871623631968;0.036228616536981964;0.0323880755663449;0.0022594264884766356;0.0155494162661006;0.0016119203640591537;0.0070356693709691335;0.027595461465953923;0.03015007224222028;0.0222193201230635;0.00635683597593345;0.02401090524616868;0.02229222751213532;0.027036851228826493;0.029685076207983132;0.02102041238831632;0.027037190816829707;0.014779545749061592;0.011439716264639209;0.011668982080029509;0.01739669885543506;0.0178404921777493;0.020400088898741425;0.012160361270889014;0.006200043083486963;0.011191735928926838;0.022822464582970537;0.010474110810867743;0.013792682099726752;0.002608661731016197;0.0077443793089885015;0.00175692281551768;0.0007358797415265753;0.0011148447274499577;0.010566523697820152;0.04572536190169806;0.0022264995771485233;0.005486259933358688;0.0012783770626455893;0.017634546787556875;1.7675682338080026e-06;0.03612214628027513;0.014307143965862183;0.0018616038343240197;0.020916834122970396;0.0012665987198534577;0.02654994826480368;0.003933420823547154;0.006362533166587802;0.002802142936316248;0.0010401853714344105;0.0018656891707470482;0.024316851969104655;6.873015476798814e-05;0.02223575747835145;0.0036932864078033;0.023094268536749892;0.008764961752554186;0.0057956603564513825;0.002183116853362123;0.0053879880863133885;0.00016337133180565288;0.003625965546548435;6.937876893619396e-06;4.4765675437605365e-05;0.009067263405615084;0.013658702777000483;0.0005333524554030524;0.0020315408449111346;0.0011867333020048744;0.0008088480360016638;0.008405140146224966;0.02538275914793531;0.054295375924079126;0.015977017151483766;0.007690046818579518;0.00595851215413581;0.001757614790499939;0.018039629996298982
34;17.0;0.021614873146758657;0.020767451702747963;0.013313470015688167;1.374876666780226e-05;0.00023537125000126422;0.02356173161698677;0.000973914313337292;0.03525397364890381;0.03232742308943886;0.002159070061691921;0.014712477954671125;0.001482933791213516;0.006526831420722237;0.026834598197782257;0.029312775593687723;0.020934266549332562;0.005862796721955521;0.02302622007194636;0.022011622530687065;0.026337285955161167;0.028703821096657846;0.020607660119381217;0.025744879009545835;0.013833577807047042;0.010651404478221441;0.01075145774901548;0.016315189939813218;0.016438875977384446;0.01901294225894424;0.01137922495180634;0.005812913500299211;0.010525566848270914;0.022528591161029992;0.010013098421216482;0.013127297013862295;0.0022957426152665546;0.0073247059361907525;0.0016605484327176486;0.0006804242047089609;0.001000503746811153;0.009931559275588652;0.04213313174815541;0.0020977419178480664;0.0051364877308537156;0.0011827657443546729;0.0167839845142712;8.790295822292409e-07;0.03579785823903169;0.013159462153588174;0.0017647742071987312;0.020735357822033302;0.0011206305630939402;0.02558222312840084;0.0036929519841802897;0.006025559319600537;0.002619325188714022;0.0009707901902695757;0.0017611807540307846;0.023852697635393518;4.659804591372275e-05;0.021522952112531715;0.003489506826058519;0.022430821208032557;0.008310598033846091;0.005484990185442277;0.0018844431579260739;0.005059712201921905;0.00015061510519889096;0.003426291871203938;4.775652546139548e-06;3.474069163681017e-05;0.008584815760893117;0.012657644551773818;0.0004909074850370005;0.0018588266694343685;0.0010638695723120088;0.0006605348274406293;0.00788358591222315;0.024632231109907355;0.04886016402124888;0.0151947277666333;0.007274810287601798;0.005639505665257594;0.0016515497336558637;0.016966515921835946
35;17.5;0.020958204855024438;0.020231800255246745;0.012772173589258608;1.0561415694592902e-05;0.00017277497551461285;0.023283374161566735;0.0006434922993054669;0.03425592789675545;0.03221504103771339;0.0020659003361578076;0.013934974291283273;0.0013679590119000022;0.00606689594350067;0.026083124699218394;0.02847880214679738;0.019726962086145935;0.0054092292603816145;0.02208170431418024;0.021736129453971718;0.025645476035460576;0.02773926544175542;0.02020277303358268;0.02450736365486756;0.012960666183237048;0.009932992247499996;0.009920425049144784;0.015310996188520366;0.01515259455225483;0.017724479858952858;0.010660138383659708;0.005458465929500475;0.00991095041285715;0.022240203180234997;0.009582139787034046;0.012504292963876007;0.0020208027703328595;0.006937231204358444;0.0015721666200627022;0.0006304892396280617;0.000901109477978097;0.009348592602742943;0.03860730897253425;0.0019800473746551064;0.00481668608801676;0.001096971091646347;0.01598294745605031;4.2829826495898163e-07;0.03541530463797362;0.012117442177000786;0.0016757288903826806;0.020559149425509626;0.0009954264501022374;0.02464445308370259;0.003472778417019299;0.005714581934572773;0.0024538100289565644;0.0009079574380571123;0.0016654447181074596;0.023391300572081056;3.126595373590376e-05;0.0208329974401471;0.0033021234691411458;0.021779166153635746;0.007883986137755736;0.005198585027177917;0.0016341197579654194;0.004759827933039261;0.0001391739554804989;0.003242653958147523;3.2598249038475945e-06;2.6965505079539306e-05;0.008138561620631897;0.011744414291637537;0.00045302316206563537;0.0017059565607127824;0.0009572504732293039;0.0005369116306240075;0.007404772330404159;0.02389088822800432;0.0436424724281319;0.01446030969163891;0.006891419396229482;0.005345381572157243;0.0015548409811452033;0.015969767549039324
36;18.0;0.020321486641800827;0.0197106513246571;0.012262713211274052;8.11702685609093e-06;0.00012694541560494155;0.023006814322296454;0.0004181372227258012;0.03324115986944185;0.03205336552264236;0.001979214205013277;0.01321192201402907;0.0012651010116166402;0.005650161086119929;0.025342052350701548;0.027650240007055127;0.018593253932121995;0.004992559710368702;0.021176144820735505;0.021465385608679853;0.024962320751818513;0.02679328846197662;0.019805287130792975;0.023323621350908846;0.012154389554299998;0.009277172847540078;0.009166763952311538;0.014378189335011095;0.013972754866118844;0.01652813795687641;0.00999734298447534;0.005133261593530647;0.009343051883139648;0.02195689420932562;0.0091786157665602;0.01192023328739017;0.0017791583147925465;0.006578798235149848;0.001490903484201277;0.0005853985690449259;0.0008143189056126095;0.00881239099356209;0.03520178217433764;0.0018721739552036549;0.004523664393516564;0.0010197292293808277;0.01522801680632899;2.044560196896294e-07;0.03497929215601892;0.011170693550911815;0.0015936343135743033;0.020387848769694236;0.0008875187504573481;0.02373670279058117;0.0032707379753955136;0.005427002085149386;0.002303486538608071;0.0008508948327422077;0.0015775144746970908;0.02293264559851408;2.0760832455019876e-05;0.02016515995509682;0.003129424925459855;0.02113907435312029;0.007483033950360812;0.004933988169295289;0.0014232433242185938;0.004485217192276028;0.00012888115970130786;0.0030733810251817994;2.2054104332374718e-06;2.093366679288755e-05;0.007725040808458387;0.010910474686904034;0.0004190901887201698;0.0015701022927390848;0.0008642978466738444;0.00043438160920494844;0.006964398923462958;0.023159022580109993;0.038741097575181835;0.01377017275158347;0.006536747814299807;0.005073624364527712;0.001466418433759656;0.015042938483603633
37;18.5;0.019704111938158093;0.019203221992195017;0.011782609745939384;6.2413195342625664e-06;9.335306394059355e-05;0.022731903735599322;0.00026722897273490917;0.03221571570964293;0.03184492451804539;0.001898394935137627;0.012538793375578717;0.0011727681035881327;0.005271692199983915;0.02461224963061872;0.02682893673473169;0.01752904408662578;0.004609564021820967;0.020308273022584228;0.02119905760132885;0.024288597777692697;0.025867409089075435;0.01941479182406827;0.022192399860883318;0.011408935310834171;0.008677492790360824;0.008482372888508078;0.013511279420537755;0.012890916092126913;0.015417617388565747;0.009385678381694377;0.00483429123580489;0.008817561443742631;0.02167829008826509;0.008800191356462848;0.011372020546709244;0.001566715951688617;0.006246623384430054;0.0014160024240304526;0.000544573507768614;0.0007382128634961641;0.00831833256785352;0.031957414633295426;0.0017730498420315023;0.004254634510595235;0.000949969895012767;0.014516042261024197;9.562245356933261e-08;0.03449453693473607;0.010309829931472845;0.001517767134483624;0.020221126033565587;0.0007940977591777755;0.022858848607237848;0.003084944450644254;0.005160536738438926;0.002166555199346759;0.0007989252561604422;0.0014965538308689167;0.02247674369349975;1.364186218290581e-05;0.019518731146919;0.0029699171979245082;0.020510365113345374;0.00710584785428955;0.0046890454011553565;0.0012447250666525217;0.0042331714019020325;0.00011959487659128249;0.0029170141777541156;1.4780219464829952e-06;1.6253219074529705e-05;0.007341191113075014;0.010148146269146983;0.0003885956515382135;0.001448911180017876;0.000782905962323259;0.0003497729159397839;0.006558673005847315;0.02243694111405364;0.03421774286114243;0.013121045143861273;0.006208039714658147;0.004822027781658662;0.001385360712791335;0.014180211294507479
38;19.0;0.019105493544130173;0.01870879639470326;0.011329622907631034;4.801197013604338e-06;6.870463733230486e-05;0.022458504388225692;0.00016798619047571014;0.031185034247634497;0.03159231524622304;0.001822899502221623;0.01191147500019741;0.0010896163381041476;0.004927206538609975;0.02389445669640762;0.026016520107000295;0.016530331795789627;0.004257328939370988;0.01947678679244963;0.020936837988738216;0.023624975494450168;0.024962831643083844;0.01903092353847083;0.021112273556953658;0.010719041676040568;0.008128245366884591;0.00786005623472312;0.012705192907136972;0.011899130489083755;0.014386918352893841;0.00882051556639363;0.004558913466759822;0.008330630425126344;0.021404045188625365;0.008444779072184801;0.010856857336192106;0.0013798961601264226;0.00593824498051618;0.001346805633480491;0.00050751685482951;0.0006712098521451647;0.007862326734564414;0.028902939886216176;0.0016817461095102264;0.0040071524965905655;0.0008867823341026688;0.013844119578926029;4.3814941934721434e-08;0.03396563984621501;0.009526390668386255;0.0014474970454499676;0.020058678238531615;0.0007128731143150165;0.022010612986028067;0.002913746806462105;0.004913173907967004;0.0020414745257716074;0.0007514673396025159;0.0014218363575258465;0.02202362834944075;8.87045979996273e-06;0.0188930251716747;0.002822291409786818;0.019892898285846283;0.006750709388275682;0.00446186149421921;0.0010928897549946372;0.004001329544154789;0.0001111939024846738;0.0027722749877184235;9.806496559586338e-07;1.262066445705771e-05;0.006984295239095084;0.0094505277937624;0.00036110554143304566;0.0013404147946821962;0.0007113441893731665;0.0002803063196712438;0.006184241475974044;0.021724959835021755;0.03010317562881598;0.012509941403441367;0.0059028587256481566;0.004588650397856979;0.0013108710423563607;0.013376329223426622
39;19.5;0.018525061186540973;0.01822671841739143;0.010901724090631356;3.694930290785352e-06;5.0601492872436365e-05;0.02218648747215079;0.00010387828467494503;0.030153977687667248;0.0312981831240978;0.0017522480691254318;0.01132622956857004;0.001014505308133457;0.00461297684963691;0.023189298457341093;0.02521441721599127;0.015593244213014125;0.003933218023776125;0.01868036799731315;0.020678442388651283;0.022972024012442784;0.024080486414928996;0.018653360181069244;0.020081689251644108;0.010079944475724197;0.007624377659971844;0.007293422371065868;0.011955248652246403;0.010989962926224195;0.013430360785801829;0.008297697694828564;0.004304803047327346;0.007878815949280374;0.021133839165148625;0.008110507758936014;0.010372212227146042;0.001215566817467757;0.005651480031011388;0.0012827389320480998;0.00047379976256949107;0.0006119991801404847;0.007440745856691832;0.026056361048783155;0.001597454414666175;0.003779069793018739;0.0008293879401480075;0.013209569880771634;1.9669044776017496e-08;0.0333970658041019;0.008812762081532253;0.0013822726479062813;0.019900226215548687;0.0006419670689500123;0.021191593605216982;0.0027556952186132294;0.004683135041388798;0.001926918037167644;0.0007080197482035486;0.0013527284769731301;0.021573352371392567;5.707565556900557e-06;0.01828737682747796;0.0026853969670131332;0.019286567521445183;0.006416055195179734;0.004250763799204884;0.0009631692373125976;0.003787626733182875;0.00010357423724116422;0.002638039372722439;6.437450925745873e-07;9.800897994683546e-06;0.006651935741834352;0.008811421053621692;0.0003362508260841996;0.0012429572311519535;0.0006481817813160229;0.00022356226620008412;0.005838132792687049;0.0210233987304016;0.02640413059637453;0.011934133862965908;0.005619044848884065;0.00437177845777321;0.001242257570842134;0.012626535730250724
40;20.0;0.017962262802181755;0.017756385354262744;0.010497072729293785;2.844705322317548e-06;3.729384359563467e-05;0.021915732381512714;6.319353650229584e-05;0.029126864666361905;0.030965202289068364;0.0016860151987733566;0.010779660462488273;0.0009464627825116935;0.004325750552010397;0.022497296315789134;0.024423872039692863;0.014714057722774131;0.003634841968838813;0.01791769651134623;0.020423606961450555;0.02233022505317404;0.02322106565625612;0.01828181634330302;0.01909900396023077;0.009487328510615105;0.007161409458492168;0.006776792028748413;0.011257132917975955;0.010156494523564251;0.012542593799983822;0.007813487720863115;0.004069907342284824;0.007459032825137675;0.020867374120758272;0.007795695927650596;0.009915790105167422;0.0010709857493871016;0.005384387522923207;0.0012232992544295499;0.0004430509763878833;0.000559488720116529;0.007050366453248858;0.023426612796107468;0.001519468651807861;0.003568492188389501;0.0007771181676314656;0.012609920626190508;8.65046682370757e-09;0.03279312675654476;0.008162100916878988;0.0013216097820578276;0.019745511965392544;0.0005798317329396515;0.020401288014880215;0.0026095126589994353;0.004468843343031383;0.001821739348297254;0.000668148382679323;0.0012886755215707059;0.02112598505399536;3.6339384383867454e-06;0.017701144000174862;0.0025582191492039283;0.0186912944057106;0.006100459721524379;0.004054271663320024;0.0008518670484024815;0.003590251339393419;9.664628993066771e-05;0.0025133157791264933;4.1781524857952876e-07;7.611723279911816e-06;0.006341956615672484;0.008225260920943852;0.0003137162792996221;0.0011551383276099166;0.0005922293132796196;0.00017744793521545476;0.00551770747631744;0.020332577336728;0.023109939555660396;0.011391127219191024;0.005354677961639753;0.004169894643236115;0.001178917222503101;0.01192652100693101
41;20.5;0.017416562241771766;0.01729724238732693;0.01011399567753942;2.1909578660229056e-06;2.7503418748214632e-05;0.021646125830134266;3.7822701311032364e-05;0.028107504707582345;0.030596057705588493;0.0016238224791400807;0.010268679364500474;0.0008846562262210184;0.0040626817969636716;0.021818878729378682;0.023645961609936397;0.013889211916111931;0.0033600325836680993;0.0171874613206741;0.020172086206079878;0.021699980826836753;0.02238505544213388;0.01791603912199183;0.018162515896022118;0.008937283355783745;0.006735362619784786;0.006305116374220555;0.010606874251119803;0.00939231473151825;0.011718596941584022;0.007364522100793594;0.0038524095181968593;0.007068511685586435;0.020604372120958468;0.007498828877183997;0.009485506271815443;0.0009437509389524899;0.00513523720043356;0.001168044278290413;0.0004149479732548887;0.0005127638035174613;0.0066883185361122695;0.02101529275108935;0.001447169785854342;0.003373745187289703;0.0007293965963649907;0.012042888182720144;3.727244633164671e-09;0.03215796801458356;0.00756826153377765;0.0012650818338369246;0.019594296351003317;0.00052518447902295;0.019639114460952106;0.002474071018905374;0.0042688969875632286;0.0017249436797331338;0.000631475897412982;0.0012291901807045121;0.0206816096812344;2.2893724629713476e-06;0.01713370345265839;0.0024398603137691047;0.01810702334701472;0.005802620230602072;0.0038710706301482377;0.0007559767094730326;0.003407609097382461;9.033259295975869e-05;0.0023972268773618586;2.6791870070237934e-07;5.911895815688206e-06;0.00605243044732478;0.007687050964765244;0.00029323146564464656;0.0010757684205511743;0.000542492760337199;0.000140164830114813;0.005220615765333533;0.01965281087005294;0.020198301490302686;0.010878635855795548;0.005108046785127566;0.003981651716273853;0.0011203223741797486;0.01127237466091241
42;21.0;0.01688744047635312;0.0168487777616802;0.009750969177382024;1.6880623507875685e-06;2.029519551026555e-05;0.02137756107178906;2.227406301671487e-05;0.027099233277696002;0.030193428837379285;0.001565332304286614;0.009790476719496352;0.0008283697305242412;0.003821274204658617;0.021154390726020433;0.022881610890453784;0.013115317826836746;0.0031068199161824682;0.016488369240400626;0.019923651023056214;0.0210816220209005;0.02157276383618705;0.01755580446533762;0.017270489795742052;0.0084262633367034;0.006342699563830258;0.005873904120512655;0.010000818817564776;0.008691505236689882;0.010953675429835686;0.0069477698774290065;0.0036506973315614463;0.006704762501919492;0.020344573004521284;0.007218538997414382;0.009079463780013378;0.0008317573197924246;0.004902482911350284;0.0011165837814779446;0.0003892096293844066;0.00047105466752495474;0.006352041888917856;0.018818322484939386;0.001380013249937107;0.0031933446809768867;0.000685724285155773;0.01150636188733051;1.5733501570590921e-09;0.0314955575862231;0.0070257277314763125;0.0012123116436955738;0.01944635707135866;0.0004769572081254756;0.01890442945368168;0.002348370965835397;0.004082046382567168;0.0016356644770137729;0.0005976730693256917;0.0011738428789440458;0.020240321303607593;1.4271138597081393e-06;0.016584453579046005;0.00232952406300128;0.017533717111402888;0.005521343769995809;0.0036999905878253004;0.0006730407559113176;0.003238292941574155;8.45659226507218e-05;0.002288994138444166;1.6959761710826642e-07;4.591883638482671e-06;0.005781630239792107;0.007192304689249637;0.00027456342153608373;0.0010038320578543954;0.0004981372447433847;0.00011017738243198635;0.00494476129628439;0.018984406854297264;0.01763994903474831;0.010394563609503693;0.004877622408122432;0.0038058501891548493;0.001066009806511221;0.010660543844863498
