,abscisse,0,2,6,8,9,11,12,13,14,15,16,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.2087091157414585,0.13436450433275549,0.0,0.0,0.0,0.09722463369921278,0.0,0.46442849686957405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01599945385187784,0.0,0.0,0.04952009159817124,5.579771752118368e-05,0.048727065662165,0.020476548133209364,0.0,0.0,0.21283935909146814,0.07160209403429053,0.0,0.0,0.6307175113047919,0.15375416643788506,0.502548005407126,0.05825005148357799,0.06864604998579926,0.00846636054688185,0.22997431373682398,0.0,0.4519293352634595,0.0008756011171419615,0.025353718441072697,0.0,0.0,0.0,0.0,0.0,0.32730239441287934,0.9501469002950903,0.0,0.0,0.6662219537095175,0.0,0.0,0.0,0.7069901821995641,0.001860275106077868,0.7498247832604974,0.0,0.0,0.02401453072482312,0.034340355536002155,0.103894626030921,0.0,0.04966892798825097,0.3255632208483589,0.0,0.0,0.0,0.19722986815111768,0.19643091120939546,0.0,0.061322996136634465
1,0.75,0.10929372473826997,0.1483254792591735,0.0,0.00545637165648111,0.0,0.12566291696319237,0.0,0.27975679494479944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017401014032479956,0.0,0.0,0.07166943459556549,0.0005375383910631632,0.07089746219798743,0.023375424939533516,2.2727739038553975e-08,0.0,0.11423726802494437,0.06903852210587448,0.0,0.0,0.32423985726242577,0.23357079884896345,0.3198226070037738,0.0888198534099129,0.08966368791106837,0.009594644560009663,0.3473221965557649,0.0,0.5671253813541828,0.0019101911170294676,0.0352272384361062,0.0,0.0,0.0,0.0,0.0,0.45340022709383027,0.3728715096862352,0.0,0.0,0.8359819698062281,0.0,0.0,0.0,0.22838531591072883,0.004109391524006721,0.37492574990305133,2.2727739038553975e-08,0.0,0.058385555906302324,0.04553085634847285,0.19284301645310634,1.4053029711683299e-154,0.068548461404336,0.172977081429845,0.0,0.0,0.0,0.16359168098006532,0.20623840668919327,0.0,0.08430850626625552
2,1.25,0.0808742172746047,0.13844947262518673,0.0,0.01206587828289585,0.0,0.15308165638671095,0.5054728351441414,0.20535432600277587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018927117679528784,0.0,0.0,0.09307825519942983,0.0029124487294751636,0.09722463369921278,0.026831587066766138,0.7979936072719561,0.34615436998498356,0.08549284089867094,0.0665667335723148,0.3031636885049575,0.0,0.21278096554634826,0.3247709772333827,0.23392718785357292,0.13783949164442147,0.10155339526006144,0.010889506537425988,0.28776832966918814,0.0,0.4289296072078109,0.0034679178808567695,0.0455976904413424,0.21057509196783541,0.0,0.0,0.0,0.0,0.3268756298016409,0.17953856858940562,0.0,0.0788527635601823,0.0,0.0,0.3914887270555967,0.0,0.082426786340891,0.008437603762862131,0.2170322212313106,0.7979936072719561,0.45167857768230796,0.07927069159790735,0.05601595960022695,0.32755766058382885,5.1700189904082946e-06,0.0945120018585832,0.12640308198234088,0.4873517052903529,0.0,0.0,0.1377481064430072,0.18070774699414816,0.0,0.11921062679248154
3,1.75,0.06629745431657312,0.12323221163207193,0.0,0.017677603206828537,0.0,0.17576174839160583,0.31087697753490623,0.1598438330012064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020584283505726268,0.0,0.0,0.1113024771114263,0.01024655925479023,0.12566291696319237,0.030962931040142666,0.3671374322546259,0.19892953571391955,0.07059484344767415,0.06418344281607676,0.11877521423434634,0.0,0.1501246312033011,0.3892500501844471,0.1783119119951185,0.2079550020535101,0.10597223340850967,0.012375220763395629,0.16529703353679276,0.0,0.19369100590241675,0.005538236321321693,0.05567677884651125,0.188378204189992,0.0,0.0,0.0,0.0,0.21450431698216435,0.09185561812640741,0.0,0.07574367454871722,0.0,0.0,0.2976877465751652,0.0,0.024518895646010227,0.016106159574832433,0.13818394490937322,0.3671374322546259,0.19166496068505426,0.08776716263428631,0.06499121351608272,0.4115746195765249,0.09009528003899761,0.12799049084331712,0.10152772230550342,0.28841609609942165,0.0,0.0,0.11748213927991867,0.1504206823741138,3.732175815620103e-07,0.16496599992362612
4,2.25,0.05712862299243367,0.10828599131476087,0.0,0.02248813943374261,0.0,0.19020011296832984,0.23689994525369068,0.1280346186744028,0.0,0.0,0.2601239374611953,0.0,0.0,0.0,0.07184899745550855,0.02237757764322394,0.6054569847397644,0.0,0.12481016524211336,0.02597337875066476,0.15308165638671095,0.035903242905111606,0.19295783950088813,0.14898875232307165,0.06115166553807582,0.061885480859549216,0.07675806776894399,0.0,0.10973200951580339,0.36358764360413354,0.13868723098787075,0.2772557970682735,0.1052395981882339,0.014078628177995073,0.09632588613063872,0.0,0.0517239525014599,0.008055013757375567,0.06478288745428444,0.16852262929978173,0.0,0.0,0.16602880703947587,0.0,0.1430204529974181,0.048408685174631275,0.0,0.07275717394513492,0.0,0.11748223768900912,0.23000292700213737,0.0,0.0056294147444673585,0.028588135188142096,0.09407056626608026,0.19295783950088813,0.12458133354134397,0.08895661547708184,0.07199589366977044,0.3322448697242562,0.3316728433975488,0.16583357678186447,0.08540143025463318,0.20894861815718732,0.0,0.0,0.10130910616764861,0.12392390569152724,0.8140681741976438,0.19607262723692423
5,2.75,0.050705807084059154,0.09507540145521408,0.0,0.026612883955138174,0.0,0.19399135304972331,0.18838718931834164,0.10431740261056738,4.6042003961055577e-07,0.0,0.16876416877494294,0.0,0.0,0.0,0.059415727541242296,0.02430991781158147,0.3260195774881893,0.0,0.13300866874966047,0.05120371731284082,0.17576174839160583,0.0417922793855632,0.11207954938001716,0.12070552423824238,0.05449419109746357,0.05966979291667846,0.057520120601196885,0.0,0.08191259440882322,0.22349297091269765,0.10916919447553884,0.29119013155633383,0.10132476659647649,0.016028869010669827,0.06131620974993007,0.0,0.008089057599247825,0.010917956699321477,0.07242097943185119,0.15076124673690755,0.0,0.0,0.10084335456809765,0.0,0.09903889310719793,0.025965366524914515,0.0,0.06988842820555896,0.0,0.06870853287211769,0.18024912017097433,0.0,0.0009725823433590599,0.047194348786537145,0.0672974658238828,0.11207954938001716,0.0918962226224054,0.08637338521406515,0.07688111172204098,0.19685984544687446,0.33911604496149633,0.1987652154824204,0.0738365785587781,0.16073709629543384,0.0,5.30345e-318,0.08820522398684555,0.10250629999934631,0.3662868971248801,0.17713875780049587
6,3.25,0.04589399969579166,0.08378478926363314,0.183054814677051,0.030137225760505607,0.0,0.18648296640259462,0.15064633166526864,0.08596005650330565,0.0067515585660818875,0.0,0.13423108844068063,0.0,0.0,0.05103681353441159,0.05434397054453927,0.026381229741619605,0.21925037562757096,0.0,0.13605608039051806,0.08310636790197876,0.19020011296832984,0.04875145676152709,0.06952900203022225,0.10161678633399,0.049478045009458155,0.05753343354673822,0.046322617480639164,0.0,0.0620058065999139,0.06806192071382947,0.08662044420944605,0.23503550717505733,0.09564646000091426,0.018256794052495518,0.04214295436010305,0.0,0.0007335245792380498,0.01401221938384491,0.07830635550669417,0.13487303591842245,0.0,0.7406985536379146,0.07992285754134247,0.0,0.07129288779398883,0.014091135366438443,0.0,0.06713279489881041,0.0,0.05364007562935441,0.14306604093720757,0.0,0.00012486745899997076,0.07247589429371824,0.05002207321278229,0.06952900203022225,0.07210634151994556,0.08202510900627466,0.07973030946469194,0.10612242339966751,0.2607630662897355,0.21349605352975798,0.0650121074956296,0.12732665216665118,0.0,3.3997740436457487e-134,0.07744646472582659,0.08555940299446321,0.18830516808992376,0.1313763155529358
7,3.75,0.04211900081494231,0.07422720920336003,0.14509836129493325,0.03313036118179132,0.0,0.16895893401894008,0.11941554012640118,0.07140614857514671,0.043059400715636374,0.0,0.11341472417637646,0.0,0.0,0.04460306369781525,0.051192928883951945,0.028587461075642345,0.15749699701699,0.0,0.13460182235843612,0.11592886476615225,0.19399135304972331,0.056834734337728045,0.04514643231817906,0.08752141003310747,0.04552180370749421,0.05547356210810364,0.038928432298066896,0.0,0.04740619848755691,0.006376732591177546,0.06912000020821224,0.16057903549068114,0.08914581727837466,0.020793920154227357,0.030703736718809355,0.0,3.81810977516792e-05,0.01722319207649601,0.08234726074489086,0.12066031786605515,0.0,0.3218411981371039,0.06852338091384926,0.0,0.053126217794514714,0.007711120410890129,0.0,0.06448581304832686,0.0,0.04562358268301765,0.1148618022161552,0.0,1.182888979055988e-05,0.10355840369290761,0.03832938773644748,0.04514643231817906,0.05869564077015175,0.0769878379512033,0.08077180313713896,0.05832703013520627,0.18885748555861262,0.20249212127369315,0.057990598656157515,0.10263395865424134,0.0,1.114758803346668e-74,0.06850938709578194,0.07216407884370875,0.10696187189280243,0.09273593015876898
8,4.25,0.039055873460439997,0.06613696384609441,0.11840639280383917,0.03565092271358818,0.30398461479512967,0.14428073562024263,0.09317230742622182,0.05967532470466694,0.08205081427748286,0.0,0.09869692475434999,0.0,0.0,0.041868939675383327,0.04891000501976794,0.030919478349229135,0.11683965509707965,0.0,0.12954489087660062,0.14361899476572001,0.18648296640259462,0.06594327293859499,0.030307181041062385,0.07653174846280966,0.04229529406867708,0.05348744052286792,0.03364634210714102,0.0,0.03651521015833463,8.260845543135686e-05,0.05539002008416585,0.10372817718269631,0.08241388359160613,0.023670768222486968,0.023377095147557196,0.0,1.1290783248817686e-06,0.02044613466549051,0.08460480767996718,0.10794628854029163,0.0,0.18733531283886456,0.061035946167202294,0.0,0.04078165452882742,0.004246194110526109,0.0,0.06194319916161387,0.0,0.040464888170934236,0.09317944080253182,0.0,8.231675518119542e-07,0.13770628094531284,0.030105893772645706,0.030307181041062385,0.04895871341222593,0.07182228567429369,0.0803045833739272,0.033842499973089156,0.1371137047154043,0.17147398032967115,0.052233006852367356,0.0836925392854754,0.0,1.3884323046522377e-46,0.061008161289861404,0.06150373024511358,0.06487967927315996,0.06679884095399678
