,abscisse,0,1,2,6,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,37,38,39,40,41,42,43,46,47,48,49,50,51,53,54,56,57,58,59,60,61,62,63,64,67,69,71,72,73,74,75,76,77,78,79,80,81,82,84
0,0.25,0.06631799548869866,0.0,0.0,0.0,0.003653607082930885,0.008180584117895004,0.00435345235862373,0.0,0.0,0.008542952233262338,0.0,0.0,0.0,0.0,0.196040066327178,0.0,0.0,0.012294742764784402,0.0,0.0,0.019213461641393387,0.0,0.0,0.0,0.03002765276745203,0.09456284259478621,0.0,0.0,0.0,0.0,0.12392831653728882,0.5217644738476218,0.05756574812008828,0.04373220939107391,0.007299250936009092,0.14508507511725607,0.04580735489307622,0.7040214244969131,0.01473556944640328,2.1108793900417276e-10,0.0,0.0,0.030567424858393127,0.0,0.19405461339511104,0.0,0.0,0.05543054525941044,0.7069901821995641,0.22973814962561945,0.6233422926127676,0.0,0.0,0.38989009471625957,0.0,0.5240040057571816,0.0,0.05357978721635925,0.17377091160356384,3.5163206811385285e-110,0.06291125115621957,0.304143622177017,0.40978715993915193,0.0,0.0,0.0,0.09563120198190049,0.18780495984512657
1,0.75,0.07648884922938695,0.0,0.0,0.0,0.004420227178232033,0.009398918943876178,0.005205005169554922,0.0,0.0,0.010111438488356543,0.0,0.0,0.0,0.0,0.06793039218507123,0.0,0.0,0.013487494069989813,0.0,0.0,0.02116936959714989,0.0,0.0,0.0,0.03565337675722897,0.10110013118206301,0.0,0.0,0.0,0.0,0.15913625327627592,0.2548682224853827,0.07926750035337309,0.05121707274621247,0.008111207479992411,0.18899065819376112,0.05887823795796258,0.7041845953406521,0.01506699510675755,7.445418050561466e-05,0.0,0.0,0.03575357238179622,0.0,0.21563124491548377,0.0,0.0,0.053894170056011236,0.22838531591072883,0.1196287312124579,0.33257150772037,0.0,0.0,0.25295689215702555,0.0,0.32109801065528165,0.0,0.07295552872017048,0.310066475855833,4.429100245662785e-16,0.0835375597743167,0.273531416641904,0.16230238315080434,0.0,0.0,0.0,0.14079546158229164,0.21846624964983957
2,1.25,0.08036223818646554,0.0,0.0,0.0,0.005287759688825825,0.01061391303464573,0.006137681486456344,0.0,0.0,0.011833651126535638,0.0,0.0,0.0,0.0,0.04121127907861316,0.0,0.0,0.014774120112604124,0.3996955668297761,0.0,0.023319908538280164,0.0,0.0,0.0,0.0422319823722033,0.09936290264216681,0.0,0.0,0.001352499985073016,0.0,0.1896187262487639,0.17617456473337115,0.11033248638882104,0.05995045652908925,0.009025199122415136,0.2183213519122313,0.07731310804931564,0.25915610026521846,0.015343487167899529,0.003446906063620415,0.2787566331891175,0.0,0.04091577804238225,0.0,0.19019872449920988,0.27409292536624896,0.0,0.05240038018583704,0.082426786340891,0.08827420968470362,0.2050699255161503,0.0,0.0,0.17841812708492905,0.0,0.230830492684002,0.0,0.08893702996583103,0.40365189618857356,2.3349952446927367e-05,0.11038125826848491,0.20919281839788853,0.10267477747296358,0.0,0.0,0.0,0.19624488035184162,0.20667965691014703
3,1.75,0.08039052241069028,0.0,0.0,0.0,0.006257956033422761,0.011815276690828514,0.007146252017351045,0.0,0.0,0.01370105949990592,0.0,0.0,0.0,0.0,0.029580098618173515,0.0,0.0,0.016156914416857664,0.10343241115503657,0.0,0.025682660984065037,0.0,0.0,0.0,0.04987143014019946,0.09404700284248678,0.0,0.0,0.1952581329809134,3.732175815620103e-07,0.2024605646687227,0.13456205928575996,0.15138352648612774,0.0697644280960194,0.010054269560551733,0.21271865764357878,0.10276503564995323,0.035095682904518116,0.015583755245518333,0.018228936603447297,0.2071636465806495,0.0,0.04591304675105059,3.732175815620103e-07,0.15757894123138913,0.20931798457545575,0.0,0.05094799522651468,0.024518895646010227,0.07221630331966418,0.13841066605028,0.0,0.0,0.13315160308605936,0.0,0.17398851512626592,0.0,0.10006245124185131,0.29622731729047397,0.012804899853379499,0.1419875356059028,0.1577543190853301,0.07463256417831542,0.0,0.0,0.0,0.21112895689881123,0.18036416822909673
4,2.25,0.07823699093764054,0.0,0.0,0.0,0.007330682414881935,0.012994318794241866,0.008224051923731561,0.0,0.0,0.01570128396321823,0.0,0.0,0.0,0.0,0.023061520145600162,0.0,0.0,0.017637070012231953,0.0542526590628877,0.0,0.028276074201277798,0.0,0.0,0.0,0.0586621114013416,0.08745547339708143,0.4376299469484372,0.0,0.2834131076547926,0.8140681741976438,0.19070897534472173,0.10761092097293228,0.19484970892090855,0.08009159634889042,0.01121280509195166,0.17655694335638866,0.13446424823773478,0.00174906339261179,0.015798390570170743,0.04227389237252652,0.1713985973520754,0.0,0.05061672301248676,0.8140681741976438,0.128912769014112,0.17483062000396948,0.0,0.0495358674772047,0.0056294147444673585,0.062121654051805184,0.09938015219661774,0.0,0.0,0.10349830296872603,0.0,0.13421334418587952,0.0,0.10615369272262874,0.1644921282885562,0.10203375874480795,0.17204815315679403,0.12098292143657371,0.058057360545953465,0.0,0.0,0.6338737084391,0.1639014078452042,0.15234644619893942
5,2.75,0.07493034763211112,0.0,0.0,0.0,0.008503811699131208,0.014143743904665126,0.009363194895596396,0.0,0.0,0.017818290075903426,0.0,0.0,0.0,0.0,0.018889835552862423,0.0,0.0,0.01921442925773447,0.035360778206632096,0.0,0.031119182946769953,0.0,0.0,0.0,0.06865621705825177,0.08066613276898486,0.20472208075042764,0.0,0.24145055304865679,0.3662868971248801,0.16076143592424,0.08819938104134785,0.2197515963921763,0.08979789612833462,0.01251650334542724,0.13254777468123857,0.1632507475058652,3.2082113269856895e-05,0.015993990434791383,0.06651916700226798,0.1463947132814096,0.0,0.05491590635139954,0.3662868971248801,0.10589561249386771,0.14995740060431031,0.0,0.04816288105026197,0.0009725823433590599,0.05505015721327986,0.07464097602836174,0.0,0.0,0.08296141289365992,0.0,0.10496541665704533,0.0,0.10783365451848954,0.09193622417883156,0.2057493491754049,0.1892415152081547,0.09488586105730253,0.047022832202015724,0.0,0.0,0.3649239987227872,0.1118442763356241,0.12717752921584663
6,3.25,0.07108443733645255,0.0,0.0,0.2788253063948172,0.009773179971179515,0.015257479180445233,0.010554806438726328,0.0,0.0,0.02003271793282263,0.0,0.0,0.24630823526640566,0.0,0.01599040264850445,0.09451826363840311,0.0,0.020887221151182377,0.02565657982081717,0.0,0.03423116409186553,0.0,0.0,0.0,0.0798370420690454,0.07416112652595196,0.13944611194540135,0.0,0.1873135657491661,0.18830516808992376,0.12552603735728593,0.07326960836371543,0.20765828627741154,0.0972235754439727,0.013982254199131043,0.09564909046556817,0.1706684627671522,2.1660403343683076e-07,0.01617495286712742,0.08509601565428947,0.12699764083696075,0.0,0.0587209274585504,0.18830516808992376,0.08783917205471566,0.13030300083458862,0.0,0.04682795099125331,0.00012486745899997076,0.04974986616838297,0.05801235712634642,0.0,0.0,0.06811868512384657,0.0,0.08284440282244401,0.0,0.10606942771081818,0.05545166188305143,0.243338814463983,0.18461099884688695,0.07604354386142931,0.039119340062262996,0.0,0.0,0.23041062973945328,0.07712717149646027,0.10595545491367532
7,3.75,0.06705823237021216,0.0,0.0,0.13626597411187122,0.01113260923446301,0.016330525063382038,0.01178926511638396,0.0,0.0,0.022322330061649246,0.0,0.0,0.0696397777441027,0.0,0.01385810171076922,0.07699197897204571,0.0,0.022651794464231174,0.019848492350817436,0.0,0.03763065486233691,0.0,1.5236421288727286e-06,0.0,0.09207566641028829,0.06813559208068756,0.10618249626531029,0.0,0.14442593403731052,0.10696187189280243,0.09412016409195731,0.06126356253355337,0.1681039814861285,0.10066093917005105,0.01562789543335482,0.06888080631389744,0.15029064643045306,5.383459005683556e-10,0.01634436299091134,0.09654673336158023,0.11119402102123732,0.0,0.061965015215267934,0.10696187189280243,0.07368536651050504,0.11410186685619268,0.0,0.04553002242048546,1.182888979055988e-05,0.045588113915891036,0.04631811890276652,0.0,0.0,0.05702330269496808,0.0,0.06581218900617374,0.0,0.10186508381452242,0.03601379321409474,0.2291220724757821,0.16074930841758722,0.06212846554691647,0.03317126253511641,0.0,0.0,0.15537938008704824,0.055627287594559816,0.08851636699198591
8,4.25,0.0630572810409356,0.0,0.0,0.09686353388081544,0.012573994495576765,0.017358825338281283,0.01305644208263204,0.0,0.0,0.024662556119723553,0.0,0.0,0.03811554992734004,0.0,0.012224062761489561,0.06899528397355793,0.41544820135852484,0.024502357602486792,0.016025310861634154,0.3663860599762769,0.041334742574599605,0.0,0.8222520239980475,0.0,0.1050735779622859,0.06264725148338944,0.08537709219285303,0.0,0.11302469968126543,0.06487967927315996,0.06960768190134589,0.05129322160970769,0.12456037697855818,0.09918125173490243,0.017471796099281206,0.05037085282409618,0.11812418810789467,4.925952734819884e-13,0.01650447290723546,0.10175550676165654,0.09795636616299586,0.0,0.06460440645381813,0.06487967927315996,0.06250577625266798,0.10042826821182585,0.0,0.04426806969845995,8.231675518119542e-07,0.0422072191100459,0.037793033865981124,0.0,0.0,0.04849910525861844,0.0,0.05253708327230167,0.0,0.09610112942205623,0.02483873402220152,0.19500826518603961,0.12891417504996286,0.05161879199873669,0.028532437263435267,0.0,0.0,0.11007897930624184,0.0419328026653203,0.07431897504546728
