,abscisse,0,1,6,8,9,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,39,40,41,42,43,46,47,48,49,50,51,53,56,57,58,59,60,61,62,65,71,72,73,74,75,76,77,78,81,82,84
0,0.25,0.0,0.0,0.0,0.014355628374080175,0.0,0.1106396908246244,0.0,0.03026625694742692,0.008410334617113052,0.0,0.0,0.0,0.0,0.010267043213712908,0.0,0.011869240197751596,0.029235867536188037,0.0,0.020115952937656088,0.0,0.0,0.0,0.0,0.03581721303781775,0.0,0.0,0.0,0.0,0.0,0.3252343006744426,0.09493902997979407,0.2495501755268848,0.010619475976709513,0.4679337055372622,0.0,0.13605393392309936,0.0,0.01761392966280586,0.0,0.0,0.0,0.00747855357132456,0.7069901821995641,0.0,0.0,0.5484938809959182,0.027480865847359957,0.0,0.0,0.0,0.0,0.036640745347690344,0.22078076692888535,0.04904384810042786,0.05012301291369266,0.18656576308984685,0.0,0.0,0.0,0.030643975774723792
1,0.75,0.001463010194389228,0.0,0.0,0.017963066777516523,0.0,0.07825542287698292,0.0,0.036639288203356705,0.008905487282159818,0.0,0.0,0.0,0.0,0.012235886103707782,0.0,0.014951026544430875,0.035973097938733926,0.0,0.027500003895196568,0.0,2.834152937677994e-157,0.0,0.0,0.04662945958817969,0.0,0.0,0.0,0.0,0.0,0.17157971515980117,0.13260245507343746,0.24454769732702145,0.011701940400863826,0.2036162022809078,0.0,0.18596567444341036,0.0,0.020539243361640883,0.0,0.0,0.0,0.07148665655210924,0.22838531591072883,2.2727739038553975e-08,0.0,0.2631277183184997,0.03175220863237347,0.0,0.0,0.0,0.0,0.052931279045351526,0.3729941243388169,0.104188921331092,0.07707576935968063,0.24550483270744378,0.0,0.0,0.0,0.044754934125775435
2,1.25,0.005984648675667994,0.0,0.0,0.02103221589308074,0.0,0.06656683253892555,0.0,0.04509015566429194,0.009417423436426991,0.0,0.0,0.0,0.0,0.014361653624866856,0.0,0.018269554235053765,0.045229999422929594,0.0,0.03658006378333245,0.0,3.117510307488699e-52,0.0,0.0,0.06185875377430475,0.0,0.0,0.14361698112322863,0.2955641072302442,0.3957325802768407,0.1270340307967291,0.17850959939130354,0.20403038271463145,0.012906498215049095,0.1333810528978421,0.0,0.22904150240150878,0.0,0.024192427208684402,0.0,0.0,0.3132302916078861,0.13227283450407332,0.082426786340891,0.7979936072719561,0.0,0.18006319987785616,0.03668746533863361,0.4701235024194984,0.0,0.5158194221639026,0.0,0.06494326807144066,0.4225751588628837,0.16126034812895135,0.12302496991075393,0.2761278901560995,0.0,0.08318241937733378,0.13113684859763153,0.06813234795178108
3,1.75,0.008729052988560427,0.0,0.0,0.02365955884787735,0.0,0.05978931361131218,0.0,0.05642659923723967,0.009945712334659237,0.0,0.0,0.0,0.0,0.01661983846030193,0.0,0.021738434380145603,0.05823594804325026,0.0,0.047337420632673544,0.0,1.2545354087658484e-23,0.0,0.0,0.08327928143180334,0.0,0.0,0.10493200719398624,0.20692807838774369,0.3172710111344262,0.103845500861619,0.21544754883558287,0.16407961512037608,0.014245959620228984,0.09864449693204504,0.0,0.25418812380566563,0.0,0.028807492258514637,0.0,0.0,0.1162929950305248,0.1519760455326929,0.024518895646010227,0.3671374322546259,0.0,0.1345617165224561,0.04233188559387708,0.29174349190884524,3.732175815620103e-07,0.3460188014254899,0.0,0.07264884318665527,0.2911549197169735,0.20125606057609616,0.19678040221073856,0.25749953367234435,0.0,0.07972250188184699,0.09963623866451472,0.1077179541777717
4,2.25,0.010945240847717344,0.0,0.20809101494707521,0.025911786121782045,0.0,0.055133825807632486,0.0,0.07162917159857018,0.010489830283455985,0.0,0.5162643978227867,0.0,0.0,0.018981747400259076,0.0,0.02526761462858365,0.0767460594068216,0.5051370694606707,0.059585638039528856,0.0,1.5515110513278185e-12,0.423763696808716,0.0,0.11245158542770096,0.0,0.0,0.09049681274798153,0.15421855008744317,0.25436595399977574,0.0890009257026192,0.21690145971115002,0.1316508514350664,0.01573370691007655,0.07740871314136806,0.0,0.25418855331613094,1.3393536140201506e-30,0.03470204632177179,0.0,0.0,0.07206800175103632,0.1469679656556513,0.0056294147444673585,0.19295783950088813,5.935999580737003e-77,0.1036631823060144,0.048692668839324924,0.19836667143170647,0.8140681741976438,0.25367686952020624,0.0,0.0768299185146144,0.15752375407562222,0.21659164616609175,0.28532798337356746,0.20281816090904864,0.0,0.07640649681278565,0.08750028218380268,0.17246628839749403
5,2.75,0.012861273824011145,0.0,0.07101414919504301,0.02783911531705707,0.0,0.051632527748297234,0.0,0.09143285318629228,0.011049158114079211,0.0,0.32126785750449016,0.0,0.0,0.02141558013870571,0.0,0.02876922803915096,0.1026420300111455,0.3165491091531496,0.07294297739227525,0.0,2.2239798824408584e-07,0.2077022375299278,0.0,0.14842788924716008,0.0,0.0,0.08190497360830373,0.12008468242452568,0.203933031867615,0.0783870328658032,0.18159432893224572,0.10653982837809121,0.01738337658172398,0.06292359035761054,0.0,0.22904266346138652,6.449023693199833e-08,0.04229933649282657,0.0,0.0,0.05156908862529781,0.13266589955892252,0.0009725823433590599,0.11207954938001716,2.0605419360579984e-05,0.08050966786391885,0.05571343064643622,0.14349398453887416,0.3662868971248801,0.19094384493753686,0.0,0.07838224086892846,0.08366930698475593,0.21034415225783176,0.3188192579586,0.14236011021963635,0.0,0.07322841932489679,0.08013675166747808,0.25913310921915284
6,3.25,0.014570920109265627,0.0,0.04276014638979325,0.02948145024328198,0.0,0.048844050793370675,0.0,0.11489350630225666,0.011622979167621356,0.0,0.21645329697637022,0.20305103035525127,0.0,0.023887578951943426,0.0,0.032162239265787075,0.1354172477213684,0.21451962281861242,0.08682761092754514,0.22427201015524265,0.00010284053294153415,0.1445244204321465,0.0,0.18314986199707675,0.0,0.0,0.07584389347609745,0.09658883971963499,0.1634994037731976,0.0702500338560671,0.13554330751753751,0.08723840901108895,0.019208384724028537,0.0523597414507391,0.0,0.18596724564918946,0.0001045817130386116,0.052136070307825966,0.0,0.0,0.03935198532717725,0.11648718746521003,0.00012486745899997076,0.06952900203022225,0.030199490831399566,0.06234671045840336,0.06324373501042052,0.10855313040612122,0.18830516808992376,0.14558604873723138,0.24903777530969454,0.07807646037281597,0.04708305190461837,0.19019786166527208,0.25644554552189947,0.09424123731930685,0.0,0.07018253186324573,0.07485951873660136,0.3166471564360822
7,3.75,0.016123465634227185,0.0,0.030536264736517472,0.030871662405646427,0.0,0.0465330988931062,0.0,0.1366001780996496,0.012210477838922405,0.0,0.15432887751958993,0.15931060769088803,0.0,0.026363181395537314,0.0,0.035375748164233896,0.16542103802392288,0.15371525958177,0.10048282594692586,0.1700362499747744,0.0030208991398798075,0.11157907947515083,0.0,0.20016482203363006,0.0,0.0,0.07115424147633455,0.07965569660005338,0.13108251795331216,0.06370398804922955,0.09712719692956301,0.07231159345858407,0.02122125404380213,0.04430177903308742,0.0,0.13605554322311292,0.001684413005656331,0.06481218502569891,0.0,0.0,0.03105371537802762,0.10130484464776555,1.182888979055988e-05,0.04514643231817906,0.12322598381841617,0.04784198044541102,0.0710096973689499,0.08495041687444689,0.10696187189280243,0.11185562741332321,0.19067201223727365,0.07650937373826587,0.028367584296514793,0.16367247062330284,0.16817622692212691,0.061304710898305984,1.5236421288727286e-06,0.06726333558833687,0.07071739749287886,0.282049695866323
8,4.25,0.01754844253797072,0.0,0.023715065737749445,0.032037522114264326,0.0,0.044560694028177306,0.5213603936146922,0.1461834382948885,0.012810738723421575,0.0,0.11480027039261856,0.12884292928295116,0.0,0.028808117415679072,0.0,0.0383509942724128,0.17236667679033826,0.11484402845948993,0.11303479950988145,0.14774549599763753,0.020751296164165888,0.0906300760990783,0.4205259218188498,0.18809439105107834,0.20410663934458523,0.0,0.0673050164695632,0.06700720532996472,0.10509290097576124,0.05824903905052072,0.06974930740445622,0.060641769059587826,0.023432698871437205,0.03795477017124392,0.0,0.08969242727463829,0.006751875967713367,0.08077596156527352,0.0,0.0,0.02495967784860564,0.0879954484531089,8.231675518119542e-07,0.030307181041062385,0.16870468119162688,0.036236534503473375,0.07859732951046884,0.06826746960282412,0.06487967927315996,0.08637783830402691,0.1509480163497415,0.07412056913602687,0.01816700771866003,0.13613752151662384,0.10446576934225163,0.04013368133873764,0.8222520239980475,0.06446556182974703,0.06727128996716995,0.19578627805166562
