,abscisse,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,91,92,93,94,95,96,99
0,0.25,0.0607583607743479,0.12352594747496472,0.08799615074884667,0.6860949342341933,0.0,0.04294242615887236,0.036537248139262915,0.007285787759079122,0.006694711830528531,0.0,0.03699279805261946,0.08193572906470618,0.06286599864151843,0.021165188433554503,0.015654789963361386,0.023901064228979613,0.3676034592252498,0.02798708672345356,0.06027427982750317,0.02139601934022984,0.01374759016961831,0.098613164676025,0.01504280372093249,0.0369436830113997,0.03821568561622296,0.03876654496472871,0.03463437282674697,0.029512369271373972,0.021857508220994654,0.06512306844197721,0.1802594297759516,0.0821520966756466,0.06505762609783164,0.162916743782378,0.0886769902364222,0.37542790112455365,0.17420419586160085,0.19594590042567378,0.9055988262821599,0.058476136113300325,0.06531521818165797,0.010544060422884896,0.14973998314098222,0.20923647524673092,0.12682373261909727,0.05311095620724463,0.3457081106685519,0.003631897767406221,0.02625906432136671,0.17498997442014927,0.058962433458987384,0.05393658181308619,0.01897984830062543,0.4741241585544618,0.22320697037551623,0.07674682527903934,0.1773501560301217,0.19313310265165837,0.06455369267483767,0.4789169207751681,0.06411057709053185,0.4167285794291106,0.11497208852976455,0.35860224436019883,0.25061348533591077,0.03363197667349797,0.16963660679147027,1.1603445351615285,0.41513888194123105,0.5846394677536154,0.6801087441431574,0.135917360120354,0.035542985843354045,0.12819068792643618,0.050012514709916446,0.04874162883288158,0.4091451672549002,0.1221289966140657,0.08678901192284072,0.006001865765945952,0.06410407150987155,0.1763387907603304,0.241216629154618,0.1737200115020274,0.0
1,0.75,0.05891249799854641,0.08687243585820237,0.09810100571465802,0.27437505522475325,0.0,0.03907710473476488,0.04452523857537065,0.009299971788542563,0.007689130130177254,0.0,0.049897274713476804,0.11173747980001718,0.1032373824011298,0.026603679489628735,0.020194613199625625,0.03200547493273184,0.21103306705281386,0.03452324742721003,0.04850780655249184,0.026572197222360143,0.017543616304464188,0.0685855386358652,0.02204109042736596,0.056025756748231174,0.05981071731544861,0.055487784820659115,0.04745420681338345,0.03803433214367218,0.03133093527175564,0.08498359017098961,0.2054607344916469,0.10373122829555378,0.05155754305475034,0.15706074321919053,0.10672538102874116,0.25196282995212604,0.18236483299701428,0.2984536063590616,0.38362211464628004,0.07943705687642215,0.08899605250149699,0.01181958211999767,0.19848870088613776,0.21602427395778626,0.17650645217601174,0.06687622268565482,0.26456164596025883,0.004885190308904742,0.038843671010724626,0.3094403648464708,0.045389599986664156,0.07039828867504556,0.024211576436556404,0.30900020065848244,0.21391947366645045,0.10165989651949324,0.2791070672392557,0.2644061821876134,0.05300669322601454,0.22342983770457503,0.06205540396992844,0.30533018696242137,0.08215053561247536,0.176125401716381,0.23632842091869008,0.04227609179161146,0.20510523214826923,0.262440394955485,0.29557914872837815,0.21614334318600661,0.3219277346530124,0.15365062812906097,0.04975686478661913,0.2233026701792888,0.06636910382469988,0.06625185126124634,0.17045166090566727,0.1460779754841507,0.06960333219422567,0.0068198329702099094,0.08080764150900761,0.1858748544319013,0.2327779125786063,0.23451839138462263,2.259482816470329e-06
2,1.25,0.057122713928643334,0.07327289906838164,0.09737013986079489,0.15707047748978287,0.0,0.037266082299276374,0.05319031037721549,0.011514403805982894,0.00873605973060932,0.42032159512077183,0.06072747137209552,0.14917484023815408,0.1327090432832145,0.030512477287355972,0.024076783604777423,0.03992567554252082,0.1572376582351919,0.04008832954888824,0.04373434267884078,0.03018870654298294,0.02134135616894093,0.05790375089231848,0.029127237799657767,0.07205325536559198,0.07946664379027556,0.07136253930889135,0.058763014780763095,0.04663701585106618,0.041074364667807554,0.09766263528711366,0.19098736893588739,0.11355082549727796,0.04615840831316934,0.13672734807443085,0.10970089717318188,0.19627976211391912,0.16486344915161413,0.2864941555564627,0.1989512775440096,0.1072682908538357,0.10436938446935642,0.013247409157670986,0.21751889666824595,0.19215433325587045,0.22331177283821793,0.07487615101509579,0.22632756879362104,0.006287364823390979,0.052100240894475215,0.3255371256434989,0.04016691631682889,0.09105881579302899,0.02908550864053647,0.214868020762832,0.1795896139377316,0.13281191222200014,0.33022175992436287,0.252318010001153,0.04833439401639593,0.15411757714438354,0.06006611148060317,0.20754265651085824,0.07019949848350886,0.1242061229173214,0.19218440520839,0.0530253348411465,0.1987222150027797,0.09991822747138664,0.20024331278998497,0.12233487756559008,0.20075027037090487,0.14768692741313355,0.0633270165247658,0.34380217467723,0.08889080536779762,0.09030856653975984,0.11251812709004502,0.14892865815847756,0.0627467270098558,0.007762573283276108,0.08844814223328987,0.167497174550887,0.19171870991532622,0.2469507822813146,0.008044946403133899
3,1.75,0.05538730352867842,0.06522078779829112,0.0921596263612992,0.10001286786060705,0.0,0.03603493695710832,0.062296263356814666,0.013885611233835396,0.009828280969943063,0.11931479716965804,0.06870909667922381,0.1866394689869034,0.14699500254702438,0.0334467159620779,0.027397959984681572,0.04716085762679003,0.12657595723710782,0.04458378035278615,0.04078047887188975,0.032853911725845515,0.025001764877670276,0.05176770702049638,0.03578681818914899,0.08350748327548214,0.09430111744800261,0.0846179826811606,0.06775612349730918,0.05482001436501779,0.05030079666225441,0.10378564019182134,0.16545928591836684,0.11495274410277695,0.04284553785080921,0.11676078082853043,0.10566172057259232,0.1598140546707052,0.14220626673057613,0.18176491048524468,0.11691143438799799,0.14111098153727689,0.11134950616575402,0.014841754718009068,0.18599310392903692,0.1624944738656101,0.23643009054657987,0.07852965535134922,0.19723967219395766,0.00781484135692051,0.06468252967750023,0.189284035279224,0.037045226602990367,0.11531119706260343,0.03342298264711164,0.15671818975212906,0.14605655357094832,0.16357172955246924,0.2544773251355774,0.17530170466797834,0.04545232422307412,0.11846274756615548,0.058140589177124606,0.14571553978012308,0.06323019993973918,0.09751415866387354,0.15202914747897686,0.066072887784405,0.1748267581110792,0.048801678592856744,0.140729388115593,0.07840771269412841,0.13583112747825596,0.13345935936449524,0.07491020580660392,0.3615061380893399,0.11846203974049299,0.12158264637776808,0.08482176494150145,0.14082914343098094,0.058532938527715184,0.00884968486692228,0.09022690623717997,0.14383048688469594,0.15283650293576354,0.1954765877746467,0.042037605079261096
4,2.25,0.05370461620791352,0.059596863241130574,0.08543768115237817,0.06707918733291651,0.0,0.03507994954392548,0.07153879843269473,0.01636610442455826,0.010958147664373315,0.06430689169760662,0.07376221628513234,0.20723769956108531,0.14841202786071156,0.0356835375435716,0.030230516596761917,0.05338181744343409,0.10581597566693794,0.048036622189755254,0.03865551465831771,0.034856850567508584,0.028421869187444024,0.047587840696452985,0.0416961176508979,0.09037127414775707,0.10338234531647951,0.09428594156660912,0.0741978352832101,0.06216305383738864,0.05842965675030177,0.10489554709317792,0.1398737912256517,0.11123021612376902,0.04047769463792824,0.09989963819237874,0.09881218269516821,0.13296345504848267,0.12101120654352913,0.10907401793266913,0.0747903024025234,0.1755789127205659,0.11177794658746992,0.01661658892469949,0.1362185295482603,0.13528141977424493,0.20420679256755458,0.07922032408253787,0.17162980713912104,0.00944305318681663,0.07551860664543208,0.1064255980209404,0.03486272248051018,0.140688095583523,0.037137773220797726,0.11857134534217265,0.11866548496751325,0.1787688168508806,0.15732399563945104,0.11253795742318849,0.043380624679344774,0.09546282568410641,0.05627679413100403,0.10665743951882974,0.05841857232536133,0.08067789271254946,0.12083038800697257,0.08132593550627194,0.14755070930422937,0.02759849397762013,0.10318919586186555,0.053319620234259915,0.09563272934748548,0.11770015800462377,0.08372938667789288,0.2491867092636975,0.15288911180896322,0.15767198556894182,0.06804083240629336,0.12826134068263711,0.055501194320802534,0.010103459996863823,0.08858908793298907,0.12189614341502393,0.1220881805734138,0.13425472208041142,0.07502002292201884
5,2.75,0.05207304895600049,0.05531166297159094,0.07851050795706127,0.04640262386523384,0.0,0.03428640575552596,0.08055973684978861,0.018907169726417154,0.012117732419259033,0.0423191027222751,0.07621479798519933,0.19746809188893824,0.1413383699220108,0.03738923097674974,0.03263260810353435,0.058418857561448205,0.09047062834684805,0.05053977969575676,0.03700000525973662,0.0363651949248826,0.03153211134909768,0.04447004635015237,0.04669115926876137,0.09334634140772081,0.10714314899886641,0.10014259379235796,0.07821861644996776,0.06836000451733187,0.06511205801593399,0.1025647370232318,0.11751536169879301,0.10476299189772635,0.03864289905743444,0.08614734167981819,0.09114396057935427,0.11205382278086434,0.10289810067646825,0.0699048885567519,0.05087889745577757,0.19969458543968707,0.1078411843523514,0.018585005070933303,0.09587174437804523,0.11244300831081294,0.15292369098011666,0.07800302003730247,0.14796689186551532,0.011147375204757667,0.08394604322558993,0.06641347117179594,0.03320480318471993,0.16239514528696572,0.040208639116381055,0.09235046353848149,0.09728333094318911,0.16743257763498035,0.09591408542837973,0.0746752547864058,0.04176304485434121,0.07876932658205857,0.054472744900391605,0.0809879780796088,0.05478165381015642,0.06886177202302204,0.09735774701926181,0.09817772649235317,0.12259794080576751,0.01719188378290649,0.07849133282418655,0.03751190749506364,0.06893543605054485,0.1029262471712831,0.08954252736134226,0.14429702872649305,0.18335860065787282,0.19033761780553468,0.05651132887892427,0.11462345624291485,0.05312465480450931,0.011549004851643728,0.08509948736000915,0.10330148982128906,0.09871713324854833,0.09068164918075068,0.09451006064336576
6,3.25,0.05049104994993052,0.051865317000041176,0.07192417307271971,0.032764774041649354,0.0,0.03359864618743712,0.08896873045246219,0.021461213134859727,0.013298962034481185,0.0307797460895366,0.07656609293079397,0.16410981306901798,0.12971597965408546,0.03867478750729278,0.034652903826753664,0.06222928292335545,0.0785127339015862,0.052214022988723865,0.035644561323512215,0.03748800064060159,0.03429121830353243,0.0420079503268794,0.0507235368476722,0.09334077825516898,0.10666255213244259,0.10248760181887549,0.08013873975322831,0.07322837383664847,0.07020360032793387,0.09807606225062754,0.09889737560229528,0.09707260892679304,0.037147711467477376,0.07497525918493458,0.08356050354269166,0.09524080140832585,0.08788473547596466,0.04809395751735432,0.03626306949161516,0.20232321632330963,0.10137364297248502,0.020758390650062568,0.06854525262722103,0.09386209710084022,0.10789480249074655,0.07561478578289277,0.1259064859540654,0.012903815890535159,0.08970788465758668,0.0453154484643345,0.03187846167659025,0.17444748725947565,0.04265616393392918,0.07364136821474232,0.08071040485066007,0.13796762443081897,0.061555969528566665,0.05225447836107816,0.04043164482585156,0.06577977657686448,0.05272652881503877,0.06339650142316845,0.05187028569819252,0.060004990364350426,0.07966766198877309,0.11529226361302466,0.10156187629301804,0.011469648573137438,0.061537800068178106,0.026963427705677008,0.050470352506074644,0.08990150872278378,0.09250203017859894,0.0838268701683019,0.19561046826786363,0.20661736760943328,0.04794542266182408,0.10150912488206863,0.05115654620351479,0.013214225538468995,0.0807009264757995,0.08798938560516589,0.08098605132059677,0.06315027153921234,0.10270899980433867
7,3.75,0.048957112099978536,0.04898971399592301,0.06588046022708337,0.023475804634612525,0.0,0.03298547612716564,0.09637081520685259,0.02398359389009466,0.014493741522409278,0.02378463775595584,0.07533715400661509,0.125212853122193,0.11632014631279904,0.03961961162688317,0.03633317901175256,0.06486026069324985,0.0688631850280946,0.053185720496302664,0.034496430190859254,0.03830167158309205,0.03668039698749928,0.03998542521094241,0.05382014832289387,0.09121292021644466,0.1031559591953028,0.10190486420891957,0.0803467610369489,0.07670042323308389,0.07371520421293912,0.09237219409054703,0.08365664811650603,0.08906563153452368,0.03588651673616164,0.06584391873396733,0.07644573269143079,0.08144364818776852,0.07554802592973546,0.03502738449257974,0.026807441440035332,0.18207744505139714,0.0936935298297702,0.023145382570704566,0.05057615530835757,0.07888141877319954,0.07568518205867503,0.07255083816736152,0.10551162693408497,0.01468952180262489,0.09286891180708755,0.03299952943188396,0.03077905554418024,0.17275622107442118,0.04452541557108039,0.059877941962725806,0.06778484939686868,0.1062044025042507,0.04184013444195676,0.038367440276685164,0.03929454852702378,0.05522930033827607,0.05103628943389887,0.050883810944670864,0.049444691502569645,0.05306389327977887,0.06616966247013478,0.13056653356252343,0.08441200075664652,0.00805405441262468,0.04945849645400256,0.019660975649140024,0.037360964195594135,0.07870604309330596,0.0929940106479446,0.05149108313113024,0.18211534011624236,0.198043694973009,0.04123633064313369,0.08957017212026162,0.04946265151584928,0.015129600875780615,0.07594579338525305,0.07547332010955607,0.0673935925946966,0.04575045848124372,0.10380971494986913
8,4.25,0.047469776440820684,0.04652549597862958,0.06042638008984857,0.017005448171251988,0.0,0.032427667922045496,0.10239716037247161,0.02643394979356705,0.015694065791094655,0.019143792657102546,0.07299438426325004,0.09219925172481916,0.10284024609909778,0.04028332562615838,0.03770989290912602,0.06641538852516712,0.06088211751532528,0.05357491871078956,0.03349954594805387,0.03886258648812091,0.038697826738822515,0.03827502288361131,0.056052083624059265,0.08767412869143235,0.09770772661585606,0.09907431835619837,0.07922764535952374,0.07880324099945911,0.07576153966481605,0.08610326133139087,0.07122867496354536,0.08125073270338119,0.034795628534824756,0.058310049586090484,0.06993720489873462,0.06996273188299162,0.06540491864344182,0.02665601450393915,0.020408851684227135,0.14876140396016327,0.08566101083524924,0.02575059858926846,0.038540617789092305,0.0667977391296986,0.05406347904165788,0.06913692466587419,0.08696292601888136,0.016483133063926472,0.09370614515119736,0.02520252829353423,0.029843863855452152,0.1579283268264065,0.04587387708631306,0.04949167647204984,0.057592587122257406,0.0801909149155499,0.029885226204433173,0.02930253198151318,0.03829633096696836,0.04643031644319798,0.04940023474901643,0.04169592342981302,0.047363121717436736,0.04744664366373314,0.055710557013696455,0.14147215747010566,0.07060203960897914,0.005884596788884646,0.040574925923851084,0.01447813208565258,0.027884405313883108,0.06917677535935449,0.09150459910597075,0.033579330332655116,0.15110864594302365,0.16924297398699276,0.03578199679354103,0.0789956313727855,0.04796247771279003,0.017327635393241406,0.07115067071105524,0.06522657969853617,0.05682514690238891,0.03438298809605689,0.10092138106315006
