,abscisse,0,2,6,8,9,11,13,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.027471929339936155,0.0,0.010717499949592963,0.0004269625374688404,0.0,0.0,0.0,3.849504512266014e-60,0.0,0.14151259129192797,0.0,0.0,0.02279757560816001,0.006550376217810997,0.0,0.026741471071879866,0.0,0.0,0.0,0.0,0.0,0.1191134887318757,0.3683852096395103,0.0,0.009602995579530062,0.13090102745079946,0.0,0.1272812471458782,0.3157448979912648,0.6594722163346801,0.07582500547783659,0.03563874489593754,0.0048655630259430765,0.12015436489182287,0.08475250638630288,0.13995397929692166,0.002223887225379701,0.046060318948670693,0.6860949342341933,0.0,0.0,0.0,0.0,0.09436192070964391,0.37464827702600234,0.6679348825232281,0.0,0.2730086291441063,0.07118149127841049,0.26907279921404986,0.0,0.6151039318135086,0.4873782782038045,0.4556396312356714,0.30473104199775103,0.0,0.4011539579581071,0.5023902724946498,0.08335682590976219,0.013961031095227507,0.17710994523329146,0.043861465139362024,0.03642847058316832,0.5105170494137709,0.532673600773785,0.2676096420213025,0.0,0.08894592263875047,0.0233669023534158,0.0,0.4784792123058251
1,0.75,0.03549610531589349,0.0,0.011894600950322638,0.006259087146744953,0.0,0.0,0.0,6.034790240648236e-07,0.0,0.14897797043933245,0.0,0.0,0.026462352779847896,0.007607618531514243,0.0,0.03094089308986054,0.0,0.0,0.0,0.0,0.0,0.07721405621871637,0.3484345490953761,0.0,0.010054950782794538,0.22292236896639733,0.0,0.13731244129691253,0.2622372887482719,0.28193622794990786,0.10552924275113419,0.06655459165268858,0.00687904657365299,0.16138880582599452,0.06834169505237353,0.24417037313463683,0.002667510885822808,0.06675757790817075,0.27437505522475325,0.0,0.0,0.0,0.0,0.1396667356888335,0.3167631323599151,0.3463222849228953,0.0,0.18582734385918112,0.05508363279672599,0.19710830612785163,0.0,0.2821210175546445,0.2608420745500773,0.3113806132907212,0.3785320457858159,0.0,0.4811424934910207,0.17205624326781216,0.09444747534046541,0.02481161428350785,0.24248439696883017,0.05734542267488307,0.049039610609275835,0.2249929361437631,0.23682905485901745,0.23299789392161863,0.0,0.06931319096289372,0.026632192531664243,2.2727739038553975e-08,0.31567034919735065
2,1.25,0.04257320033948057,0.0,0.01316533368324461,0.01415800015756144,0.0,0.0,0.0,0.006346783628919829,0.0,0.13826963593266325,0.0,0.0,0.030241304332463925,0.008748008896298365,0.0,0.03590581302372293,0.14393558179654622,0.0,0.0,0.0,0.18228690058104963,0.06309284856909514,0.250316598223331,0.25201445746307294,0.010520338972131877,0.23358919522405466,0.15249540822859076,0.13067289411991104,0.19688445732543836,0.16481850827337488,0.14183797987723296,0.09640632303034458,0.009417086775427378,0.19607528145573236,0.06140452291960512,0.36123420091448455,0.003163821360525143,0.08502257162325118,0.15707047748978287,0.0,0.0,0.0,0.7061710092368345,0.20136024859100915,0.22479279449965223,0.20870097051003603,0.0,0.14981102151873013,0.04886931641878904,0.16321946258101264,0.0,0.18171372694602028,0.19035484433388103,0.23588330320683845,0.3246040016629092,0.0,0.4011539579581071,0.0940750860953219,0.0962670472408936,0.038359554080749994,0.2883775904122569,0.07562164391101703,0.0674846074793159,0.1463544432412141,0.15351628388342664,0.1840951091766304,0.0,0.06166640273539542,0.03049644357080013,0.7979936072719561,0.20253884658201107
3,1.75,0.04844203206898876,0.0,0.014531562461290426,0.02246755663726472,0.0,0.0,0.0,0.05613772870613544,0.0,0.12340685817885878,0.0,0.0,0.03405957103373724,0.009966290071395933,0.0,0.04174072010133504,0.10780677710946755,0.0,0.0,0.0,0.12520107471288866,0.05520871109031112,0.17584842251319388,0.16509481117277225,0.01099894548569844,0.2053994967397149,0.6844212783288475,0.11900918829294903,0.14791119047955897,0.09907644789592848,0.17967817667005975,0.11841558679687225,0.012510479591226151,0.19808072767135498,0.05696563958158584,0.3381718624055185,0.003713590663441739,0.09915726033320521,0.10001286786060705,0.0,3.732175815620103e-07,0.0,0.3239948448867281,0.24979354794074565,0.16058833415105891,0.13818809381314945,0.0,0.12699314017395053,0.04513974593885948,0.14012571471111077,0.0,0.12492925590735207,0.15060904796309313,0.18423519750789327,0.2086022355253002,0.0,0.23250012048107355,0.05908725828412074,0.09339238165343008,0.0531704385473524,0.2979038249190517,0.09963029395044148,0.09437345640315062,0.1068553215766692,0.11128722103162851,0.1438601824397211,0.0,0.05703797582545164,0.0350678299788112,0.3671374322546259,0.13745404303398548
4,2.25,0.05304486481529722,0.0,0.015994232823851175,0.03048490770100136,0.0,0.0,0.0,0.11029300458629206,0.0,0.1088857771848763,0.0,0.0,0.0378397978078627,0.011255894584717627,0.0,0.04852243724683452,0.09401500823864738,0.40780300782953066,0.0,0.4319165741646632,0.10485786542071628,0.04994627882585605,0.12668406782808553,0.13489781526069589,0.01149049631456609,0.16930385046915444,0.0,0.10668917354726679,0.11349442019034463,0.05758866873885099,0.20901917121330527,0.13038126845335699,0.016162253817811497,0.16550554899704348,0.05367663033867134,0.2128981647783265,0.004316952144645799,0.10865402584901562,0.06707918733291651,0.0,0.8140681741976438,0.0,0.19684747402561242,0.2346069033248565,0.11850945453496475,0.0976036541498917,0.0,0.11032285164573861,0.042516984115981406,0.1224164253546289,0.0,0.08640934972531364,0.1229579429232147,0.14605930829469305,0.11900856876809475,0.5628592053900142,0.09367204829618186,0.03970866495626952,0.08838740559776591,0.06761245508979419,0.2673175736190219,0.12885564087694817,0.13186247378832885,0.082543383941435,0.08520388860561844,0.11369548406454422,0.0,0.05375145261288674,0.04045541835182614,0.19295783950088813,0.09844064316298844
5,2.75,0.056444364485013686,0.0,0.017553217799940634,0.03784991408498492,0.0,0.0,0.0,0.13419934618440119,0.0,0.09596063976623191,0.0,0.0,0.04150555188199597,0.012609069092659868,0.0,0.056261075001355555,0.08567429099863892,0.19995316429756463,0.0,0.17601868954422703,0.09302926162929243,0.04608460163211158,0.09426417059303148,0.1174032955295075,0.011994654928626733,0.13673238638256727,0.0,0.0952167978824966,0.08917788362210824,0.03160614378174878,0.2187856745791266,0.13336444695867447,0.020343890272621214,0.12394987897060263,0.051045131355507055,0.12150779635723709,0.0049733908680512666,0.11376575222917001,0.04640262386523384,0.0,0.3662868971248801,0.0,0.1299868042714707,0.17402636138792218,0.0903701970012781,0.07226058728425579,0.0,0.09724864027355903,0.04050910613633437,0.10804413884021957,0.0,0.05876671093367053,0.10161736170018006,0.11682621131981691,0.06737064196710137,0.2677322500133216,0.026234427145840705,0.02777885375860384,0.08259124768067438,0.08028465154820748,0.20836069725024542,0.1591319855002152,0.17742172379221877,0.06593806329428965,0.06738789174209421,0.09136598337352195,0.0,0.051207378784570275,0.04674834196633807,0.11207954938001716,0.07363727822928988
6,3.25,0.05876464947877308,0.0,0.019207162373430803,0.0443797700796972,0.0,0.0,0.0,0.13555689680643082,0.0,0.08481648129431163,0.0,0.0,0.044984470235304094,0.014017021017452828,0.0,0.0648412318749439,0.07970257588915937,0.13963996887047048,0.0,0.11387438435545245,0.08481616362634886,0.04307741577780643,0.07229327610692142,0.10518849348572458,0.012511019210152475,0.11025037184675202,0.0,0.08501461835951347,0.07162498614240596,0.016187341749995088,0.20466385478377644,0.12975428689913412,0.024994333112211123,0.09003624034924683,0.04883786160019362,0.07230055434535775,0.005681746965720112,0.11513141652601415,0.032764774041649354,0.0,0.18830516808992376,0.12010113957448296,0.08940022531661147,0.11811520760736567,0.0709056998180734,0.05544945986516846,0.07783188343413497,0.08655760863335459,0.03888715747081013,0.09599628043063115,0.0,0.038857003095466,0.08421396563799183,0.09399610445831373,0.03956911246891855,0.15906433573014378,0.005107494265986545,0.01995689903083316,0.0766810767064294,0.09025457894354538,0.14107204244850952,0.18127934750283284,0.21632895169468386,0.053859214144004595,0.05445894721114753,0.07467567058490249,0.0,0.04912658229610229,0.05397631895494574,0.06952900203022225,0.05702087284729429
7,3.75,0.06015380856288521,0.0,0.020953329893163886,0.04999548208731978,0.0,1.5236421288727286e-06,1.5236421288727286e-06,0.12638985546171444,0.0,0.07530443780039354,0.0,0.0,0.048210959883782656,0.015470082128637838,0.0,0.07394770620395695,0.07501385538019863,0.10830641480637916,0.0,0.0837961468905993,0.07853734339681535,0.04063774493972365,0.056919204613229676,0.09575143442013498,0.01303911852666282,0.0894764423121057,0.0,0.0761046032918983,0.05864449621980096,0.0076852089267140265,0.17279099652871693,0.12200073753455902,0.030021954069187045,0.06604611619528125,0.0469264617726258,0.04599549754791091,0.0064402310853263305,0.11352228089570547,0.023475804634612525,0.0,0.10696187189280243,0.08350174208426643,0.06299213739932881,0.08041386302994671,0.056985769488721395,0.04376596285867533,0.06206155854906264,0.07757508136385795,0.0375270917517323,0.08568801924165477,0.0,0.02481931235005364,0.06961099008049312,0.07594557290805742,0.024383443090411613,0.10766061112666812,0.0006912241831166637,0.014610998813809995,0.07098624912604624,0.09710253432028436,0.08296653767064696,0.18516475782875713,0.2245966645822256,0.0446965550024718,0.044691971095474535,0.06199686459026939,0.0,0.047357836693900986,0.06204427899927266,0.04514643231817906,0.04539424241704435
8,4.25,0.060761985376800214,0.0,0.022787454789975313,0.054682061480535574,0.0,0.8222520239980475,0.8222520239980475,0.11371045717332463,0.0,0.06719408664419525,0.45345078656313825,0.0,0.05112833212935195,0.01695788375266917,0.0,0.0829977983788542,0.07110881150576148,0.08842040864991323,0.3949245821463949,0.06527065444801439,0.07343368593648841,0.03859806115832193,0.045829488931799556,0.08798078661756564,0.01357841097660524,0.07333098190881701,0.0,0.0683709100577075,0.04882181786768969,0.003368299880313638,0.13460375761768315,0.11207253707635408,0.03530924022144299,0.04961310073819275,0.045232992482299575,0.031090902143556014,0.007246450822270201,0.10969482438541442,0.017005448171251988,0.0,0.06487967927315996,0.07045981733313147,0.04510341200875221,0.056607859527770886,0.04673082571350169,0.035339560954085206,0.05560804122959008,0.0698847287649167,0.03635464255648841,0.07674506255442809,0.0,0.01525313742512774,0.05720054531993239,0.06155456708792479,0.015744302748570353,0.07886909011927605,6.502864339134771e-05,0.01084912299444678,0.06565448840781389,0.10083906124526232,0.042383990112429396,0.16870380758076456,0.1957512420528351,0.03753599365696821,0.037101106589784404,0.052196314041961775,0.0,0.04581069120560074,0.07064145720097342,0.030307181041062385,0.03696202357476223
