,abscisse,0,1,2,6,8,11,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,33,35,37,38,39,40,41,42,43,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0.25,0.030706789587716155,0.0,0.0,0.0,0.0,0.0,0.0,0.015761313463745704,0.0,0.0,0.0,0.005379101397286375,0.005506859213931846,0.0,0.004624832809809219,2.565379149102627e-09,0.016423889395311017,0.0,0.0,0.15717049262880212,0.03338532931679613,0.187280411901653,0.31960792105238617,0.20890744755174728,0.0,0.5041528806939976,0.44775678354579507,0.24355506976771682,0.07736502169403563,0.058484952758390996,0.0024359002411249026,0.2006731145119303,0.003281309977911237,0.7040214244969131,0.004420958496479996,0.011081887600340902,0.08634304796011034,0.0,0.0,0.0,0.0,0.0,0.011147859526236146,0.0,0.30557308276021483,0.0,0.3178356523445995,0.01598738354987024,0.5601105062332483,0.46304893455711094,0.6860949342341933,0.0,0.06097399342262986,0.0,0.0,0.38004053663280374,0.03890031259950641,0.06191317596436015,0.07689913730740612,0.03559046995771078,0.0581204492773407,0.4078012643567916,0.4288412692129136,0.0,0.0,0.09304059414590778,0.11164755156097939,0.6860949342341933,0.58052519064706
1,0.75,0.028377569360004507,0.0,0.0,0.0,0.0,0.0,0.0,0.028746065724024744,0.0,0.0,0.0,0.0055738774604460325,0.005666650804853629,0.0,0.008886936355147394,0.001620492511375272,0.025456227644296652,0.0,0.0,0.11564916067609121,0.1079523035017757,0.22297656355475673,0.1612198740291342,0.1313427721085187,0.0,0.3147707278723974,0.4186320340549589,0.3135705146886785,0.12670511694787834,0.07906709982112388,0.003525613249629093,0.20180839828734531,0.03738158619587075,0.7041845953406521,0.004979112349779786,0.016676876302094572,0.18270022333658892,0.0,0.0,0.0,2.2727739038553975e-08,0.0,0.02928053539724165,0.0,0.1540936680201533,0.05735584157140702,0.5261006152333794,0.018692247613470672,0.32546566818154893,0.27933167299089656,0.27437505522475325,0.0,0.08107493954455387,2.2727739038553975e-08,0.0,0.2768424957283519,0.046151102476176036,0.08534318230789162,0.13003427629622158,0.04843530219096145,0.08054996117409956,0.46166851001063525,0.17849486258582342,0.0,0.0,0.12891728017893828,0.15111953047140678,0.27437505522475325,0.25999005232874545
2,1.25,0.02733969876142601,0.0,0.20593399527715853,0.0,0.0,0.0,0.0,0.04268475722634647,0.0,0.0,0.0,0.005775131831237868,0.005831079033732725,0.0,0.015068662228364149,0.032798240060479,0.03545319736231179,0.0,0.18311296025899368,0.09999401697860359,0.14766117369275084,0.1999170939616173,0.11703021271289792,0.10418434089752916,0.0,0.22919789467594195,0.2778242505336777,0.32095305938434043,0.1556586653766229,0.08922323031243083,0.004932294104976778,0.17500755515052896,0.07698282484273448,0.25915610026521846,0.005586229005745234,0.02338237023635786,0.30111604850653423,0.0,0.0,0.0,0.7979936072719561,0.0,0.050723299038321734,0.8342968264303912,0.11189314903972096,0.09544196172402619,0.5325412642139254,0.021334333616767953,0.19496334475390892,0.20522272580382941,0.15707047748978287,0.0,0.1029604047846825,0.7979936072719561,0.0,0.19290586340414484,0.05494790892260562,0.10185919570171431,0.2246662456775557,0.07022780882264132,0.11237038864034223,0.37321719991949437,0.11726137268078839,0.0,0.0,0.13722115178152852,0.17817546631373524,0.15707047748978287,0.1660423799528159
3,1.75,0.02666680928537982,0.0,0.06726261978109416,0.0,0.0,0.0,0.0,0.05546463782672233,0.0,0.0,0.0,0.005983032082960101,0.006000278438934804,0.0,0.023060889369658548,0.08572648522796114,0.0455196262010487,0.0,0.15868552843131184,0.09057907709522806,0.15227558114825396,0.1669362480743539,0.09454556309040096,0.08854039406862801,0.0,0.17467747517956442,0.18069551088136557,0.25938723977027045,0.1646425954720905,0.09234301511298765,0.006688758360480852,0.1455152599415847,0.10019382671881882,0.035095682904518116,0.006243656544855699,0.030876757921743034,0.3865606536828716,0.0,0.0,0.0,0.3671374322546259,3.732175815620103e-07,0.06985918888028078,0.584282259919394,0.09046030037309326,0.09677282044543979,0.32525207624238034,0.023861280853189146,0.12715926152569984,0.15985474915757805,0.10001286786060705,0.0,0.1248807398450699,0.3671374322546259,0.0,0.13844282869247118,0.06539923776495103,0.11062402942059425,0.3417713606131428,0.11084796624478807,0.15379025013661315,0.215448145632995,0.08769398390259389,0.0,0.0,0.13086915609508282,0.18990934129280468,0.10001286786060705,0.11781464092267203
4,2.25,0.026167550169914098,0.0,0.03970354642930136,0.0,0.10358205466867615,0.0,0.0,0.06585055429448879,0.0,0.0,0.0,0.006197745915281324,0.006174387462115397,0.0,0.032433481313442876,0.11854199580690014,0.05488354077485433,0.0,0.14202116566852543,0.08385943777061805,0.1409449545481133,0.13724412252643092,0.08042071153121122,0.07782248692293885,0.0,0.13612528453162873,0.12194027050989988,0.17530510443062514,0.16018625853893564,0.09130320831295088,0.008815386101186984,0.12009285374350878,0.10928065530331284,0.00174906339261179,0.006952394951017379,0.03874762799857979,0.3865407469352328,0.0,0.0,0.0,0.19295783950088813,0.8140681741976438,0.0839290373738389,0.33291366707540526,0.07702770843333535,0.09093758827916813,0.11821535425820456,0.0262327330756728,0.08879501105613777,0.12812355862840233,0.06707918733291651,0.0,0.14466460933825942,0.19295783950088813,0.0,0.10307077154896133,0.07732199985012952,0.1128173248103364,0.3530517309939811,0.19098610812756983,0.19704458068693648,0.08881239532284897,0.06957497361128717,0.0,0.0,0.11889551582512327,0.1878089271322763,0.06707918733291651,0.08800538434513576
5,2.75,0.025769610526489656,0.0,0.027989238013527148,0.0,0.07902725984073987,0.0,0.0,0.07340457706164703,0.0,0.0,0.0,0.006419440696940822,0.006353548561323262,2.832160018647242e-10,0.04253391671572379,0.1280420413239286,0.06299195680345514,0.0,0.12832783372018536,0.07859332232388917,0.124891567912753,0.11308652449924558,0.07049535481819615,0.06978564665853369,0.0,0.1074966241306519,0.08595419755583254,0.10727615971048583,0.14844762100187683,0.08798741730736674,0.011317294419012318,0.09959256494900452,0.10987920813500945,3.2082113269856895e-05,0.0077130527465706245,0.04655705656376889,0.30107412509554454,0.0,0.0,0.0,0.11207954938001716,0.3662868971248801,0.09252705064027048,0.14876009940536625,0.06761520318654422,0.08372178677263308,0.025208994285948867,0.02841946904163692,0.06528332647006209,0.10445007947822423,0.04640262386523384,0.0,0.1600555536597255,0.11207954938001716,0.0,0.07929543440371652,0.0899646491592141,0.11027483438671626,0.2410451511636402,0.3001374417418394,0.22236187708702118,0.026142921513072712,0.056984595536433584,0.0,0.0,0.1057431999612893,0.17557555478040698,0.04640262386523384,0.06777956495272171
6,3.25,0.02543791345205102,0.0,0.0215300295958886,0.0,0.06917465183262952,0.0,0.0,0.07821234237426396,0.0,0.0,0.0,0.006648282960395733,0.0065379083273433775,2.8813202945748602e-05,0.05262770079106481,0.12412666951996416,0.06952651174058459,0.0,0.11649749728761444,0.07421239454315276,0.1088457425797877,0.09395402787202672,0.06301183209747856,0.06341621076866535,0.3254851396011351,0.08563875861219447,0.06302552970076705,0.06333734082582336,0.13364099324394185,0.08353449419942649,0.014182659274457263,0.08334944907489102,0.1059935347566519,2.1660403343683076e-07,0.008525806310550768,0.05389948743685146,0.18266520515435805,0.0,0.0,0.0,0.06952900203022225,0.18830516808992376,0.09642096641311612,0.05171824076260494,0.06054095834879075,0.07666471678819234,0.0031084043162542974,0.0304020883061583,0.04992441209066336,0.08611620139738395,0.032764774041649354,0.0,0.16913006328526423,0.06952900203022225,0.7406985536379146,0.06271067356039431,0.10174622835735239,0.10473314108697603,0.14021706495852976,0.26094612740664735,0.21232841774859698,0.005495210933133917,0.04753772057989326,0.0,0.0,0.09327693635618982,0.15729624927600158,0.032764774041649354,0.05327250194545194
7,3.75,0.025152812532520122,0.0,0.01744738867850668,0.0,0.06306349316844632,0.0,0.0,0.08062992001297126,0.0,0.0,5.1417245224860945e-12,0.006884437844995515,0.006727617603362204,0.0010288981814894477,0.06202996493468653,0.11443134046894307,0.07437185582333901,0.0,0.10605187576355071,0.07041407153107278,0.09444587545468755,0.07884603231558349,0.05708787916836278,0.05817656859884227,0.1588951314593814,0.06865425570493555,0.047791405157240396,0.03748417723252207,0.11825059310693402,0.07861022728275273,0.01738234272827613,0.07047754271243653,0.09997922019080399,5.383459005683556e-10,0.00939036282600719,0.060442725884204844,0.0863274041794894,0.0,0.0,0.0,0.04514643231817906,0.10696187189280243,0.09673310372138139,0.013946686337081179,0.05496049750678248,0.070195091597698,0.00021833304785195837,0.03216952053066063,0.03937253386104836,0.07157309191121984,0.023475804634612525,0.0,0.17069173334209578,0.04514643231817906,0.3218411981371039,0.050746665161288645,0.11033884580050221,0.09755119883348183,0.08236986304435455,0.15234534927867455,0.17436153335196253,0.0008248297724300691,0.040084702612028573,0.0,0.0,0.08214377259713952,0.13642287757316818,0.023475804634612525,0.04248037218427169
8,4.25,0.024902209070078406,0.0,0.014638278576748496,0.0,0.058641398173646046,0.0,0.0,0.08111050572993962,0.18749863971845424,0.35632520633321224,7.594630372423024e-06,0.007128068485113274,0.006922831608037049,0.005359790102567258,0.07019714609027394,0.10304145207073023,0.07756489726572272,0.0,0.09672097302455333,0.06702078891040478,0.08206039396701034,0.06684454702577362,0.05222781904244476,0.05374975174785074,0.1136314111981839,0.0552971363230132,0.037275060931072274,0.022662628125221032,0.10358483071838706,0.07359501673654005,0.02087082341127898,0.06020444768256502,0.09313923951018711,4.925952734819884e-13,0.010305927782157236,0.06594939699581019,0.031780254930852236,0.0,0.0,0.0,0.030307181041062385,0.06487967927315996,0.09453746133617566,0.0029128021415515144,0.05039912529120278,0.06439619362319539,8.602475912596554e-06,0.03371753088020544,0.03182497961414187,0.05984492746807125,0.017005448171251988,0.7039511997482791,0.16453025837099808,0.030307181041062385,0.18733531283886456,0.04186114213901247,0.11346410832523943,0.08968266615433003,0.051231397162012415,0.09119594805783207,0.13038356601113602,8.840849597784122e-05,0.03400270918447277,0.0,0.0,0.07246117906867913,0.11542367658886818,0.017005448171251988,0.034243414969918125
