,abscisse,0,2,8,12,13,14,15,16,20,21,22,23,25,26,27,30,31,32,33,35,37,38,39,40,41,42,43,46,47,48,49,50,51,53,54,55,56,57,58,59,61,62,65,68,71,72,73,74,75,76,77,78,81,82,84
0,0.25,0.19317550250281879,0.0,0.026754344749632102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069901821995641,0.10750319610028243,0.0,0.0,0.577514303058404,0.0,0.46094817044221087,0.6308923123423402,0.2641101675515487,0.1731142758798396,0.043306347436732916,0.7677146016865889,0.0,0.5726246518204537,0.0,0.23154769876637027,0.6860949342341933,0.0,0.0,0.7069901821995641,0.0,0.41071587337477106,0.0,0.0,0.33019378462912624,0.4556396312356714,0.464428663779729,0.6860949342341933,0.7069901821995641,0.4556396312356714,0.0,0.050214357062185085,0.31223107393291094,0.03308758250726489,0.05567774739054136,0.6639317039689179,0.0,0.0,0.408903727910582,0.0
1,0.75,0.06692438149748958,0.0,0.03225924129642357,2.2727739038553975e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22838531591072883,0.07763727555793808,2.2727739038553975e-08,0.0,0.33184833110349965,0.0,0.2341912750444767,0.7770984742739716,0.31406622761845615,0.20840400505508538,0.04023292405465023,0.6298370399574986,2.2727739038553975e-08,0.8331639521974968,0.0,0.24322119392471056,0.27437505522475325,0.0,0.0,0.22838531591072883,2.2727739038553975e-08,0.25208177713616886,0.0,0.0,0.2185949679782733,0.3113806132907212,0.27975684723085603,0.27437505522475325,0.22838531591072883,0.3113806132907212,0.0,0.08235909281328382,0.56146234365547,0.1150998645584112,0.08769240024809286,0.2393770115524683,0.0,0.0,0.17997044961884545,2.2727739038553975e-08
2,1.25,0.04060512604874655,0.0,0.03694993580056663,0.7979936072719561,0.0,0.4559530345524429,0.0,0.664412873851327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082426786340891,0.06544578541283301,0.7979936072719561,0.0,0.1967116346596934,0.3996955668297761,0.1682837234528145,0.3377250236800982,0.29331225895920554,0.19004949204372715,0.03812062086520448,0.18278947203503662,0.7979936072719561,0.3935587839676112,0.0,0.21385618123749225,0.15707047748978287,0.0,0.0,0.082426786340891,0.7979936072719561,0.1967891848214957,0.0,0.0,0.1572986250446985,0.23588330320683845,0.20535434269488523,0.15707047748978287,0.082426786340891,0.23588330320683845,0.38988249476854153,0.10780068052323796,0.5696301093924906,0.23588793935076338,0.14797218548469188,0.12849084440611624,0.0,0.7061710092368345,0.12215999641190878,0.7979936072719561
3,1.75,0.029148967509063005,0.0,0.04076914146519292,0.3671374322546259,0.0,0.2855524200424286,0.0,0.3427255551669845,0.0,0.0,0.0,0.0,3.732175815620103e-07,0.0,0.0,0.024518895646010227,0.05998638115780726,0.3671374322546259,0.0,0.1274284473579593,0.10343241115503657,0.1330641052543458,0.05178654823353523,0.2422469421511252,0.16008889523910566,0.03661010240303871,0.018224683260047968,0.3671374322546259,0.06035419426688332,0.0,0.17735737315142328,0.10001286786060705,0.0,0.0,0.024518895646010227,0.3671374322546259,0.16343246130531391,0.0,3.732175815620103e-07,0.11962306730627932,0.18423519750789327,0.15984383228317037,0.10001286786060705,0.024518895646010227,0.18423519750789327,0.1759432335559916,0.12263209186378202,0.3205171267639271,0.33344377035582157,0.254547541449674,0.07761187543149144,0.0,0.3239948448867281,0.09403720327571939,0.3671374322546259
4,2.25,0.022728494300726203,0.0,0.04374507025273424,0.19295783950088813,0.0,0.19555291397870017,0.0,0.22117237992022146,0.0,0.0,0.0,0.0,0.8140681741976438,0.5512397100181093,0.0,0.0056294147444673585,0.05839569744239265,0.19295783950088813,0.0,0.08857610825880352,0.0542526590628877,0.1096755737262813,0.0028018031747623602,0.18759165643488848,0.13218563311129253,0.03551213830924728,0.0006057424311392966,0.19295783950088813,0.0030048583962526596,0.0,0.14454284163399517,0.06707918733291651,0.0,0.0,0.0056294147444673585,0.19295783950088813,0.13893600616534263,0.0,0.8140681741976438,0.09462237798308697,0.14605930829469305,0.12803460835741076,0.06707918733291651,0.0056294147444673585,0.14605930829469305,0.12103747584925953,0.1275770904889577,0.09827226401968595,0.35964627645487884,0.3570403623386038,0.04966193910613414,0.0,0.19684747402561242,0.07682639905627278,0.19295783950088813
5,2.75,0.018619479487349405,0.0,0.045951279796262755,0.11207954938001716,0.0,0.14229237452703355,0.0,0.15253516161069477,0.0,0.0,0.0,0.0,0.3662868971248801,0.26029375332992255,0.0,0.0009725823433590599,0.060007744641274466,0.11207954938001716,0.0,0.06491116560569772,0.035360778206632096,0.09227608460677289,5.348424017054948e-05,0.14050395537937882,0.10919468694922461,0.034717072423608636,6.507296722627298e-06,0.11207954938001716,4.856901242603474e-05,0.0,0.11763436389905027,0.04640262386523384,0.0,0.0,0.0009725823433590599,0.11207954938001716,0.11911157939437797,0.0,0.3662868971248801,0.07708350713235149,0.11682621131981691,0.10431738686852414,0.04640262386523384,0.0009725823433590599,0.11682621131981691,0.09418208551029471,0.1252615335467719,0.016122710338307433,0.31668659088975515,0.3033962585687849,0.03288594090132598,0.0,0.1299868042714707,0.06492562456286166,0.11207954938001716
6,3.25,0.015763485270283255,0.0,0.047480861189395526,0.06952900203022225,0.0,0.10818149524910048,0.0,0.10866814714585527,0.0,0.0,0.0,0.0,0.18830516808992376,0.17653139749409144,0.0,0.00012486745899997076,0.06547267927264669,0.06952900203022225,0.0,0.04952042855830746,0.02565657982081717,0.07843489073829334,3.6023210973704987e-07,0.10356903586692068,0.09090186183567334,0.03415722179383418,2.1886933786276112e-08,0.06952900203022225,2.5486678633568566e-07,0.0,0.09623596223316064,0.032764774041649354,0.0,0.0,0.00012486745899997076,0.06952900203022225,0.10222582605898067,0.7406985536379146,0.18830516808992376,0.06424817059932622,0.09399610445831373,0.08596003781507293,0.032764774041649354,0.00012486745899997076,0.09399610445831373,0.0777241461393159,0.11843231384533434,0.0013891275676215025,0.23860360515667076,0.18339616554319382,0.022278265744906475,0.7406985536379146,0.08940022531661147,0.056042606479062874,0.06952900203022225
7,3.75,0.013663029128206501,0.0,0.048431068649475016,0.04514643231817906,0.0,0.08502601486414064,0.0,0.07892523060071455,0.0,0.0,0.0,0.0,0.10696187189280243,0.1309111678921808,0.0,1.182888979055988e-05,0.0775985016054041,0.04514643231817906,0.0,0.0389817650228788,0.019848492350817436,0.066961086687856,8.560683685381825e-10,0.07589438127028454,0.07643831031884012,0.03378914785544684,2.2306891701179134e-11,0.04514643231817906,4.3419610249405905e-10,0.0,0.0793525922489895,0.023475804634612525,0.0,0.0,1.182888979055988e-05,0.04514643231817906,0.08746239682109153,0.3218411981371039,0.10696187189280243,0.054537681318178516,0.07594557290805742,0.07140612849706184,0.023475804634612525,1.182888979055988e-05,0.07594557290805742,0.0663533726451349,0.10925318203408686,6.165515702980717e-05,0.159078797073193,0.1065860112305456,0.01533894938389741,0.3218411981371039,0.06299213739932881,0.04905650187567618,0.04514643231817906
8,4.25,0.012053311393926269,0.0,0.04889485694925601,0.030307181041062385,0.0,0.06858919687659984,0.0,0.05806211467174883,0.709509804224973,0.0,0.0,0.0,0.06487967927315996,0.1000865285507767,0.0,8.231675518119542e-07,0.10697160418507372,0.030307181041062385,0.21889746463583332,0.03146307223343541,0.016025310861634154,0.0572061471631013,7.178028716132585e-13,0.05561793756232449,0.0649492291561132,0.033584509634902254,6.6613340221738235e-15,0.030307181041062385,2.401470778685717e-13,0.0,0.06600686397239709,0.017005448171251988,0.0,0.0,8.231675518119542e-07,0.030307181041062385,0.07440590094497714,0.18733531283886456,0.06487967927315996,0.0469916569300798,0.06155456708792479,0.059675304241042185,0.017005448171251988,8.231675518119542e-07,0.06155456708792479,0.057883074939649344,0.09919939612340056,1.381959771233774e-06,0.09619460729941583,0.065837667860328,0.010690159537563774,0.18733531283886456,0.04510341200875221,0.04335192288056516,0.030307181041062385
