,0,1,2,3
0,,,,
1,invgauss,-4.801775644474704,39.34133700269159,"(0.5314558595158336,)"
2,pareto,-0.011784617105450314,5.011784612435008,"(0.8688572611519507,)"
3,chi2,47.999999999999986,0.7967837067563914,"(1.1021710102191937,)"
4,,,,
5,,,,
6,,,,
7,,,,
8,chi2,19.999999999999996,4.787634205452189,"(0.27892300982265317,)"
9,,,,
10,invgauss,-24.267826740740418,1004.2463396631397,"(0.04066535408728558,)"
11,beta,11.999999999999998,38.288694930846646,"(0.18745932913058963, 0.9745699691444598)"
12,,,,
13,chi2,1.9999999999999998,0.9111111111111108,"(1.0444444444444443,)"
14,,,,
15,beta,0.837885887290103,1.162114112709897,"(1.8579470487102379, 0.2537582135951819)"
16,lognorm,-16.82952133392574,34.31006492665058,"(0.24314552712477808,)"
17,lognorm,0.9999999999999998,3.163131733330082,"(6.918300114778896,)"
18,invgamma,0.7173337810547457,3.8666896859369744,"(1.150960694477541,)"
19,,,,
20,chi2,4.999999999999999,8.461883098731189,"(0.7386402649278757,)"
21,pareto,-0.05342740544984434,20.053427404634434,"(3.903812605645986,)"
22,lognorm,2.052740839694615,10.094642525511837,"(1.1868886711092008,)"
23,loggamma,-1158.6101599510648,193.44048317113072,"(437.8294331651339,)"
24,chi,18.999999999999996,18.876338371546066,"(0.2285415172653258,)"
25,invgamma,-4.522758990196399,59.71904570717784,"(4.329677702666595,)"
26,pareto,-0.0069841513626921585,3.0069840957544063,"(0.7505139097966562,)"
27,gamma,2.9999999999999996,5.397261861204887,"(0.529310013077783,)"
28,chi,2.9999999999999996,6.208506202870812,"(0.872546737163983,)"
29,chi,9.999999999999998,19.836374853192076,"(0.19839904917113904,)"
30,chi,-4.433564522334646e-28,15.91584223376542,"(0.3438334716224124,)"
31,chi,3.9999999999999996,13.648388048297118,"(0.6416907224921384,)"
32,beta,2.9999999999999996,19.848763808525582,"(0.3099202782778724, 0.4464049157924961)"
33,gamma,-8.372913196425753e-19,10.607721248390444,"(0.4383097722869539,)"
34,,,,
35,chi,-3.849796121832485e-28,7.367709769237358,"(0.5715615070103616,)"
36,t,29.833810324155145,17.03324837149843,"(36724.127126217485,)"
37,pareto,4.9392858054555004,0.025762023597094574,"(0.26812712874310707,)"
38,invgamma,-3.4298542605929736,23.52988715189388,"(3.0083387595331246,)"
39,,,,
40,,,,
41,pareto,-0.8144941278781654,1.814494125650696,"(1.0017426931795885,)"
42,alpha,-1.725428101960305,7.80753038960175,"(2.6089203979773314,)"
43,chi,-9.075584984179564e-28,9.175421991043883,"(0.21077523893846814,)"
44,,,,
45,invgamma,-3.4226300878977645,38.90263774498061,"(5.88927988927874,)"
46,pareto,-72.02988052481152,72.02986762306608,"(7.633112095043314,)"
47,alpha,-22.19595208450407,196.16059761221254,"(5.580248891248719,)"
48,,,,
49,alpha,-1.6590122243166427,6.35677726819163,"(1.8976213976505036,)"
50,,,,
51,,,,
52,gamma,-7.244173643503554,2.10043901442946,"(8.0057566198574,)"
53,chi2,-6.314220853441165e-28,1.449996483159467,"(1.733334603697915,)"
54,,,,
55,chi2,-8.84684422485762,2.4621431851824402,"(11.238925710687589,)"
56,alpha,-10.787726879605792,46.20880080097341,"(2.533416744171003,)"
57,,,,
58,norm,1.3333333333333333,1.247219128924647,()
59,lognorm,11.999999999999996,3.6334355144335078,"(6.5553963625486755,)"
60,,,,
61,chi2,13.999999999999996,1.1312769639695501,"(0.966466102778406,)"
62,chi2,2.999999999999999,15.418572042968233,"(0.7745528225772349,)"
63,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
64,loggamma,-554.5486450054045,74.12890504382904,"(1828.831068901512,)"
65,gamma,-20007.612052981796,5.00084749196831e-05,"(400124419.55346847,)"
66,alpha,-1.308118214711152,2.102134611610227,"(2.310415421453459e-07,)"
67,,,,
68,loggamma,-4054.550376390376,534.8324736711074,"(2029.075697374968,)"
69,beta,-0.4695131464228923,1.4695131464228925,"(1.1880474843902764, 0.883703959795183)"
70,chi,-4.724602667079655e-28,19.01454910134778,"(0.773546652596136,)"
71,invgamma,-0.3862030267887318,4.805093917415562,"(1.1886297798437702,)"
72,invgauss,0.7591978531421366,0.8472852947788063,"(14.447034512174916,)"
73,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
74,,,,
75,,,,
76,,,,
77,alpha,0.49159364054413635,2.780844632025346,"(6.554723038982241e-08,)"
78,,,,
79,,,,
80,pareto,-0.052807780970763094,1.0528077795794286,"(1.899241761565062,)"
81,gamma,-3.647500706242361e-27,8.876458484007943,"(0.3774772391798297,)"
82,invgamma,-2.55089246371801,12.945210014530524,"(1.9834152170068173,)"
83,,,,
84,invgamma,-4.415051363858601,39.287081938869505,"(3.3286377078636837,)"
85,t,1.000384654733836,0.8654255555968098,"(1.1453466824800844,)"
86,t,3.4785971557605246,1.247497627411975,"(0.9969448208107434,)"
87,t,3.7144485104425007,1.598935804408395,"(1.2418901899647439,)"
88,beta,-4.138230516931812e-28,710.8286378130324,"(0.5638017685288956, 156.44169812882888)"
89,,,,
90,,,,
91,chi,4.999999999999999,22.303090954505677,"(0.3448480912907851,)"
92,,,,
93,pareto,-118089717.32988389,118089717.32988389,"(12656617.715357572,)"
94,chi2,1.9999999999999998,7.256708140107605,"(1.0332683171290005,)"
95,chi2,23.999999999999993,0.7951785715324731,"(1.1039936299618875,)"
96,gamma,-2.748290818923281e-26,4.104537798167307,"(0.35916290784377064,)"
97,,,,
98,,,,
99,,,,
