,0,1,2,3
0,,,,
1,lognorm,1.5039642336436048,7.838251902770371,"(1.386901677650533,)"
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,pareto,-0.0066112908820052125,3.006611273813981,"(1.004482715959555,)"
9,,,,
10,t,8.89164605049876,4.9459120304888256,"(1.1452766221332251,)"
11,,,,
12,,,,
13,chi2,20.999999999999996,0.7951807318117994,"(1.1039935809473298,)"
14,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
15,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
16,invgauss,-10.170220982710118,357.46932326831836,"(0.054037080947032995,)"
17,t,13.66671452624833,3.3994826504465254,"(9427247.640934376,)"
18,gamma,2.9999999999999996,35.17495321871746,"(0.4475176142677285,)"
19,,,,
20,pareto,-0.007026280751946163,4.007026230024412,"(0.6307672249774647,)"
21,,,,
22,,,,
23,chi,1.9999999999999998,15.665935054571568,"(0.5127694122532762,)"
24,chi2,23.999999999999993,0.7951785715324731,"(1.1039936299618875,)"
25,t,10.281502211241797,4.007306309584609,"(1.3463317665419763,)"
26,pareto,-0.002432484000269642,3.0024324756456764,"(0.8995827208037706,)"
27,chi2,4.999999999999999,6.308582127346784,"(0.9289997817108011,)"
28,t,12.200140580941344,5.306692974473041,"(10230329.038679434,)"
29,gamma,-30005.382340320022,7.500616815529467e-05,"(400072191.46554714,)"
30,pareto,-0.019951375478732998,0.007984773700187985,"(0.24808355806078936,)"
31,chi,0.9999999999999999,28.100477454446306,"(0.45931821339830936,)"
32,beta,2.9766657381302872,1.023334261869713,"(1.4506724287473531, 0.6089362093299708)"
33,alpha,-0.004622455564385128,3.686844459210132,"(1.2399481452457024e-08,)"
34,,,,
35,chi,-1.0351306892353533e-30,3.8148638241121757,"(0.426383721934922,)"
36,beta,4.999999999999999,3.4491717966814273,"(0.2559448828598301, 0.37040863337017815)"
37,chi2,22.999999999999996,0.7951809895121461,"(1.1039935751003576,)"
38,chi2,-2.368332643841885e-27,1.733347761098004,"(1.4499600585940546,)"
39,,,,
40,,,,
41,chi2,-1.9466973539849436e-29,1.8199489818103456,"(1.327295916383472,)"
42,gamma,2.9999999999999996,8.159200957078616,"(0.2113395321300694,)"
43,chi2,-2.9643716398991805e-30,0.861050861656558,"(1.2384632901160884,)"
44,,,,
45,t,2.030892416920633,1.455872925566895,"(8.788940461664719,)"
46,beta,-3.327827261607591e-29,48.017791551834335,"(0.7635988314795208, 4.655793195069014)"
47,alpha,-12.442774139758878,89.134509780065,"(3.7790477970586425,)"
48,,,,
49,t,1.294701412812753,0.7562541337524264,"(1.1282959055291606,)"
50,,,,
51,,,,
52,beta,-5.764983702713915e-28,7.322413483759932,"(0.6404473971307234, 0.9723098044517051)"
53,loggamma,-128.9888371176034,18.00453261354989,"(1321.6901274422662,)"
54,,,,
55,t,14.38615290920485,0.9001773274207989,"(0.577399771117018,)"
56,t,3.2271881712153965,2.4160033706073154,"(1.0769466412893123,)"
57,,,,
58,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
59,invgauss,3.7715344820050514,0.795078638002925,"(22.92666342760718,)"
60,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
61,pareto,-0.0568299550456938,21.056829954224657,"(2.6291915155690537,)"
62,pareto,-0.0987782708163199,1.0987782698684048,"(1.5555275500511074,)"
63,,,,
64,alpha,-2.5720817546593153,10.242407974488078,"(2.0546644660656126,)"
65,chi2,0.9999999999999999,0.9833273021328771,"(0.9111111069725673,)"
66,invgauss,0.730746651201021,0.9000000000200439,"(1.2096266743883233,)"
67,,,,
68,t,7.389903277632703,3.529400267804153,"(0.9168438538430461,)"
69,loggamma,-158.8871616045438,20.40370057501707,"(2433.445195975977,)"
70,lognorm,-1.5924921528957774e-22,4.2085426047408045,"(9.230734991810909,)"
71,chi2,-5.452013874567118e-31,1.3069748643809218,"(1.4566390484299578,)"
72,chi2,11.999999999999996,0.7951785715324731,"(1.1039936299618875,)"
73,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
74,gamma,-20007.612052981796,5.00084749196831e-05,"(400124419.55346847,)"
75,,,,
76,,,,
77,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
78,,,,
79,,,,
80,,,,
81,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
82,pareto,-0.6441107264007633,1.644110705314921,"(0.8828437589711513,)"
83,,,,
84,alpha,-11.4070207349409,65.71129312584893,"(3.56657723005679,)"
85,loggamma,-319.22363686453707,44.080060362743446,"(1453.8348696217759,)"
86,chi,-4.407933062236035e-28,7.572178441220686,"(0.38752437529329176,)"
87,t,2.9726327638128804,2.0368121248883417,"(2.5573798793245777,)"
88,chi2,-1.1973936960245177e-29,4.215225929737158,"(1.4241375555570612,)"
89,,,,
90,chi2,8.999999999999998,0.7951805141436903,"(1.1039935858859617,)"
91,,,,
92,chi2,10.999999999999996,0.7951792982306919,"(1.1039936134738304,)"
93,t,2.0552159668232135,1.3540753968483417,"(0.8839073499695818,)"
94,beta,-0.4605146058855076,41.460514605885514,"(0.562651656958256, 0.8304739734586745)"
95,chi2,-1.343499183905348e-30,0.8094547523131965,"(1.2693184782725417,)"
96,alpha,-0.5646692603213741,1.0059304904482245,"(5.275608172938725e-09,)"
97,,,,
98,,,,
99,,,,
