,0,1,2,3
0,,,,
1,chi,-2.293080365412928e-29,21.425338885831845,"(0.8155853398816122,)"
2,chi,2.999999999999999,21.599368346878983,"(0.2918676785947205,)"
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,gamma,-4.859748367030328,7.2682110540105205,"(3.5838830515609077,)"
11,pareto,-1.3283638857731448,1.3283638788896965,"(0.8850205847404133,)"
12,,,,
13,invgauss,0.46878806006315804,2.053731244355517,"(8.536239131563395,)"
14,pareto,-0.02512746373393923,4.025127459442082,"(1.9945746278584962,)"
15,chi,0.9999999999999998,6.1376545076534175,"(0.39293456896692214,)"
16,alpha,-32.37585259492094,198.44941382601587,"(4.109264237205767,)"
17,chi,3.999999999999999,30.302451106008373,"(0.36306245887887045,)"
18,chi2,6.999999999999999,2.7930042756141735,"(0.7067686754996902,)"
19,,,,
20,beta,5.999999999999999,30.011250072987938,"(0.520935109196013, 1.858949670927128)"
21,,,,
22,lognorm,-2.5758285236202405,16.32010046659437,"(0.7565157794514206,)"
23,chi,6.999999999999998,28.590839216573713,"(0.6219291318739373,)"
24,lognorm,0.9999999999999999,0.049574066413286696,"(6.101799696270092,)"
25,invgamma,-5.635124706183754,78.82005919759413,"(5.193661225840124,)"
26,chi2,14.999999999999998,0.7951808334444197,"(1.103993578641381,)"
27,beta,0.9999999999999999,17.08174358227328,"(0.3888792948210473, 0.5745811475511479)"
28,t,6.988141071231841,3.440582591753399,"(1.4287833512949566,)"
29,chi2,2.999999999999999,8.37976699178555,"(0.4572967080808298,)"
30,chi2,8.999999999999998,1.1012638483160588,"(0.9437297278427541,)"
31,chi,3.999999999999999,5.101497638770022,"(0.29793405060151884,)"
32,invgamma,-5.664027213890204,113.03808834750726,"(9.252822775418073,)"
33,chi,-6.468679196940025e-29,8.435350651409225,"(0.646935714010054,)"
34,,,,
35,alpha,-1.4291128668471298,2.3963537464704494,"(4.202405336471956e-08,)"
36,chi,2.9999999999999996,17.90943924710158,"(0.804231013948044,)"
37,,,,
38,alpha,-3.382892926695158,7.648202048884951,"(2.4041392491268846e-06,)"
39,,,,
40,,,,
41,pareto,-0.3199295887861325,1.3199295866436633,"(1.1229446951428983,)"
42,t,1.4123867288993823,1.5899987374472304,"(1.7417674285669915,)"
43,chi,-1.4593085337905879e-27,6.860726130471726,"(0.3578378478806041,)"
44,,,,
45,t,2.980692727149678,1.586134824125875,"(1.2644156188174431,)"
46,invgauss,-1.6304593748300111,13.13889747747358,"(1.1105511819025273,)"
47,loggamma,-2554.696187389063,324.2394512436583,"(2754.907532349069,)"
48,,,,
49,alpha,-1.0881759803402722,2.007873763833353,"(3.1514547641677643e-08,)"
50,,,,
51,,,,
52,invgauss,-3.7338680031001505,39.02113056672668,"(0.2631189962021465,)"
53,pareto,-0.3312164864708229,1.3312164690775639,"(1.5751111568612046,)"
54,,,,
55,alpha,-41.688271943921364,327.1005874127392,"(5.4286495063767894,)"
56,t,7.466069880975956,3.9956794585183513,"(2.2385224349785124,)"
57,,,,
58,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
59,norm,19.8,7.547184905645283,()
60,,,,
61,alpha,3.7127377111771147,14.918356882153414,"(3.157178197492578,)"
62,chi2,-1.6232494216985164e-29,1.303371266510415,"(1.5264673307814456,)"
63,chi2,28.999999999999993,0.7967837527333372,"(1.1021710084089866,)"
64,alpha,-1.354338954031807,2.4914475029850296,"(2.171084037171054e-08,)"
65,chi2,0.9999999999999999,1.7631929046069026,"(0.9977941249725923,)"
66,chi2,-1.1841663219209426e-27,1.733347761098004,"(1.4499600585940546,)"
67,,,,
68,chi,1.9999999999999996,11.552445981379847,"(0.6286807786234441,)"
69,beta,-1.514020637962932e-30,168.3655513402391,"(0.34598327458475875, 14.625627027340926)"
70,pareto,-0.03804010556373186,17.038040097274585,"(2.6135971317084605,)"
71,invgamma,-1.31039787237862,5.190320592694764,"(1.654785370445121,)"
72,,,,
73,,,,
74,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
75,,,,
76,,,,
77,chi,0.9999999999999998,7.629823397727106,"(0.31049334765447956,)"
78,,,,
79,,,,
80,,,,
81,invgauss,3.7262179285699943,0.9000000000089712,"(1.1092227589237535,)"
82,alpha,-1.8387921352076082,9.872639189289771,"(1.5947039342873146,)"
83,,,,
84,invgamma,-2.7949242251272755,18.16309651339526,"(2.557156104236924,)"
85,t,1.2145600815399997,0.9004851171328667,"(0.8816231535056854,)"
86,t,2.423978593859161,0.8451186703601623,"(1.8001062850053207,)"
87,t,3.6268638179049137,1.864587333239995,"(2.831239651746239,)"
88,gamma,-3.070912096705375e-28,5.030702329867609,"(0.34526213572577225,)"
89,,,,
90,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
91,chi2,11.999999999999996,1.0405926083346224,"(1.030329222106321,)"
92,,,,
93,invgamma,1.0926157023427514,1.923887286759454,"(0.6746945249946533,)"
94,alpha,-7.073838656278097,34.895807926141984,"(3.385722719816246,)"
95,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
96,chi,-5.483469025627488e-28,6.341038209661335,"(0.5156891747488016,)"
97,,,,
98,,,,
99,,,,
