,0,1,2,3
0,,,,
1,alpha,-9.346732233130664,41.110565962876294,"(2.5151845707010674,)"
2,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
3,invgamma,-0.0674690162714372,3.741284078059548,"(1.2827959941049254,)"
4,,,,
5,,,,
6,,,,
7,chi2,5.999999999999998,0.870889600353679,"(1.005158242299189,)"
8,chi,4.999999999999999,28.571625213989357,"(0.5932933277984012,)"
9,,,,
10,alpha,-29.873704135173384,243.12099643555183,"(5.660450782687262,)"
11,beta,-1.3238812664393007,48.32388126643931,"(1.2571182635864782, 0.882527827838401)"
12,,,,
13,,,,
14,beta,1.1050672443763645,1.8949327556236357,"(1.690887813621025, 0.1831650567547326)"
15,chi2,18.999999999999996,0.7951803141723153,"(1.1039935904231943,)"
16,pareto,-122339007.77072716,122339008.77072716,"(9622248.775050836,)"
17,lognorm,5.999995219387253,0.050127218258982795,"(3.0414416352213802,)"
18,invgamma,-76.7415659061295,9859.441656622992,"(107.57529603225129,)"
19,,,,
20,t,6.596102439454444,2.234906905678493,"(0.6313271005619203,)"
21,t,4.000011239647568,1.000063110978007,"(13792986.31897439,)"
22,chi,2.999999999999999,36.94172626170696,"(0.48072316631931444,)"
23,invgauss,0.34134468633376513,21.896591674756174,"(0.6781475546688919,)"
24,chi2,39.99999999999999,0.7967839526338621,"(1.1021710005384882,)"
25,invgamma,-0.7422133569120146,10.341612583811228,"(1.7798367755876165,)"
26,chi,1.9999999999999998,5.365621154905382,"(0.665996740132929,)"
27,norm,3.6666666666666665,2.357022603955159,()
28,invgauss,-1.3522440458267861,10.175531766227461,"(0.645325886135097,)"
29,pareto,-0.014876798610988269,5.014876798252676,"(2.541708037640296,)"
30,pareto,-0.0083634411128721,5.008363440839027,"(2.0494537284595262,)"
31,chi,-8.416370289480907e-28,21.47246238947438,"(0.36570680746927636,)"
32,alpha,-1.5673286642961317,2.7978419555524248,"(1.6530113647956133e-08,)"
33,t,2.172119217573207,1.3494686430920209,"(1.345887349878916,)"
34,,,,
35,t,4.123680219049611,2.284443807375777,"(0.7554556043685946,)"
36,chi,0.9999999999999998,24.073832751558918,"(0.6519762153771522,)"
37,chi,-4.950051805932981e-28,6.244004126880469,"(0.3456518528949131,)"
38,t,2.9345629959052633,1.7078023888769565,"(0.7186715516744002,)"
39,,,,
40,,,,
41,t,3.365108071272908,2.554670321619227,"(1.0349251196093938,)"
42,t,1.5579627392871203,1.1444653544616314,"(2.131918886621826,)"
43,gamma,-2.3325409706398592e-29,2.0756772190634507,"(0.6722472558413637,)"
44,,,,
45,t,2.766631683205249,1.2548744110773584,"(1.2860391634157253,)"
46,alpha,-2.181655676768635,5.029117941148996,"(0.006775259122660873,)"
47,t,11.393879930254029,4.468451537476398,"(2.097697312871163,)"
48,,,,
49,gamma,-7.749288997347668e-28,3.1728026549891455,"(0.7941728031295934,)"
50,,,,
51,chi2,-1.9466973539849436e-29,1.8199489818103456,"(1.327295916383472,)"
52,invgauss,-3.319876715766371,28.016306534054863,"(0.6732341360376944,)"
53,norm,1.75,1.4215601757693317,()
54,,,,
55,chi,-2.113506434518967,16.56090076790642,"(2.4709626263918536,)"
56,t,6.915903518922513,3.5008192128049793,"(1.4234273211677313,)"
57,,,,
58,t,1.2212932902781515,1.423956319782187,"(0.5053344802467971,)"
59,chi2,2.999999999999999,13.561565541619856,"(1.6138166373400047,)"
60,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
61,lognorm,0.9999999999998936,0.022714729013201623,"(5.107212555678977,)"
62,chi2,-1.343499183905348e-30,0.8094547523131965,"(1.2693184782725417,)"
63,invgamma,-1.419953867922863,4.248800289258247,"(1.2088534860250104,)"
64,t,1.6504668088089243,1.4516271767073827,"(1.2206785143726258,)"
65,beta,-1.6961751837432905e-27,55.10526731892099,"(0.60858206483468, 15.533506143374503)"
66,pareto,-1.4786755141793448,1.4786755121779147,"(1.0638408285224077,)"
67,,,,
68,chi,-5.3648547720248825e-30,25.196058760308148,"(0.7966247233885877,)"
69,chi2,-2.8075449853533747e-30,1.6138944559217814,"(1.2385389540747054,)"
70,chi,-3.5365237068199715e-28,20.657466328224494,"(0.7735466428700614,)"
