,0,1,2,3
0,,,,
1,beta,-4.0058284628546884e-30,53.92440623930595,"(0.8286203532853798, 2.078468622855778)"
2,invgauss,7.72529538236209,0.9000000000092601,"(1.0921690385972112,)"
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,pareto,-0.011305514122469489,5.011305485554978,"(0.6750228367671158,)"
9,,,,
10,invgamma,-19.004277037779502,501.43999204689396,"(15.352227722503,)"
11,,,,
12,,,,
13,loggamma,5.000011436151546,9.122438450141345e-07,"(1.8260859360609533e-06,)"
14,,,,
15,invgauss,3.7262179285699943,0.9000000000089712,"(1.1092227589237535,)"
16,beta,1.9999999999999998,42.260643328452595,"(0.6580411306390133, 0.9436773825381809)"
17,chi2,12.999999999999996,0.7951805825986566,"(1.1039935843328625,)"
18,pareto,-0.022792695713081693,5.022792673959753,"(0.9019892946149384,)"
19,,,,
20,chi,-1.7839436535387543e-27,18.548211041664693,"(0.513502611765253,)"
21,,,,
22,chi2,2.9999999999999996,8.902781631894008,"(1.4435535950239506,)"
23,invgamma,-5.583383579725503,47.22978303190232,"(3.332599011116137,)"
24,lognorm,-1.5813613635682166e-19,3.1442876487580866,"(6.662643796875514,)"
25,alpha,-7.320025791897011,27.54063918962266,"(1.8827109768072878,)"
26,lognorm,1.9999999341606856,0.12245604736946034,"(3.799369288866993,)"
27,chi2,4.999999999999999,2.3754507953030224,"(0.9672642831295064,)"
28,invgamma,-5.136401038313131,70.74582588431491,"(4.749226674553281,)"
29,chi2,0.9999999999999999,17.70021841321374,"(0.5278436412881229,)"
30,chi2,20.999999999999996,0.7951807318117994,"(1.1039935809473298,)"
31,pareto,-0.006870400337190972,3.0068703904011604,"(1.1537558671222374,)"
32,chi2,19.999999999999996,0.7951799424170525,"(1.1039935988579175,)"
33,t,1.2787192947094486,1.0921215135719478,"(0.891721303814505,)"
34,,,,
35,alpha,2.531441883416187,2.8712459143870044,"(3.6647775349498965e-09,)"
36,pareto,-0.025534564876660167,11.025534548489695,"(1.1805329483918279,)"
37,chi,1.9999999999999996,18.993468607070106,"(0.296735977779226,)"
38,t,4.657974998771649,2.975650116678171,"(1.0628662642966975,)"
39,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
40,,,,
41,t,3.245033032490042,2.389164903679003,"(1.3203143793087548,)"
42,chi,-9.017229161568938e-29,4.474703139012602,"(0.602668589903157,)"
43,gamma,-2.944760335999104e-28,9.429830761171178,"(0.6451692248594587,)"
44,,,,
45,t,3.9052671663139815,2.0689664642890437,"(1.8495702857470144,)"
46,alpha,-6.833928454689211,29.952300242910425,"(2.6590011054397578,)"
47,t,12.479974665488879,5.950584804066543,"(5.19490084028401,)"
48,,,,
49,t,1.5222937263610463,1.1558577553856533,"(0.5811665000848478,)"
50,,,,
51,,,,
52,t,4.635935934233315,3.2821669074001485,"(5055.667801681027,)"
53,t,1.9999205024062716,1.7727226483019773,"(10381415.161741143,)"
54,,,,
55,invgauss,2.477308808036148,22.65809738999833,"(0.7128717852182183,)"
56,invgauss,-2.7885217170511845,32.78738649774162,"(0.3840531286408485,)"
57,,,,
58,,,,
59,lognorm,20.999999999999996,0.9178823613915985,"(13.676896483590276,)"
60,,,,
61,pareto,-0.005688466990555068,3.005688463704976,"(0.7220020507861822,)"
62,pareto,-0.014881141621314537,3.0148811271757863,"(1.4455707796735644,)"
63,,,,
64,t,2.9577996350237745,1.5595020205792252,"(1.348969490239023,)"
65,gamma,-20000.688713540545,5.000114105522322e-05,"(400024650.83174086,)"
66,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
67,,,,
68,beta,-3.9757892659710265e-28,53.245627211258345,"(0.9413135993849453, 2.4160100753867635)"
69,chi2,-1.0417397636259576e-32,0.3795501319643173,"(1.4241375911433545,)"
70,alpha,-3.1935998679231457,6.181592618884,"(3.4582103416593e-09,)"
71,chi,-2.9136533609001144e-28,14.06636168803552,"(0.4087324658818432,)"
72,chi2,34.99999999999999,0.7967837662695022,"(1.1021710078760387,)"
73,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
74,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
75,chi2,3.9999999999999996,0.9111111111111108,"(1.0444444444444443,)"
76,,,,
77,alpha,-4.313251850720156e-05,2.134611433155127,"(1.4854189374877412e-07,)"
78,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
79,chi2,19.999999999999996,0.7951799424170525,"(1.1039935988579175,)"
80,,,,
81,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
82,invgamma,-0.7006436976042345,2.136652862619693,"(0.8796685608972887,)"
83,,,,
84,invgamma,-2.2196509165569958,12.658293659918739,"(1.8897683094346092,)"
85,alpha,-1.696829358683321,8.416002823232905,"(2.203447206027528,)"
86,alpha,-2.2988007083944186,17.05878011135009,"(3.374002029618711,)"
87,t,3.966853382263486,1.5681265872082926,"(3.5364815090710033,)"
88,chi2,-1.0904027749134236e-30,1.3069748643809218,"(1.4566390484299578,)"
89,,,,
90,invgauss,7.72529538236209,0.9000000000092601,"(1.0921690385972112,)"
91,chi2,12.999999999999998,1.36350071652085,"(0.8879060898766544,)"
92,,,,
93,t,10.077566267829912,4.402200931705309,"(1.574221320525786,)"
94,chi,-6.084205321046157e-27,19.83319912769408,"(0.3571280376472148,)"
95,,,,
96,chi,-4.2494986649904334e-29,2.0852274271593894,"(0.6514828735492122,)"
97,,,,
98,,,,
99,,,,
