,0,1,2,3
0,,,,
1,pareto,-3961.587290592239,3961.587290583384,"(280.00337449278777,)"
2,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,invgauss,6.735834129545859,0.9456926736554637,"(9.00307503038579,)"
9,,,,
10,t,12.104485387991435,4.859942971483308,"(1.4574891059533557,)"
11,chi2,22.999999999999996,0.7951809895121461,"(1.1039935751003576,)"
12,,,,
13,t,4.599860339007033,2.870832416436106,"(8738714.196735315,)"
14,,,,
15,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
16,t,16.79540163212571,7.306932637002614,"(3.06658746193084,)"
17,chi2,17.999999999999996,1.1445777314762227,"(0.9973770167789822,)"
18,chi,6.999999999999999,17.97480374025009,"(0.08495420701064063,)"
19,,,,
20,pareto,-0.014770311401374074,5.014770308513453,"(1.5575076883273002,)"
21,,,,
22,norm,24.857142857142858,13.684491445517768,()
23,chi,4.999999999999999,20.780100865110565,"(0.43722012615984107,)"
24,chi,-3.314352144632998e-30,17.219818968202212,"(0.7231875258093522,)"
25,invgamma,-7.347125473118169,76.00705339106915,"(4.920604340025886,)"
26,chi2,9.999999999999998,1.0003944574727472,"(0.9993848958705194,)"
27,chi2,4.999999999999999,8.578225335742928,"(0.41194728829671934,)"
28,t,5.689813784851521,2.297924795780089,"(1.4457273792257936,)"
29,pareto,-0.008603284630906274,3.00860328333483,"(1.5416310968537048,)"
30,,,,
31,pareto,-0.02023226493618586,7.020232262865729,"(1.4050497915468,)"
32,chi2,0.9999999999999999,0.9833333333333334,"(1.0444444444444443,)"
33,alpha,-1.6665542263844015,2.8348761663124593,"(1.7655230209672758e-08,)"
34,,,,
35,chi,-2.3578806645696474e-28,22.987759596221565,"(0.4754273416421285,)"
36,lognorm,0.9999999999999998,6.70127934403652,"(8.17900048913498,)"
37,,,,
38,invgamma,-1.3502308542099972,5.153780071216369,"(1.2451416028414837,)"
39,,,,
40,,,,
41,chi,-4.880279523047318e-29,4.344046895461503,"(0.49496875126754614,)"
42,norm,2.4,2.8705400188814645,()
43,chi,-2.4588268154280527e-27,12.20108370291084,"(0.21077550816585583,)"
44,,,,
45,invgamma,-1.5047041203738392,11.350226921351311,"(3.098529287479927,)"
46,invgauss,-3.0523007433479687,22.031303957656714,"(0.705390497630732,)"
47,t,12.815764377377917,6.265814975370315,"(8.901653895382687,)"
48,,,,
49,pareto,-1.5629843055752841,1.5629842855499418,"(1.2158685510094878,)"
50,,,,
51,,,,
52,alpha,-0.7874828191687592,1.395270524784166,"(3.3567757319349862e-12,)"
53,norm,1.0,1.224744871391589,()
54,,,,
55,chi2,-7.192314480933032,0.7819104323195437,"(28.38217685716224,)"
56,t,7.555670200871436,1.370342806192383,"(0.7352291926236441,)"
57,,,,
58,,,,
59,chi2,35.99999999999999,0.7967827971940302,"(1.1021710460305592,)"
60,,,,
61,pareto,-0.0321856895499177,8.032185688838869,"(2.472769598723607,)"
62,,,,
63,,,,
64,gamma,0.9999999999999999,4.065486358449615,"(0.3816697648132004,)"
65,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
66,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
67,,,,
68,lognorm,2.0466248139657224,8.582824645446305,"(1.1944223520993686,)"
69,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
70,chi,1.9999999999999996,26.12154242520479,"(0.7316512427518334,)"
71,beta,-3.487661115720774e-30,18.354565975997346,"(0.5911526618357514, 1.5403414675020541)"
72,,,,
73,chi2,6.999999999999999,0.7951801826330185,"(1.103993593407678,)"
74,,,,
75,,,,
76,,,,
77,,,,
78,,,,
79,chi2,6.999999999999999,0.7951801826330185,"(1.103993593407678,)"
80,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
81,,,,
82,chi2,6.999999999999998,6.98991205173812,"(0.8775354591285834,)"
83,,,,
84,invgamma,-2.702206198567726,15.075415495239241,"(2.147212186223408,)"
85,t,1.6834528879371637,0.8386138377651389,"(0.9970309837142927,)"
86,chi2,-3.070726660994452e-30,3.8199033976662546,"(1.009502343504313,)"
87,t,2.3245842015579985,1.1596580418407314,"(1.2251159083034464,)"
88,chi2,-3.0943519433678956e-30,2.189438171847998,"(1.169241791082681,)"
89,,,,
90,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
91,chi,0.9999999999999998,9.708148940003941,"(0.25263307215014874,)"
92,,,,
93,chi,-8.972286974298943e-29,15.657701129640875,"(0.4940184281500898,)"
94,gamma,-7.601525541547477e-24,7.782042596374827,"(0.23865392801182916,)"
95,,,,
96,chi,-5.48782782148913e-28,12.598575407291472,"(0.2868762887432134,)"
97,,,,
98,,,,
99,,,,
