,0,1,2,3
0,,,,
1,alpha,-20.884900483582598,115.46414094235773,"(3.8390726694536577,)"
2,gamma,-1.6350294429071323e-23,4.421932985164924,"(0.5483013574592841,)"
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,loggamma,-6.503343960826506,22.81936125169429,"(4.178067542137304,)"
9,,,,
10,gamma,0.506099647271,10.300589245435162,"(1.996866017897449,)"
11,chi2,3.999999999999999,0.9974857742105192,"(1.0177443243299482,)"
12,,,,
13,pareto,-0.002394763126773062,3.0023947623024885,"(2.7313844306127057,)"
14,chi2,4.999999999999999,0.870887331958773,"(1.0051612434043635,)"
15,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
16,invgamma,-84.00004002166907,7787.851287150222,"(75.71314733264204,)"
17,loggamma,9.823725593080148,18.243442747413308,"(2.676451715670142,)"
18,pareto,-1.1169822124441766,1.116982203439724,"(1.2192883321910304,)"
19,,,,
20,invgamma,-0.33459928266206773,11.464627077352954,"(2.4059816103593494,)"
21,chi2,9.999999999999998,0.7951799424170525,"(1.1039935988579175,)"
22,beta,12.999999999999998,39.015582122664526,"(0.7296714166520948, 1.198806675112495)"
23,chi,1.9999999999999996,24.193738931761185,"(0.5130273715178777,)"
24,chi2,42.99999999999999,0.7967838268347023,"(1.1021710054914615,)"
25,invgauss,1.4670083996762369,8.390048139757319,"(1.4341994463166774,)"
26,alpha,0.7203528945403029,2.2135280400062314,"(1.2833835710749533e-08,)"
27,chi,1.9999999999999996,9.143968316143914,"(0.35566171365493354,)"
28,pareto,-654512756.8729957,654512756.8729957,"(115463293.59556827,)"
29,chi2,18.999999999999996,0.9762177037931781,"(1.083800780080007,)"
30,chi2,33.99999999999999,0.7967833313632522,"(1.102171024999203,)"
31,chi,-1.4661373663638069e-30,11.988539311163198,"(0.5878423569234623,)"
32,beta,2.9997442118053925,6.000255788194608,"(0.5519950198049657, 0.6241135621131746)"
33,alpha,-2.368090312583581,14.190035696365769,"(2.674229500651726,)"
34,,,,
35,alpha,-21.377306446102,151.78724588670354,"(5.345630553846153,)"
36,invgauss,3.3346855752331974,14.736454002784786,"(1.0064816450020375,)"
37,,,,
38,beta,2.9999999999999996,3.159654748373319,"(0.7033216856045791, 0.7205279787817294)"
39,,,,
40,,,,
41,chi2,0.9999999999999999,5.981729423144159,"(0.7588864210090442,)"
42,chi,-1.5598152964891037e-29,5.856039798246812,"(0.5674494148702733,)"
43,chi2,-8.401864258767595e-31,1.3069748856103667,"(1.4566390006984706,)"
44,,,,
45,norm,3.272727272727273,2.0489868490153897,()
46,t,5.5672008613566195,3.5068478913204277,"(1.149779506013413,)"
47,chi,3.999999999999999,13.001307075857191,"(0.8728259736240096,)"
48,,,,
49,alpha,-1.1801716617659885,2.2382914299542422,"(3.2231885370943045e-08,)"
50,,,,
51,,,,
52,invgauss,-3.696422820873987,28.353284778737,"(0.5359667210718377,)"
53,chi2,-5.452013874567118e-31,1.3069748643809218,"(1.4566390484299578,)"
54,,,,
55,beta,2.9999999999999996,41.28250207270677,"(0.9575607468718517, 1.440884314842426)"
56,alpha,-15.314766046808575,81.22189961131315,"(3.243502732649361,)"
57,,,,
58,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
59,chi2,20.999999999999996,0.7951807318117994,"(1.1039935809473298,)"
60,,,,
61,gamma,4.999999999999999,9.277111466160935,"(0.4840764705510916,)"
62,,,,
63,,,,
64,chi,0.9999999999999998,5.164909167196788,"(0.6554958547289942,)"
65,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
66,chi2,0.9999999999999999,1.3452114000517141,"(0.5592263566169013,)"
67,,,,
68,lognorm,2.4663399884322876,13.43084892950898,"(0.6969525526658094,)"
69,gamma,-1.1937748404703523e-26,0.18080372258054528,"(0.6520185427145757,)"
70,invgauss,-18.649272644661735,220.76197523620394,"(0.1808961275118745,)"
71,alpha,-0.944355415142173,1.6175323786103157,"(3.2122416828622937e-07,)"
72,pareto,-1.623556599331783,2.6235565964243968,"(0.5688218414247999,)"
73,,,,
74,,,,
75,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
76,,,,
77,chi2,0.9999999999999999,0.9833333333333334,"(1.0444444444444443,)"
78,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
79,,,,
80,,,,
81,chi2,-4.293057135117309e-28,1.8199475300975214,"(1.3272953914002739,)"
82,gamma,0.9999999999999998,10.238434951459457,"(0.4945893080966071,)"
83,,,,
84,alpha,-9.051737482255724,44.67215567093792,"(3.0056582830605265,)"
85,norm,2.92,1.3541048703848606,()
86,alpha,0.7552633010419516,3.7033241771144274,"(0.9519181425232324,)"
87,t,4.240103709617571,1.6282771530248634,"(1.5014833818933395,)"
88,invgamma,-1.2044996889750528,3.7584326534176453,"(1.1502599117720322,)"
89,,,,
90,chi,-8.629409616035433e-28,7.481754426411094,"(0.3087008298356041,)"
91,,,,
92,,,,
93,chi,2.999999999999999,7.516473814372768,"(0.12959186812249573,)"
94,lognorm,-3.5629060194549798,5.02676993468497,"(0.20670065134660792,)"
95,,,,
96,chi,-1.8375836965851394e-29,3.9717391655747107,"(0.671313405424018,)"
97,,,,
98,,,,
99,,,,
