,0,1,2,3
0,,,,
1,invgauss,-1.3253740400176386,7.476215168970649,"(1.244763805497704,)"
2,,,,
3,norm,6.5,0.5,()
4,,,,
5,,,,
6,,,,
7,,,,
8,invgauss,-1.2135997358394537,5.505573305011387,"(2.482606909213776,)"
9,,,,
10,gamma,-4.935445408304516,5.556069702123151,"(4.0621498246738685,)"
11,invgamma,-75.68284831373532,6843.317526953188,"(68.8119869857927,)"
12,,,,
13,chi2,4.999999999999999,3.7830127369415267,"(0.4228985304024858,)"
14,chi2,0.9999999999999999,0.9833333333333334,"(1.0444444444444443,)"
15,chi2,6.999999999999999,0.7951801826330185,"(1.103993593407678,)"
16,chi2,3.9999999999999996,9.143761091209383,"(1.110222890168851,)"
17,chi,2.9999999999999996,7.686869813425075,"(0.2993652478053723,)"
18,chi2,5.999999999999999,6.043600491005967,"(1.3053809107522243,)"
19,,,,
20,pareto,-0.0015707516482701294,2.001570749026272,"(1.2428152643601975,)"
21,,,,
22,gamma,6.999999999999999,6.018327533099815,"(0.5473482639436509,)"
23,beta,0.9999999999999999,44.529199370940724,"(0.6811914797340887, 1.6566331215772774)"
24,,,,
25,gamma,1.9999999999999998,17.66428114592869,"(0.3813047221680168,)"
26,,,,
27,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
28,alpha,-18.770636318328926,394.91827793905077,"(16.662481237206094,)"
29,invgauss,7.72529538236209,0.9000000000092601,"(1.0921690385972112,)"
30,,,,
31,,,,
32,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
33,chi,-4.3543522100093025e-28,4.014128116307568,"(0.4796740534364332,)"
34,,,,
35,t,4.085652925344906,1.8969264848619267,"(2.8694712469290105,)"
36,gamma,13.999999999999998,6.3943223558253734,"(0.4451694630111126,)"
37,,,,
38,chi,-1.9941116116547936e-29,8.738139944180514,"(0.5780301676437216,)"
39,,,,
40,,,,
41,gamma,-1.068801099092731e-26,3.0895283779691076,"(0.5511122993025341,)"
42,pareto,-0.6144753705448476,1.6144753661607507,"(0.8581508864711438,)"
43,gamma,-5.619266562190793e-29,3.934193646409261,"(0.3606839479305094,)"
44,,,,
45,invgamma,-2.2688449487646123,51.74207359723998,"(11.026290994797474,)"
46,invgauss,-4.987538761903219,43.85767298628235,"(0.44835959679867854,)"
47,t,13.875534464139081,7.1684875278654205,"(9.356677476220353,)"
48,,,,
49,gamma,-1.495301308779843e-27,6.508543107545277,"(0.556298608029155,)"
50,,,,
51,,,,
52,chi,0.9999999999999999,15.199252527620235,"(0.2626171839081354,)"
53,t,0.6000376744189293,0.4898743729814665,"(12877304.925595893,)"
54,,,,
55,loggamma,-1959.5467911517517,298.4408570833464,"(769.9930337778833,)"
56,invgamma,-1.9042270061330004,21.456536468066858,"(2.6076421835407753,)"
57,,,,
58,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
59,chi2,15.999999999999996,0.7951789350966876,"(1.1039936217129878,)"
60,,,,
61,pareto,-0.0064617503563786545,5.006461745259827,"(1.8216867495195688,)"
62,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
63,,,,
64,chi2,-1.4476720786425906e-29,1.8199483525694973,"(1.3272956888309793,)"
65,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
66,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
67,,,,
68,chi,-5.446928748680262e-28,26.983558581316842,"(0.6396362279596868,)"
69,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
70,loggamma,-10.986573800492332,18.201240406385942,"(5.7821396463951125,)"
71,pareto,-1.6131201219504878,1.613120117400404,"(0.8032820881197936,)"
72,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
73,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
74,,,,
75,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
76,,,,
77,chi,0.9999999999999998,4.864371464165609,"(0.45547090038105353,)"
78,,,,
79,alpha,-1.4529533311630418,2.410094264111202,"(1.6559957075474037e-08,)"
80,,,,
81,chi2,-7.35131014098452e-30,2.9892483639657064,"(0.8666676627198564,)"
82,t,4.333222785626562,1.8855337555077627,"(12002357.497185603,)"
83,,,,
84,beta,-1.1465249550757924e-27,46.47467976314472,"(0.7813191254155077, 5.06318614228403)"
85,t,1.5240251820224189,0.8107737365276401,"(0.9203401736913404,)"
86,t,3.2411949675422025,1.183329920252715,"(1.5688293075489006,)"
87,t,3.4128685017460336,1.1736346229905177,"(1.220269436642965,)"
88,chi,-1.4967368824863505e-26,4.094536704787528,"(0.33281689098135225,)"
89,,,,
90,chi2,35.99999999999999,0.7967827971940302,"(1.1021710460305592,)"
91,gamma,2.9999999999999996,5.0748097096087195,"(0.607849201673025,)"
92,chi,8.999999999999998,4.404250335007595,"(0.45338076212605005,)"
93,beta,-1.1541854795056146e-29,33.3822740656002,"(0.6542548840241648, 1.5914640346544935)"
94,alpha,0.23056063870837556,1.4441630005885233,"(8.354137742736273e-08,)"
95,,,,
96,t,1.5438253520417329,1.1185598146841573,"(0.8547458485681225,)"
97,,,,
98,,,,
99,,,,
