,0,1,2,3
0,,,,
1,beta,-1.4943798324938737e-30,46.26581041468509,"(0.8024729630640094, 2.9484787624366806)"
2,chi2,20.999999999999996,0.7951807318117994,"(1.1039935809473298,)"
3,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
4,,,,
5,,,,
6,,,,
7,,,,
8,lognorm,-5.240999031389868e-25,4.803752064512432,"(10.871958925986021,)"
9,chi2,10.999999999999996,0.7951792982306919,"(1.1039936134738304,)"
10,alpha,-20.220493745589387,140.17502924631515,"(4.707227957072691,)"
11,,,,
12,,,,
13,t,5.179601080089471,2.0837152287806737,"(1.0753948520683723,)"
14,chi2,-6.6906740632885e-29,1.825004728162237,"(1.3292503261834598,)"
15,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
16,chi,-1.0302322347559596e-28,17.780292224849887,"(0.6141096882308956,)"
17,chi,2.9999999999999996,8.958975332737634,"(0.565347685145482,)"
18,chi,0.9999999999999999,25.17781137273348,"(0.5954551712401306,)"
19,,,,
20,t,7.9612941208930685,2.247587793283323,"(0.930524180182948,)"
21,pareto,-0.009730838672107892,3.009730834760667,"(0.6869331630718447,)"
22,chi2,6.999999999999999,2.5061566711276866,"(0.8935577579618493,)"
23,t,10.50324213440595,5.9287156991858705,"(2.1160109840245585,)"
24,,,,
25,t,4.395899295086249,2.4297971998393364,"(2.7928069320925233,)"
26,lognorm,-5.936539179790965e-27,3.715557502022353,"(8.356709428752445,)"
27,invgauss,1.936649849532449,5.485184352960243,"(1.2269419384348894,)"
28,beta,-1.9000270794595176e-30,11.966853360543206,"(0.26222434040664677, 0.6826786622187622)"
29,gamma,4.999999999999999,2.0609863548648457,"(0.2500539827114766,)"
30,chi2,34.99999999999999,0.7967837662695022,"(1.1021710078760387,)"
31,chi,-1.4683600362568895e-28,9.896794481977096,"(0.7412530574077151,)"
32,gamma,-3.4869226030932524e-24,5.524306923165186,"(0.3045812089980229,)"
33,t,0.8974468776885627,0.7668014055451712,"(0.6153682450357859,)"
34,,,,
35,invgamma,2.196802775889969,2.645768756786567,"(1.1646307056278467,)"
36,lognorm,4.999999999999998,0.02052534811168326,"(5.535968388495098,)"
37,pareto,-0.6719658022200736,1.671965784382408,"(0.705066102153342,)"
38,beta,-2.0281468945335227e-30,48.72492545066305,"(0.7588111601298744, 2.9675546538252275)"
39,,,,
40,,,,
41,chi,-5.170724261562645e-27,18.69872467910361,"(0.6384680059186969,)"
42,t,1.8999179542323068,1.7576563722399292,"(5770015.863356717,)"
43,gamma,-1.3250181298428535e-28,2.5251970651451856,"(0.20748443953460216,)"
44,,,,
45,alpha,-1.7304000060307323,12.793061291590337,"(3.2235894599995683,)"
46,alpha,-4.644629959189189,20.77967437630371,"(2.7788321309442527,)"
47,t,9.254437889001242,4.90080093346273,"(17.750006718618252,)"
