,0,1,2,3
0,,,,
1,t,12.34820713139846,6.779958443686498,"(2.205077750769629,)"
2,pareto,-0.053522204299115195,18.053522202234547,"(3.0141297964406704,)"
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
9,,,,
10,t,11.778766778683575,5.4597727365159425,"(2.3304342600459966,)"
11,,,,
12,,,,
13,,,,
14,invgauss,3.7262179285699943,0.9000000000089712,"(1.1092227589237535,)"
15,,,,
16,chi,6.999999999999999,2.923927640704105,"(0.17217746077766316,)"
17,pareto,-0.013072129839327644,4.013072118970606,"(1.0318506938997256,)"
18,beta,-0.10785994063758615,12.107859940637589,"(1.3515041106919234, 0.6880688210889832)"
19,,,,
20,alpha,-15.455171033221756,92.99028698466316,"(3.6801645795465037,)"
21,lognorm,-8.890728536910979e-26,3.778317548532076,"(8.150746818154845,)"
22,invgauss,2.1733107056444156,8.780489184977977,"(1.7196552367312037,)"
23,chi2,5.999999999999998,8.72970881901654,"(1.7267145923133493,)"
24,pareto,-0.01908522607749745,6.019085224032969,"(1.9070806822626312,)"
25,gamma,-0.6861488380919745,7.4635198206105855,"(1.840605509546827,)"
26,invgauss,-0.8781636480426321,13.259801171832205,"(0.8053038201188655,)"
27,chi,0.9999999999999999,7.373350451013966,"(0.7771276976112653,)"
28,t,3.221278159059767,1.6675242397411134,"(1.0313605329791655,)"
29,chi,-1.3667503256919231e-28,9.851290509709187,"(0.31346140347103524,)"
30,norm,12.5,4.9749371855331,()
31,beta,1.9999999999999998,20.140381449965417,"(0.6930987689352773, 1.166827576513537)"
32,alpha,-0.9600235364860303,1.6959391425079255,"(9.239160198997694e-08,)"
33,invgamma,-1.0611860318559636,4.296956802929051,"(1.6317005242262455,)"
34,,,,
35,chi,0.9999999999999998,11.403825099270811,"(0.7904893378640558,)"
36,lognorm,0.9999999999999999,0.7185508010797326,"(11.030200336454206,)"
37,gamma,0.9999999999999998,21.954706825383568,"(0.3537597207905857,)"
38,invgamma,-1.965010060159952,10.884402550253018,"(1.8641506338333316,)"
39,,,,
40,,,,
41,pareto,-4.751599471939976,4.751599471825351,"(1.301999231838951,)"
42,pareto,-2.014813343665903,2.0148133435211992,"(1.2759957549039842,)"
43,chi,-6.93697093204453e-28,5.915991621521735,"(0.2102796278009606,)"
44,,,,
45,t,3.4253541090624102,2.327430976939895,"(4.18237235143015,)"
46,t,1.8936895309279076,1.3324706726459952,"(1.1367315653629468,)"
47,t,10.332958948782201,4.1616756064908245,"(2.7838112078585917,)"
48,,,,
49,invgamma,-0.9404585131984781,3.1919079679519755,"(1.2717521011183308,)"
50,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
51,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
52,invgauss,-1.0499028357794695,4.743825206080533,"(2.0709078596884085,)"
53,norm,1.72,1.7092688495377197,()
54,,,,
55,beta,5.675063046165801,45.23736133519024,"(1.325247550281014, 1.864824708905986)"
56,alpha,-6.357299757476224,30.720603384061445,"(2.810021747873626,)"
57,,,,
58,chi,0.9999999999999998,3.9889319541724175,"(0.6281224778573318,)"
59,chi2,1.9999999999999996,8.363337119214847,"(1.6831303217535818,)"
60,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
61,chi2,-1.5392980043790714e-25,10.287662822439268,"(1.7444226843350086,)"
62,alpha,-0.7215881899098394,1.1182153123392906,"(8.889566079556631e-08,)"
63,gamma,-1.9100397447525636e-25,2.8928595612887245,"(0.6520185427145757,)"
64,t,2.139214777062704,1.434941319744495,"(0.980313270521012,)"
65,alpha,-0.7049761883636476,1.343699065172907,"(1.4207521096523694e-06,)"
66,alpha,-0.3520002414023989,0.5315769146647971,"(5.3920467478788175e-08,)"
67,,,,
68,beta,0.9999999999999999,53.15447378173896,"(0.9570612298859822, 1.7206410415870224)"
69,chi2,-2.1760741369277863e-30,4.582769271700043,"(1.2385245333556916,)"
70,invgamma,-1.6698344544841266,11.055516837097734,"(1.7851573713270033,)"
71,beta,-7.458902908283304e-31,15.543170565893995,"(0.5379161438056428, 1.8518538567099248)"
72,loggamma,-1553.8134921605115,221.91165283153396,"(1151.779398374851,)"
73,beta,-3.238531942063605e-30,14.81519838973346,"(0.39569875896565787, 0.8295245079802616)"
