,0,1,2,3
0,,,,
1,chi2,-3.535744675618481e-27,13.588241178913663,"(1.576183386133362,)"
2,alpha,-1.5310711080760346,3.2459228711393706,"(2.816813169579449e-08,)"
3,pareto,-0.09158248316940752,31.091582482223302,"(3.9639658594644063,)"
4,,,,
5,,,,
6,,,,
7,,,,
8,gamma,17.999999999999996,16.759004544933276,"(0.16405516498122436,)"
9,,,,
10,alpha,-44.498848152759244,319.81591464287783,"(5.45941024515027,)"
11,beta,3.9999999999999996,14.164660660394498,"(0.5062112418921136, 0.7591306075467444)"
12,,,,
13,chi,1.9999999999999998,15.144077339135332,"(0.37493798481875673,)"
14,chi2,4.999999999999999,0.870887331958773,"(1.0051612434043635,)"
15,chi2,4.999999999999999,0.870887331958773,"(1.0051612434043635,)"
16,beta,-2.831596260374684e-28,56.31157001908846,"(0.8904065375455571, 1.9563383259219367)"
17,,,,
18,chi2,2.9999999999999996,0.9020568014846503,"(1.0200203919059603,)"
19,,,,
20,chi,2.9999999999999996,29.79170891803727,"(0.3038022368964617,)"
21,,,,
22,pareto,-1.6703136123083029,1.6703136021120297,"(0.7585709920967358,)"
23,t,10.322861165832904,5.706047127984919,"(2.1593362915376866,)"
24,chi2,4.999999999999999,0.870887331958773,"(1.0051612434043635,)"
25,invgamma,-2.373258754662734,22.423715234973315,"(2.600673501824338,)"
26,,,,
27,pareto,-0.0021783082823893544,3.002178307647733,"(1.6621159869270952,)"
28,t,3.813822557167911,0.8657372888079922,"(1.0218140192814884,)"
29,alpha,0.6058089379323104,2.5773706353033132,"(2.2789404466661066e-08,)"
30,alpha,-0.06198971289179203,22.9031256241219,"(3.525154532133829,)"
31,loggamma,-497.51712834364037,77.30266204412032,"(701.414541284677,)"
32,,,,
33,t,2.020284337116249,1.1821535052936931,"(0.8609145323848613,)"
34,,,,
35,gamma,1.9999999999999998,13.322514323852118,"(0.6479562972232312,)"
36,lognorm,-1.4488434082620456e-12,2.637174916272972,"(5.317490958385214,)"
37,,,,
38,gamma,3.9999999999999996,10.765528116054648,"(0.5027782980702626,)"
39,,,,
40,,,,
41,alpha,-0.6101067356242134,0.9568665174958495,"(5.443290604549329e-08,)"
42,alpha,-1.416388109635065,2.5598083472815993,"(4.0636597290823385e-09,)"
43,beta,-4.285843447069329e-28,653.0562580078142,"(0.41173387122453764, 343.15401625517273)"
44,,,,
45,t,2.2061402836193915,1.3547078837207538,"(0.9514315300369081,)"
46,invgauss,-1.339654451984455,11.744715406381715,"(1.0404398634628977,)"
47,t,14.72535147543294,6.9396379939834345,"(6.064767159811568,)"
48,,,,
49,chi2,-1.4649477000484163e-29,1.5194989863408201,"(1.5027428283070547,)"
50,,,,
51,,,,
52,invgauss,-0.6475878206177805,19.144305026726762,"(0.8334222806834974,)"
53,norm,1.5,1.5811388300841898,()
54,,,,
55,loggamma,-148.81274316370295,57.556460163546596,"(22.240690722839986,)"
56,t,9.09548658650979,3.8349584302355764,"(1.4601640143154349,)"
57,,,,
58,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
59,beta,19.999999999999996,26.32584206969281,"(0.8770583561063523, 1.0373899100860147)"
60,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
61,chi2,9.999999999999998,0.9692788662403339,"(1.0806936273068701,)"
62,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
63,,,,
64,alpha,-4.700166498051619,18.042120883259965,"(2.1228519491824054,)"
65,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
66,invgauss,-15.46175836381705,785.406528638367,"(0.025076903766344964,)"
67,,,,
68,chi,-3.328895230030044e-29,27.142714828239058,"(0.7025075221167623,)"
69,chi,-2.7277958391357864e-28,1.248800979645997,"(0.34565176420420585,)"
70,loggamma,-3008.016455848263,431.49208599529766,"(1120.5722306001012,)"
71,chi,-1.4250881099269486e-28,3.5462839284049865,"(0.3746499139374686,)"
72,chi2,8.999999999999998,0.7951805141436903,"(1.1039935858859617,)"
73,,,,
74,,,,
75,chi2,8.999999999999998,0.7951805141436903,"(1.1039935858859617,)"
76,,,,
77,chi,0.9999999999999999,6.8491058672762275,"(0.6697000214861796,)"
78,,,,
79,chi2,16.999999999999996,0.7951805796725258,"(1.1039935843992503,)"
80,,,,
81,chi,0.9999999999999998,4.8789095743523685,"(0.10516223683812527,)"
82,pareto,-502382406.1473903,502382406.1473903,"(32406980.759049233,)"
83,,,,
84,invgauss,-4.0206350605513155,45.4126716205663,"(0.4198095285268475,)"
85,norm,1.434782608695652,1.408856673566926,()
86,alpha,-5.053285268617868,22.056574771213064,"(2.750266237759046,)"
87,t,3.599945055028124,1.888082023664463,"(2.6333224766243584,)"
88,gamma,-10.617068441845731,0.04929723907857486,"(239.7169185831898,)"
89,,,,
90,pareto,-0.03104907906472401,7.031049049272079,"(1.527828260351273,)"
91,gamma,1.9999999999999998,9.167107295239257,"(0.34464433385441984,)"
92,invgamma,7.127838279987304,3.2822136536788786,"(1.3931514721561316,)"
93,invgauss,-1.176491463537423,6.133558582964415,"(1.8317774597065428,)"
94,chi,0.9999999999999998,19.645805418551763,"(0.3087404592153079,)"
95,,,,
96,alpha,-1.2799186833177822,2.4912962320704475,"(1.762717462244764e-08,)"
97,,,,
98,,,,
99,,,,
