,0,1,2,3
0,,,,
1,beta,-2.9923577558426704,50.992357755842676,"(1.1242084164027089, 0.8376738281645317)"
2,,,,
3,chi,-4.645657788700506e-29,7.104656203002229,"(0.742290713635388,)"
4,,,,
5,,,,
6,,,,
7,,,,
8,chi,-4.1134039118630054e-30,26.072495728786677,"(0.4255511313823488,)"
9,,,,
10,gamma,-3.091241754683076,8.164120983127184,"(2.9196922492669404,)"
11,pareto,-0.05217105158564102,20.052171050008248,"(2.47070794098061,)"
12,,,,
13,beta,0.837885887290103,1.162114112709897,"(1.8579470487102379, 0.2537582135951819)"
14,norm,2.5,1.5,()
15,pareto,-0.3312164864708229,1.3312164690775639,"(1.5751111568612046,)"
16,loggamma,23.917072297342823,7.014242606263304,"(0.7709806570427966,)"
17,t,18.037491772773585,4.94889295390646,"(1.8899114784682185,)"
18,t,6.826493064086856,4.490309943695715,"(2.2711813844534907,)"
19,,,,
20,invgamma,-7.016243242326101,115.64091225921644,"(6.099312806992248,)"
21,chi2,27.999999999999996,0.7967838629426348,"(1.1021710040698172,)"
22,loggamma,-3062.802919710197,422.31118563137034,"(1481.07565625623,)"
23,t,11.628884342560639,5.2837286322558725,"(2.184749879999888,)"
24,chi2,36.99999999999999,0.7967840579755248,"(1.1021709963909658,)"
25,invgauss,-5.091086348819815,53.39312466864952,"(0.32858395245398375,)"
26,chi,-1.4936101054597349e-30,7.597442863185103,"(0.2863497438093771,)"
27,alpha,-10.99996463416047,84.85239913285645,"(5.656840323683707,)"
28,t,2.479342304927269,1.0606263976333277,"(0.7510824808216516,)"
29,loggamma,8.630283670245479,1.4143244237440036,"(0.8062734320161797,)"
30,invgamma,-2.0518177535925552,10.28745281449893,"(2.2712947168009547,)"
31,loggamma,9.144553870873096,1.3650133149239787,"(0.6871003159039675,)"
32,lognorm,1.9697584924474953,10.275227101027856,"(0.8859379740676647,)"
33,t,1.2962112992255865,1.4590318572192025,"(1.093038593158376,)"
34,,,,
35,chi,1.9999999999999998,10.795863020644902,"(0.2526817421744483,)"
36,pareto,-0.8429964583953842,1.8429964478912466,"(0.6209389295935841,)"
37,chi2,-1.6232494216985164e-29,1.303371266510415,"(1.5264673307814456,)"
38,pareto,-1.0675803045596004,2.067580298868025,"(0.9825129841657652,)"
39,,,,
40,,,,
41,alpha,-0.6828698709185357,1.1180150085461869,"(3.014071856858645e-07,)"
42,chi2,0.9999999999999999,1.6567078660112569,"(0.6517768029072383,)"
43,beta,-1.6668333889121048e-26,244.6865504562292,"(0.31667586333236675, 450.11748628450084)"
44,,,,
45,loggamma,-390.0967636568778,55.542133399817516,"(1174.6477027414949,)"
46,invgamma,-1.2460149400482603,5.480241443756604,"(1.5026422911765063,)"
47,t,13.6340154056075,7.406269921490093,"(7.579188740737187,)"
48,,,,
49,alpha,-0.7149317991203442,1.1562262863665587,"(8.813631705678764e-09,)"
50,chi2,-1.7359687788318568e-29,1.3286669607921642,"(1.6495074694760867,)"
51,,,,
52,invgauss,-11.816380152363061,210.63305033009743,"(0.1545327944979619,)"
53,chi,-2.1941905200806605e-29,0.6836592292629858,"(0.08535481456725622,)"
54,,,,
55,chi2,-0.7977078025508835,4.419687489724007,"(4.8257548349055925,)"
56,t,5.939354344799261,3.186373041136306,"(1.8277995202862596,)"
57,,,,
58,pareto,-0.052807780970763094,1.0528077795794286,"(1.899241761565062,)"
59,loggamma,-1813.8515784851525,267.48517512173544,"(994.6088468325215,)"
60,,,,
61,t,2.0580180504879797,1.3058186291303038,"(0.8664465185029273,)"
62,,,,
63,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
64,t,2.0086219527230815,1.1436575995439235,"(0.6571421847101195,)"
65,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
66,alpha,-13.772519082151366,450.07730621003407,"(31.030913823892746,)"
67,,,,
68,beta,-4.073791498961475,45.073791498961484,"(0.9887726665695697, 0.7947019856050376)"
69,loggamma,-198.00490986486648,27.185418827233605,"(1495.4648633283114,)"
70,norm,21.956521739130434,11.626350359605976,()
71,chi2,-5.358129202622789e-32,2.593689557374832,"(1.0039359995814037,)"
72,invgamma,2.633120597288582,1.4360362012532066,"(2.5336273115099894,)"
73,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
74,pareto,-1.2890853702326268,1.2890853683117882,"(0.9536367886981149,)"
75,lognorm,5.999999999999999,5.630013029659522,"(7.553508735171025,)"
76,,,,
77,invgauss,-4.562137403856489,62.96492411941648,"(0.15919460450713813,)"
78,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
79,invgauss,3.7262179285699943,0.9000000000089712,"(1.1092227589237535,)"
80,gamma,-20005.030935657305,5.0006405592694266e-05,"(400109384.540365,)"
81,gamma,-7.893443881033689e-28,3.7296352637570864,"(0.2780006876885489,)"
82,invgamma,-0.6752783688767794,2.513301136099961,"(0.9975571984550098,)"
83,,,,
84,alpha,-6.443074438664212,33.67938021688713,"(2.984120539189429,)"
85,t,1.4724242817842863,0.8917321849727515,"(2.002651862930468,)"
86,t,2.922482479430998,1.7649614119743338,"(3.920390443941567,)"
87,alpha,-5.773752513138726,34.2571033747819,"(3.7768005321453257,)"
88,t,0.9190755523154537,0.9480592753881645,"(1.1762013623018595,)"
89,,,,
90,pareto,-1.3900080882132313,1.3900080852317624,"(0.81550865928317,)"
91,chi,-2.1014867634821446e-27,24.48490589954234,"(0.35712850180786443,)"
92,chi,8.999999999999998,7.057183961885194,"(0.4953537792883663,)"
93,invgauss,-1.7283926765962412,13.445194541179243,"(0.9640417875960032,)"
94,invgauss,-0.9867730658230502,6.988514155728385,"(1.6436704432554223,)"
95,norm,2.3333333333333335,1.699673171197595,()
96,beta,-1.6626453439919572e-27,800.4641165443497,"(0.27041602559502, 182.25128853533388)"
97,,,,
98,,,,
99,,,,
