,0,1,2,3
0,,,,
1,beta,-3.904946245826834e-24,48.120478027661754,"(0.9291633539804882, 1.1012171305129135)"
2,chi2,38.99999999999999,0.7967836352021523,"(1.1021710130364313,)"
3,lognorm,0.9999999999999999,0.14329096295334903,"(7.728868090242148,)"
4,,,,
5,,,,
6,,,,
7,,,,
8,chi2,8.999999999999998,2.5442429165948948,"(0.7787240807851683,)"
9,,,,
10,beta,1.9999999999999998,52.63849650094754,"(0.7659975247553337, 2.4070245683085236)"
11,,,,
12,,,,
13,gamma,6.999999999999998,10.04068523257266,"(0.44215781230921386,)"
14,,,,
15,chi2,11.999999999999996,0.7951785715324731,"(1.1039936299618875,)"
16,invgamma,-2.9617661380879694,27.859808955028402,"(2.922567127866123,)"
17,beta,3.9999999999999996,44.43557243528964,"(0.31176272730617516, 0.5401083789159024)"
18,chi,3.9999999999999996,13.924688854035136,"(0.22928710959924933,)"
19,,,,
20,invgauss,3.2601612264193616,29.701909386502777,"(0.39525536057353655,)"
21,,,,
22,loggamma,34.96361673646506,11.882096058514222,"(0.9002847069952293,)"
23,loggamma,42.293255068623566,2.3908672286861954,"(0.13677585536240763,)"
24,invgauss,2.248381143341505,25.303472713091836,"(0.6541241771493724,)"
25,alpha,-10.986333804736962,73.41800673766707,"(3.735649223140133,)"
26,,,,
27,alpha,-0.4439222207081954,4.582881024662877,"(4.0609069207255676e-07,)"
28,invgamma,-5.2860789334817895,65.65452786772042,"(5.293092190245118,)"
29,alpha,6.870647007913565,2.402096477302469,"(8.891897677644749e-09,)"
30,chi2,0.9999999999999999,3.0143025918096247,"(1.8903327901971507,)"
31,chi,-2.656449407684554e-27,11.684496188585705,"(0.7224326590750463,)"
32,alpha,-1.1243550720511215,3.828713745746713,"(2.7352308016411657e-06,)"
33,invgamma,-0.7235839700505522,3.148121080017713,"(1.2262436696722872,)"
34,,,,
35,chi,-2.1152781910511825e-28,13.380112283343486,"(0.37837082276330813,)"
36,gamma,-2.2436301130672725e-07,16.863670187664738,"(0.6045633776692652,)"
37,,,,
38,chi,2.9999999999999996,14.34539755672411,"(0.34839838242840016,)"
39,,,,
40,,,,
41,chi2,-4.375571745599083e-31,1.3615303608865938,"(1.476761506682281,)"
42,alpha,-0.9632430160303185,3.1220794119169115,"(1.3683815923011693,)"
43,t,1.0474041911109522,1.1355004984295263,"(3.5220311243952316,)"
44,,,,
45,invgamma,-1.8491414280944674,14.963951335851188,"(3.1095226335507755,)"
46,invgauss,-1.4650353952851967,10.690713881163356,"(1.1314317283129056,)"
47,invgamma,-18.773090339231317,742.3246656819172,"(23.26925315140684,)"
48,,,,
49,alpha,-1.51381822618017,2.827181041457062,"(1.187165346993253e-08,)"
50,,,,
51,,,,
52,invgauss,-0.38672191138894074,9.633646743179954,"(1.0132925703990956,)"
53,gamma,-10000.344356770272,2.500057052761161e-05,"(400024650.83174086,)"
54,,,,
55,gamma,-73.87537855321708,1.0953284552358222,"(86.5877667762418,)"
56,alpha,-13.682053074772709,85.80836838695404,"(3.8064850525636436,)"
57,,,,
58,gamma,-20007.612052981796,5.00084749196831e-05,"(400124419.55346847,)"
59,pareto,-0.047736211025366224,17.04773621081194,"(6.632400253827877,)"
60,chi2,5.999999999999998,0.870889600353679,"(1.005158242299189,)"
61,pareto,-0.06028492956299482,6.060284929559688,"(19.640207590992446,)"
62,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
63,invgauss,1.7279599042572165,0.9000000000127929,"(1.1430100239285697,)"
64,invgamma,-1.8830653926537313,19.22609687596804,"(2.5419629954412617,)"
65,chi,0.9999999999999999,0.9833339434646913,"(0.9111069616471172,)"
66,chi,-9.540698468867564e-29,15.103808166078625,"(0.3778219679777324,)"
67,,,,
68,lognorm,0.5265244156065821,8.020615533567403,"(1.4449835970310283,)"
69,loggamma,-120.13061456517744,18.547832983672535,"(686.3607200827537,)"
70,invgauss,-8.258970495441906,83.76197155274704,"(0.30923133763983557,)"
71,alpha,-0.6012342671105049,0.9571628048266279,"(1.5524490050260991e-07,)"
72,chi2,-7.491513080226468e-28,1.8250047017213147,"(1.3292503166304828,)"
73,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
74,,,,
75,chi2,3.999999999999999,0.9974857742105192,"(1.0177443243299482,)"
76,,,,
77,norm,3.6,2.3323807579381204,()
78,invgauss,0.730746651201021,0.9000000000398426,"(1.2096266743772968,)"
79,,,,
80,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
81,alpha,-0.9656124157806074,1.4863349830322077,"(2.309438185731133e-09,)"
82,t,4.243007609589286,2.858805389207362,"(1.1063820704160245,)"
83,,,,
84,alpha,-4.91199809653004,18.560157716632716,"(1.8436145310156415,)"
85,t,2.0342573653043132,0.9188931342255173,"(1.463888644272811,)"
86,t,2.8994175430064173,0.9142394192621563,"(0.6050424332749966,)"
87,t,2.864731250623436,1.533785824748978,"(1.5596573594280878,)"
88,norm,0.6842105263157895,0.8616160812497315,()
89,,,,
90,chi,-3.8511725673416655e-30,5.520404066293963,"(0.20961784702457142,)"
91,chi2,5.999999999999999,1.027838854763075,"(0.9777358641258899,)"
92,chi2,9.999999999999998,1.0202962426039242,"(0.997700175649078,)"
93,alpha,-1.8087540451543722,4.277047608916993,"(1.5884895376118577e-08,)"
94,invgamma,-5.0440248750181045,91.1093267620533,"(12.101761705191429,)"
95,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
96,gamma,-6.594081365138039e-26,3.57199566739053,"(0.39622735117562957,)"
97,,,,
98,,,,
99,,,,
