,0,1,2,3
0,,,,
1,chi,-1.2085276379146228e-28,31.54104176366595,"(0.7384613957109394,)"
2,chi,-6.084739754449668e-28,24.235728489739742,"(0.16632186787317238,)"
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,lognorm,9.999999999999998,3.1286008368171174,"(6.6967247173548765,)"
9,,,,
10,gamma,3.905823894798292,13.920965892227594,"(1.1231859359406087,)"
11,,,,
12,,,,
13,chi,0.9999999999999999,11.989822614659541,"(0.2125077866857288,)"
14,,,,
15,,,,
16,t,11.591666339399644,4.164209783486724,"(1.6869531969102014,)"
17,chi2,44.99999999999999,0.7967825024993123,"(1.1021710576333028,)"
18,,,,
19,,,,
20,,,,
21,,,,
22,chi2,-6.138677581629939e-28,3.1349258725585365,"(1.3634429620306583,)"
23,chi,3.999999999999999,6.475251749258534,"(0.5762086176153038,)"
24,chi2,31.999999999999996,0.7967836546003302,"(1.1021710122726853,)"
25,gamma,7.999999999999998,6.3866876368863,"(0.47743533217672096,)"
26,invgauss,7.72529538236209,0.9000000000092601,"(1.0921690385972112,)"
27,,,,
28,beta,3.9999999999999996,7.000639154764809,"(0.14666432956748457, 0.11396774359686832)"
29,invgauss,7.72529538236209,0.9000000000092601,"(1.0921690385972112,)"
30,,,,
31,chi,5.999999999999998,27.606259922326146,"(0.5885184821640861,)"
32,,,,
33,invgauss,2.757735458106244,0.8518652772885252,"(14.664606217944481,)"
34,,,,
35,norm,8.25,5.11737237261468,()
36,pareto,-0.01918647925171223,10.01918647197341,"(1.012847530380213,)"
37,,,,
38,chi2,7.999999999999999,1.0985813512286144,"(1.0273799508317558,)"
39,,,,
40,,,,
41,chi2,10.999999999999996,0.7951792982306919,"(1.1039936134738304,)"
42,chi2,5.999999999999998,0.870889600353679,"(1.005158242299189,)"
43,chi2,-3.1571104267205826e-28,1.449996483159467,"(1.733334603697915,)"
44,,,,
45,t,3.28575119448109,1.829443251734613,"(3269468.0088570453,)"
46,invgamma,-2.3328343927435666,12.374031051831011,"(1.8255674432380775,)"
47,t,12.588985192407247,3.694867028982001,"(4.887857751960403,)"
48,,,,
49,chi,-6.992168323597289e-23,6.672176247178784,"(0.27692916624194996,)"
50,,,,
51,,,,
52,,,,
53,chi2,-1.343499183905348e-30,0.8094547523131965,"(1.2693184782725417,)"
54,,,,
55,beta,3.9999999999999996,12.97008200523575,"(0.7920869689499546, 1.5670434701389713)"
56,pareto,-210439.40763270308,210440.40762868203,"(26864.82055363001,)"
57,,,,
58,,,,
59,chi2,12.999999999999996,0.7951805825986566,"(1.1039935843328625,)"
60,chi2,2.999999999999999,0.870889600353679,"(1.005158242299189,)"
61,,,,
62,,,,
63,,,,
64,pareto,-0.7604594977893155,1.7604594952356831,"(0.9364293440653711,)"
65,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
66,,,,
67,,,,
68,alpha,-1.3070515735671941,2.1065341225456953,"(5.873673501370339e-08,)"
69,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
70,chi2,45.99999999999999,0.7967839572993759,"(1.1021710003547969,)"
71,chi,-7.896839792465744e-30,0.8816398533329972,"(0.26420645419071176,)"
72,chi2,16.999999999999996,0.7951805796725258,"(1.1039935843992503,)"
73,,,,
74,,,,
75,invgauss,3.7262179285699943,0.9000000000089712,"(1.1092227589237535,)"
76,,,,
77,,,,
78,,,,
79,,,,
80,,,,
81,invgauss,3.7262179285699943,0.9000000000089712,"(1.1092227589237535,)"
82,,,,
83,,,,
84,invgamma,-2.869774313634502,20.618509721737237,"(3.1796858147286455,)"
85,loggamma,-316.433721418789,43.582474307767455,"(1513.6502326774162,)"
86,norm,3.272727272727273,1.4826824027545535,()
87,t,3.125224312141266,1.8910136048071533,"(1.6797896402203234,)"
88,chi2,-3.3236152831688453e-34,1.0160492250559816,"(0.779425722663547,)"
89,,,,
90,chi2,11.999999999999996,0.7951785715324731,"(1.1039936299618875,)"
91,,,,
92,chi2,11.999999999999996,0.7951785715324731,"(1.1039936299618875,)"
93,pareto,-0.0823599445409223,4.082359943053073,"(1.8396174472114115,)"
94,gamma,-7.46836474835239e-27,0.9040186114046085,"(0.6520184891983087,)"
95,,,,
96,gamma,-1.8515262689562262e-26,13.786156788194894,"(0.22635656337963656,)"
97,,,,
98,,,,
99,,,,
