,abscisse,ordonnée
0,0.0,0.009959023538034864
1,0.5,0.011163667170140524
2,1.0,0.012513569657281657
3,1.5,0.014022881757379133
4,2.0,0.015705763157637588
5,2.5,0.01757583640449996
6,3.0,0.01964545863010969
7,3.5,0.021924786633512966
8,4.0,0.024420620108273266
9,4.5,0.027135024359503254
10,5.0,0.030063759495724915
11,5.5,0.03319457887988535
12,6.0,0.036505505128116095
13,6.5,0.039963244194251804
14,7.0,0.04352195063529751
15,7.5,0.047122599548351504
16,8.0,0.05069323881094372
17,8.5,0.05415037338548462
18,9.0,0.05740165797178761
19,9.5,0.06034993918816864
20,10.0,0.06289850098426684
21,10.5,0.06495715141320274
22,11.0,0.06644858567845573
23,11.5,0.06731431895862204
24,12.0,0.06751944821842981
25,12.5,0.06705560079520166
26,13.0,0.06594165326479501
27,13.5,0.06422211700256092
28,14.0,0.06196342196762387
29,14.5,0.0592486160037425
30,15.0,0.0561711762933273
31,15.5,0.05282867541634966
32,16.0,0.04931696416069637
33,16.5,0.04572536190169806
34,17.0,0.04213313174815541
35,17.5,0.03860730897253425
36,18.0,0.03520178217433764
37,18.5,0.031957414633295426
38,19.0,0.028902939886216176
39,19.5,0.026056361048783155
40,20.0,0.023426612796107468
41,20.5,0.02101529275108935
42,21.0,0.018818322484939386
43,21.5,0.01682744852175626
44,22.0,0.015031535669502718
45,22.5,0.013417636808920087
46,23.0,0.011971845207529768
47,23.5,0.010679948910439031
48,24.0,0.009527913676819854
49,24.5,0.008502223161975778
50,25.0,0.0075901042187443086
51,25.5,0.006779662588153669
52,26.0,0.0060599507958255805
53,26.5,0.005420986391004251
54,27.0,0.004853735142944853
55,27.5,0.004350070653351144
56,28.0,0.003902719142948379
57,28.5,0.0035051959388095527
58,29.0,0.0031517383966427805
59,29.5,0.002837238586914104
60,30.0,0.002557177995639943
61,30.5,0.002307565680793706
62,31.0,0.0020848807295955766
63,31.5,0.0018860194337947593
64,32.0,0.001708247300439543
65,32.5,0.0015491558129344099
66,33.0,0.0014066237263028018
67,33.5,0.0012787826019542467
68,34.0,0.001163986245910648
69,34.5,0.0010607836990670198
70,35.0,0.0009678954302311275
71,35.5,0.0008841923962350657
72,36.0,0.0008086776538874471
73,36.5,0.0007404702327818879
74,37.0,0.0006787910038064258
75,37.5,0.0006229503041317446
76,38.0,0.0005723371045335457
77,38.5,0.0005264095285369437
78,39.0,0.00048468655473106535
79,39.5,0.0004467407535435743
80,40.0,0.0004121919277631861
81,40.5,0.00038070154220811776
82,41.0,0.0003519678422635446
83,41.5,0.00032572157368264567
84,42.0,0.00030172222720770673
85,42.5,0.0002797547413668307
86,43.0,0.00025962660538130487
87,43.5,0.00024116531161430914
88,44.0,0.00022421611352922217
89,44.5,0.0002086400508203092
90,45.0,0.0001943122083337557
91,45.5,0.0001811201797057453
92,46.0,0.00016896271038900108
93,46.5,0.00015774849799274305
94,47.0,0.0001473951306874111
95,47.5,0.0001378281468808442
96,48.0,0.00012898020150587658
97,48.5,0.00012079032611320628
98,49.0,0.00011320327157501941
99,49.5,0.00010616892360646277
100,50.0,9.964178253158787e-05
