,abscisse,ordonnée
0,0.0,0.030245727222059537
1,0.5,0.04362195649941923
2,1.0,0.05563956248216359
3,1.5,0.06509223829754858
4,2.0,0.07158758884911079
5,2.5,0.07528421687267547
6,3.0,0.07661986151730536
7,3.5,0.07611821087272927
8,4.0,0.07427899323125418
9,4.5,0.07152840759240466
10,5.0,0.06820560510868405
11,5.5,0.06456753182245709
12,6.0,0.06080131070423447
13,6.5,0.05703832837300355
14,7.0,0.053367278065744345
15,7.5,0.04984512661878545
16,8.0,0.04650583767429645
17,8.5,0.043367065518379246
18,9.0,0.04043516377308483
19,9.5,0.0377088621665359
20,10.0,0.035181923294280576
21,10.5,0.03284503499445921
22,11.0,0.030687138884717125
23,11.5,0.02869634807138691
24,12.0,0.026860568582128427
25,12.5,0.02516790913183096
26,13.0,0.023606941090098813
27,13.5,0.022166853531476356
28,14.0,0.020837535708347798
29,14.5,0.0196096101059244
30,15.0,0.018474432561324926
31,15.5,0.01742407109668101
32,16.0,0.016451271634629328
33,16.5,0.0155494162661006
34,17.0,0.014712477954671125
35,17.5,0.013934974291283273
36,18.0,0.01321192201402907
37,18.5,0.012538793375578717
38,19.0,0.01191147500019741
39,19.5,0.01132622956857004
40,20.0,0.010779660462488273
41,20.5,0.010268679364500474
42,21.0,0.009790476719496352
43,21.5,0.009342494911258556
44,22.0,0.00892240397678001
45,22.5,0.008528079667131082
46,23.0,0.008157583660535959
47,23.5,0.0078091457373116666
48,24.0,0.007481147734781198
49,24.5,0.007172109111344955
50,25.0,0.006880673961306531
51,25.5,0.006605599334935828
52,26.0,0.006345744731042573
53,26.5,0.006100062641659678
54,27.0,0.005867590040077867
55,27.5,0.005647440714308663
56,28.0,0.005438798358029709
57,28.5,0.005240910340177706
58,29.0,0.005053082082622599
59,29.5,0.004874671982824135
60,30.0,0.004705086825089954
61,30.5,0.004543777630081079
62,31.0,0.004390235897604284
63,31.5,0.004243990202549727
64,32.0,0.004104603108131906
65,32.5,0.003971668364424448
66,33.0,0.003844808363593252
67,33.5,0.003723671826272037
68,34.0,0.0036079316962300597
69,34.5,0.0034972832228900353
70,35.0,0.0033914422133979015
71,35.5,0.0032901434378545436
72,36.0,0.003193139173019108
73,36.5,0.003100197871307617
74,37.0,0.003011102943259893
75,37.5,0.002925651642851109
76,38.0,0.0028436540460977325
77,38.5,0.002764932114365905
78,39.0,0.0026893188346464197
79,39.5,0.002616657429825519
80,40.0,0.0025468006326652493
81,40.5,0.002479610017819696
82,41.0,0.0024149553867622202
83,41.5,0.002352714200990723
84,42.0,0.0022927710593193427
85,42.5,0.002235017215461122
86,43.0,0.002179350132462235
87,43.5,0.0021256730708683926
88,44.0,0.0020738947077921614
89,44.5,0.0020239287843092685
90,45.0,0.0019756937788458014
91,45.5,0.0019291126044290797
92,46.0,0.0018841123278653556
93,46.5,0.001840623909079424
94,47.0,0.0017985819590067673
95,47.5,0.0017579245145694666
96,48.0,0.0017185928293945347
97,48.5,0.0016805311790487238
98,49.0,0.0016436866796685485
99,49.5,0.00160800911895925
100,50.0,0.0015734507986227108
