,abscisse,ordonnée
0,0.0,1.9984476046669673e+21
1,0.5,0.23579982302605815
2,1.0,0.13508283492150175
3,1.5,0.09667384673015425
4,2.0,0.07554738357428846
5,2.5,0.06180358729074436
6,3.0,0.051943659735551116
7,3.5,0.04440415747901784
8,4.0,0.0383785860175018
9,4.5,0.03340817877107532
10,5.0,0.02921264868667038
11,5.5,0.025611043259958697
12,6.0,0.022481186096820798
13,6.5,0.01973736540809653
14,7.0,0.017317350491885923
15,7.5,0.015174487663837371
16,8.0,0.013272710841587003
17,8.5,0.011583299965697375
18,9.0,0.010082727447780153
19,9.5,0.008751203632769844
20,10.0,0.0075716832862900724
21,10.5,0.006529182613455678
22,11.0,0.005610308772285097
23,11.5,0.004802936302422107
24,12.0,0.00409598557797764
25,12.5,0.003479271959782738
26,13.0,0.0029434034655574062
27,13.5,0.0024797111016437237
28,14.0,0.002080200482864991
29,14.5,0.0017375166129004033
30,15.0,0.0014449160888299784
31,15.5,0.0011962427768609136
32,16.0,0.0009859043443296207
33,16.5,0.0008088480360016638
34,17.0,0.0006605348274406293
35,17.5,0.0005369116306240075
36,18.0,0.00043438160920494844
37,18.5,0.0003497729159397839
38,19.0,0.0002803063196712438
39,19.5,0.00022356226620008412
40,20.0,0.00017744793521545476
41,20.5,0.000140164830114813
42,21.0,0.00011017738243198635
43,21.5,8.61829788332356e-05
44,22.0,6.708373527407426e-05
45,22.5,5.1960257059392954e-05
46,23.0,4.004754060890496e-05
47,23.5,3.0713096552555314e-05
48,24.0,2.3437306885908852e-05
49,24.5,1.7795972701544746e-05
50,25.0,1.3444963967187274e-05
51,25.5,1.0106848726609163e-05
52,26.0,7.559355219949955e-06
53,26.5,5.625505672031258e-06
54,27.0,4.165253592801339e-06
55,27.5,3.0684560009880423e-06
56,28.0,2.249016657375507e-06
57,28.5,1.6400448933568335e-06
58,29.0,1.1898857848361519e-06
59,29.5,8.588902463821267e-07
60,30.0,6.168072673541566e-07
61,30.5,4.406943085437276e-07
62,31.0,3.1325531011692143e-07
63,31.5,2.215284569696586e-07
64,32.0,1.558575571217808e-07
65,32.5,1.0909146668707446e-07
66,33.0,7.596537826142123e-08
67,33.5,5.262597893736385e-08
68,34.0,3.6269526742799185e-08
69,34.5,2.4867868969246122e-08
70,35.0,1.696243087789459e-08
71,35.5,1.1510346569701557e-08
72,36.0,7.770295479087813e-09
73,36.5,5.218354865222465e-09
74,37.0,3.4863807902451152e-09
75,37.5,2.3171781937808176e-09
76,38.0,1.532095310784548e-09
77,38.5,1.0077487596981184e-09
78,39.0,6.594127838485124e-10
79,39.5,4.292393960985266e-10
80,40.0,2.77956918173938e-10
81,40.5,1.7905635137830686e-10
82,41.0,1.1474532077149749e-10
83,41.5,7.314960370829344e-11
84,42.0,4.6389477920842715e-11
85,42.5,2.9265525304445176e-11
86,43.0,1.836628647730775e-11
87,43.5,1.1466040580299176e-11
88,44.0,7.1208464598385874e-12
89,44.5,4.399210752560219e-12
90,45.0,2.703596785593804e-12
91,45.5,1.652844973522514e-12
92,46.0,1.0051813904122143e-12
93,46.5,6.081041647032396e-13
94,47.0,3.6595852315746967e-13
95,47.5,2.1908127681418408e-13
96,48.0,1.3046600180244343e-13
97,48.5,7.728715953971213e-14
98,49.0,4.554434666313604e-14
99,49.5,2.6697955275356835e-14
100,50.0,1.556815692066573e-14
