,abscisse,ordonnée
0,0.0,0.030003549160397984
1,0.5,0.037709049965787646
2,1.0,0.04737112118166764
3,1.5,0.05925845769498107
4,2.0,0.07344671408997823
5,2.5,0.08961656334472977
6,3.0,0.10681734559321368
7,3.5,0.1233147204802249
8,4.0,0.13672117062429978
9,4.5,0.14456431609730158
10,5.0,0.14517446629065442
11,5.5,0.13841479550854563
12,6.0,0.1257452610761985
13,6.5,0.10957217564673731
14,7.0,0.09234680048938773
15,7.5,0.07592762715545426
16,8.0,0.061385722284177734
17,8.5,0.049126183127870676
18,9.0,0.03912154897762349
19,9.5,0.031123378485438283
20,10.0,0.024805901731675496
21,10.5,0.019845870783864735
22,11.0,0.01595851349988062
23,11.5,0.012908309006780078
24,12.0,0.0105074033371913
25,12.5,0.008609089578590596
26,13.0,0.00710014038321735
27,13.5,0.005893676405368227
28,14.0,0.00492316060768462
29,14.5,0.0041375958067233305
30,15.0,0.0034977948275663655
31,15.5,0.0029735317087480843
32,16.0,0.0025413857242705495
33,16.5,0.002183116853362123
34,17.0,0.0018844431579260739
35,17.5,0.0016341197579654194
36,18.0,0.0014232433242185938
37,18.5,0.0012447250666525217
38,19.0,0.0010928897549946372
39,19.5,0.0009631692373125976
40,20.0,0.0008518670484024815
41,20.5,0.0007559767094730326
42,21.0,0.0006730407559113176
43,21.5,0.0006010408031669856
44,22.0,0.0005383113799194209
45,22.5,0.00048347204997376794
46,23.0,0.00043537367643015394
47,23.5,0.00039305567540208377
48,24.0,0.00035571185087519033
49,24.5,0.00032266296218620217
50,25.0,0.00029333459862914595
51,25.5,0.00026723925676114604
52,26.0,0.00024396176076985377
53,26.5,0.0002231473537498436
54,27.0,0.00020449193198135562
55,27.5,0.0001877340057809987
56,28.0,0.00017264805702563234
57,28.5,0.00015903903091103456
58,29.0,0.0001467377523233369
59,29.5,0.00013559709872483475
60,30.0,0.0001254887942342849
61,30.5,0.00011630071555996211
62,31.0,0.00010793462111239315
63,31.5,0.00010030423113028693
64,32.0,9.333359988452917e-05
65,32.5,8.695573166923346e-05
66,33.0,8.111140088164231e-05
67,33.5,7.574814345314119e-05
68,34.0,7.081939255060274e-05
69,34.5,6.628373607969549e-05
70,35.0,6.210427729438059e-05
71,35.5,5.824808291195576e-05
72,36.0,5.4685705679911535e-05
73,36.5,5.139077044273872e-05
74,37.0,4.833961449633531e-05
75,37.5,4.5510974461242326e-05
76,38.0,4.288571310715236e-05
77,38.5,4.044658056328259e-05
78,39.0,3.817800518740752e-05
79,39.5,3.606591006916428e-05
80,40.0,3.409755173396738e-05
81,40.5,3.2261378111551273e-05
82,41.0,3.054690325341475e-05
83,41.5,2.894459663911305e-05
84,42.0,2.7445785213016443e-05
85,42.5,2.6042566549569383e-05
86,43.0,2.4727731763489547e-05
87,43.5,2.349469696775023e-05
88,44.0,2.2337442241600284e-05
89,44.5,2.1250457207464195e-05
90,45.0,2.0228692432821452e-05
91,45.5,1.926751597401003e-05
92,46.0,1.8362674465788803e-05
93,46.5,1.7510258235489612e-05
94,47.0,1.670666998543363e-05
95,47.5,1.5948596643445052e-05
96,48.0,1.5232984030014502e-05
97,48.5,1.4557014032995777e-05
98,49.0,1.3918084017560344e-05
99,49.5,1.3313788231245795e-05
100,50.0,1.2741900991964998e-05
