,abscisse,ordonnée
0,0.0,484417.1523454013
1,0.5,0.29356337597755117
2,1.0,0.24355896827729426
3,1.5,0.21116035425151256
4,2.0,0.18413916432882918
5,2.5,0.1595913479393544
6,3.0,0.13673742819780166
7,3.5,0.11549036037550961
8,4.0,0.09599472520083752
9,4.5,0.07843627346769105
10,5.0,0.06295495451079332
11,5.5,0.04960834689335018
12,6.0,0.03836370491980448
13,6.5,0.029107001384763985
14,7.0,0.021661305497598128
15,7.5,0.015808913974358102
16,8.0,0.011313193366163583
17,8.5,0.007937457385240682
18,9.0,0.005459425392052904
19,9.5,0.0036808252411785793
20,10.0,0.0024324573483235842
21,10.5,0.0015755080071007265
22,11.0,0.0010001119212785547
23,11.5,0.0006221706198822146
24,12.0,0.0003793028565684687
25,12.5,0.0002266018060188542
26,13.0,0.00013265632263207886
27,13.5,7.609709477858568e-05
28,14.0,4.277334593319011e-05
29,14.5,2.3557759987121546e-05
30,15.0,1.2712821099682317e-05
31,15.5,6.721859588938608e-06
32,16.0,3.4823274417283814e-06
33,16.5,1.7675682338080026e-06
34,17.0,8.790295822292409e-07
35,17.5,4.2829826495898163e-07
36,18.0,2.044560196896294e-07
37,18.5,9.562245356933261e-08
38,19.0,4.3814941934721434e-08
39,19.5,1.9669044776017496e-08
40,20.0,8.65046682370757e-09
41,20.5,3.727244633164671e-09
42,21.0,1.5733501570590921e-09
43,21.5,6.506527667979525e-10
44,22.0,2.636070570637325e-10
45,22.5,1.046276015909098e-10
46,23.0,4.0683169143976856e-11
47,23.5,1.5497458358631888e-11
48,24.0,5.783376057386464e-12
49,24.5,2.114344828423772e-12
50,25.0,7.572546022202702e-13
51,25.5,2.656917891709536e-13
52,26.0,9.132358191804984e-14
53,26.5,3.075069268801808e-14
54,27.0,1.0143613233759075e-14
55,27.5,3.2778946952425393e-15
56,28.0,1.0376733048001263e-15
57,28.5,3.218018079222929e-16
58,29.0,9.776365307092125e-17
59,29.5,2.909554131936632e-17
60,30.0,8.482708937618601e-18
61,30.5,2.4227068435064734e-18
62,31.0,6.778357359706398e-19
63,31.5,1.85782375698169e-19
64,32.0,4.98815819715591e-20
65,32.5,1.3119908852046807e-20
66,33.0,3.3804582974946944e-21
67,33.5,8.532451299337963e-22
68,34.0,2.1097201957047874e-22
69,34.5,5.110084412731334e-23
70,35.0,1.2125030860094959e-23
71,35.5,2.8183090408775544e-24
72,36.0,6.417188560695743e-25
73,36.5,1.431366599901612e-25
74,37.0,3.127564943306167e-26
75,37.5,6.694384939920519e-27
76,38.0,1.4036649056129667e-27
77,38.5,2.883129593264214e-28
78,39.0,5.801127510379356e-29
79,39.5,1.1434252155443336e-29
80,40.0,2.2077496357440737e-30
81,40.5,4.175785600123105e-31
82,41.0,7.736998322634225e-32
83,41.5,1.4042757373208237e-32
84,42.0,2.4967641130734587e-33
85,42.5,4.3485806673481984e-34
86,43.0,7.41928613817602e-35
87,43.5,1.239997961078135e-35
88,44.0,2.0301296776850584e-36
89,44.5,3.2558939915982946e-37
90,45.0,5.115170545792752e-38
91,45.5,7.872145153625282e-39
92,46.0,1.186776446897965e-39
93,46.5,1.7526182872938998e-40
94,47.0,2.5354094677221953e-41
95,47.5,3.5929484501463336e-42
96,48.0,4.9876473933367415e-43
97,48.5,6.782380553796083e-44
98,49.0,9.034622316610599e-45
99,49.5,1.17890572408336e-45
100,50.0,1.5069164466491049e-46
