,abscisse,ordonnée
0,0.0,3.881297749834676
1,0.5,0.5005458098076954
2,1.0,0.1553595881584822
3,1.5,0.06825056082470912
4,2.0,0.036171672084835696
5,2.5,0.021565714448748594
6,3.0,0.013939977049627506
7,3.5,0.009557836291450133
8,4.0,0.0068541892575009365
9,4.5,0.0050921533398584715
10,5.0,0.0038926383111039177
11,5.5,0.0030465576322865192
12,6.0,0.0024319201926283765
13,6.5,0.0019741705040465423
14,7.0,0.0016259333451701986
15,7.5,0.0013560887567847127
16,8.0,0.0011436008700896102
17,8.5,0.0009738910004052155
18,9.0,0.0008366313808290579
19,9.5,0.0007243619495381652
20,10.0,0.000631599692338446
21,10.5,0.00055425134745517
22,11.0,0.0004892178037481667
23,11.5,0.00043412245242651195
24,12.0,0.00038712137569395515
25,12.5,0.0003467685967524324
26,13.0,0.0003119190201765231
27,13.5,0.0002816575824960639
28,14.0,0.00025524689608215936
29,14.5,0.00023208811738992572
30,15.0,0.00021169138973467657
31,15.5,0.00019365329832093088
32,16.0,0.00017763951624244812
33,16.5,0.00016337133180565288
34,17.0,0.00015061510519889096
35,17.5,0.0001391739554804989
36,18.0,0.00012888115970130786
37,18.5,0.00011959487659128249
38,19.0,0.0001111939024846738
39,19.5,0.00010357423724116422
40,20.0,9.664628993066771e-05
41,20.5,9.033259295975869e-05
42,21.0,8.45659226507218e-05
43,21.5,7.928774655798985e-05
44,22.0,7.444693483686792e-05
45,22.5,6.999868608581834e-05
46,23.0,6.590362823326521e-05
47,23.5,6.212706294668279e-05
48,24.0,5.863832823629471e-05
49,24.5,5.541025880517616e-05
50,25.0,5.241872756106406e-05
51,25.5,4.9642254779479554e-05
52,26.0,4.706167386571829e-05
53,26.5,4.4659844637408376e-05
54,27.0,4.242140664185678e-05
55,27.5,4.0332566312482944e-05
56,28.0,3.838091281794327e-05
57,28.5,3.655525831434543e-05
58,29.0,3.484549901317772e-05
59,29.5,3.324249405520272e-05
60,30.0,3.173795965735176e-05
61,30.5,3.032437639453203e-05
62,31.0,2.899490780635854e-05
63,31.5,2.7743328792292368e-05
64,32.0,2.6563962487295975e-05
65,32.5,2.5451624501814337e-05
66,33.0,2.4401573571083098e-05
67,33.5,2.3409467794675764e-05
68,34.0,2.24713257621026e-05
69,34.5,2.158349195766338e-05
70,35.0,2.0742605920507987e-05
71,35.5,1.9945574706345643e-05
72,36.0,1.9189548257423407e-05
73,36.5,1.8471897338892407e-05
74,37.0,1.7790193743846515e-05
75,37.5,1.714219250727892e-05
76,38.0,1.6525815901896485e-05
77,38.5,1.5939139016949337e-05
78,39.0,1.5380376745634413e-05
79,39.5,1.484787202777353e-05
80,40.0,1.434008521281982e-05
81,40.5,1.3855584424206527e-05
82,41.0,1.3393036819957575e-05
83,41.5,1.295120065661474e-05
84,42.0,1.2528918074145008e-05
85,42.5,1.2125108528781787e-05
86,43.0,1.173876280890132e-05
87,43.5,1.1368937576193285e-05
88,44.0,1.101475038068191e-05
89,44.5,1.0675375103702695e-05
90,45.0,1.0350037787836109e-05
91,45.5,1.0038012817126759e-05
92,46.0,9.738619414745358e-06
93,46.5,9.451218428643926e-06
94,47.0,9.175209378765557e-06
95,47.5,8.910027742044975e-06
96,48.0,8.655142453816078e-06
97,48.5,8.410053606362485e-06
98,49.0,8.174290327237615e-06
99,49.5,7.947408821669023e-06
100,50.0,7.728990564870815e-06
