,abscisse,ordonnée
0,0.0,0.02443998800744532
1,0.5,0.0313633558316203
2,1.0,0.03743714254899872
3,1.5,0.04247019597764894
4,2.0,0.04643572592793668
5,2.5,0.049399692891447765
6,3.0,0.05147257014685569
7,3.5,0.05277995004886028
8,4.0,0.05344605948948804
9,4.5,0.053585400938116805
10,5.0,0.05329921780074488
11,5.5,0.0526746731791503
12,6.0,0.05178545471950982
13,6.5,0.05069304904730456
14,7.0,0.04944825751831682
15,7.5,0.048092722209119435
16,8.0,0.04666034663247288
17,8.5,0.0451785615942054
18,9.0,0.0436694229186209
19,9.5,0.04215054670505969
20,10.0,0.04063589672189351
21,10.5,0.03913644189277031
22,11.0,0.0376607021696049
23,11.5,0.036215199916413046
24,12.0,0.03480483209855503
25,12.5,0.03343317655177088
26,13.0,0.0321027436397799
27,13.5,0.030815182815162635
28,14.0,0.029571452020790655
29,14.5,0.0283719565144286
30,15.0,0.027216662553882737
31,15.5,0.02610519042208613
32,16.0,0.025036890476023897
33,16.5,0.02401090524616868
34,17.0,0.02302622007194636
35,17.5,0.02208170431418024
36,18.0,0.021176144820735505
37,18.5,0.020308273022584228
38,19.0,0.01947678679244963
39,19.5,0.01868036799731315
40,20.0,0.01791769651134623
41,20.5,0.0171874613206741
42,21.0,0.016488369240400626
43,21.5,0.015819151673120188
44,22.0,0.015178569763121898
45,22.5,0.014565418238722903
46,23.0,0.013978528184260852
47,23.5,0.013416768941280246
48,24.0,0.012879049303770415
49,24.5,0.01236431814365336
50,25.0,0.011871564579012525
51,25.5,0.011399817777928395
52,26.0,0.010948146474527812
53,26.5,0.01051565826037668
54,27.0,0.010101498703167034
55,27.5,0.009704850335374514
56,28.0,0.009324931547863756
57,28.5,0.008960995417028886
58,29.0,0.008612328488751217
59,29.5,0.008278249538053457
60,30.0,0.007958108319676627
61,30.5,0.007651284321777044
62,31.0,0.007357185532431052
63,31.5,0.007075247226558623
64,32.0,0.006804930779160688
65,32.5,0.006545722509349495
66,33.0,0.006297132558486453
67,33.5,0.006058693804785666
68,34.0,0.005829960815959776
69,34.5,0.005610508840847723
70,35.0,0.00539993284044846
71,35.5,0.005197846558369278
72,36.0,0.005003881630366114
73,36.5,0.004817686732391114
74,37.0,0.004638926766358507
75,37.5,0.004467282082683299
76,38.0,0.00430244773853013
77,38.5,0.004144132790625063
78,39.0,0.003992059621424995
79,39.5,0.003845963297403323
80,40.0,0.0037055909581918674
81,40.5,0.0035707012353150894
82,41.0,0.003441063699259868
83,41.5,0.003316458333640692
84,42.0,0.0031966750352437337
85,42.5,0.003081513138762486
86,43.0,0.002970780965071039
87,43.5,0.002864295391917512
88,44.0,0.0027618814459587425
89,44.5,0.002663371915097346
90,45.0,0.002568606980122955
91,45.5,0.0024774338647005744
92,46.0,0.002389706502789759
93,46.5,0.0023052852226188984
94,47.0,0.0022240364463784966
95,47.5,0.0021458324048363015
96,48.0,0.0020705508661147953
97,48.5,0.001998074877908249
98,49.0,0.00192829252245188
99,49.5,0.0018610966835896975
100,50.0,0.00179638482532039
