,abscisse,ordonnée
0,0.0,1.5755557703400906
1,0.5,0.5704156104387043
2,1.0,0.2710175294774236
3,1.5,0.15060446294993726
4,2.0,0.09268116319313563
5,2.5,0.06128023604392622
6,3.0,0.04273484541859681
7,3.5,0.031052290308927817
8,4.0,0.023312972801859035
9,4.5,0.01797451651360877
10,5.0,0.014167988651555474
11,5.5,0.01137753723151742
12,6.0,0.009283303625344581
13,6.5,0.00767953506794307
14,7.0,0.0064296505385526125
15,7.5,0.00544048329305
16,8.0,0.004646949423369372
17,8.5,0.004002617825237666
18,9.0,0.0034737401618368854
19,9.5,0.0030353733500232977
20,10.0,0.002668802929155311
21,10.5,0.0023597953617735925
22,11.0,0.002097390395440352
23,11.5,0.001873052425175551
24,12.0,0.001680064900395602
25,12.5,0.0015130920444185933
26,13.0,0.001367857530145553
27,13.5,0.0012409060723276143
28,14.0,0.0011294245745346837
29,14.5,0.0010311065705180388
30,15.0,0.000944048494150932
31,15.5,0.0008666695944072666
32,16.0,0.0007976495881669692
33,16.5,0.0007358797415265753
34,17.0,0.0006804242047089609
35,17.5,0.0006304892396280617
36,18.0,0.0005853985690449259
37,18.5,0.000544573507768614
38,19.0,0.00050751685482951
39,19.5,0.00047379976256949107
40,20.0,0.0004430509763878833
41,20.5,0.0004149479732548887
42,21.0,0.0003892096293844066
43,21.5,0.0003655901258383904
44,22.0,0.0003438738612871722
45,22.5,0.00032387118806160003
46,23.0,0.0003054148242496531
47,23.5,0.0002883568233313742
48,24.0,0.00027256600552595845
49,24.5,0.0002579257730133935
50,25.0,0.00024433224553045127
51,25.5,0.00023169266432177926
52,26.0,0.00021992402166182034
53,26.5,0.00020895188062377152
54,27.0,0.00019870935582378278
55,27.5,0.00018913623079762045
56,28.0,0.0001801781916968748
57,28.5,0.00017178616029871478
58,29.0,0.0001639157120465494
59,29.5,0.0001565265670894521
60,30.0,0.00014958214415411748
61,30.5,0.0001430491686351355
62,31.0,0.0001368973275842905
63,31.5,0.00013109896536325161
64,32.0,0.0001256288146335062
65,32.5,0.00012046375812284341
66,33.0,0.0001155826172536719
67,33.5,0.00011096596426504694
68,34.0,0.00010659595492395188
69,34.5,0.00010245617931568372
70,35.0,9.853152853931604e-05
71,35.5,9.480807542140419e-05
72,36.0,9.12729676070381e-05
73,36.5,8.791433159842797e-05
74,37.0,8.472118649275081e-05
75,37.5,8.168336632745608e-05
76,38.0,7.879145007635407e-05
77,38.5,7.603669845674176e-05
78,39.0,7.341099680919079e-05
79,39.5,7.090680339967743e-05
80,40.0,6.85171025703508e-05
81,40.5,6.623536223202872e-05
82,41.0,6.405549524983002e-05
83,41.5,6.197182432436786e-05
84,42.0,5.9979050015620405e-05
85,42.5,5.807222159581689e-05
86,43.0,5.624671045214616e-05
87,43.5,5.4498185790437856e-05
88,44.0,5.282259241771395e-05
89,44.5,5.121613040512258e-05
90,45.0,4.967523645364416e-05
91,45.5,4.8196566803441304e-05
92,46.0,4.6776981544111384e-05
93,46.5,4.541353019764495e-05
94,47.0,4.410343845882334e-05
95,47.5,4.284409598929468e-05
96,48.0,4.1633045171822255e-05
97,48.5,4.0467970740346245e-05
98,49.0,3.934669020967271e-05
99,49.5,3.826714503591068e-05
100,50.0,3.722739244532183e-05
