,abscisse,ordonnée
0,0.0,0.01775634677966432
1,0.5,0.024242982215351486
2,1.0,0.028525613670630803
3,1.5,0.03161811342340291
4,2.0,0.033925854121747354
5,2.5,0.03566505621354416
6,3.0,0.03696943661946392
7,3.5,0.03792958371695706
8,4.0,0.038610771082510334
9,4.5,0.03906215579074462
10,5.0,0.03932199666435155
11,5.5,0.039420831975080846
12,6.0,0.03938352492434554
13,6.5,0.03923064052242512
14,7.0,0.038979407191339806
15,7.5,0.03864440940860185
16,8.0,0.03823809989515092
17,8.5,0.03777118701313202
18,9.0,0.037252933578990906
19,9.5,0.036691391335954636
20,10.0,0.0360935877403304
21,10.5,0.03546567676393827
22,11.0,0.034813062102812375
23,11.5,0.03414049891745301
24,12.0,0.03345217865013088
25,12.5,0.03275180034283317
26,13.0,0.03204263106957471
27,13.5,0.03132755750339931
28,14.0,0.030609130197618715
29,14.5,0.02988960182927522
30,15.0,0.029170960400488603
31,15.5,0.028454958199239606
32,16.0,0.027743137170313344
33,16.5,0.027036851228826493
34,17.0,0.026337285955161167
35,17.5,0.025645476035460576
36,18.0,0.024962320751818513
37,18.5,0.024288597777692697
38,19.0,0.023624975494450168
39,19.5,0.022972024012442784
40,20.0,0.02233022505317404
41,20.5,0.021699980826836753
42,21.0,0.0210816220209005
43,21.5,0.02047541499981968
44,22.0,0.019881568302771543
45,22.5,0.019300238515183275
46,23.0,0.01873153558031924
47,23.5,0.0181755276090908
48,24.0,0.017632245239294957
49,24.5,0.017101685589496103
50,25.0,0.01658381584758581
51,25.5,0.016078576529563026
52,26.0,0.015585884440166722
53,26.5,0.01510563536357923
54,27.0,0.014637706509428978
55,27.5,0.01418195873669562
56,28.0,0.013738238575808295
57,28.5,0.013306380067186102
58,29.0,0.012886206432662337
59,29.5,0.012477531594630503
60,30.0,0.012080161556323769
61,30.5,0.01169389565536824
62,31.0,0.011318527701615113
63,31.5,0.010953847009240496
64,32.0,0.010599639332190674
65,32.5,0.01025568771123215
66,33.0,0.009921773240129382
67,33.5,0.009597675757809303
68,34.0,0.009283174472772703
69,34.5,0.00897804852547064
70,35.0,0.008682077493873851
71,35.5,0.008395041847018257
72,36.0,0.008116723350906265
73,36.5,0.007846905430776503
74,37.0,0.0075853734934210075
75,37.5,0.00733191521292461
76,38.0,0.0070863207829240165
77,38.5,0.006848383138230952
78,39.0,0.006617898148432302
79,39.5,0.006394664785868719
80,40.0,0.006178485270199451
81,40.5,0.005969165191583764
82,41.0,0.005766513614346596
83,41.5,0.005570343162847023
84,42.0,0.005380470091130866
85,42.5,0.0051967143378230714
86,43.0,0.005018899567599736
87,43.5,0.004846853200473156
88,44.0,0.004680406430025375
89,44.5,0.004519394231635555
90,45.0,0.004363655361663276
91,45.5,0.004213032348473513
92,46.0,0.004067371476118206
93,46.5,0.003926522761424437
94,47.0,0.0037903399251790495
95,47.5,0.0036586803580441222
96,48.0,0.003531405081786595
97,48.5,0.0034083787063579865
98,49.0,0.0032894693833166004
99,49.5,0.0031745487560442685
100,50.0,0.0030634919071723787
