,abscisse,ordonnée
0,0.0,4975.402200851344
1,0.5,0.057011935662675574
2,1.0,0.050327730326446746
3,1.5,0.04675560796295917
4,2.0,0.04434415202343771
5,2.5,0.042528089718057036
6,3.0,0.041068464838773196
7,3.5,0.039842868190657875
8,4.0,0.0387806573703808
9,4.5,0.03783759305679539
10,5.0,0.03698426902631993
11,5.5,0.03620023229409295
12,6.0,0.03547074298871329
13,6.5,0.034784872427417964
14,7.0,0.03413432853134132
15,7.5,0.03351269946487822
16,8.0,0.03291494921202874
17,8.5,0.03233707097865205
18,9.0,0.03177584282503898
19,9.5,0.031228651457649054
20,10.0,0.030693362624662615
21,10.5,0.030168224092896576
22,11.0,0.02965179185679617
23,11.5,0.029142873208021638
24,12.0,0.02864048223753555
25,12.5,0.02814380463789148
26,13.0,0.027652169554315785
27,13.5,0.027165026842623945
28,14.0,0.0266819285204721
29,14.5,0.026202513504110552
30,15.0,0.025726494943828344
31,15.5,0.025253649633091922
32,16.0,0.02478380908621646
33,16.5,0.024316851969104655
34,17.0,0.023852697635393518
35,17.5,0.023391300572081056
36,18.0,0.02293264559851408
37,18.5,0.02247674369349975
38,19.0,0.02202362834944075
39,19.5,0.021573352371392567
40,20.0,0.02112598505399536
41,20.5,0.0206816096812344
42,21.0,0.020240321303607593
43,21.5,0.019802224755038667
44,22.0,0.01936743287816372
45,22.5,0.01893606493173984
46,23.0,0.01850824515811378
47,23.5,0.01808410149212929
48,24.0,0.01766376439568917
49,24.5,0.01724736580453627
50,25.0,0.016835038175767772
51,25.5,0.016426913626221246
52,26.0,0.016023123153228243
53,26.5,0.015623795930367772
54,27.0,0.015229058671806612
55,27.5,0.01483903505961697
56,28.0,0.014453845229139265
57,28.5,0.014073605308030828
58,29.0,0.013698427005125835
59,29.5,0.013328417245642953
60,30.0,0.012963677849626478
61,30.5,0.012604305250803905
62,31.0,0.012250390253295971
63,31.5,0.011902017823831757
64,32.0,0.011559266917306065
65,32.5,0.011222210333675202
66,33.0,0.010890914604323452
67,33.5,0.010565439906150083
68,34.0,0.010245840001728379
69,34.5,0.009932162203976757
70,35.0,0.009624447363858845
71,35.5,0.009322729879697485
72,36.0,0.00902703772674751
73,36.5,0.008737392505725567
74,37.0,0.008453809509043574
75,37.5,0.008176297803535914
76,38.0,0.007904860328510887
77,38.5,0.0076394940079941315
78,39.0,0.007380189876066751
79,39.5,0.007126933214234269
80,40.0,0.006879703699794329
81,40.5,0.006638475564202078
82,41.0,0.006403217760462297
83,41.5,0.0061738941386072325
84,42.0,0.005950463628348341
85,42.5,0.005732880428019755
86,43.0,0.00552109419896051
87,43.5,0.005315050264512016
88,44.0,0.005114689812836932
89,44.5,0.0049199501027954035
90,45.0,0.004730764672144602
91,45.5,0.004547063547357789
92,46.0,0.004368773454389603
93,46.5,0.004195818029744894
94,47.0,0.004028118031239261
95,47.5,0.003865591547870378
96,48.0,0.0037081542082501545
97,48.5,0.0035557193870788795
98,49.0,0.0034081984091733747
99,49.5,0.003265500750592066
100,50.0,0.0031275342364306792
