,abscisse,ordonnée
0,0.0,0.06685824773859471
1,0.5,0.08831670026364202
2,1.0,0.1166587510302298
3,1.5,0.14903736500877665
4,2.0,0.17417295452156673
5,2.5,0.17633910070043207
6,3.0,0.15388262968902722
7,3.5,0.12164327747339125
8,4.0,0.09231460761234245
9,4.5,0.06979175839182201
10,5.0,0.05346612453072074
11,5.5,0.041747085344783934
12,6.0,0.03324914085384193
13,6.5,0.026978065493809683
14,7.0,0.022259396937446208
15,7.5,0.018640409551106043
16,8.0,0.01581493775163172
17,8.5,0.013572843348316438
18,9.0,0.011767357931791627
19,9.5,0.010294116058838712
20,10.0,0.009077597713849363
21,10.5,0.008062245528323526
22,11.0,0.007206552974603391
23,11.5,0.006479064691894113
24,12.0,0.005855625986254606
25,12.5,0.005317461332251499
26,13.0,0.004849811743485914
27,13.5,0.004440954703198102
28,14.0,0.0040814898283461866
29,14.5,0.0037638117010502896
30,15.0,0.0034817162729969472
31,15.5,0.0032301037819414975
32,16.0,0.003004752218958419
33,16.5,0.002802142936316248
34,17.0,0.002619325188714022
35,17.5,0.0024538100289565644
36,18.0,0.002303486538608071
37,18.5,0.002166555199346759
38,19.0,0.0020414745257716074
39,19.5,0.001926918037167644
40,20.0,0.001821739348297254
41,20.5,0.0017249436797331338
42,21.0,0.0016356644770137729
43,21.5,0.0015531441206088604
44,22.0,0.0014767179307278145
45,22.5,0.0014058008406566762
46,23.0,0.001339876242815537
47,23.5,0.0012784866127764347
48,24.0,0.0012212255952059915
49,24.5,0.0011677312973931452
50,25.0,0.001117680584647312
51,25.5,0.0010707842103829556
52,26.0,0.001026782644396636
53,26.5,0.0009854424874089186
54,27.0,0.0009465533797015516
55,27.5,0.0009099253276436758
56,28.0,0.000875386384854803
57,28.5,0.0008427806353084923
58,29.0,0.0008119664343176683
59,29.5,0.000782814870436812
60,30.0,0.0007552084171651989
61,30.5,0.0007290397481749935
62,31.0,0.0007042106938064199
63,31.5,0.0006806313199199896
64,32.0,0.0006582191129938309
65,32.5,0.0006368982577000844
66,33.0,0.0006165989951671755
67,33.5,0.0005972570517986493
68,34.0,0.000578813129926571
69,34.5,0.0005612124527710412
70,35.0,0.0005444043571923146
71,35.5,0.0005283419285872833
72,36.0,0.0005129816730215887
73,36.5,0.0004982832223221854
74,37.0,0.00048420906839921347
75,37.5,0.00047072432353428427
76,38.0,0.00045779650377617036
77,38.5,0.0004453953329340252
78,39.0,0.000433492564960672
79,39.5,0.00042206182278099746
80,40.0,0.0004110784518487635
81,40.5,0.00040051938691406384
82,41.0,0.00039036303065728776
83,41.5,0.00038058914299731426
84,42.0,0.00037117874001469563
85,42.5,0.00036211400154734523
86,43.0,0.0003533781866188774
87,43.5,0.000344955555950119
88,44.0,0.0003368313008840082
89,44.5,0.0003289914781244915
90,45.0,0.000321422949752301
91,45.5,0.0003141133280356653
92,46.0,0.00030705092460294933
93,46.5,0.0003002247035877076
94,47.0,0.0002936242383953218
95,47.5,0.00028723967177486203
96,48.0,0.00028106167891055764
97,48.5,0.00027508143327472333
98,49.0,0.00026929057500855113
99,49.5,0.0002636811816191665
100,50.0,0.00025824574080106637
