,abscisse,ordonnée
0,0.0,0.07061743880648644
1,0.5,0.10026487818343002
2,1.0,0.10948524345298388
3,1.5,0.10822524478616416
4,2.0,0.10242854986988018
5,2.5,0.09500707078494298
6,3.0,0.08730962288056986
7,3.5,0.07993215069704765
8,4.0,0.07311255585365041
9,4.5,0.066919731592437
10,5.0,0.061344668866636615
11,5.5,0.05634474430460381
12,6.0,0.05186526586491043
13,6.5,0.047849792526949396
14,7.0,0.04424485090886516
15,7.5,0.041001848739971744
16,8.0,0.0380776018490482
17,8.5,0.03543419887646133
18,9.0,0.03303857485954943
19,9.5,0.030861982246413802
20,10.0,0.028879452600029797
21,10.5,0.027069292403742454
22,11.0,0.02541263047843514
23,11.5,0.023893021343849977
24,12.0,0.022496102452706068
25,12.5,0.021209300409652007
26,13.0,0.02002158033868758
27,13.5,0.018923232553233645
28,14.0,0.017905691112307522
29,14.5,0.01696137944860525
30,15.0,0.01608357889251441
31,15.5,0.015266316523141983
32,16.0,0.014504269324183
33,16.5,0.013792682099726752
34,17.0,0.013127297013862295
35,17.5,0.012504292963876007
36,18.0,0.01192023328739017
37,18.5,0.011372020546709244
38,19.0,0.010856857336192106
39,19.5,0.010372212227146042
40,20.0,0.009915790105167422
41,20.5,0.009485506271815443
42,21.0,0.009079463780013378
43,21.5,0.008695933553970633
44,22.0,0.008333336912479802
45,22.5,0.007990230171454733
46,23.0,0.007665291049426305
47,23.5,0.007357306639957594
48,24.0,0.007065162748860248
49,24.5,0.006787834422746686
50,25.0,0.006524377519708757
51,25.5,0.006273921193493626
52,26.0,0.006035661180047588
53,26.5,0.005808853790212033
54,27.0,0.0055928105250929
55,27.5,0.005386893241527099
56,28.0,0.00519050980442037
57,28.5,0.005003110170768871
58,29.0,0.004824182857099763
59,29.5,0.004653251748041132
60,30.0,0.004489873208898774
61,30.5,0.004333633469594465
62,31.0,0.004184146251207234
63,31.5,0.004041050609739597
64,32.0,0.0039040089746764464
65,32.5,0.003772705362475546
66,33.0,0.003646843747377062
67,33.5,0.003526146573889121
68,34.0,0.0034103533970345355
69,34.5,0.0032992196379625608
70,35.0,0.003192515443866635
71,35.5,0.0030900246423277056
72,36.0,0.002991543781243669
73,36.5,0.002896881246425949
74,37.0,0.002805856449759455
75,37.5,0.0027182990815452237
76,38.0,0.002634048421287281
77,38.5,0.002552952701756426
78,39.0,0.002474868521672297
79,39.5,0.0023996603027988178
80,40.0,0.002327199787653089
81,40.5,0.0022573655743900255
82,41.0,0.002190042685749211
83,41.5,0.002125122169240998
84,42.0,0.002062500726009619
85,42.5,0.0020020803660453037
86,43.0,0.0019437680876280452
87,43.5,0.0018874755790753515
88,44.0,0.0018331189410372881
89,44.5,0.0017806184277363727
90,45.0,0.0017298982056892806
91,45.5,0.0016808861285732741
92,46.0,0.0016335135270143673
93,46.5,0.0015877150121775534
94,47.0,0.0015434282921331477
95,47.5,0.0015005940000583605
96,48.0,0.0014591555334105464
97,48.5,0.0014190589032788308
98,49.0,0.0013802525931848587
99,49.5,0.0013426874266616827
100,50.0,0.0013063164429929835
