,abscisse,ordonnée
0,0.0,0.02807400279464255
1,0.5,0.0489978438811197
2,1.0,0.0701099429130475
3,1.5,0.08758575890249065
4,2.0,0.09955675296117117
5,2.5,0.10586823336377425
6,3.0,0.10735608280280097
7,3.5,0.10521489973518557
8,4.0,0.10061535156686689
9,4.5,0.09453236612321066
10,5.0,0.08770228507957344
11,5.5,0.080642816711485
12,6.0,0.07369552156318102
13,6.5,0.0670704681403994
14,7.0,0.060884669527078425
15,7.5,0.05519208197801613
16,8.0,0.050005674408512946
17,8.5,0.045313015266235226
18,9.0,0.04108693597882632
19,9.5,0.03729262218230574
20,10.0,0.03389219367389173
21,10.5,0.030847561001453527
22,11.0,0.028122123456077862
23,11.5,0.02568170343955243
24,12.0,0.02349498834748878
25,12.5,0.021533663260542076
26,13.0,0.019772356606745537
27,13.5,0.018188479031095713
28,14.0,0.016762007286608663
29,14.5,0.015475245893738424
30,15.0,0.014312586654672624
31,15.5,0.013260277797564727
32,16.0,0.012306209143455942
33,16.5,0.011439716264639209
34,17.0,0.010651404478221441
35,17.5,0.009932992247499996
36,18.0,0.009277172847540078
37,18.5,0.008677492790360824
38,19.0,0.008128245366884591
39,19.5,0.007624377659971844
40,20.0,0.007161409458492168
41,20.5,0.006735362619784786
42,21.0,0.006342699563830258
43,21.5,0.0059802697226862215
44,22.0,0.005645262904761441
45,22.5,0.005335168660621855
46,23.0,0.005047740852954709
47,23.5,0.00478096673728134
48,24.0,0.004533039952129308
49,24.5,0.004302336898291773
50,25.0,0.004087396057425651
51,25.5,0.0038868998615893954
52,26.0,0.0036996587784308916
53,26.5,0.0035245973225977224
54,27.0,0.0033607417434760615
55,27.5,0.0032072091734040332
56,28.0,0.0030631980497939286
57,28.5,0.002927979649789685
58,29.0,0.002800890597754483
59,29.5,0.0026813262245247924
60,30.0,0.002568734673411444
61,30.5,0.0024626116617453065
62,31.0,0.0023624958186725343
63,31.5,0.0022679645301745995
64,32.0,0.0021786302311547286
65,32.5,0.0020941370920942613
66,33.0,0.00201415805441062
67,33.5,0.0019383921743886105
68,34.0,0.0018665622405335436
69,34.5,0.0017984126335145085
70,35.0,0.0017337074016203647
71,35.5,0.0016722285279176078
72,36.0,0.0016137743681450209
73,36.5,0.0015581582408622072
74,37.0,0.0015052071535368824
75,37.5,0.001454760650151281
76,38.0,0.0014066697675675223
77,38.5,0.0013607960893464153
78,39.0,0.0013170108869908462
79,39.5,0.001275194339706681
80,40.0,0.0012352348247610817
81,40.5,0.0011970282713874634
82,41.0,0.0011604775719529696
83,41.5,0.0011254920447812816
84,42.0,0.0010919869436218919
85,42.5,0.0010598830092865572
86,43.0,0.0010291060594428104
87,43.5,0.0009995866129705521
88,44.0,0.0009712595456573195
89,44.5,0.0009440637743363372
90,45.0,0.0009179419668638109
91,45.5,0.0008928402755924177
92,46.0,0.0008687080922302184
93,46.5,0.000845497822181633
94,47.0,0.0008231646766524524
95,47.5,0.0008016664809666858
96,48.0,0.0007809634976915337
97,48.5,0.0007610182632998706
98,49.0,0.0007417954372190888
99,49.5,0.0007232616622223784
100,50.0,0.0007053854352150053
