,abscisse,ordonnée
0,0.0,35840.94927859098
1,0.5,0.05258928359211065
2,1.0,0.04577309246668124
3,1.5,0.042116994775167504
4,2.0,0.03964362463417157
5,2.5,0.037782208813600164
6,3.0,0.03629173016822221
7,3.5,0.035048684772604935
8,4.0,0.033981694491967245
9,4.5,0.03304594520768681
10,5.0,0.03221153857851468
11,5.5,0.03145757647144896
12,6.0,0.030768902562143263
13,6.5,0.030134190148878318
14,7.0,0.029544761360228516
15,7.5,0.02899382681430491
16,8.0,0.028475978530568196
17,8.5,0.027986841494978633
18,9.0,0.027522828004873597
19,9.5,0.027080960555035685
20,10.0,0.026658741603665746
21,10.5,0.026254056125688364
22,11.0,0.025865097555788676
23,11.5,0.025490310715200835
24,12.0,0.025128347268726165
25,12.5,0.02477803056040508
26,13.0,0.0244383275614517
27,13.5,0.02410832627658634
28,14.0,0.023787217385616243
29,14.5,0.02347427920447118
30,15.0,0.023168865272212194
31,15.5,0.02287039403334796
32,16.0,0.02257834020541846
33,16.5,0.02229222751213532
34,17.0,0.022011622530687065
35,17.5,0.021736129453971718
36,18.0,0.021465385608679853
37,18.5,0.02119905760132885
38,19.0,0.020936837988738216
39,19.5,0.020678442388651283
40,20.0,0.020423606961450555
41,20.5,0.020172086206079878
42,21.0,0.019923651023056214
43,21.5,0.01967808700534213
44,22.0,0.01943519292425323
45,22.5,0.01919477938279762
46,23.0,0.018956667613123795
47,23.5,0.018720688398274378
48,24.0,0.01848668110135048
49,24.5,0.018254492787600683
50,25.0,0.018023977426949948
51,25.5,0.017794995166149647
52,26.0,0.017567411661118817
53,26.5,0.01734109746120408
54,27.0,0.01711592743804984
55,27.5,0.016891780252569873
56,28.0,0.016668537854171613
57,28.5,0.016446085006923093
58,29.0,0.016224308837785563
59,29.5,0.016003098402373205
60,30.0,0.015782344263954286
61,30.5,0.01556193808158107
62,31.0,0.015341772203332847
63,31.5,0.015121739260678651
64,32.0,0.014901731759912794
65,32.5,0.014681641666483817
66,33.0,0.014461359977819974
67,33.5,0.014240776279943001
68,34.0,0.014019778282744281
69,34.5,0.013798251328257237
70,35.0,0.013576077865575123
71,35.5,0.01335313688520635
72,36.0,0.013129303304594091
73,36.5,0.012904447295206317
74,37.0,0.012678433539967029
75,37.5,0.012451120407770648
76,38.0,0.01222235902929909
77,38.5,0.011991992255211033
78,39.0,0.011759853473821672
79,39.5,0.01152576526040545
80,40.0,0.01128953782392362
81,40.5,0.01105096720888181
82,41.0,0.010809833199586807
83,41.5,0.010565896860504562
84,42.0,0.010318897628620104
85,42.5,0.010068549850105567
86,43.0,0.00981453862198775
87,43.5,0.009556514756637612
88,44.0,0.009294088628019437
89,44.5,0.009026822576603
90,45.0,0.008754221433774778
91,45.5,0.008475720559545643
92,46.0,0.00819067054239042
93,46.5,0.007898317343224605
94,47.0,0.007597776103196801
95,47.5,0.0072879959499650565
96,48.0,0.006967711702016808
97,48.5,0.006635375962455299
98,49.0,0.006289060889542196
99,49.5,0.005926311242991212
100,50.0,0.005543915446573559
